Date,EVOL_Open_average,EVOL_Open_max,EVOL_Open_min,EVOL_Open_volatility,EVOL_Open_change,EVOL_High_average,EVOL_High_max,EVOL_High_min,EVOL_High_volatility,EVOL_High_change,EVOL_Low_average,EVOL_Low_max,EVOL_Low_min,EVOL_Low_volatility,EVOL_Low_change,EVOL_Close_average,EVOL_Close_max,EVOL_Close_min,EVOL_Close_volatility,EVOL_Close_change,EVOL_Volume_average,EVOL_Volume_max,EVOL_Volume_min,EVOL_Volume_volatility,EVOL_Volume_change
2018-08-26,2.3125,2.35,2.26,0.0900000000000003,-0.0900000000000003,2.325,2.35,2.3,0.050000000000000266,-0.050000000000000266,2.2424999999999997,2.26,2.2,0.05999999999999961,0.009999999999999787,2.2800000000000002,2.35,2.2,0.1499999999999999,-0.08000000000000007,5984,10477,2320,8157,4969
2018-09-02,2.268,2.35,2.21,0.14000000000000012,-0.06000000000000005,2.32,2.35,2.3,0.050000000000000266,-0.050000000000000266,2.22,2.25,2.15,0.10000000000000009,-0.04999999999999982,2.266,2.33,2.25,0.08000000000000007,-0.08000000000000007,6070,12801,1434,11367,4391
2018-09-09,2.258,2.3,2.2,0.09999999999999964,0.04999999999999982,2.31,2.4,2.25,0.1499999999999999,0.10000000000000009,2.19,2.22,2.15,0.07000000000000028,-0.020000000000000018,2.27,2.3,2.25,0.04999999999999982,-0.04999999999999982,15395,20116,10334,9782,7032
2018-09-16,2.23,2.3,2.2,0.09999999999999964,0.0,2.3,2.4,2.25,0.1499999999999999,-0.10000000000000009,2.23,2.3,2.2,0.09999999999999964,0.0,2.26,2.3,2.25,0.04999999999999982,0.0,5201,7093,2790,4303,1965
2018-09-23,2.298,2.34,2.2,0.13999999999999968,0.10999999999999988,2.422,2.49,2.38,0.11000000000000032,-0.11000000000000032,2.2600000000000002,2.34,2.2,0.13999999999999968,0.08999999999999986,2.322,2.4,2.2,0.19999999999999973,-0.08999999999999986,6658,10573,2218,8355,-4807
2018-09-30,2.266,2.29,2.24,0.04999999999999982,-0.029999999999999805,2.288,2.33,2.25,0.08000000000000007,-0.08000000000000007,2.246,2.26,2.23,0.029999999999999805,-0.020000000000000018,2.26,2.29,2.25,0.040000000000000036,0.0,6498,12776,1108,11668,-3273
2018-10-07,2.218,2.25,2.16,0.08999999999999986,-0.04999999999999982,2.246,2.3,2.2,0.09999999999999964,-0.09999999999999964,2.156,2.25,2.07,0.18000000000000016,-0.18000000000000016,2.188,2.25,2.07,0.18000000000000016,-0.18000000000000016,10836,16775,4469,12306,-1257
2018-10-14,2.042,2.25,1.73,0.52,-0.52,2.226,2.25,2.19,0.06000000000000005,-0.06000000000000005,1.8739999999999999,2.03,1.72,0.30999999999999983,-0.30999999999999983,1.876,2.03,1.72,0.30999999999999983,-0.30999999999999983,17079,24964,5779,19185,4941
2018-10-21,1.724,1.76,1.7,0.06000000000000005,0.050000000000000044,1.884,1.97,1.77,0.19999999999999996,0.010000000000000009,1.664,1.7,1.61,0.08999999999999986,-0.05999999999999983,1.712,1.77,1.61,0.15999999999999992,-0.09999999999999987,13335,24642,4188,20454,-20454
2018-10-28,1.784,2.0,1.62,0.3799999999999999,0.07999999999999985,1.8860000000000001,2.0,1.78,0.21999999999999997,-0.040000000000000036,1.682,1.75,1.62,0.1299999999999999,0.07999999999999985,1.774,1.87,1.72,0.15000000000000013,0.010000000000000009,21606,55855,1240,54615,-4524
2018-11-04,1.69,1.74,1.64,0.10000000000000009,-0.10000000000000009,1.72,1.74,1.7,0.040000000000000036,-0.040000000000000036,1.672,1.71,1.6,0.10999999999999988,-0.10999999999999988,1.688,1.74,1.6,0.1399999999999999,-0.10999999999999988,9318,14006,2369,11637,11257
2018-11-11,1.576,1.68,1.48,0.19999999999999996,-0.19999999999999996,1.606,1.7,1.5,0.19999999999999996,-0.17999999999999994,1.526,1.6,1.47,0.13000000000000012,-0.09000000000000008,1.54,1.63,1.47,0.15999999999999992,-0.10000000000000009,21594,30564,14772,15792,-2762
2018-11-18,1.46,1.47,1.45,0.020000000000000018,-0.020000000000000018,1.4775,1.5,1.46,0.040000000000000036,-0.040000000000000036,1.4324999999999999,1.46,1.41,0.050000000000000044,-0.050000000000000044,1.45,1.47,1.41,0.06000000000000005,-0.06000000000000005,10379,17921,4948,12973,8196
2018-11-25,1.476,1.55,1.42,0.13000000000000012,0.13000000000000012,1.56,1.66,1.47,0.18999999999999995,0.15999999999999992,1.462,1.52,1.41,0.1100000000000001,0.1100000000000001,1.506,1.57,1.45,0.1200000000000001,0.1100000000000001,43124,66945,3252,63693,12877
2018-12-02,1.5150000000000001,1.56,1.48,0.08000000000000007,-0.08000000000000007,1.6025,1.65,1.55,0.09999999999999987,-0.06000000000000005,1.5,1.53,1.47,0.06000000000000005,-0.06000000000000005,1.51,1.54,1.48,0.06000000000000005,-0.06000000000000005,44122,95524,10379,85145,5517
2018-12-09,1.482,1.52,1.45,0.07000000000000006,0.06000000000000005,1.572,1.64,1.53,0.10999999999999988,0.08999999999999986,1.458,1.48,1.45,0.030000000000000027,0.0,1.518,1.55,1.49,0.06000000000000005,-0.050000000000000044,8900,14594,3327,11267,9563
2018-12-16,1.308,1.5,1.19,0.31000000000000005,-0.31000000000000005,1.3639999999999999,1.5,1.23,0.27,-0.27,1.236,1.39,1.15,0.24,-0.24,1.252,1.39,1.16,0.22999999999999998,-0.22999999999999998,37892,56346,21824,34522,11957
2018-12-23,1.13,1.15,1.11,0.039999999999999813,0.010000000000000009,1.2525,1.35,1.2,0.15000000000000013,0.09000000000000008,1.1150000000000002,1.12,1.11,0.010000000000000009,0.0,1.1425,1.19,1.11,0.07999999999999985,0.06999999999999984,102586,134494,68139,66355,-40587
2018-12-30,1.2175,1.25,1.18,0.07000000000000006,0.07000000000000006,1.2925,1.35,1.24,0.1100000000000001,0.07000000000000006,1.1949999999999998,1.25,1.16,0.09000000000000008,0.09000000000000008,1.255,1.33,1.2,0.13000000000000012,0.13000000000000012,41135,74769,19236,55533,-55533
2019-01-06,1.296,1.33,1.26,0.07000000000000006,-0.040000000000000036,1.35,1.38,1.31,0.06999999999999984,-0.039999999999999813,1.284,1.29,1.26,0.030000000000000027,-0.030000000000000027,1.304,1.33,1.29,0.040000000000000036,-0.040000000000000036,39757,84738,15308,69430,-31530
2019-01-13,1.3050000000000002,1.32,1.3,0.020000000000000018,0.0,1.365,1.38,1.35,0.029999999999999805,0.020000000000000018,1.295,1.3,1.29,0.010000000000000009,0.0,1.3050000000000002,1.33,1.29,0.040000000000000036,0.030000000000000027,23941,57423,10983,46440,-4066
2019-01-20,1.302,1.33,1.27,0.06000000000000005,0.020000000000000018,1.332,1.36,1.3,0.06000000000000005,0.050000000000000044,1.27,1.28,1.26,0.020000000000000018,0.010000000000000009,1.29,1.3,1.28,0.020000000000000018,0.020000000000000018,58455,160801,3368,157433,37024
2019-01-27,1.33,1.37,1.29,0.08000000000000007,0.08000000000000007,1.3800000000000001,1.42,1.34,0.07999999999999985,0.07999999999999985,1.312,1.34,1.28,0.06000000000000005,0.050000000000000044,1.336,1.36,1.3,0.06000000000000005,0.050000000000000044,42370,70565,9133,61432,36569
2019-02-03,1.398,1.42,1.36,0.05999999999999983,-0.019999999999999796,1.426,1.45,1.39,0.06000000000000005,-0.030000000000000027,1.3760000000000001,1.41,1.35,0.05999999999999983,-0.020000000000000018,1.396,1.43,1.37,0.05999999999999983,-0.019999999999999796,64285,129365,13694,115671,-110437
2019-02-10,1.375,1.39,1.35,0.039999999999999813,-0.029999999999999805,1.385,1.4,1.35,0.04999999999999982,-0.04999999999999982,1.3375000000000001,1.37,1.31,0.06000000000000005,-0.06000000000000005,1.355,1.39,1.32,0.06999999999999984,-0.05999999999999983,21995,41965,7630,34335,22174
2019-02-17,1.344,1.35,1.33,0.020000000000000018,0.020000000000000018,1.368,1.4,1.35,0.04999999999999982,0.039999999999999813,1.334,1.35,1.32,0.030000000000000027,0.030000000000000027,1.342,1.35,1.33,0.020000000000000018,0.020000000000000018,40908,54213,15357,38856,-12344
2019-02-24,1.3579999999999999,1.39,1.32,0.06999999999999984,-0.010000000000000009,1.378,1.39,1.36,0.029999999999999805,-0.010000000000000009,1.314,1.35,1.29,0.06000000000000005,-0.020000000000000018,1.344,1.38,1.31,0.06999999999999984,0.020000000000000018,33343,68256,11110,57146,-34605
2019-03-03,1.308,1.35,1.23,0.1200000000000001,-0.030000000000000027,1.34,1.36,1.31,0.050000000000000044,0.010000000000000009,1.264,1.32,1.21,0.1100000000000001,-0.040000000000000036,1.306,1.35,1.24,0.1100000000000001,0.020000000000000018,26416,52892,11813,41079,-1615
2019-03-10,1.3,1.35,1.24,0.1100000000000001,-0.010000000000000009,1.322,1.36,1.28,0.08000000000000007,-0.020000000000000018,1.258,1.27,1.24,0.030000000000000027,-0.010000000000000009,1.294,1.34,1.27,0.07000000000000006,0.030000000000000027,22827,42244,5045,37199,-12768
2019-03-17,1.234,1.33,1.14,0.19000000000000017,-0.19000000000000017,1.252,1.33,1.18,0.15000000000000013,-0.1200000000000001,1.174,1.27,1.11,0.15999999999999992,-0.15999999999999992,1.206,1.27,1.13,0.14000000000000012,-0.06000000000000005,45536,100330,5184,95146,35048
2019-03-24,1.228,1.25,1.21,0.040000000000000036,0.010000000000000009,1.25,1.27,1.24,0.030000000000000027,-0.010000000000000009,1.19,1.2,1.17,0.030000000000000027,-0.030000000000000027,1.222,1.24,1.2,0.040000000000000036,0.040000000000000036,39945,140510,2861,137649,137649
2019-03-31,1.202,1.24,1.17,0.07000000000000006,0.020000000000000018,1.242,1.27,1.21,0.06000000000000005,0.050000000000000044,1.166,1.2,1.15,0.050000000000000044,0.020000000000000018,1.202,1.24,1.16,0.08000000000000007,0.040000000000000036,76158,146591,31989,114602,-38044
2019-04-07,1.188,1.21,1.16,0.050000000000000044,-0.040000000000000036,1.212,1.24,1.18,0.06000000000000005,-0.040000000000000036,1.172,1.19,1.15,0.040000000000000036,-0.030000000000000027,1.186,1.2,1.16,0.040000000000000036,0.0,36578,48996,27445,21551,-382
2019-04-14,1.2375,1.27,1.2,0.07000000000000006,-0.050000000000000044,1.2425,1.27,1.21,0.06000000000000005,-0.050000000000000044,1.1875,1.21,1.16,0.050000000000000044,-0.050000000000000044,1.2225,1.26,1.17,0.09000000000000008,-0.09000000000000008,18034,29636,9755,19881,11541
2019-04-21,1.182,1.2,1.15,0.050000000000000044,-0.030000000000000027,1.198,1.21,1.16,0.050000000000000044,-0.050000000000000044,1.144,1.17,1.1,0.06999999999999984,-0.04999999999999982,1.17,1.21,1.1,0.10999999999999988,-0.10999999999999988,23357,47828,10602,37226,35936
2019-04-28,1.074,1.1,1.03,0.07000000000000006,-0.020000000000000018,1.098,1.12,1.09,0.030000000000000027,-0.020000000000000018,1.046,1.07,1.03,0.040000000000000036,-0.020000000000000018,1.064,1.09,1.05,0.040000000000000036,-0.030000000000000027,31634,62377,12615,49762,-12548
2019-05-05,1.066,1.11,1.03,0.08000000000000007,-0.020000000000000018,1.094,1.15,1.03,0.11999999999999988,-0.11999999999999988,1.04,1.08,0.98,0.10000000000000009,-0.07000000000000006,1.058,1.12,0.98,0.14000000000000012,-0.14000000000000012,19394,31101,5266,25835,-1116
2019-05-12,0.968,1.02,0.89,0.13,-0.12,0.974,1.04,0.9,0.14,-0.10999999999999999,0.904,1.0,0.83,0.17000000000000004,-0.08999999999999997,0.928,1.03,0.86,0.17000000000000004,-0.10999999999999999,45162,97050,12505,84545,-12322
2019-05-19,0.8725,0.88,0.86,0.020000000000000018,0.010000000000000009,0.8925000000000001,0.91,0.88,0.030000000000000027,0.030000000000000027,0.8525,0.86,0.85,0.010000000000000009,0.0,0.88,0.9,0.86,0.040000000000000036,0.030000000000000027,16644,22008,10569,11439,2589
2019-05-26,0.884,0.9,0.86,0.040000000000000036,-0.040000000000000036,0.9,0.91,0.89,0.020000000000000018,-0.020000000000000018,0.86,0.87,0.84,0.030000000000000027,-0.030000000000000027,0.884,0.9,0.87,0.030000000000000027,-0.010000000000000009,10485,15321,5164,10157,-39
2019-06-02,0.874,0.89,0.85,0.040000000000000036,0.0,0.894,0.9,0.89,0.010000000000000009,0.0,0.844,0.85,0.84,0.010000000000000009,0.010000000000000009,0.882,0.89,0.87,0.020000000000000018,0.0,20277,34999,5301,29698,-29698
2019-06-09,0.866,0.9,0.85,0.050000000000000044,0.010000000000000009,0.896,0.9,0.89,0.010000000000000009,0.0,0.86,0.88,0.85,0.030000000000000027,0.0,0.89,0.9,0.88,0.020000000000000018,0.010000000000000009,9447,17948,865,17083,-7644
2019-06-16,0.884,0.9,0.85,0.050000000000000044,-0.050000000000000044,0.942,0.96,0.93,0.029999999999999916,-0.029999999999999916,0.868,0.9,0.85,0.050000000000000044,-0.050000000000000044,0.878,0.91,0.85,0.06000000000000005,-0.050000000000000044,11443,23773,1657,22116,-22116
2019-06-23,0.846,0.89,0.78,0.10999999999999999,-0.10999999999999999,0.894,0.92,0.86,0.06000000000000005,-0.06000000000000005,0.828,0.87,0.78,0.08999999999999997,-0.08999999999999997,0.838,0.87,0.79,0.07999999999999996,-0.040000000000000036,12093,32757,3365,29392,4764
2019-06-30,0.8374999999999999,0.85,0.83,0.020000000000000018,-0.020000000000000018,0.8425,0.85,0.84,0.010000000000000009,-0.010000000000000009,0.825,0.83,0.81,0.019999999999999907,0.019999999999999907,0.8325,0.84,0.83,0.010000000000000009,0.0,10722,13855,8215,5640,2661
2019-07-07,0.838,0.85,0.83,0.020000000000000018,0.020000000000000018,0.838,0.85,0.83,0.020000000000000018,0.020000000000000018,0.82,0.83,0.81,0.019999999999999907,-0.019999999999999907,0.826,0.83,0.82,0.010000000000000009,0.0,11504,17708,5841,11867,11799
2019-07-14,0.836,0.87,0.81,0.05999999999999994,-0.050000000000000044,0.846,0.87,0.82,0.050000000000000044,-0.030000000000000027,0.812,0.82,0.81,0.009999999999999898,-0.009999999999999898,0.838,0.86,0.82,0.040000000000000036,-0.030000000000000027,12991,30510,2034,28476,20182
2019-07-21,0.828,0.85,0.8,0.04999999999999993,-0.029999999999999916,0.854,0.88,0.83,0.050000000000000044,0.050000000000000044,0.816,0.84,0.8,0.039999999999999925,-0.019999999999999907,0.834,0.85,0.82,0.030000000000000027,0.020000000000000018,16153,24698,7780,16918,4410
2019-07-28,0.86,0.89,0.83,0.06000000000000005,0.0,0.884,0.9,0.86,0.040000000000000036,-0.030000000000000027,0.822,0.85,0.79,0.05999999999999994,-0.04999999999999993,0.826,0.86,0.79,0.06999999999999995,-0.06999999999999995,10950,23943,1586,22357,10396
2019-08-04,0.756,0.78,0.73,0.050000000000000044,-0.030000000000000027,0.796,0.81,0.79,0.020000000000000018,-0.010000000000000009,0.736,0.75,0.73,0.020000000000000018,-0.020000000000000018,0.752,0.77,0.73,0.040000000000000036,-0.010000000000000009,37912,111858,13746,98112,1376
2019-08-11,0.768,0.81,0.72,0.09000000000000008,0.040000000000000036,0.87,1.05,0.76,0.29000000000000004,0.13,0.712,0.73,0.7,0.030000000000000027,-0.030000000000000027,0.746,0.77,0.72,0.050000000000000044,-0.040000000000000036,38434,47876,11291,36585,965
2019-08-18,0.78,0.85,0.72,0.13,0.010000000000000009,0.822,0.85,0.77,0.07999999999999996,-0.020000000000000018,0.738,0.8,0.7,0.10000000000000009,0.030000000000000027,0.766,0.85,0.71,0.14,0.020000000000000018,49444,132688,4420,128268,-128268
2019-08-25,0.7725,0.8,0.73,0.07000000000000006,0.07000000000000006,0.795,0.81,0.77,0.040000000000000036,0.040000000000000036,0.7575000000000001,0.77,0.73,0.040000000000000036,0.040000000000000036,0.7825,0.8,0.77,0.030000000000000027,0.030000000000000027,27076,43136,13093,30043,30043
2019-09-01,0.84,0.89,0.81,0.07999999999999996,-0.020000000000000018,0.882,0.9,0.85,0.050000000000000044,0.040000000000000036,0.82,0.83,0.81,0.019999999999999907,0.019999999999999907,0.842,0.88,0.81,0.06999999999999995,0.019999999999999907,19109,54559,1567,52992,13283
2019-09-08,0.852,0.89,0.82,0.07000000000000006,0.020000000000000018,0.902,0.94,0.88,0.05999999999999994,0.05999999999999994,0.828,0.84,0.82,0.020000000000000018,0.020000000000000018,0.86,0.89,0.84,0.050000000000000044,0.050000000000000044,32333,90805,5567,85238,19735
2019-09-15,0.9279999999999999,0.96,0.89,0.06999999999999995,0.020000000000000018,0.95,0.99,0.94,0.050000000000000044,0.050000000000000044,0.88,0.89,0.86,0.030000000000000027,0.030000000000000027,0.922,0.97,0.89,0.07999999999999996,0.07999999999999996,26738,38158,13105,25053,-10710
2019-09-22,0.9359999999999999,0.97,0.86,0.10999999999999999,-0.020000000000000018,0.952,0.97,0.94,0.030000000000000027,-0.020000000000000018,0.874,0.92,0.83,0.09000000000000008,-0.030000000000000027,0.918,0.94,0.89,0.04999999999999993,0.0,14242,26984,6219,20765,-20765
2019-09-29,0.918,0.95,0.87,0.07999999999999996,0.050000000000000044,0.95,0.95,0.95,0.0,0.0,0.894,0.9,0.87,0.030000000000000027,0.030000000000000027,0.94,0.95,0.93,0.019999999999999907,0.019999999999999907,19038,34646,5550,29096,27698
2019-10-06,1.04,1.21,0.91,0.29999999999999993,0.23999999999999988,1.1219999999999999,1.27,0.95,0.32000000000000006,0.22999999999999998,1.004,1.12,0.91,0.21000000000000008,0.15000000000000002,1.058,1.18,0.94,0.24,0.1200000000000001,50424,149341,7636,141705,30784
2019-10-13,1.132,1.16,1.1,0.05999999999999983,0.04999999999999982,1.158,1.17,1.14,0.030000000000000027,-0.010000000000000009,1.092,1.12,1.08,0.040000000000000036,0.0,1.126,1.17,1.09,0.07999999999999985,0.0,7929,13399,2985,10414,-4149
2019-10-20,1.182,1.23,1.08,0.1499999999999999,0.1499999999999999,1.238,1.26,1.21,0.050000000000000044,0.030000000000000027,1.148,1.2,1.08,0.11999999999999988,0.11999999999999988,1.214,1.23,1.19,0.040000000000000036,0.020000000000000018,36626,55237,25770,29467,-7312
2019-10-27,1.202,1.25,1.09,0.15999999999999992,-0.11999999999999988,1.254,1.3,1.18,0.1200000000000001,-0.07000000000000006,1.138,1.22,1.06,0.15999999999999992,-0.07999999999999985,1.196,1.26,1.12,0.1399999999999999,-0.10999999999999988,46766,117075,16528,100547,2462
