Date,CLDT_Open_average,CLDT_Open_max,CLDT_Open_min,CLDT_Open_volatility,CLDT_Open_change,CLDT_High_average,CLDT_High_max,CLDT_High_min,CLDT_High_volatility,CLDT_High_change,CLDT_Low_average,CLDT_Low_max,CLDT_Low_min,CLDT_Low_volatility,CLDT_Low_change,CLDT_Close_average,CLDT_Close_max,CLDT_Close_min,CLDT_Close_volatility,CLDT_Close_change,CLDT_Volume_average,CLDT_Volume_max,CLDT_Volume_min,CLDT_Volume_volatility,CLDT_Volume_change
2018-01-14,22.555,22.74,22.29,0.4499999999999993,-0.4499999999999993,22.785,22.9,22.69,0.2099999999999973,-0.2099999999999973,22.355,22.47,22.26,0.2099999999999973,-0.2099999999999973,22.5375,22.71,22.35,0.35999999999999943,0.15000000000000213,424445,525757,357338,168419,9937
2018-01-21,23.022,23.43,22.6,0.8299999999999983,0.8299999999999983,23.204,23.51,22.67,0.8399999999999999,0.7799999999999976,22.862,23.22,22.56,0.6600000000000001,0.39000000000000057,23.1,23.41,22.67,0.7399999999999984,0.4399999999999977,304894,368308,191937,176371,-92710
2018-01-28,22.528000000000002,23.1,22.26,0.8399999999999999,-0.8399999999999999,22.608,23.1,22.26,0.8399999999999999,-0.8399999999999999,22.144,22.65,21.46,1.1899999999999977,-1.1899999999999977,22.294,22.79,21.6,1.1899999999999977,-1.1899999999999977,275734,367294,201848,165446,132157
2018-02-04,20.81,21.44,20.43,1.0100000000000016,-0.9100000000000001,21.194,21.83,20.95,0.879999999999999,-0.7799999999999976,20.472,20.74,20.2,0.5399999999999991,-0.3299999999999983,20.736,20.88,20.41,0.46999999999999886,0.16999999999999815,332999,406022,230973,175049,-80529
2018-02-11,20.752000000000002,20.85,20.6,0.25,-0.010000000000001563,20.94,21.24,20.77,0.46999999999999886,0.389999999999997,20.488,20.84,19.98,0.8599999999999994,0.8599999999999994,20.834,21.13,20.68,0.4499999999999993,0.4499999999999993,271273,409423,161045,248378,-32952
2018-02-18,20.877499999999998,21.08,20.61,0.46999999999999886,-0.14999999999999858,21.195,21.34,21.01,0.3299999999999983,-0.13000000000000256,20.689999999999998,20.76,20.61,0.15000000000000213,0.11000000000000298,20.8625,21.15,20.69,0.4599999999999973,0.4599999999999973,292267,455269,194044,261225,-81408
2018-02-25,18.798,20.36,18.05,2.3099999999999987,-2.16,19.134,20.95,18.21,2.7399999999999984,-2.7399999999999984,18.25,19.24,17.9,1.3399999999999999,-1.3399999999999999,18.452,19.38,18.18,1.1999999999999993,-1.1999999999999993,757412,1003032,445984,557048,-546943
2018-03-04,18.71,19.08,18.18,0.8999999999999986,0.8599999999999994,18.976,19.35,18.48,0.870000000000001,0.870000000000001,18.599999999999998,18.86,18.18,0.6799999999999997,0.6799999999999997,18.894000000000002,19.31,18.42,0.889999999999997,0.889999999999997,437263,569821,256150,313671,-197183
2018-03-11,19.484,19.55,19.31,0.240000000000002,0.240000000000002,19.668000000000003,19.92,19.51,0.41000000000000014,0.3000000000000007,19.352,19.42,19.25,0.1700000000000017,0.16000000000000014,19.564,19.85,19.45,0.40000000000000213,0.3000000000000007,346430,592762,189440,403322,168300
2018-03-18,19.5,19.8,19.16,0.6400000000000006,-0.6400000000000006,19.562,19.8,19.23,0.5700000000000003,-0.5700000000000003,19.194,19.46,18.72,0.740000000000002,-0.740000000000002,19.298000000000002,19.68,18.73,0.9499999999999993,-0.9499999999999993,316904,455442,231197,224245,28695
