Date,Vanguard Russell 1000 Growth_Open_average,Vanguard Russell 1000 Growth_Open_max,Vanguard Russell 1000 Growth_Open_min,Vanguard Russell 1000 Growth_Open_volatility,Vanguard Russell 1000 Growth_Open_change,Vanguard Russell 1000 Growth_High_average,Vanguard Russell 1000 Growth_High_max,Vanguard Russell 1000 Growth_High_min,Vanguard Russell 1000 Growth_High_volatility,Vanguard Russell 1000 Growth_High_change,Vanguard Russell 1000 Growth_Low_average,Vanguard Russell 1000 Growth_Low_max,Vanguard Russell 1000 Growth_Low_min,Vanguard Russell 1000 Growth_Low_volatility,Vanguard Russell 1000 Growth_Low_change,Vanguard Russell 1000 Growth_Close_average,Vanguard Russell 1000 Growth_Close_max,Vanguard Russell 1000 Growth_Close_min,Vanguard Russell 1000 Growth_Close_volatility,Vanguard Russell 1000 Growth_Close_change
2018-01-14,146.49,146.49,146.49,0.0,0.0,147.55,147.55,147.55,0.0,0.0,146.38,146.38,146.38,0.0,0.0,147.55,147.55,147.55,0.0,0.0
2018-01-21,149.67,149.67,149.67,0.0,0.0,149.8,149.8,149.8,0.0,0.0,148.57,148.57,148.57,0.0,0.0,148.66,148.66,148.66,0.0,0.0
2018-01-28,142.94,142.94,142.94,0.0,0.0,144.7,144.7,144.7,0.0,0.0,138.4,138.4,138.4,0.0,0.0,138.5,138.5,138.5,0.0,0.0
2018-02-04,138.5,138.5,138.5,0.0,0.0,140.03,140.03,140.03,0.0,0.0,137.46,137.46,137.46,0.0,0.0,139.35,139.35,139.35,0.0,0.0
2018-02-11,143.94,143.94,143.94,0.0,0.0,144.96,144.96,144.96,0.0,0.0,143.51,143.51,143.51,0.0,0.0,143.81,143.81,143.81,0.0,0.0
2018-02-18,146.08,146.08,146.08,0.0,0.0,147.01,147.01,147.01,0.0,0.0,145.9,145.9,145.9,0.0,0.0,147.01,147.01,147.01,0.0,0.0
2018-02-25,142.0,142.0,142.0,0.0,0.0,144.55,144.55,144.55,0.0,0.0,141.8,141.8,141.8,0.0,0.0,144.22,144.22,144.22,0.0,0.0
2018-03-04,148.77,148.77,148.77,0.0,0.0,148.91,148.91,148.91,0.0,0.0,148.12,148.12,148.12,0.0,0.0,148.39,148.39,148.39,0.0,0.0
2018-03-11,145.88,145.88,145.88,0.0,0.0,145.88,145.88,145.88,0.0,0.0,143.4,143.4,143.4,0.0,0.0,144.36,144.36,144.36,0.0,0.0
2018-03-18,139.6,139.6,139.6,0.0,0.0,141.52,141.52,141.52,0.0,0.0,138.22,138.22,138.22,0.0,0.0,141.4,141.4,141.4,0.0,0.0
2018-03-25,139.0,139.0,139.0,0.0,0.0,139.23,139.23,139.23,0.0,0.0,134.97,134.97,134.97,0.0,0.0,136.23,136.23,136.23,0.0,0.0
2018-04-01,138.39,138.39,138.39,0.0,0.0,139.93,139.93,139.93,0.0,0.0,137.67,137.67,137.67,0.0,0.0,137.72,137.72,137.72,0.0,0.0
2018-04-08,141.19,141.19,141.19,0.0,0.0,141.91,141.91,141.91,0.0,0.0,140.92,140.92,140.92,0.0,0.0,141.47,141.47,141.47,0.0,0.0
2018-04-15,141.74,141.74,141.74,0.0,0.0,141.96,141.96,141.96,0.0,0.0,140.46,140.46,140.46,0.0,0.0,141.01,141.01,141.01,0.0,0.0
2018-04-22,141.25,141.25,141.25,0.0,0.0,141.77,141.77,141.77,0.0,0.0,139.97,139.97,139.97,0.0,0.0,139.97,139.97,139.97,0.0,0.0
2018-04-29,142.82,142.82,142.82,0.0,0.0,143.35,143.35,143.35,0.0,0.0,142.59,142.59,142.59,0.0,0.0,142.96,142.96,142.96,0.0,0.0
2018-05-06,146.34,146.34,146.34,0.0,0.0,146.64,146.64,146.64,0.0,0.0,145.62,145.62,145.62,0.0,0.0,145.91,145.91,145.91,0.0,0.0
2018-05-13,146.2,146.2,146.2,0.0,0.0,146.69,146.69,146.69,0.0,0.0,145.92,145.92,145.92,0.0,0.0,146.25,146.25,146.25,0.0,0.0
2018-05-20,146.33,146.33,146.33,0.0,0.0,146.81,146.81,146.81,0.0,0.0,146.17,146.17,146.17,0.0,0.0,146.38,146.38,146.38,0.0,0.0
2018-05-27,148.17,148.17,148.17,0.0,0.0,149.05,149.05,149.05,0.0,0.0,148.17,148.17,148.17,0.0,0.0,149.05,149.05,149.05,0.0,0.0
2018-06-03,150.65,150.65,150.65,0.0,0.0,151.23,151.23,151.23,0.0,0.0,150.65,150.65,150.65,0.0,0.0,150.9,150.9,150.9,0.0,0.0
2018-06-10,150.68,150.68,150.68,0.0,0.0,151.63,151.63,151.63,0.0,0.0,150.41,150.41,150.41,0.0,0.0,151.56,151.56,151.56,0.0,0.0
2018-06-17,149.13,149.13,149.13,0.0,0.0,149.37,149.37,149.37,0.0,0.0,146.29,146.29,146.29,0.0,0.0,147.31,147.31,147.31,0.0,0.0
2018-06-24,146.1,146.1,146.1,0.0,0.0,147.91,147.91,147.91,0.0,0.0,145.63,145.63,145.63,0.0,0.0,147.87,147.87,147.87,0.0,0.0
2018-07-01,150.77,150.77,150.77,0.0,0.0,151.18,151.18,151.18,0.0,0.0,150.47,150.47,150.47,0.0,0.0,151.15,151.15,151.15,0.0,0.0
2018-07-08,153.48,153.48,153.48,0.0,0.0,153.48,153.48,153.48,0.0,0.0,152.46,152.46,152.46,0.0,0.0,152.64,152.64,152.64,0.0,0.0
2018-07-15,153.11,153.11,153.11,0.0,0.0,153.41,153.41,153.41,0.0,0.0,152.51,152.51,152.51,0.0,0.0,153.38,153.38,153.38,0.0,0.0
2018-07-22,152.66,152.66,152.66,0.0,0.0,152.66,152.66,152.66,0.0,0.0,149.89,149.89,149.89,0.0,0.0,150.28,150.28,150.28,0.0,0.0
2018-07-29,153.65,153.65,153.65,0.0,0.0,154.64,154.64,154.64,0.0,0.0,153.65,153.65,153.65,0.0,0.0,154.63,154.63,154.63,0.0,0.0
2018-08-05,154.55,154.55,154.55,0.0,0.0,155.23,155.23,155.23,0.0,0.0,153.86,153.86,153.86,0.0,0.0,153.99,153.99,153.99,0.0,0.0
2018-08-12,155.12,155.12,155.12,0.0,0.0,155.21,155.21,155.21,0.0,0.0,154.52,154.52,154.52,0.0,0.0,154.96,154.96,154.96,0.0,0.0
2018-08-19,157.77,157.77,157.77,0.0,0.0,158.32,158.32,158.32,0.0,0.0,157.73,157.73,157.73,0.0,0.0,158.3,158.3,158.3,0.0,0.0
2018-08-26,159.36,159.36,159.36,0.0,0.0,159.93,159.93,159.93,0.0,0.0,159.16,159.16,159.16,0.0,0.0,159.62,159.62,159.62,0.0,0.0
2018-09-02,157.74,157.74,157.74,0.0,0.0,157.74,157.74,157.74,0.0,0.0,157.03,157.03,157.03,0.0,0.0,157.51,157.51,157.51,0.0,0.0
2018-09-09,159.49,159.49,159.49,0.0,0.0,159.49,159.49,159.49,0.0,0.0,157.61,157.61,157.61,0.0,0.0,157.8,157.8,157.8,0.0,0.0
2018-09-16,159.14,159.14,159.14,0.0,0.0,159.58,159.58,159.58,0.0,0.0,158.27,158.27,158.27,0.0,0.0,159.48,159.48,159.48,0.0,0.0
2018-09-23,160.91,160.91,160.91,0.0,0.0,161.07,161.07,161.07,0.0,0.0,159.91,159.91,159.91,0.0,0.0,160.23,160.23,160.23,0.0,0.0
2018-09-30,155.37,155.37,155.37,0.0,0.0,156.1,156.1,156.1,0.0,0.0,153.64,153.64,153.64,0.0,0.0,155.13,155.13,155.13,0.0,0.0
2018-10-07,149.87,149.87,149.87,0.0,0.0,149.93,149.93,149.93,0.0,0.0,148.22,148.22,148.22,0.0,0.0,148.58,148.58,148.58,0.0,0.0
2018-10-14,149.27,149.27,149.27,0.0,0.0,149.52,149.52,149.52,0.0,0.0,148.03,148.03,148.03,0.0,0.0,148.84,148.84,148.84,0.0,0.0
2018-10-21,144.83,144.83,144.83,0.0,0.0,145.53,145.53,145.53,0.0,0.0,138.5,138.5,138.5,0.0,0.0,140.87,140.87,140.87,0.0,0.0
2018-10-28,146.13,146.13,146.13,0.0,0.0,146.3,146.3,146.3,0.0,0.0,144.71,144.71,144.71,0.0,0.0,145.98,145.98,145.98,0.0,0.0
2018-11-04,147.98,147.98,147.98,0.0,0.0,147.98,147.98,147.98,0.0,0.0,144.77,144.77,144.77,0.0,0.0,144.92,144.92,144.92,0.0,0.0
2018-11-11,144.79,144.79,144.79,0.0,0.0,144.79,144.79,144.79,0.0,0.0,140.65,140.65,140.65,0.0,0.0,141.15,141.15,141.15,0.0,0.0
2018-11-18,140.26,140.26,140.26,0.0,0.0,141.26,141.26,141.26,0.0,0.0,139.88,139.88,139.88,0.0,0.0,141.16,141.16,141.16,0.0,0.0
2018-11-25,149.7,149.7,149.7,0.0,0.0,149.75,149.75,149.75,0.0,0.0,148.24,148.24,148.24,0.0,0.0,149.21,149.21,149.21,0.0,0.0
2018-12-02,139.57,139.57,139.57,0.0,0.0,141.38,141.38,141.38,0.0,0.0,137.85,137.85,137.85,0.0,0.0,140.92,140.92,140.92,0.0,0.0
2018-12-09,138.2,138.2,138.2,0.0,0.0,138.93,138.93,138.93,0.0,0.0,134.75,134.75,134.75,0.0,0.0,135.71,135.71,135.71,0.0,0.0
2018-12-16,126.92,126.92,126.92,0.0,0.0,128.01,128.01,128.01,0.0,0.0,124.9,124.9,124.9,0.0,0.0,124.9,124.9,124.9,0.0,0.0
2018-12-23,134.26,134.26,134.26,0.0,0.0,134.56,134.56,134.56,0.0,0.0,133.08,133.08,133.08,0.0,0.0,134.49,134.49,134.49,0.0,0.0
2018-12-30,135.53,135.53,135.53,0.0,0.0,137.43,137.43,137.43,0.0,0.0,135.25,135.25,135.25,0.0,0.0,136.65,136.65,136.65,0.0,0.0
2019-01-06,138.5,138.5,138.5,0.0,0.0,139.01,139.01,139.01,0.0,0.0,138.15,138.15,138.15,0.0,0.0,138.55,138.55,138.55,0.0,0.0
2019-01-13,142.96,142.96,142.96,0.0,0.0,144.15,144.15,144.15,0.0,0.0,142.38,142.38,142.38,0.0,0.0,143.83,143.83,143.83,0.0,0.0
2019-01-20,142.16,142.16,142.16,0.0,0.0,142.31,142.31,142.31,0.0,0.0,141.33,141.33,141.33,0.0,0.0,142.31,142.31,142.31,0.0,0.0
2019-01-27,146.28,146.28,146.28,0.0,0.0,147.9,147.9,147.9,0.0,0.0,146.25,146.25,146.25,0.0,0.0,147.9,147.9,147.9,0.0,0.0
2019-02-03,147.77,147.77,147.77,0.0,0.0,147.91,147.91,147.91,0.0,0.0,147.13,147.13,147.13,0.0,0.0,147.46,147.46,147.46,0.0,0.0
2019-02-10,150.37,150.37,150.37,0.0,0.0,150.83,150.83,150.83,0.0,0.0,150.19,150.19,150.19,0.0,0.0,150.83,150.83,150.83,0.0,0.0
2019-02-17,152.88,152.88,152.88,0.0,0.0,152.99,152.99,152.99,0.0,0.0,151.93,151.93,151.93,0.0,0.0,152.05,152.05,152.05,0.0,0.0
2019-02-24,153.43,153.43,153.43,0.0,0.0,153.66,153.66,153.66,0.0,0.0,150.65,150.65,150.65,0.0,0.0,152.04,152.04,152.04,0.0,0.0
2019-03-03,149.69,149.69,149.69,0.0,0.0,151.87,151.87,151.87,0.0,0.0,149.69,149.69,149.69,0.0,0.0,151.87,151.87,151.87,0.0,0.0
2019-03-10,154.17,154.17,154.17,0.0,0.0,154.78,154.78,154.78,0.0,0.0,153.93,153.93,153.93,0.0,0.0,154.68,154.68,154.68,0.0,0.0
2019-03-17,153.15,153.15,153.15,0.0,0.0,153.79,153.79,153.79,0.0,0.0,152.64,152.64,152.64,0.0,0.0,153.49,153.49,153.49,0.0,0.0
2019-03-24,156.85,156.85,156.85,0.0,0.0,157.37,157.37,157.37,0.0,0.0,156.46,156.46,156.46,0.0,0.0,157.29,157.29,157.29,0.0,0.0
2019-03-31,158.72,158.72,158.72,0.0,0.0,159.43,159.43,159.43,0.0,0.0,158.28,158.28,158.28,0.0,0.0,159.4,159.4,159.4,0.0,0.0
2019-04-07,160.23,160.23,160.23,0.0,0.0,160.34,160.34,160.34,0.0,0.0,159.55,159.55,159.55,0.0,0.0,160.22,160.22,160.22,0.0,0.0
2019-04-14,159.52,159.52,159.52,0.0,0.0,160.46,160.46,160.46,0.0,0.0,159.52,159.52,159.52,0.0,0.0,160.46,160.46,160.46,0.0,0.0
2019-04-21,163.11,163.11,163.11,0.0,0.0,163.36,163.36,163.36,0.0,0.0,162.77,162.77,162.77,0.0,0.0,163.08,163.08,163.08,0.0,0.0
2019-04-28,159.84,159.84,159.84,0.0,0.0,162.49,162.49,162.49,0.0,0.0,159.76,159.76,159.76,0.0,0.0,162.35,162.35,162.35,0.0,0.0
2019-05-05,155.72,155.72,155.72,0.0,0.0,156.11,156.11,156.11,0.0,0.0,153.9,153.9,153.9,0.0,0.0,154.39,154.39,154.39,0.0,0.0
2019-05-12,156.36,156.36,156.36,0.0,0.0,156.95,156.95,156.95,0.0,0.0,155.74,155.74,155.74,0.0,0.0,156.33,156.33,156.33,0.0,0.0
2019-05-19,156.04,156.04,156.04,0.0,0.0,156.32,156.32,156.32,0.0,0.0,155.3,155.3,155.3,0.0,0.0,155.33,155.33,155.33,0.0,0.0
2019-05-26,152.06,152.06,152.06,0.0,0.0,152.34,152.34,152.34,0.0,0.0,149.32,149.32,149.32,0.0,0.0,150.15,150.15,150.15,0.0,0.0
2019-06-02,160.0,160.0,160.0,0.0,0.0,161.26,161.26,161.26,0.0,0.0,159.88,159.88,159.88,0.0,0.0,160.0,160.0,160.0,0.0,0.0
2019-06-09,160.18,160.18,160.18,0.0,0.0,160.65,160.65,160.65,0.0,0.0,160.18,160.18,160.18,0.0,0.0,160.22,160.22,160.22,0.0,0.0
2019-06-16,163.55,163.55,163.55,0.0,0.0,163.58,163.58,163.58,0.0,0.0,162.91,162.91,162.91,0.0,0.0,163.0,163.0,163.0,0.0,0.0
2019-06-23,164.24,164.24,164.24,0.0,0.0,164.49,164.49,164.49,0.0,0.0,163.05,163.05,163.05,0.0,0.0,163.66,163.66,163.66,0.0,0.0
2019-06-30,164.76,164.76,164.76,0.0,0.0,164.76,164.76,164.76,0.0,0.0,164.15,164.15,164.15,0.0,0.0,164.58,164.58,164.58,0.0,0.0
2019-07-07,167.92,167.92,167.92,0.0,0.0,167.92,167.92,167.92,0.0,0.0,167.44,167.44,167.44,0.0,0.0,167.85,167.85,167.85,0.0,0.0
2019-07-14,166.03,166.03,166.03,0.0,0.0,166.73,166.73,166.73,0.0,0.0,165.92,165.92,165.92,0.0,0.0,166.4,166.4,166.4,0.0,0.0
2019-07-21,168.75,168.75,168.75,0.0,0.0,168.75,168.75,168.75,0.0,0.0,167.6,167.6,167.6,0.0,0.0,168.16,168.16,168.16,0.0,0.0
2019-07-28,160.05,160.05,160.05,0.0,0.0,160.15,160.15,160.15,0.0,0.0,156.52,156.52,156.52,0.0,0.0,157.82,157.82,157.82,0.0,0.0
2019-08-04,162.56,162.56,162.56,0.0,0.0,162.79,162.79,162.79,0.0,0.0,160.96,160.96,160.96,0.0,0.0,161.43,161.43,161.43,0.0,0.0
2019-08-11,164.23,164.23,164.23,0.0,0.0,164.61,164.61,164.61,0.0,0.0,163.97,163.97,163.97,0.0,0.0,164.14,164.14,164.14,0.0,0.0
2019-08-18,161.62,161.62,161.62,0.0,0.0,162.18,162.18,162.18,0.0,0.0,160.79,160.79,160.79,0.0,0.0,162.16,162.16,162.16,0.0,0.0
2019-08-25,165.54,165.54,165.54,0.0,0.0,165.59,165.59,165.59,0.0,0.0,163.71,163.71,163.71,0.0,0.0,164.35,164.35,164.35,0.0,0.0
2019-09-01,167.73,167.73,167.73,0.0,0.0,167.73,167.73,167.73,0.0,0.0,165.05,165.05,165.05,0.0,0.0,165.71,165.71,165.71,0.0,0.0
2019-09-08,165.32,165.32,165.32,0.0,0.0,166.0,166.0,166.0,0.0,0.0,165.3,165.3,165.3,0.0,0.0,165.73,165.73,165.73,0.0,0.0
2019-09-15,165.56,165.56,165.56,0.0,0.0,166.26,166.26,166.26,0.0,0.0,165.39,165.39,165.39,0.0,0.0,165.85,165.85,165.85,0.0,0.0
2019-09-22,163.25,163.25,163.25,0.0,0.0,164.38,164.38,164.38,0.0,0.0,163.14,163.14,163.14,0.0,0.0,164.16,164.16,164.16,0.0,0.0
2019-09-29,163.36,163.36,163.36,0.0,0.0,164.26,164.26,164.26,0.0,0.0,163.03,163.03,163.03,0.0,0.0,163.22,163.22,163.22,0.0,0.0
2019-10-06,164.93,164.93,164.93,0.0,0.0,165.7,165.7,165.7,0.0,0.0,164.41,164.41,164.41,0.0,0.0,165.14,165.14,165.14,0.0,0.0
2019-10-13,166.36,166.36,166.36,0.0,0.0,166.62,166.62,166.62,0.0,0.0,165.88,165.88,165.88,0.0,0.0,166.6,166.6,166.6,0.0,0.0
2019-10-20,168.26,168.26,168.26,0.0,0.0,168.93,168.93,168.93,0.0,0.0,168.26,168.26,168.26,0.0,0.0,168.71,168.71,168.71,0.0,0.0
2019-10-27,171.09,171.09,171.09,0.0,0.0,171.1,171.1,171.1,0.0,0.0,170.28,170.28,170.28,0.0,0.0,170.36,170.36,170.36,0.0,0.0
2019-11-03,170.45,170.45,170.45,0.0,0.0,171.25,171.25,171.25,0.0,0.0,170.44,170.44,170.44,0.0,0.0,171.2,171.2,171.2,0.0,0.0
2019-11-10,173.87,173.87,173.87,0.0,0.0,174.37,174.37,174.37,0.0,0.0,173.57,173.57,173.57,0.0,0.0,174.21,174.21,174.21,0.0,0.0
2019-11-17,174.18,174.18,174.18,0.0,0.0,175.26,175.26,175.26,0.0,0.0,174.18,174.18,174.18,0.0,0.0,175.24,175.24,175.24,0.0,0.0
2019-11-24,176.43,176.43,176.43,0.0,0.0,176.43,176.43,176.43,0.0,0.0,173.74,173.74,173.74,0.0,0.0,174.34,174.34,174.34,0.0,0.0
2019-12-01,175.76,175.76,175.76,0.0,0.0,176.15,176.15,176.15,0.0,0.0,175.22,175.22,175.22,0.0,0.0,175.27,175.27,175.27,0.0,0.0
2019-12-08,177.62,177.62,177.62,0.0,0.0,178.51,178.51,178.51,0.0,0.0,177.62,177.62,177.62,0.0,0.0,178.12,178.12,178.12,0.0,0.0
2019-12-15,180.75,180.75,180.75,0.0,0.0,180.81,180.81,180.81,0.0,0.0,180.41,180.41,180.41,0.0,0.0,180.6,180.6,180.6,0.0,0.0
2019-12-22,181.92,181.92,181.92,0.0,0.0,181.92,181.92,181.92,0.0,0.0,179.94,179.94,179.94,0.0,0.0,180.5,180.5,180.5,0.0,0.0
2019-12-29,181.2,181.2,181.2,0.0,0.0,182.93,182.93,182.93,0.0,0.0,181.2,181.2,181.2,0.0,0.0,182.16,182.16,182.16,0.0,0.0
