Date,GNMK_Open_average,GNMK_Open_max,GNMK_Open_min,GNMK_Open_volatility,GNMK_Open_change,GNMK_High_average,GNMK_High_max,GNMK_High_min,GNMK_High_volatility,GNMK_High_change,GNMK_Low_average,GNMK_Low_max,GNMK_Low_min,GNMK_Low_volatility,GNMK_Low_change,GNMK_Close_average,GNMK_Close_max,GNMK_Close_min,GNMK_Close_volatility,GNMK_Close_change,GNMK_Volume_average,GNMK_Volume_max,GNMK_Volume_min,GNMK_Volume_volatility,GNMK_Volume_change
2018-01-14,4.7,4.83,4.64,0.1900000000000004,0.1900000000000004,4.976,5.47,4.82,0.6499999999999995,0.5800000000000001,4.6499999999999995,4.81,4.56,0.25,0.21999999999999975,4.782,5.03,4.66,0.3700000000000001,0.35000000000000053,569339,1538764,230742,1308022,1096840
2018-01-21,5.638,5.88,5.05,0.8300000000000001,0.8300000000000001,6.0040000000000004,6.29,5.84,0.4500000000000002,0.14000000000000057,5.466,5.73,5.03,0.7000000000000002,0.4500000000000002,5.7139999999999995,5.87,5.51,0.3600000000000003,-0.27000000000000046,821824,1455855,510297,945558,-269752
2018-01-28,5.292,5.46,5.13,0.33000000000000007,-0.3099999999999996,5.398,5.49,5.18,0.3100000000000005,-0.3000000000000007,5.1659999999999995,5.3,5.02,0.28000000000000025,-0.20000000000000018,5.22,5.44,5.02,0.4200000000000008,-0.28000000000000025,337162,404736,282989,121747,66210
2018-02-04,4.954,5.13,4.81,0.3200000000000003,-0.08000000000000007,5.044,5.18,4.85,0.33000000000000007,-0.28000000000000025,4.7860000000000005,5.05,4.61,0.4399999999999995,-0.20999999999999996,4.914,5.12,4.74,0.3799999999999999,-0.35999999999999943,228218,308128,132374,175754,-125955
2018-02-11,4.5575,4.74,4.25,0.4900000000000002,0.040000000000000036,4.779999999999999,4.81,4.75,0.05999999999999961,0.009999999999999787,4.355,4.54,4.18,0.3600000000000003,-0.08000000000000007,4.51,4.75,4.24,0.5099999999999998,-0.0699999999999994,379415,604861,185981,418880,90630
2018-02-18,4.336,4.43,4.17,0.2599999999999998,-0.20000000000000018,4.536,4.66,4.3,0.3600000000000003,0.07000000000000028,4.23,4.37,4.12,0.25,-0.20000000000000018,4.376,4.53,4.25,0.28000000000000025,0.14000000000000057,337197,712807,152675,560132,416366
2018-02-25,4.282,4.53,4.0,0.5300000000000002,-0.2600000000000007,4.604,4.92,4.39,0.5300000000000002,-0.29000000000000004,4.136,4.45,3.98,0.4700000000000002,-0.1800000000000006,4.364,4.85,4.01,0.8399999999999999,-0.27999999999999936,755357,1673376,385737,1287639,-60456
2018-03-04,4.742,4.92,4.61,0.3099999999999996,0.2400000000000002,4.954,5.15,4.82,0.33000000000000007,0.33000000000000007,4.585999999999999,4.76,4.52,0.2400000000000002,0.2400000000000002,4.84,5.15,4.58,0.5700000000000003,0.3600000000000003,299627,389377,195776,193601,-92129
2018-03-11,5.422,5.8,5.16,0.6399999999999997,0.6399999999999997,5.66,5.93,5.45,0.47999999999999954,0.4299999999999997,5.232,5.28,5.12,0.16000000000000014,0.14999999999999947,5.472,5.78,5.32,0.45999999999999996,-0.020000000000000462,307354,528883,163323,365560,-68002
2018-03-18,5.462,5.5,5.38,0.1200000000000001,0.020000000000000462,5.538,5.63,5.47,0.16000000000000014,0.020000000000000462,5.262,5.36,5.13,0.23000000000000043,-0.08999999999999986,5.452,5.56,5.38,0.17999999999999972,0.07000000000000028,212638,244165,181736,62429,-34673
2018-03-25,5.407500000000001,5.48,5.36,0.1200000000000001,-0.0600000000000005,5.49,5.51,5.47,0.040000000000000036,-0.03000000000000025,5.225,5.35,5.1,0.25,-0.09000000000000075,5.3149999999999995,5.44,5.13,0.3100000000000005,-0.20999999999999996,215372,332910,130422,202488,-138973
2018-04-01,5.222,5.4,4.97,0.4300000000000006,0.23999999999999932,5.402,5.64,5.15,0.4899999999999993,0.4899999999999993,5.1000000000000005,5.26,4.95,0.3099999999999996,0.3099999999999996,5.276,5.46,5.02,0.4400000000000004,0.35000000000000053,191464,238148,150556,87592,-72736
2018-04-08,5.456,5.5,5.42,0.08000000000000007,0.03000000000000025,5.568,5.59,5.56,0.03000000000000025,-0.010000000000000675,5.386,5.43,5.35,0.08000000000000007,-0.05000000000000071,5.454,5.5,5.38,0.1200000000000001,0.040000000000000036,152120,209130,110675,98455,26208
2018-04-15,5.95,6.45,5.52,0.9300000000000006,0.6200000000000001,6.258,6.51,5.59,0.9199999999999999,0.75,5.85,6.1,5.46,0.6399999999999997,0.6200000000000001,6.0840000000000005,6.45,5.48,0.9699999999999998,0.71,290062,730246,105761,624485,35291
2018-04-22,6.45,6.65,6.22,0.4300000000000006,0.27000000000000046,6.644,7.09,6.33,0.7599999999999998,0.1899999999999995,6.244,6.42,6.1,0.3200000000000003,0.10000000000000053,6.458,6.65,6.26,0.39000000000000057,-0.0600000000000005,320975,447709,203673,244036,60913
2018-04-29,6.604,7.1,6.18,0.9199999999999999,0.8399999999999999,7.034,7.43,6.4,1.0299999999999994,0.9499999999999993,6.506,7.01,6.12,0.8899999999999997,0.8899999999999997,6.816,7.27,6.24,1.0299999999999994,1.0299999999999994,565288,1010869,318906,691963,-40122
2018-05-06,7.09,7.21,6.95,0.2599999999999998,-0.21999999999999975,7.192,7.38,6.97,0.41000000000000014,-0.39000000000000057,6.746,6.82,6.63,0.1900000000000004,-0.1900000000000004,6.938,7.1,6.66,0.4399999999999995,-0.3099999999999996,314803,408569,213745,194824,-81199
2018-05-13,6.796,6.93,6.6,0.33000000000000007,0.3100000000000005,6.966,7.08,6.68,0.40000000000000036,0.40000000000000036,6.68,6.86,6.4,0.45999999999999996,0.3099999999999996,6.88,7.04,6.62,0.41999999999999993,0.41999999999999993,233462,373114,175717,197397,15441
2018-05-20,6.9875,7.09,6.88,0.20999999999999996,0.08999999999999986,7.18,7.47,7.07,0.39999999999999947,0.019999999999999574,6.8525,6.91,6.82,0.08999999999999986,0.04999999999999982,6.9725,7.03,6.92,0.11000000000000032,0.11000000000000032,257691,526764,144970,381794,31187
2018-05-27,7.28,7.64,6.97,0.6699999999999999,0.35000000000000053,7.574,7.87,7.1,0.7700000000000005,0.3200000000000003,7.138,7.31,6.83,0.47999999999999954,0.4299999999999997,7.356,7.7,7.08,0.6200000000000001,0.33000000000000007,305948,447612,198219,249393,169222
2018-06-03,7.282,7.44,7.08,0.3600000000000003,-0.33999999999999986,7.36,7.58,7.13,0.4500000000000002,-0.4500000000000002,7.114,7.32,6.9,0.41999999999999993,-0.41999999999999993,7.1739999999999995,7.4,7.02,0.3800000000000008,-0.3800000000000008,208143,257501,153056,104445,-25239
2018-06-10,7.194,7.29,7.02,0.27000000000000046,0.20000000000000018,7.364,7.42,7.33,0.08999999999999986,-0.04999999999999982,7.094,7.19,7.02,0.17000000000000082,0.16000000000000014,7.248,7.31,7.13,0.17999999999999972,0.16999999999999993,392112,615729,275446,340283,-37707
2018-06-17,7.174,7.25,7.07,0.17999999999999972,-0.17999999999999972,7.208,7.37,7.07,0.2999999999999998,-0.1999999999999993,6.978,7.12,6.67,0.4500000000000002,-0.41000000000000014,7.064,7.23,6.72,0.5100000000000007,-0.5100000000000007,239747,475436,156549,318887,-43500
