Date,MGRC_Open_average,MGRC_Open_max,MGRC_Open_min,MGRC_Open_volatility,MGRC_Open_change,MGRC_High_average,MGRC_High_max,MGRC_High_min,MGRC_High_volatility,MGRC_High_change,MGRC_Low_average,MGRC_Low_max,MGRC_Low_min,MGRC_Low_volatility,MGRC_Low_change,MGRC_Close_average,MGRC_Close_max,MGRC_Close_min,MGRC_Close_volatility,MGRC_Close_change,MGRC_Volume_average,MGRC_Volume_max,MGRC_Volume_min,MGRC_Volume_volatility,MGRC_Volume_change
2018-01-14,49.942,50.41,49.62,0.7899999999999991,0.759999999999998,50.574,50.69,50.47,0.21999999999999886,-0.00999999999999801,49.424,49.73,48.93,0.7999999999999972,0.5700000000000003,50.092,50.52,49.4,1.1200000000000045,1.1099999999999994,63373,99342,39578,59764,-59764
2018-01-21,49.63,50.35,48.85,1.5,-1.1299999999999955,49.956,50.63,49.35,1.2800000000000011,-1.259999999999998,48.902,50.14,47.78,2.3599999999999994,-1.4600000000000009,49.272,50.36,48.63,1.7299999999999969,-1.6400000000000006,53688,69709,27924,41785,26313
2018-01-28,48.108000000000004,48.99,47.3,1.6900000000000048,-0.490000000000002,48.816,49.59,47.88,1.7100000000000009,-0.980000000000004,46.734,48.25,44.76,3.490000000000002,-0.8400000000000034,48.036,48.83,47.47,1.3599999999999994,-1.3599999999999994,72197,96593,49276,47317,34888
2018-02-04,47.14,47.71,46.72,0.990000000000002,0.0,48.232,49.03,47.57,1.4600000000000009,-1.0399999999999991,46.36,47.38,45.42,1.9600000000000009,-0.8999999999999986,47.14,47.81,46.58,1.230000000000004,-0.6600000000000037,83455,133619,63223,70396,-70396
2018-02-11,47.1575,47.65,46.53,1.1199999999999974,0.730000000000004,47.8425,48.43,47.32,1.1099999999999994,1.1099999999999994,46.6925,47.52,45.4,2.1200000000000045,2.1200000000000045,47.519999999999996,47.9,46.97,0.9299999999999997,0.9299999999999997,41086,52521,34475,18046,-6856
2018-02-18,48.074,48.33,47.66,0.6700000000000017,0.6700000000000017,48.732,49.21,48.48,0.730000000000004,-0.060000000000002274,47.704,48.0,47.43,0.5700000000000003,0.5700000000000003,48.186,48.52,47.93,0.5900000000000034,0.39000000000000057,44154,59256,29069,30187,-30187
2018-02-25,49.74,50.41,48.47,1.9399999999999977,1.8800000000000026,50.64,51.49,49.18,2.3100000000000023,1.6199999999999974,49.084,49.75,47.71,2.039999999999999,1.0300000000000011,49.82,50.62,47.95,2.6699999999999946,2.049999999999997,101195,216718,32396,184322,40973
2018-03-04,51.436,53.33,50.0,3.3299999999999983,3.3299999999999983,52.268,53.61,50.82,2.789999999999999,2.789999999999999,51.14,52.5,49.86,2.6400000000000006,2.6400000000000006,51.948,53.24,50.76,2.480000000000004,1.9200000000000017,174566,278201,105673,172528,-70908
2018-03-11,53.268,53.72,52.74,0.9799999999999969,0.9799999999999969,53.984,54.86,53.2,1.6599999999999966,1.6599999999999966,52.928,53.52,52.53,0.990000000000002,0.9699999999999989,53.467999999999996,54.28,52.82,1.4600000000000009,1.4500000000000028,182432,333743,66491,267252,61765
2018-03-18,54.217999999999996,54.84,53.54,1.3000000000000043,-0.759999999999998,55.102,55.65,54.37,1.2800000000000011,-0.6900000000000048,53.5,54.62,52.78,1.8399999999999963,-0.1700000000000017,54.086,55.1,52.91,2.190000000000005,0.09999999999999432,142068,177742,87550,90192,23691
