Date,FRME_Open_average,FRME_Open_max,FRME_Open_min,FRME_Open_volatility,FRME_Open_change,FRME_High_average,FRME_High_max,FRME_High_min,FRME_High_volatility,FRME_High_change,FRME_Low_average,FRME_Low_max,FRME_Low_min,FRME_Low_volatility,FRME_Low_change,FRME_Close_average,FRME_Close_max,FRME_Close_min,FRME_Close_volatility,FRME_Close_change,FRME_Volume_average,FRME_Volume_max,FRME_Volume_min,FRME_Volume_volatility,FRME_Volume_change
2018-07-29,47.6,47.9,47.22,0.6799999999999997,-0.5600000000000023,47.912,48.16,47.76,0.3999999999999986,-0.01999999999999602,47.018,47.19,46.83,0.35999999999999943,-0.25,47.448,47.99,47.07,0.9200000000000017,0.1599999999999966,104290,133903,67530,66373,-43259
2018-08-05,47.44,47.51,47.29,0.21999999999999886,-0.030000000000001137,47.82,48.14,47.59,0.5499999999999972,0.14000000000000057,47.17,47.43,46.85,0.5799999999999983,-0.3100000000000023,47.49,47.7,47.32,0.38000000000000256,0.23000000000000398,132125,171831,99194,72637,3556
2018-08-12,48.452,48.87,47.81,1.0599999999999952,1.0599999999999952,49.019999999999996,49.12,48.91,0.21000000000000085,0.21000000000000085,48.256,48.66,47.81,0.8499999999999943,0.6099999999999994,48.582,48.85,48.03,0.8200000000000003,0.03999999999999915,101811,114959,91505,23454,-10359
2018-08-19,49.01,49.5,48.63,0.8699999999999974,-0.11999999999999744,49.39,49.85,48.96,0.8900000000000006,-0.8900000000000006,48.589999999999996,49.01,48.21,0.7999999999999972,-0.44999999999999574,48.884,49.51,48.26,1.25,-1.25,86809,136977,67521,69456,-51927
2018-08-26,47.935,48.27,47.67,0.6000000000000014,-0.6000000000000014,48.1475,48.36,47.99,0.36999999999999744,-0.14999999999999858,47.515,47.59,47.36,0.23000000000000398,0.010000000000005116,47.8825,48.12,47.72,0.3999999999999986,0.269999999999996,82263,110210,57702,52508,-52508
2018-09-02,48.07,48.3,47.78,0.519999999999996,-0.1700000000000017,48.274,48.45,47.91,0.5400000000000063,-0.17999999999999972,47.63,47.9,47.27,0.6299999999999955,-0.25,47.992000000000004,48.32,47.79,0.5300000000000011,-0.35999999999999943,85740,118271,75897,42374,-42374
2018-09-09,47.506,47.94,46.96,0.9799999999999969,-0.5700000000000003,47.704,48.33,47.29,1.0399999999999991,-0.9899999999999949,47.054,47.72,46.67,1.0499999999999972,-0.769999999999996,47.314,48.04,46.87,1.1700000000000017,-0.8100000000000023,137265,171613,68359,103254,103254
2018-09-16,47.828,48.49,47.29,1.2000000000000028,0.3400000000000034,48.396,49.23,47.71,1.519999999999996,-0.21000000000000085,47.398,48.03,46.27,1.759999999999998,-0.9599999999999937,47.694,48.62,46.44,2.1799999999999997,-1.3700000000000045,306420,801194,141185,660009,12347
2018-09-23,45.629999999999995,46.68,44.8,1.8800000000000026,-1.5600000000000023,45.784,46.68,45.18,1.5,-1.3500000000000014,45.006,45.99,44.21,1.7800000000000011,-1.7800000000000011,45.108000000000004,46.03,44.34,1.6899999999999977,-1.6899999999999977,152560,235873,114465,121408,-28216
2018-09-30,44.948,45.5,44.23,1.2700000000000031,1.1100000000000065,45.474000000000004,45.99,44.51,1.480000000000004,1.1900000000000048,44.676,45.25,43.96,1.2899999999999991,1.0700000000000003,45.230000000000004,45.66,44.2,1.4599999999999937,1.4399999999999977,152210,195215,84931,110284,-52374
2018-10-07,44.494,45.44,42.84,2.5999999999999943,-2.5999999999999943,44.924,45.79,43.6,2.1899999999999977,-2.1899999999999977,43.602,45.33,41.7,3.6299999999999955,-2.6099999999999994,44.248,45.71,42.93,2.780000000000001,-2.210000000000001,333842,725735,127589,598146,82550
2018-10-14,43.164,43.7,42.16,1.5400000000000063,-1.5400000000000063,43.46,44.03,42.35,1.6799999999999997,-1.4699999999999989,42.346,43.05,41.04,2.009999999999998,-1.7000000000000028,42.864,43.86,41.48,2.3800000000000026,-2.230000000000004,161648,222007,122041,99966,-85681
2018-10-21,41.312,42.3,40.5,1.7999999999999972,1.4399999999999977,42.196,43.16,41.37,1.7899999999999991,1.7899999999999991,40.818,42.09,39.68,2.4100000000000037,1.3900000000000006,41.46,42.43,40.44,1.990000000000002,1.4799999999999969,194213,254728,145433,109295,-15521
2018-10-28,41.97,42.47,41.49,0.9799999999999969,-0.8900000000000006,42.328,42.84,41.74,1.1000000000000014,-1.1000000000000014,41.322,41.65,40.86,0.7899999999999991,-0.7899999999999991,41.58,42.12,41.2,0.9199999999999946,-0.9199999999999946,164790,187245,102820,84425,-24133
2018-11-04,41.514,41.89,41.0,0.8900000000000006,0.4299999999999997,41.982,42.18,41.76,0.4200000000000017,0.14000000000000057,41.164,41.57,40.86,0.7100000000000009,0.20000000000000284,41.626,41.98,41.24,0.7399999999999949,-0.4199999999999946,102321,135365,74698,60667,-34479
2018-11-11,41.322,42.7,40.21,2.490000000000002,1.3700000000000045,41.838,42.82,41.27,1.5499999999999972,0.7100000000000009,40.67,41.22,39.94,1.2800000000000011,0.060000000000002274,41.098,41.39,40.42,0.9699999999999989,0.17999999999999972,127290,180309,98663,81646,79503
2018-11-18,40.980000000000004,41.28,40.76,0.5200000000000031,0.1700000000000017,41.66,42.12,41.31,0.8099999999999952,0.46999999999999886,40.6875,41.17,40.19,0.980000000000004,0.5399999999999991,41.05,41.4,40.76,0.6400000000000006,0.6400000000000006,105829,144128,69549,74579,43587
2018-11-25,41.660000000000004,42.49,41.02,1.4699999999999989,1.0900000000000034,42.166,42.53,41.5,1.0300000000000011,0.990000000000002,41.128,41.52,40.59,0.9299999999999997,0.7600000000000051,41.763999999999996,42.15,40.87,1.2800000000000011,1.2800000000000011,130798,174983,90033,84950,54090
2018-12-02,39.715,41.94,38.59,3.3499999999999943,-2.6899999999999977,40.0775,42.02,39.24,2.780000000000001,-2.770000000000003,38.3425,39.4,37.39,2.009999999999998,-1.4699999999999989,39.055,39.5,38.48,1.0200000000000031,-1.0200000000000031,151545,173076,128252,44824,-33435
2018-12-09,38.084,38.94,36.14,2.799999999999997,-2.6400000000000006,38.516,39.48,36.72,2.759999999999998,-2.25,37.318,38.52,35.94,2.5800000000000054,-2.0800000000000054,37.576,39.02,36.21,2.8100000000000023,-2.1300000000000026,207483,376786,79223,297563,297563
2018-12-16,34.776,36.25,33.54,2.710000000000001,-2.710000000000001,35.158,36.93,33.9,3.030000000000001,-3.030000000000001,33.602000000000004,34.93,32.52,2.4099999999999966,-2.4099999999999966,34.066,35.86,32.52,3.3399999999999963,-3.3399999999999963,217031,325261,132954,192307,-41074
2018-12-23,33.54,34.06,32.72,1.3400000000000034,1.3400000000000034,34.402499999999996,34.48,34.29,0.18999999999999773,0.14999999999999858,33.0325,33.55,32.49,1.0599999999999952,0.9799999999999969,34.057500000000005,34.27,33.63,0.6400000000000006,0.020000000000003126,186033,257840,136628,121212,-121212
2018-12-30,34.7025,35.44,33.87,1.5700000000000003,1.5700000000000003,35.6975,36.67,34.9,1.7700000000000031,1.7700000000000031,34.5125,35.4,33.54,1.8599999999999994,1.8599999999999994,35.332499999999996,36.5,34.6,1.8999999999999986,1.8999999999999986,211061,433581,130547,303034,292630
2019-01-06,36.768,37.09,36.46,0.6300000000000026,-0.3399999999999963,37.05,37.29,36.91,0.38000000000000256,-0.09000000000000341,36.304,36.53,35.94,0.5900000000000034,0.4299999999999997,36.804,37.0,36.49,0.509999999999998,-0.509999999999998,124376,189153,83599,105554,35471
2019-01-13,37.285,37.98,36.42,1.5599999999999952,1.5599999999999952,37.817499999999995,38.37,36.89,1.4799999999999969,1.4799999999999969,37.1425,37.77,36.17,1.6000000000000014,1.6000000000000014,37.7425,38.18,36.84,1.3399999999999963,1.3399999999999963,165746,188590,155017,33573,29554
2019-01-20,37.722,38.06,37.25,0.8100000000000023,-0.3500000000000014,37.998,38.23,37.74,0.4899999999999949,-0.17999999999999972,37.326,37.56,36.87,0.6900000000000048,-0.12000000000000455,37.664,37.86,37.35,0.509999999999998,-0.060000000000002274,118596,176661,80800,95861,-23470
2019-01-27,36.994,37.74,36.59,1.1499999999999986,-1.1499999999999986,37.476,37.99,36.95,1.0399999999999991,-0.6900000000000048,36.508,37.37,35.78,1.5899999999999963,-0.8699999999999974,36.958,37.37,36.45,0.9199999999999946,-0.0899999999999963,172224,297910,108366,189544,58797
2019-02-03,37.69,38.24,37.25,0.990000000000002,0.990000000000002,38.112,38.61,37.55,1.0600000000000023,1.0600000000000023,37.51,37.99,36.87,1.1200000000000045,1.1200000000000045,38.002,38.61,37.41,1.2000000000000028,1.2000000000000028,178525,229954,134012,95942,-31063
2019-02-10,39.3875,39.65,38.83,0.8200000000000003,0.730000000000004,39.917500000000004,40.59,39.52,1.0700000000000003,1.0700000000000003,39.125,39.55,38.72,0.8299999999999983,0.8299999999999983,39.81,40.58,39.31,1.269999999999996,1.0700000000000003,151653,180062,137661,42401,-32458
2019-02-17,40.862,41.18,40.28,0.8999999999999986,0.6899999999999977,41.172,41.22,41.11,0.10999999999999943,0.0799999999999983,40.604,40.84,40.19,0.6500000000000057,0.6500000000000057,40.996,41.13,40.79,0.3400000000000034,0.03999999999999915,140375,179929,86313,93616,29856
2019-02-24,40.632,40.99,40.21,0.7800000000000011,0.05000000000000426,40.903999999999996,41.42,40.44,0.980000000000004,0.480000000000004,40.16,40.56,39.93,0.6300000000000026,0.4000000000000057,40.686,41.25,40.18,1.0700000000000003,1.0700000000000003,206816,343512,112421,231091,140097
2019-03-03,39.896,41.26,38.68,2.5799999999999983,-2.1000000000000014,40.204,41.26,39.24,2.019999999999996,-1.3399999999999963,39.308,40.68,38.58,2.1000000000000014,-1.7100000000000009,39.692,40.93,38.98,1.9500000000000028,-1.2000000000000028,181354,233482,117740,115742,4628
2019-03-10,39.616,39.89,39.22,0.6700000000000017,0.10000000000000142,39.912,40.38,39.72,0.6600000000000037,0.5600000000000023,39.374,39.82,39.17,0.6499999999999986,0.5300000000000011,39.626,40.16,39.24,0.9199999999999946,0.6899999999999977,205242,489989,95955,394034,102552
2019-03-17,37.836,40.28,35.48,4.800000000000004,-4.800000000000004,38.106,40.28,35.95,4.329999999999998,-4.329999999999998,36.878,38.69,35.24,3.4499999999999957,-3.4499999999999957,37.07,38.74,35.52,3.219999999999999,-2.969999999999999,190717,250772,106779,143993,132410
2019-03-24,36.708,37.53,35.81,1.7199999999999989,1.3200000000000003,37.254,37.87,36.66,1.2100000000000009,1.2100000000000009,36.403999999999996,37.03,35.81,1.2199999999999989,1.2199999999999989,36.992,37.56,36.63,0.9299999999999997,0.9000000000000057,140822,164060,117872,46188,24947
2019-03-31,37.942,38.57,37.52,1.0499999999999972,1.0499999999999972,38.346000000000004,38.85,37.77,1.0799999999999983,1.0799999999999983,37.694,38.26,37.24,1.019999999999996,1.019999999999996,38.148,38.79,37.45,1.3399999999999963,1.3399999999999963,136546,157906,100611,57295,40278
2019-04-07,39.008,39.35,38.71,0.6400000000000006,0.509999999999998,39.208,39.64,38.78,0.8599999999999994,0.490000000000002,38.346,38.6,38.05,0.5500000000000043,-0.0799999999999983,38.776,39.45,38.35,1.1000000000000014,-0.14000000000000057,151435,189215,101953,87262,-87262
2019-04-14,38.7325,39.15,38.32,0.8299999999999983,0.030000000000001137,39.19,39.42,39.07,0.3500000000000014,0.04999999999999716,38.1225,38.68,37.4,1.2800000000000011,-0.7700000000000031,38.595,39.32,37.64,1.6799999999999997,-1.4299999999999997,136220,158444,107669,50775,-38094
2019-04-21,37.488,38.35,36.41,1.9400000000000048,-0.6899999999999977,38.074,38.68,37.05,1.6300000000000026,-0.6100000000000065,37.012,38.09,36.09,2.0,-0.6000000000000014,37.69,38.46,36.75,1.7100000000000009,-0.6099999999999994,200544,318577,132301,186276,186276
2019-04-28,36.946,37.75,36.13,1.6199999999999974,-0.4099999999999966,37.546,38.0,36.75,1.25,-0.04999999999999716,36.467999999999996,37.02,35.82,1.2000000000000028,0.36000000000000654,37.028,37.87,36.01,1.8599999999999994,1.1999999999999957,287856,439933,230182,209751,-34419
2019-05-05,37.129999999999995,37.46,36.91,0.5500000000000043,-0.5500000000000043,37.44,37.69,36.91,0.7800000000000011,-0.75,36.578,37.15,35.35,1.7999999999999972,-1.7800000000000011,36.974000000000004,37.52,35.47,2.0500000000000043,-1.9600000000000009,203597,264888,127757,137131,-25040
2019-05-12,35.64,35.91,35.5,0.4099999999999966,-0.00999999999999801,36.31,36.62,35.95,0.6699999999999946,-0.6699999999999946,35.436,35.75,35.3,0.45000000000000284,-0.0799999999999983,35.898,36.31,35.53,0.7800000000000011,-0.5399999999999991,190819,244739,126511,118228,-12734
2019-05-19,35.2175,35.97,34.52,1.4499999999999957,-1.4499999999999957,35.4075,36.11,34.73,1.3800000000000026,-1.3800000000000026,34.7525,35.76,33.98,1.7800000000000011,-1.509999999999998,35.0275,36.01,34.35,1.6599999999999966,-1.4199999999999946,251052,410219,159025,251194,15488
2019-05-26,33.804,34.5,33.16,1.3400000000000034,-1.3400000000000034,34.316,34.6,33.82,0.7800000000000011,-0.5,33.412,33.82,33.0,0.8200000000000003,-0.8200000000000003,33.832,34.42,33.25,1.1700000000000017,0.03999999999999915,220725,294783,165211,129572,-71416
2019-06-02,34.934000000000005,35.17,34.31,0.8599999999999994,0.8599999999999994,35.38,35.85,35.14,0.7100000000000009,0.5799999999999983,34.424,34.79,34.04,0.75,0.46999999999999886,35.192,35.59,34.87,0.720000000000006,0.38000000000000256,239766,278615,185084,93531,-57258
2019-06-09,35.754,36.0,35.6,0.3999999999999986,-0.1599999999999966,36.19,36.91,35.88,1.029999999999994,-0.12999999999999545,35.302,35.55,35.03,0.519999999999996,0.17999999999999972,35.722,35.89,35.62,0.2700000000000031,0.09000000000000341,293265,327813,260687,67126,-67126
2019-06-16,36.16,36.58,35.58,1.0,0.5600000000000023,36.656,36.95,36.5,0.45000000000000284,-0.10999999999999943,35.788,36.14,35.58,0.5600000000000023,0.0,36.272,36.46,36.15,0.3100000000000023,-0.259999999999998,423931,736855,227524,509331,240310
2019-06-23,36.848,38.34,36.09,2.25,2.25,37.542,38.71,36.74,1.9699999999999989,1.6099999999999994,36.502,37.64,35.61,2.030000000000001,2.030000000000001,37.08,38.01,36.29,1.7199999999999989,1.5399999999999991,522304,1305166,228128,1077038,-97915
2019-06-30,38.0175,38.14,37.9,0.240000000000002,0.10000000000000142,38.135,38.39,38.0,0.39000000000000057,-0.11999999999999744,37.5075,37.66,37.45,0.20999999999999375,-0.01999999999999602,37.8875,38.23,37.57,0.6599999999999966,-0.240000000000002,202377,341875,81427,260448,-70576
2019-07-07,37.776,38.01,37.57,0.4399999999999977,0.0899999999999963,37.982,38.11,37.87,0.240000000000002,-0.020000000000003126,37.25,37.47,37.07,0.3999999999999986,-0.14999999999999858,37.588,37.88,37.15,0.730000000000004,-0.5,191018,228855,134978,93877,-41163
2019-07-14,37.298,37.56,37.03,0.5300000000000011,0.259999999999998,37.711999999999996,37.98,37.36,0.6199999999999974,0.35999999999999943,37.044000000000004,37.45,36.81,0.6400000000000006,0.0,37.368,37.65,37.09,0.5599999999999952,-0.11999999999999744,175634,267627,130800,136827,6476
2019-07-21,37.802,38.46,37.25,1.2100000000000009,1.0,38.388,38.85,37.55,1.3000000000000043,0.8599999999999994,37.406,37.73,37.11,0.6199999999999974,0.6199999999999974,38.018,38.7,37.49,1.2100000000000009,0.46999999999999886,189479,235848,112768,123080,43151
2019-07-28,38.322,39.35,37.13,2.219999999999999,-0.5499999999999972,38.94,40.16,37.16,3.0,-1.5200000000000031,37.660000000000004,38.69,36.09,2.5999999999999943,-1.5899999999999963,38.348,39.41,36.78,2.6299999999999955,-1.8699999999999974,395097,674191,162861,511330,105599
2019-08-04,36.794,37.28,36.12,1.1600000000000037,-0.19999999999999574,37.238,37.59,36.94,0.6500000000000057,-0.1599999999999966,36.22,36.61,35.56,1.0499999999999972,1.0,36.918,37.39,36.56,0.8299999999999983,0.030000000000001137,167812,189465,136597,52868,-38681
2019-08-11,36.32,37.13,35.63,1.5,0.5500000000000043,36.854,37.73,36.21,1.519999999999996,-0.4299999999999997,35.992,36.75,35.39,1.3599999999999994,0.1700000000000017,36.406,36.99,35.56,1.4299999999999997,-0.060000000000002274,170009,259659,101243,158416,-92391
2019-08-18,36.402,36.9,35.48,1.4200000000000017,-1.2800000000000011,36.65,37.16,35.8,1.3599999999999994,-1.0200000000000031,35.818000000000005,36.36,35.02,1.3399999999999963,-1.0399999999999991,36.064,36.65,35.1,1.5499999999999972,-0.7199999999999989,114201,175718,86003,89715,8013
2019-08-25,35.475,36.08,34.69,1.3900000000000006,0.18999999999999773,36.0225,36.38,35.58,0.8000000000000043,0.3200000000000003,35.0625,35.58,34.69,0.8900000000000006,0.8399999999999963,35.4375,35.92,34.81,1.1099999999999994,0.9099999999999966,188249,230098,147842,82256,22487
2019-09-01,35.408,35.86,34.82,1.0399999999999991,0.0899999999999963,36.074,37.04,35.41,1.6300000000000026,1.6300000000000026,34.958,35.48,34.2,1.279999999999994,1.2299999999999969,35.46,36.99,34.28,2.710000000000001,2.710000000000001,257471,400571,163359,237212,-172818
2019-09-08,38.397999999999996,38.98,36.98,2.0,1.7900000000000063,39.166,39.88,38.14,1.740000000000002,1.740000000000002,38.074,38.63,36.98,1.6500000000000057,1.6100000000000065,38.94,39.68,38.11,1.5700000000000003,1.5700000000000003,249177,317323,192388,124935,-68683
2019-09-15,38.884,39.36,38.13,1.2299999999999969,-1.2299999999999969,39.214,39.74,38.57,1.1700000000000017,-0.8500000000000014,38.408,38.69,37.82,0.8699999999999974,-0.7800000000000011,38.762,39.28,38.26,1.0200000000000031,-1.0200000000000031,201799,452266,97674,354592,-46904
2019-09-22,38.1,38.32,37.71,0.6099999999999994,-0.10999999999999943,38.478,38.63,38.33,0.30000000000000426,-0.18999999999999773,37.705999999999996,37.91,37.48,0.4299999999999997,0.15000000000000568,37.942,38.38,37.63,0.75,-0.03999999999999915,135226,158674,111533,47141,34038
2019-09-29,36.918,37.82,36.5,1.3200000000000003,-0.8500000000000014,37.276,38.2,36.75,1.4500000000000028,-0.6900000000000048,36.446,36.85,36.08,0.7700000000000031,-0.10999999999999943,36.844,37.01,36.62,0.39000000000000057,0.05999999999999517,125446,150556,104955,45601,-44477
2019-10-06,36.796,37.35,36.24,1.1099999999999994,0.8400000000000034,37.118,38.09,36.5,1.5900000000000034,0.6900000000000048,36.608000000000004,37.34,36.0,1.3400000000000034,0.8600000000000065,36.748,37.41,36.19,1.2199999999999989,0.9200000000000017,116410,162177,96376,65801,-11357
2019-10-13,37.522,37.99,37.12,0.8700000000000045,0.8700000000000045,37.994,38.55,37.6,0.9499999999999957,0.6799999999999997,37.32,37.98,37.01,0.9699999999999989,0.9699999999999989,37.692,38.25,37.32,0.9299999999999997,0.6099999999999994,126162,147697,107564,40133,8630
2019-10-20,38.454,39.51,37.75,1.759999999999998,1.259999999999998,39.21,39.96,38.62,1.3400000000000034,0.730000000000004,38.244,39.26,37.53,1.7299999999999969,1.3200000000000003,38.85,39.63,37.97,1.6600000000000037,1.0300000000000011,180567,220211,132728,87483,-4023
2019-10-27,40.04,40.65,39.48,1.1700000000000017,1.1700000000000017,40.536,41.09,40.24,0.8500000000000014,0.730000000000004,39.656,40.48,38.81,1.6699999999999946,1.0,40.326,40.94,39.55,1.3900000000000006,0.7399999999999949,188080,264592,114450,150142,94617
