Date,TDC_Open_average,TDC_Open_max,TDC_Open_min,TDC_Open_volatility,TDC_Open_change,TDC_High_average,TDC_High_max,TDC_High_min,TDC_High_volatility,TDC_High_change,TDC_Low_average,TDC_Low_max,TDC_Low_min,TDC_Low_volatility,TDC_Low_change,TDC_Close_average,TDC_Close_max,TDC_Close_min,TDC_Close_volatility,TDC_Close_change,TDC_Volume_average,TDC_Volume_max,TDC_Volume_min,TDC_Volume_volatility,TDC_Volume_change
2018-01-14,38.606,38.98,37.96,1.019999999999996,0.6999999999999957,38.958,39.3,38.49,0.8099999999999952,0.5599999999999952,38.31,38.82,37.65,1.1700000000000017,0.8599999999999994,38.666000000000004,39.09,37.77,1.3200000000000003,1.0799999999999983,820367,1283341,567904,715437,-597490
2018-01-21,40.164,40.73,39.91,0.8200000000000003,0.8099999999999952,40.646,41.32,40.19,1.1300000000000026,0.8200000000000003,39.91,40.72,39.4,1.3200000000000003,1.3200000000000003,40.4,41.22,39.83,1.3900000000000006,1.3900000000000006,1069930,1362236,825567,536669,321671
2018-01-28,41.074,42.53,40.41,2.1200000000000045,-0.5400000000000063,41.638,42.74,41.3,1.4400000000000048,0.10999999999999943,40.474000000000004,40.8,40.18,0.6199999999999974,-0.45000000000000284,40.78,41.37,40.34,1.029999999999994,-0.5499999999999972,1610558,2559602,914699,1644903,29584
2018-02-04,38.456,41.0,35.36,5.640000000000001,-4.200000000000003,39.21,41.44,36.17,5.269999999999996,-4.289999999999999,36.704,39.65,33.63,6.019999999999996,-4.119999999999997,37.616,40.1,35.0,5.100000000000001,-3.8200000000000003,3730546,5688226,2404295,3283931,835079
2018-02-11,36.32,36.92,35.78,1.1400000000000006,0.8299999999999983,36.9575,37.2,36.45,0.75,0.75,35.980000000000004,36.45,35.31,1.1400000000000006,1.1400000000000006,36.66,37.02,36.22,0.8000000000000043,0.490000000000002,1390724,2055480,996685,1058795,-1058795
2018-02-18,36.764,37.2,36.27,0.9299999999999997,0.9299999999999997,37.22,37.54,36.93,0.6099999999999994,0.6099999999999994,36.594,36.93,36.27,0.6599999999999966,0.6099999999999994,36.866,37.3,36.46,0.8399999999999963,0.5399999999999991,973093,1200018,787620,412398,269265
2018-02-25,37.85,40.11,36.98,3.1300000000000026,2.8100000000000023,38.824,41.69,37.4,4.289999999999999,4.280000000000001,37.518,39.59,36.68,2.9100000000000037,2.780000000000001,38.524,41.65,36.82,4.829999999999998,4.809999999999995,1861375,2774861,1288692,1486169,1486169
2018-03-04,41.882,42.4,41.58,0.8200000000000003,0.6700000000000017,42.464,42.84,41.92,0.9200000000000017,-0.10000000000000142,41.623999999999995,42.0,41.3,0.7000000000000028,0.4099999999999966,42.054,42.59,41.59,1.0,0.6500000000000057,1135587,2038342,720071,1318271,-1019817
2018-03-11,42.376,42.68,41.94,0.740000000000002,-0.740000000000002,42.660000000000004,42.82,42.58,0.240000000000002,-0.13000000000000256,41.938,42.04,41.62,0.4200000000000017,-0.4100000000000037,42.314,42.45,42.01,0.44000000000000483,0.15000000000000568,980118,1366681,665433,701248,102936
2018-03-18,41.42,42.34,40.46,1.8800000000000026,-1.8800000000000026,41.726,42.57,40.75,1.8200000000000003,-1.7299999999999969,40.864,41.94,39.89,2.049999999999997,-1.9000000000000057,41.083999999999996,42.14,39.9,2.240000000000002,-1.4100000000000037,982974,1181798,832627,349171,-348848
2018-03-25,39.6675,40.54,38.98,1.5600000000000023,-0.8200000000000003,40.1225,40.82,39.65,1.1700000000000017,-0.8500000000000014,38.975,39.47,38.65,0.8200000000000003,-0.5499999999999972,39.285,39.67,38.75,0.9200000000000017,-0.4200000000000017,1262150,1485729,975040,510689,-210665
2018-04-01,39.556,40.08,39.04,1.0399999999999991,0.22999999999999687,39.968,40.17,39.79,0.38000000000000256,0.1600000000000037,39.242,39.74,38.95,0.7899999999999991,0.020000000000003126,39.596,39.92,39.26,0.6600000000000037,-0.3200000000000003,766700,1052228,545042,507186,-507186
2018-04-08,40.15,40.59,39.79,0.8000000000000043,0.5899999999999963,40.704,40.99,40.44,0.5500000000000043,0.5500000000000043,39.903999999999996,40.27,39.54,0.730000000000004,0.6200000000000045,40.29,40.91,39.92,0.9899999999999949,0.9899999999999949,895287,1175253,462039,713214,-229629
2018-04-15,41.278,41.52,41.04,0.480000000000004,0.03999999999999915,41.566,41.9,41.16,0.740000000000002,-0.47000000000000597,40.938,41.32,40.35,0.9699999999999989,-0.6899999999999977,41.211999999999996,41.6,40.61,0.990000000000002,-0.8999999999999986,537583,781086,335392,445694,-445694
2018-04-22,40.718,41.1,40.2,0.8999999999999986,0.17999999999999972,40.952,41.36,40.23,1.1300000000000026,0.1599999999999966,40.218,40.89,39.6,1.2899999999999991,1.1300000000000026,40.598,40.93,40.13,0.7999999999999972,0.6700000000000017,685196,936755,454625,482130,329541
2018-04-29,39.706,40.97,38.0,2.969999999999999,-2.740000000000002,40.182,41.14,38.71,2.4299999999999997,-2.3200000000000003,39.106,40.72,36.62,4.100000000000001,-2.559999999999995,39.666000000000004,41.0,38.06,2.9399999999999977,-2.539999999999999,2134051,4829171,829681,3999490,780591
2018-05-06,39.339999999999996,39.79,38.56,1.2299999999999969,0.8499999999999943,39.74,40.07,39.51,0.5600000000000023,0.05000000000000426,38.882,39.56,37.94,1.6200000000000045,-0.6200000000000045,39.158,39.59,37.99,1.6000000000000014,-1.259999999999998,1123448,1603061,695659,907402,390629
2018-05-13,38.606,39.75,37.69,2.0600000000000023,1.0900000000000034,39.054,40.45,38.05,2.4000000000000057,0.9200000000000017,38.174,38.83,37.41,1.4200000000000017,0.8700000000000045,38.412,38.86,38.0,0.8599999999999994,0.490000000000002,1105923,1623903,841197,782706,-398696
2018-05-20,38.485,38.67,38.2,0.46999999999999886,0.07000000000000028,38.7375,38.95,38.5,0.45000000000000284,0.3500000000000014,38.2775,38.57,37.95,0.6199999999999974,0.28999999999999915,38.565,38.8,38.3,0.5,0.47000000000000597,521296,712085,370286,341799,-179887
2018-05-27,39.524,39.94,38.28,1.6599999999999966,1.6199999999999974,40.08,40.84,38.79,2.0500000000000043,2.0500000000000043,39.394,39.85,38.28,1.5700000000000003,1.5700000000000003,39.73,40.76,38.67,2.0899999999999963,2.0899999999999963,846645,1253624,446312,807312,252929
2018-06-03,41.41,42.67,40.86,1.8100000000000023,-0.0899999999999963,41.866,42.76,40.98,1.7800000000000011,-0.3999999999999986,40.766,41.49,40.38,1.1099999999999994,-0.1699999999999946,41.416,42.63,40.72,1.9100000000000037,-0.6499999999999986,1035440,1706084,769707,936377,-14974
2018-06-10,41.937999999999995,43.05,41.19,1.8599999999999994,1.8599999999999994,42.734,44.27,41.34,2.9299999999999997,2.9299999999999997,41.717999999999996,43.0,40.76,2.240000000000002,2.240000000000002,42.482,44.0,41.0,3.0,3.0,1646491,3428384,970654,2457730,470202
2018-06-17,42.788000000000004,43.7,40.84,2.8599999999999994,-2.6699999999999946,42.910000000000004,43.92,40.95,2.969999999999999,-2.759999999999998,41.74,43.15,39.37,3.780000000000001,-3.450000000000003,42.094,43.46,39.91,3.5500000000000043,-3.5500000000000043,1219608,2855532,552337,2303195,216601
2018-06-24,39.976,40.37,39.35,1.019999999999996,0.04000000000000625,40.566,41.11,39.96,1.1499999999999986,0.46999999999999886,39.694,39.98,39.19,0.7899999999999991,-0.05999999999999517,40.16,41.01,39.55,1.4600000000000009,0.759999999999998,998722,1157171,878606,278565,91477
2018-07-01,41.4525,41.97,41.16,0.8100000000000023,0.6599999999999966,41.800000000000004,42.39,41.45,0.9399999999999977,0.8699999999999974,41.2,41.78,40.9,0.8800000000000026,0.8599999999999994,41.635000000000005,42.38,41.01,1.3700000000000045,1.3700000000000045,774736,1138683,534503,604180,207505
2018-07-08,42.686,43.21,42.01,1.2000000000000028,0.6999999999999957,43.016,43.41,42.46,0.9499999999999957,0.7800000000000011,42.392,42.84,41.91,0.9300000000000068,0.7000000000000028,42.717999999999996,43.19,42.11,1.0799999999999983,0.7199999999999989,1132095,1429682,880986,548696,209383
