Date,RJF_Open_average,RJF_Open_max,RJF_Open_min,RJF_Open_volatility,RJF_Open_change,RJF_High_average,RJF_High_max,RJF_High_min,RJF_High_volatility,RJF_High_change,RJF_Low_average,RJF_Low_max,RJF_Low_min,RJF_Low_volatility,RJF_Low_change,RJF_Close_average,RJF_Close_max,RJF_Close_min,RJF_Close_volatility,RJF_Close_change,RJF_Volume_average,RJF_Volume_max,RJF_Volume_min,RJF_Volume_volatility,RJF_Volume_change
2018-01-14,96.314,97.35,95.61,1.7399999999999949,-1.1499999999999915,96.878,97.83,96.45,1.3799999999999955,-1.25,95.17399999999999,95.56,94.82,0.7400000000000091,0.23000000000000398,96.0,96.56,95.4,1.1599999999999966,0.960000000000008,777652,1029257,605298,423959,-291903
2018-01-21,97.264,98.22,96.33,1.8900000000000006,1.8900000000000006,98.076,99.1,96.75,2.3499999999999943,2.3499999999999943,95.716,96.89,94.77,2.1200000000000045,1.480000000000004,96.914,98.26,95.85,2.410000000000011,0.4200000000000017,1057829,1558670,672375,886295,-4698
2018-01-28,95.62,96.81,93.0,3.8100000000000023,-3.4399999999999977,96.682,97.4,94.61,2.7900000000000063,-2.700000000000003,93.996,95.63,89.61,6.019999999999996,-5.909999999999997,94.716,97.36,89.79,7.569999999999993,-5.9199999999999875,898243,1312098,659502,652596,195312
2018-02-04,88.87,91.13,86.87,4.259999999999991,0.10999999999999943,90.614,92.79,87.68,5.109999999999999,-1.8100000000000023,87.068,90.78,84.37,6.409999999999997,0.36999999999999034,88.924,91.42,86.06,5.359999999999999,-2.4099999999999966,1122594,1389199,724900,664299,163058
2018-02-11,89.94749999999999,91.97,88.41,3.5600000000000023,2.509999999999991,91.35249999999999,92.85,89.1,3.75,3.75,89.2725,90.83,87.57,3.260000000000005,3.260000000000005,90.905,92.56,88.73,3.8299999999999983,3.8299999999999983,1011938,1130048,864583,265465,108483
2018-02-18,91.622,92.22,90.18,2.039999999999992,-0.28999999999999204,92.614,93.17,91.47,1.7000000000000028,-0.5300000000000011,90.78399999999999,91.83,89.88,1.9500000000000028,-0.8700000000000045,91.52,92.6,90.08,2.519999999999996,0.36999999999999034,701166,967968,408271,559697,-281432
2018-02-25,92.566,94.02,91.2,2.819999999999993,-2.3999999999999915,93.89399999999999,95.07,92.1,2.969999999999999,-1.019999999999996,91.462,93.02,89.64,3.3799999999999955,-2.339999999999989,92.78,93.7,91.86,1.8400000000000034,-0.09000000000000341,1031596,1403555,578046,825509,-686863
2018-03-04,96.226,98.69,94.25,4.439999999999998,4.439999999999998,97.302,99.26,95.87,3.3900000000000006,3.3900000000000006,95.478,98.09,93.16,4.930000000000007,4.930000000000007,97.02,98.75,95.85,2.9000000000000057,2.3900000000000006,712026,915826,496253,419573,-419573
2018-03-11,97.04,98.8,95.66,3.1400000000000006,-1.6799999999999926,97.68599999999999,99.14,96.58,2.5600000000000023,-1.8400000000000034,95.566,96.91,94.84,2.069999999999993,-2.069999999999993,96.51599999999999,97.57,95.42,2.1499999999999915,-0.730000000000004,987386,1273878,688670,585208,223575
2018-03-18,93.792,96.74,88.74,8.0,-8.0,94.526,98.05,89.65,8.399999999999991,-7.239999999999995,91.5,96.08,86.9,9.179999999999993,-8.86,92.322,96.85,87.15,9.699999999999989,-6.890000000000001,863823,1507856,467833,1040023,433424
2018-03-25,88.6275,89.91,87.68,2.2299999999999898,-0.75,89.61,90.36,88.43,1.9299999999999926,-0.45999999999999375,86.42750000000001,87.19,85.61,1.5799999999999983,-1.3700000000000045,87.7875,89.41,86.33,3.0799999999999983,-1.3200000000000074,997806,1044734,920812,123922,-49592
2018-04-01,86.75,89.06,85.22,3.8400000000000034,-1.6500000000000057,87.888,89.06,87.09,1.9699999999999989,-0.7399999999999949,85.574,87.75,83.89,3.8599999999999994,-1.6800000000000068,86.728,88.37,84.82,3.5500000000000114,-2.6700000000000017,891406,1305996,715627,590369,-2462
2018-04-08,86.536,87.91,85.89,2.019999999999996,0.20000000000000284,87.374,87.95,86.55,1.4000000000000057,0.10999999999999943,85.482,86.28,84.9,1.3799999999999955,0.9300000000000068,86.344,87.13,85.54,1.5899999999999892,-0.14000000000000057,804342,1285712,519688,766024,419114
2018-04-15,87.534,88.11,86.6,1.5100000000000051,0.6899999999999977,88.14,88.44,87.95,0.4899999999999949,0.3400000000000034,86.554,87.01,86.04,0.9699999999999989,0.6099999999999994,87.4,88.01,86.58,1.4300000000000068,0.6300000000000097,799129,1736260,394269,1341991,-1341991
2018-04-22,88.704,91.49,86.82,4.670000000000002,3.280000000000001,90.038,92.0,87.36,4.640000000000001,3.3299999999999983,87.194,89.7,85.5,4.200000000000003,3.8900000000000006,88.926,91.31,86.82,4.490000000000009,2.8400000000000034,936138,1333242,561332,771910,421553
2018-04-29,88.878,89.98,87.08,2.9000000000000057,0.37000000000000455,89.97800000000001,91.6,88.09,3.509999999999991,1.5899999999999892,87.744,89.36,85.99,3.3700000000000045,0.980000000000004,89.362,91.2,87.59,3.6099999999999994,1.25,535600,656382,399655,256727,256727
2018-05-06,92.53,93.84,91.15,2.6899999999999977,2.6899999999999977,93.278,94.2,92.11,2.0900000000000034,2.0900000000000034,92.02,93.29,90.76,2.530000000000001,2.530000000000001,92.87,93.79,91.25,2.5400000000000063,2.5400000000000063,555900,713962,413131,300831,-249992
2018-05-13,96.494,99.37,93.39,5.980000000000004,5.980000000000004,97.994,100.89,94.42,6.469999999999999,6.469999999999999,96.258,99.21,93.39,5.819999999999993,5.819999999999993,97.742,100.64,93.95,6.689999999999998,6.689999999999998,1278223,1392936,1077833,315103,258018
2018-05-20,100.6225,101.19,100.03,1.1599999999999966,-0.7199999999999989,101.35249999999999,102.17,100.47,1.7000000000000028,-1.7000000000000028,99.6625,100.58,98.76,1.8199999999999932,-1.4699999999999989,100.68,101.73,99.47,2.260000000000005,-2.260000000000005,960607,1266993,542447,724546,-620141
2018-05-27,97.9,98.69,96.97,1.7199999999999989,0.4399999999999977,98.336,98.74,97.64,1.0999999999999943,0.1700000000000017,96.462,97.67,95.06,2.6099999999999994,2.6099999999999994,97.318,98.61,95.73,2.8799999999999955,2.8799999999999955,680470,921150,474166,446984,-446984
2018-06-03,99.646,100.83,98.25,2.5799999999999983,2.5799999999999983,100.446,101.19,98.73,2.4599999999999937,2.2099999999999937,98.868,99.65,97.5,2.1500000000000057,2.1500000000000057,99.788,100.6,98.5,2.0999999999999943,1.1899999999999977,546118,629501,418691,210810,-158991
2018-06-10,98.84,100.19,97.24,2.950000000000003,-2.950000000000003,99.208,100.42,97.97,2.450000000000003,-2.450000000000003,97.678,98.86,96.26,2.5999999999999943,-2.469999999999999,98.486,99.56,97.63,1.9300000000000068,-1.7800000000000011,741565,1195122,383470,811652,227503
2018-06-17,96.684,97.55,95.35,2.200000000000003,-1.3900000000000006,96.942,97.73,95.44,2.2900000000000063,-1.75,95.196,96.63,92.8,3.8299999999999983,-3.230000000000004,95.97,96.95,93.65,3.299999999999997,-3.299999999999997,755958,1195405,423327,772078,139970
2018-06-24,91.526,93.83,88.53,5.299999999999997,-5.299999999999997,92.128,94.13,90.33,3.799999999999997,-3.799999999999997,90.31400000000001,92.88,88.43,4.449999999999989,-4.449999999999989,90.866,93.03,89.35,3.680000000000007,-2.730000000000004,983765,1340306,660438,679868,-259747
2018-07-01,89.5775,90.65,87.99,2.660000000000011,-0.5100000000000051,90.735,92.68,89.53,3.1500000000000057,1.8100000000000023,88.60249999999999,90.13,87.56,2.569999999999993,1.2999999999999972,89.80000000000001,92.39,88.18,4.209999999999994,3.4399999999999977,705975,1034029,377043,656986,487507
2018-07-08,92.39,93.32,91.43,1.8899999999999864,0.8999999999999915,92.982,94.17,92.05,2.1200000000000045,1.2999999999999972,91.80799999999999,93.32,90.95,2.3699999999999903,1.8899999999999864,92.622,94.0,91.58,2.4200000000000017,1.7099999999999937,859344,1047726,536017,511709,148210
2018-07-15,94.974,95.74,94.0,1.7399999999999949,1.2999999999999972,96.052,96.91,95.43,1.4799999999999898,1.4099999999999966,94.68599999999999,95.54,94.0,1.5400000000000063,1.2999999999999972,95.522,96.56,94.72,1.8400000000000034,1.5300000000000011,730113,988100,454045,534055,30635
2018-07-22,95.176,96.9,93.05,3.8500000000000085,-3.8500000000000085,95.934,97.62,93.63,3.990000000000009,-3.990000000000009,93.524,96.16,90.53,5.6299999999999955,-5.6299999999999955,94.202,97.26,91.0,6.260000000000005,-5.450000000000003,1113753,1757996,802809,955187,36222
