Date,Oppenheimer ESG Revenue_etf_Open_average,Oppenheimer ESG Revenue_etf_Open_max,Oppenheimer ESG Revenue_etf_Open_min,Oppenheimer ESG Revenue_etf_Open_volatility,Oppenheimer ESG Revenue_etf_Open_change,Oppenheimer ESG Revenue_etf_High_average,Oppenheimer ESG Revenue_etf_High_max,Oppenheimer ESG Revenue_etf_High_min,Oppenheimer ESG Revenue_etf_High_volatility,Oppenheimer ESG Revenue_etf_High_change,Oppenheimer ESG Revenue_etf_Low_average,Oppenheimer ESG Revenue_etf_Low_max,Oppenheimer ESG Revenue_etf_Low_min,Oppenheimer ESG Revenue_etf_Low_volatility,Oppenheimer ESG Revenue_etf_Low_change,Oppenheimer ESG Revenue_etf_Close_average,Oppenheimer ESG Revenue_etf_Close_max,Oppenheimer ESG Revenue_etf_Close_min,Oppenheimer ESG Revenue_etf_Close_volatility,Oppenheimer ESG Revenue_etf_Close_change
2018-09-30,32.32,32.32,32.32,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2018-10-07,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2018-10-14,31.15,31.15,31.15,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2018-10-21,29.89,29.89,29.89,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2018-10-28,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2018-11-04,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2018-11-11,30.95,30.95,30.95,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2018-11-18,29.91,29.91,29.91,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2018-11-25,31.04,31.04,31.04,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2018-12-02,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-12-09,29.66,29.66,29.66,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2018-12-16,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2018-12-23,27.79,27.79,27.79,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2018-12-30,28.26,28.26,28.26,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-01-06,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-01-13,29.83,29.83,29.83,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-01-20,29.88,29.88,29.88,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2019-01-27,30.32,30.32,30.32,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-02-03,30.12,30.12,30.12,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-02-10,31.17,31.17,31.17,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2019-02-17,31.28,31.28,31.28,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-02-24,31.38,31.38,31.38,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-03-03,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-03-10,31.12,31.12,31.12,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2019-03-17,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-03-24,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-03-31,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2019-04-07,31.66,31.66,31.66,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-04-14,31.54,31.54,31.54,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-04-21,31.59,31.59,31.59,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.67,31.67,31.67,0.0,0.0
2019-04-28,31.87,31.87,31.87,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-05-05,30.76,30.76,30.76,0.0,0.0,31.17,31.17,31.17,0.0,0.0,30.76,30.76,30.76,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-05-12,30.82,30.82,30.82,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-05-19,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-05-26,29.41,29.41,29.41,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-06-02,30.69,30.69,30.69,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-06-09,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-06-16,31.63,31.63,31.63,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-06-23,31.41,31.41,31.41,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-06-30,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-07-07,32.13,32.13,32.13,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-07-14,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2019-07-21,32.25,32.25,32.25,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-07-28,31.34,31.34,31.34,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2019-08-04,30.99,30.99,30.99,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.91,30.91,30.91,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-08-11,30.47,30.47,30.47,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-08-18,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2019-08-25,30.95,30.95,30.95,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-09-01,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-09-08,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-09-15,32.45,32.45,32.45,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-09-22,31.92,31.92,31.92,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-09-29,31.07,31.07,31.07,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2019-10-06,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-10-13,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2019-10-20,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-10-27,33.05,33.05,33.05,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.14,33.14,33.14,0.0,0.0
2019-11-03,33.64,33.64,33.64,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-11-10,34.05,34.05,34.05,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.02,34.02,34.02,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2019-11-17,33.83,33.83,33.83,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-11-24,34.13,34.13,34.13,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-12-01,34.14,34.14,34.14,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-12-08,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2019-12-15,34.76,34.76,34.76,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.76,34.76,34.76,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2019-12-22,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0
2019-12-29,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0
