Date,Global X China Industrials_Open_average,Global X China Industrials_Open_max,Global X China Industrials_Open_min,Global X China Industrials_Open_volatility,Global X China Industrials_Open_change,Global X China Industrials_High_average,Global X China Industrials_High_max,Global X China Industrials_High_min,Global X China Industrials_High_volatility,Global X China Industrials_High_change,Global X China Industrials_Low_average,Global X China Industrials_Low_max,Global X China Industrials_Low_min,Global X China Industrials_Low_volatility,Global X China Industrials_Low_change,Global X China Industrials_Close_average,Global X China Industrials_Close_max,Global X China Industrials_Close_min,Global X China Industrials_Close_volatility,Global X China Industrials_Close_change
2019-01-27,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-02-03,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2019-02-10,14.22,14.22,14.22,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-02-17,14.72,14.72,14.72,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-02-24,14.8,14.8,14.8,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.78,14.78,14.78,0.0,0.0
2019-03-03,14.1,14.1,14.1,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.34,14.34,14.34,0.0,0.0
2019-03-10,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-03-17,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2019-03-24,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-03-31,15.0,15.0,15.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2019-04-07,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2019-04-14,14.8,14.8,14.8,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2019-04-21,14.18,14.18,14.18,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2019-04-28,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2019-05-05,13.13,13.13,13.13,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-05-12,13.06,13.06,13.06,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.15,13.15,13.15,0.0,0.0
2019-05-19,12.96,12.96,12.96,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2019-05-26,13.26,13.26,13.26,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2019-06-02,13.03,13.03,13.03,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2019-06-09,13.1,13.1,13.1,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2019-06-16,13.6,13.6,13.6,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.58,13.58,13.58,0.0,0.0
2019-06-23,14.07,14.07,14.07,0.0,0.0,14.07,14.07,14.07,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.78,13.78,13.78,0.0,0.0
2019-06-30,13.45,13.45,13.45,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.32,13.32,13.32,0.0,0.0
2019-07-07,13.13,13.13,13.13,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2019-07-14,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2019-07-21,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0
2019-07-28,12.06,12.06,12.06,0.0,0.0,12.06,12.06,12.06,0.0,0.0,11.96,11.96,11.96,0.0,0.0,11.96,11.96,11.96,0.0,0.0
2019-08-04,11.87,11.87,11.87,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.87,11.87,11.87,0.0,0.0
2019-08-11,12.11,12.11,12.11,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.11,12.11,12.11,0.0,0.0
2019-08-18,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0
2019-08-25,12.16,12.16,12.16,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-09-01,12.85,12.85,12.85,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-09-08,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-09-15,12.85,12.85,12.85,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-09-22,12.34,12.34,12.34,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.29,12.29,12.29,0.0,0.0
2019-09-29,12.61,12.61,12.61,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.32,12.32,12.32,0.0,0.0,12.44,12.44,12.44,0.0,0.0
2019-10-06,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2019-10-13,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2019-10-20,12.83,12.83,12.83,0.0,0.0,13.08,13.08,13.08,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-10-27,13.06,13.06,13.06,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.82,12.82,12.82,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2019-11-03,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2019-11-10,12.97,12.97,12.97,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2019-11-17,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2019-11-24,12.84,12.84,12.84,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2019-12-01,12.9,12.9,12.9,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2019-12-08,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.43,13.43,13.43,0.0,0.0
2019-12-15,13.52,13.52,13.52,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-12-22,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2019-12-29,14.02,14.02,14.02,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0
