Date,OFGStock_Open_average,OFGStock_Open_max,OFGStock_Open_min,OFGStock_Open_volatility,OFGStock_Open_change,OFGStock_High_average,OFGStock_High_max,OFGStock_High_min,OFGStock_High_volatility,OFGStock_High_change,OFGStock_Low_average,OFGStock_Low_max,OFGStock_Low_min,OFGStock_Low_volatility,OFGStock_Low_change,OFGStock_Close_average,OFGStock_Close_max,OFGStock_Close_min,OFGStock_Close_volatility,OFGStock_Close_change,OFGStock_Volume_average,OFGStock_Volume_max,OFGStock_Volume_min,OFGStock_Volume_volatility,OFGStock_Volume_change
2018-01-14,9.125,9.3,8.9,0.40000000000000036,-0.40000000000000036,9.2625,9.55,9.1,0.45000000000000107,-0.45000000000000107,8.907499999999999,9.03,8.85,0.17999999999999972,-0.17999999999999972,9.0875,9.2,8.95,0.25,-0.09999999999999964,349161,553883,202731,351152,-132369
2018-01-21,9.52,10.0,9.05,0.9499999999999993,0.9000000000000004,9.72,10.0,9.2,0.8000000000000007,0.8000000000000007,9.37,9.7,8.95,0.75,0.75,9.61,9.9,9.05,0.8499999999999996,0.8499999999999996,451634,738767,164305,574462,304465
2018-01-28,10.6,11.45,9.9,1.549999999999999,1.4499999999999993,11.01,11.8,9.95,1.8500000000000014,1.8500000000000014,10.424,11.35,9.75,1.5999999999999996,1.5999999999999996,10.87,11.6,9.8,1.799999999999999,1.799999999999999,544946,826591,382259,444332,45545
2018-02-04,10.959999999999999,11.4,10.7,0.7000000000000011,-0.5500000000000007,11.19,11.7,10.95,0.75,-0.75,10.67,10.9,10.5,0.40000000000000036,-0.40000000000000036,10.86,10.95,10.75,0.1999999999999993,-0.05000000000000071,319087,420725,239982,180743,-23602
2018-02-11,10.85,11.1,10.7,0.40000000000000036,0.05000000000000071,11.05,11.25,10.9,0.34999999999999964,0.34999999999999964,10.68,10.9,10.5,0.40000000000000036,0.40000000000000036,10.94,11.2,10.65,0.5499999999999989,0.5499999999999989,193158,245385,166247,79138,47787
2018-02-18,11.1375,11.25,11.05,0.1999999999999993,-0.05000000000000071,11.3125,11.45,11.2,0.25,0.05000000000000071,10.95,11.05,10.8,0.25,0.25,11.125,11.25,11.0,0.25,0.1999999999999993,152416,193797,104758,89039,-89039
2018-02-25,11.1,11.4,10.8,0.5999999999999996,-0.29999999999999893,11.304,11.55,11.15,0.40000000000000036,-0.17999999999999972,10.89,11.12,10.75,0.3699999999999992,-0.22999999999999865,11.08,11.3,10.75,0.5500000000000007,-0.10000000000000142,187250,236156,143848,92308,-8122
2018-03-04,11.57,12.05,11.2,0.8500000000000014,0.8500000000000014,11.83,12.1,11.45,0.6500000000000004,0.6500000000000004,11.45,11.85,10.95,0.9000000000000004,0.9000000000000004,11.69,11.95,11.35,0.5999999999999996,0.5500000000000007,223338,294813,156388,138425,138425
2018-03-11,11.85,12.0,11.7,0.3000000000000007,0.09999999999999964,12.014000000000001,12.07,11.9,0.16999999999999993,0.019999999999999574,11.68,11.8,11.6,0.20000000000000107,0.10000000000000142,11.86,12.05,11.65,0.40000000000000036,0.20000000000000107,267491,573337,157394,415943,415943
2018-03-18,11.68,12.0,11.4,0.5999999999999996,-0.5999999999999996,11.74,12.05,11.45,0.6000000000000014,-0.6000000000000014,11.3,11.55,10.75,0.8000000000000007,-0.8000000000000007,11.43,11.95,10.75,1.1999999999999993,-1.1999999999999993,186959,276910,120835,156075,75118
2018-03-25,10.825,11.1,10.55,0.5499999999999989,-0.049999999999998934,10.9875,11.15,10.8,0.34999999999999964,-0.29999999999999893,10.525,10.6,10.45,0.15000000000000036,-0.10000000000000142,10.7,11.05,10.45,0.6000000000000014,-0.6000000000000014,286446,324206,212537,111669,-7269
2018-04-01,10.95,11.45,10.45,1.0,1.0,11.34,11.7,10.7,1.0,1.0,10.85,11.35,10.3,1.049999999999999,1.049999999999999,11.17,11.55,10.6,0.9500000000000011,0.8499999999999996,256296,360483,161103,199380,88310
2018-04-08,11.709999999999999,12.25,11.45,0.8000000000000007,0.8000000000000007,11.974,12.25,11.72,0.5299999999999994,0.4499999999999993,11.58,11.95,11.3,0.6499999999999986,0.6499999999999986,11.75,12.1,11.35,0.75,0.7000000000000011,292443,594155,155177,438978,296454
2018-04-15,11.97,12.15,11.65,0.5,-0.09999999999999964,12.31,13.15,12.05,1.0999999999999996,0.9500000000000011,11.768,12.05,11.6,0.45000000000000107,0.16999999999999993,12.05,12.95,11.6,1.3499999999999996,0.8999999999999986,294756,510828,166805,344023,344023
2018-04-22,13.26,13.5,12.8,0.6999999999999993,0.34999999999999964,13.616,13.9,13.25,0.6500000000000004,0.6500000000000004,13.078,13.45,12.64,0.8099999999999987,0.8099999999999987,13.39,13.75,12.7,1.0500000000000007,1.0500000000000007,401480,625668,232765,392903,-2171
2018-04-29,13.74,14.05,13.4,0.6500000000000004,0.0,14.11,14.3,13.95,0.3500000000000014,0.3500000000000014,13.530000000000001,13.75,13.3,0.4499999999999993,0.25,13.83,14.1,13.5,0.5999999999999996,0.34999999999999964,304264,441503,212108,229395,18988
2018-05-06,13.86,14.05,13.45,0.6000000000000014,-0.40000000000000036,14.04,14.35,13.7,0.6500000000000004,-0.40000000000000036,13.59,13.85,13.3,0.5499999999999989,-0.15000000000000036,13.77,13.95,13.35,0.5999999999999996,-0.25,296857,628151,150305,477846,72759
2018-05-13,14.01,14.4,13.6,0.8000000000000007,0.6500000000000004,14.282,14.55,13.78,0.7700000000000014,0.7700000000000014,13.84,14.15,13.5,0.6500000000000004,0.5999999999999996,14.08,14.3,13.55,0.75,0.6999999999999993,275248,316523,182502,134021,89749
2018-05-20,14.3,14.45,14.15,0.29999999999999893,-0.29999999999999893,14.52,14.7,14.3,0.3999999999999986,-0.29999999999999893,14.14,14.25,13.9,0.34999999999999964,-0.049999999999998934,14.3,14.35,14.25,0.09999999999999964,-0.05000000000000071,257518,362511,180013,182498,-129986
2018-05-27,14.1875,14.3,14.05,0.25,0.1999999999999993,14.3875,14.45,14.3,0.14999999999999858,0.049999999999998934,13.9625,14.1,13.85,0.25,0.25,14.1375,14.2,14.05,0.14999999999999858,0.14999999999999858,264612,344978,204691,140287,-98637
2018-06-03,14.450000000000001,14.65,14.15,0.5,0.29999999999999893,14.67,14.9,14.3,0.5999999999999996,0.5999999999999996,14.36,14.6,14.05,0.5499999999999989,0.5499999999999989,14.52,14.75,14.15,0.5999999999999996,0.5999999999999996,252531,407094,158000,249094,-177354
2018-06-10,14.45,14.75,14.2,0.5500000000000007,-0.5500000000000007,14.622,14.95,14.4,0.5499999999999989,-0.4499999999999993,14.246,14.58,14.05,0.5299999999999994,-0.5299999999999994,14.379999999999999,14.7,14.2,0.5,-0.34999999999999964,409897,959229,140962,818267,-499578
2018-06-17,14.45,14.6,14.2,0.40000000000000036,0.3000000000000007,14.57,14.7,14.5,0.1999999999999993,0.05000000000000071,14.212,14.4,14.05,0.34999999999999964,0.09999999999999964,14.379999999999999,14.5,14.15,0.34999999999999964,-0.29999999999999893,271981,565346,145986,419360,367042
2018-06-24,14.24,14.4,14.05,0.34999999999999964,0.25,14.43,14.57,14.25,0.3200000000000003,0.15000000000000036,14.034,14.18,13.97,0.20999999999999908,-0.02999999999999936,14.18,14.3,14.05,0.25,-0.14999999999999858,204629,266332,121457,144875,-94259
2018-07-01,14.475,14.7,14.25,0.4499999999999993,0.25,14.6875,14.8,14.55,0.25,-0.10000000000000142,14.3,14.4,14.2,0.20000000000000107,0.15000000000000036,14.5125,14.7,14.45,0.25,-0.25,185180,304982,80983,223999,-122281
2018-07-08,14.68,14.85,14.45,0.40000000000000036,-0.05000000000000071,14.85,15.05,14.7,0.3500000000000014,0.05000000000000071,14.508000000000001,14.65,14.32,0.33000000000000007,-0.02000000000000135,14.65,14.8,14.5,0.3000000000000007,-0.1999999999999993,187621,327504,86756,240748,-134839
2018-07-15,15.22,15.45,14.85,0.5999999999999996,0.049999999999998934,15.438,16.0,15.2,0.8000000000000007,0.5999999999999996,14.79,15.05,14.4,0.6500000000000004,-0.10000000000000142,15.16,15.9,14.6,1.3000000000000007,0.6500000000000004,366231,660388,173028,487360,273333
2018-07-22,16.51,16.95,16.2,0.75,0.3000000000000007,16.664,17.05,16.4,0.6500000000000021,0.25,16.216,16.4,16.0,0.3999999999999986,0.379999999999999,16.38,16.55,16.2,0.3500000000000014,0.1999999999999993,466991,620192,249643,370549,-370549
2018-07-29,16.71,17.05,16.4,0.6500000000000021,0.40000000000000213,16.994,17.18,16.73,0.4499999999999993,0.26000000000000156,16.509999999999998,16.8,16.25,0.5500000000000007,-0.05000000000000071,16.73,17.1,16.45,0.6500000000000021,0.0,510409,710669,424012,286657,63128
2018-08-05,16.53,16.6,16.4,0.20000000000000284,-0.10000000000000142,16.81,17.0,16.65,0.3500000000000014,0.25,16.332,16.55,16.11,0.4400000000000013,0.08999999999999986,16.64,16.85,16.35,0.5,0.5,320123,389482,234702,154780,1068
2018-08-12,17.1,17.65,16.8,0.8499999999999979,0.4499999999999993,17.49,17.75,16.9,0.8500000000000014,0.8500000000000014,16.866,17.2,16.7,0.5,0.5,17.23,17.6,16.8,0.8000000000000007,0.8000000000000007,503772,734536,351285,383251,-56956
2018-08-19,16.75,17.45,16.5,0.9499999999999993,-0.8499999999999979,16.85,17.45,16.6,0.8499999999999979,-0.75,16.32,16.45,16.15,0.3000000000000007,-0.25,16.56,16.7,16.45,0.25,0.05000000000000071,452736,794358,198790,595568,-548104
2018-08-26,16.4,16.55,16.15,0.40000000000000213,-0.40000000000000213,16.55,16.8,16.35,0.4499999999999993,-0.4499999999999993,16.214,16.32,16.0,0.3200000000000003,-0.3200000000000003,16.34,16.45,16.2,0.25,-0.25,246553,327182,154731,172451,-113916
2018-09-02,16.4875,16.75,16.2,0.5500000000000007,0.3000000000000007,16.72,16.88,16.5,0.379999999999999,-0.14999999999999858,16.245,16.5,16.05,0.4499999999999993,0.129999999999999,16.475,16.7,16.3,0.3999999999999986,-0.25,244038,282675,191921,90754,-90754
2018-09-09,16.490000000000002,16.85,16.2,0.6500000000000021,0.1999999999999993,16.75,16.9,16.45,0.4499999999999993,0.40000000000000213,16.27,16.5,16.05,0.4499999999999993,0.3999999999999986,16.56,16.75,16.25,0.5,0.4499999999999993,196742,297512,153661,143851,-143851
2018-09-16,16.77,17.05,16.65,0.40000000000000213,0.40000000000000213,16.988,17.34,16.7,0.6400000000000006,0.4400000000000013,16.59,16.85,16.4,0.45000000000000284,0.45000000000000284,16.79,17.1,16.55,0.5500000000000007,0.34999999999999787,340323,566445,200632,365813,256147
2018-09-23,16.28,16.8,16.05,0.75,-0.75,16.574,16.95,16.32,0.629999999999999,-0.629999999999999,16.07,16.2,15.95,0.25,-0.25,16.169999999999998,16.2,16.15,0.05000000000000071,-0.05000000000000071,259467,301379,206340,95039,-65377
2018-09-30,16.112000000000002,16.29,15.73,0.5599999999999987,-0.05999999999999872,16.32,16.56,15.97,0.5899999999999981,0.07000000000000028,15.76,15.97,15.53,0.4400000000000013,0.08999999999999986,15.97,16.23,15.74,0.4900000000000002,0.22000000000000064,317564,387980,215017,172963,-129806
2018-10-07,15.872,16.13,15.42,0.7099999999999991,-0.5400000000000009,16.062,16.36,15.63,0.7299999999999986,-0.5999999999999996,15.452,15.97,14.42,1.5500000000000007,-1.4700000000000006,15.638,16.16,14.93,1.2300000000000004,-1.1799999999999997,339379,418611,277799,140812,140812
