Date,GSB_Open_average,GSB_Open_max,GSB_Open_min,GSB_Open_volatility,GSB_Open_change,GSB_High_average,GSB_High_max,GSB_High_min,GSB_High_volatility,GSB_High_change,GSB_Low_average,GSB_Low_max,GSB_Low_min,GSB_Low_volatility,GSB_Low_change,GSB_Close_average,GSB_Close_max,GSB_Close_min,GSB_Close_volatility,GSB_Close_change,GSB_Volume_average,GSB_Volume_max,GSB_Volume_min,GSB_Volume_volatility,GSB_Volume_change
2018-01-14,3.4532000000000003,3.585,3.3680000000000003,0.21699999999999964,-0.20699999999999985,3.4798,3.585,3.397,0.18800000000000017,-0.18800000000000017,3.3946,3.51,3.321,0.1889999999999996,-0.1889999999999996,3.4116,3.5189999999999997,3.321,0.1979999999999995,-0.1979999999999995,9851,17848,1181,16667,10011
2018-01-21,3.3454,3.406,3.302,0.10400000000000009,0.02799999999999958,3.3948,3.444,3.3489999999999998,0.0950000000000002,0.009999999999999787,3.3284000000000002,3.3680000000000003,3.302,0.06600000000000028,0.02799999999999958,3.3550000000000004,3.387,3.321,0.06599999999999984,0.055999999999999606,20339,49864,3516,46348,24014
2018-01-28,3.3586,3.378,3.3489999999999998,0.02900000000000036,0.0,3.4175999999999997,3.5,3.397,0.1030000000000002,-0.1030000000000002,3.3396,3.3489999999999998,3.302,0.04699999999999971,-0.04699999999999971,3.3474,3.378,3.302,0.07600000000000007,-0.05699999999999994,8993,19317,433,18884,10199
2018-02-04,3.2212,3.302,3.123,0.17899999999999983,-0.17899999999999983,3.257,3.302,3.1889999999999996,0.11300000000000043,-0.11300000000000043,3.1816,3.2460000000000004,3.114,0.13200000000000056,-0.11299999999999999,3.206,3.264,3.142,0.12199999999999989,-0.09399999999999986,6464,10309,2090,8219,-3664
2018-02-11,3.2714999999999996,3.3489999999999998,3.1889999999999996,0.16000000000000014,0.16000000000000014,3.32825,3.397,3.208,0.1889999999999996,0.1889999999999996,3.25275,3.3489999999999998,3.142,0.20699999999999985,0.20699999999999985,3.305,3.3510000000000004,3.208,0.14300000000000024,0.14099999999999957,5791,14101,1892,12209,11210
2018-02-18,3.3853999999999997,3.397,3.3489999999999998,0.04800000000000004,0.038000000000000256,3.397,3.397,3.397,0.0,0.0,3.3568,3.3680000000000003,3.3489999999999998,0.019000000000000572,0.010000000000000231,3.3758,3.387,3.35,0.03699999999999992,-0.018999999999999684,5663,8166,2721,5445,-4210
2018-02-25,3.3228,3.3680000000000003,3.283,0.08500000000000041,-0.08500000000000041,3.3266,3.3680000000000003,3.293,0.07500000000000018,-0.06600000000000028,3.2588,3.3680000000000003,3.114,0.25400000000000045,-0.08500000000000041,3.3,3.3680000000000003,3.283,0.08500000000000041,-0.08500000000000041,4621,10753,22,10731,7551
2018-03-04,3.304,3.3489999999999998,3.255,0.09399999999999986,0.04699999999999971,3.3568000000000002,3.378,3.302,0.07600000000000007,0.06499999999999995,3.2984,3.34,3.255,0.08499999999999996,0.05699999999999994,3.3302,3.367,3.283,0.08400000000000007,0.08400000000000007,3223,5634,1603,4031,-736
2018-03-11,3.3966000000000003,3.444,3.3680000000000003,0.07599999999999962,0.04800000000000004,3.4326,3.472,3.4160000000000004,0.055999999999999606,-0.01799999999999935,3.3247999999999998,3.359,3.264,0.0950000000000002,-0.06599999999999984,3.3493999999999997,3.397,3.264,0.133,-0.019000000000000128,7012,17689,1589,16100,3561
2018-03-18,3.2852,3.302,3.264,0.038000000000000256,-0.008999999999999897,3.3532,3.378,3.312,0.06600000000000028,-0.009999999999999787,3.2794,3.302,3.264,0.038000000000000256,-0.038000000000000256,3.3098,3.34,3.283,0.05699999999999994,-0.038000000000000256,4282,6584,3135,3449,1978
