Date,CERS_Open_average,CERS_Open_max,CERS_Open_min,CERS_Open_volatility,CERS_Open_change,CERS_High_average,CERS_High_max,CERS_High_min,CERS_High_volatility,CERS_High_change,CERS_Low_average,CERS_Low_max,CERS_Low_min,CERS_Low_volatility,CERS_Low_change,CERS_Close_average,CERS_Close_max,CERS_Close_min,CERS_Close_volatility,CERS_Close_change,CERS_Volume_average,CERS_Volume_max,CERS_Volume_min,CERS_Volume_volatility,CERS_Volume_change
2018-01-14,4.148,4.32,4.03,0.29000000000000004,-0.1900000000000004,4.224,4.41,4.15,0.2599999999999998,-0.1900000000000004,4.05,4.09,4.0,0.08999999999999986,0.08999999999999986,4.118,4.19,4.01,0.1800000000000006,0.1800000000000006,631904,1228421,403057,825364,-698211
2018-01-21,4.846,5.14,4.18,0.96,0.8200000000000003,4.998,5.43,4.35,1.08,0.6600000000000001,4.66,4.86,4.16,0.7000000000000002,0.5099999999999998,4.83,5.01,4.33,0.6799999999999997,0.5499999999999998,5257836,19558340,1084950,18473390,748921
2018-01-28,4.47,4.8,4.31,0.4900000000000002,-0.4900000000000002,4.54,4.83,4.41,0.41999999999999993,-0.41999999999999993,4.314,4.66,3.98,0.6800000000000002,-0.6800000000000002,4.384,4.76,3.99,0.7699999999999996,-0.7699999999999996,2623367,6323754,955250,5368504,1021065
2018-02-04,3.976,4.07,3.9,0.17000000000000037,0.050000000000000266,4.072,4.13,4.0,0.1299999999999999,-0.10000000000000053,3.88,3.95,3.77,0.18000000000000016,-0.040000000000000036,3.958,4.07,3.85,0.2200000000000002,-0.14000000000000012,1305535,2087652,744682,1342970,-1342970
2018-02-11,4.0175,4.17,3.84,0.33000000000000007,0.2599999999999998,4.1425,4.21,4.01,0.20000000000000018,0.1900000000000004,3.9475,4.04,3.8,0.2400000000000002,0.20000000000000018,4.095,4.13,4.0,0.1299999999999999,0.1299999999999999,721658,1071969,434036,637933,-637933
2018-02-18,4.212,4.31,4.12,0.1899999999999995,0.1299999999999999,4.314,4.36,4.25,0.11000000000000032,0.07000000000000028,4.156,4.22,4.05,0.16999999999999993,0.16999999999999993,4.224,4.29,4.16,0.1299999999999999,0.1299999999999999,655757,1124840,358195,766645,-340298
2018-02-25,4.338,4.6,4.26,0.33999999999999986,0.3199999999999994,4.452,4.63,4.32,0.3099999999999996,0.27999999999999936,4.248,4.44,4.16,0.28000000000000025,0.23000000000000043,4.392,4.59,4.25,0.33999999999999986,0.2699999999999996,980700,1429441,474513,954928,652241
2018-03-04,4.7379999999999995,4.89,4.57,0.3199999999999994,0.22999999999999954,4.922,5.16,4.77,0.39000000000000057,0.29000000000000004,4.624,4.75,4.54,0.20999999999999996,0.20999999999999996,4.832,5.05,4.67,0.3799999999999999,0.3799999999999999,1657650,2528831,1157823,1371008,494006
2018-03-11,5.34,5.73,5.05,0.6800000000000006,0.6800000000000006,5.524,5.77,5.2,0.5699999999999994,0.54,5.216,5.4,5.02,0.3800000000000008,0.3800000000000008,5.4,5.74,5.13,0.6100000000000003,0.33999999999999986,2150000,4586525,1259350,3327175,586631
2018-03-18,5.546,5.66,5.5,0.16000000000000014,0.009999999999999787,5.728,5.85,5.66,0.1899999999999995,-0.1899999999999995,5.4799999999999995,5.54,5.43,0.11000000000000032,-0.03000000000000025,5.57,5.64,5.49,0.14999999999999947,-0.0699999999999994,1165110,1853436,782790,1070646,-408066
2018-03-25,5.49,5.56,5.35,0.20999999999999996,-0.04999999999999982,5.5875,5.64,5.53,0.10999999999999943,-0.10999999999999943,5.3125,5.45,5.24,0.20999999999999996,-0.019999999999999574,5.395,5.52,5.26,0.2599999999999998,-0.0600000000000005,1240506,1414063,962456,451607,-451607
2018-04-01,5.292,5.41,5.25,0.16000000000000014,-0.04999999999999982,5.392,5.48,5.33,0.15000000000000036,-0.07000000000000028,5.182,5.24,5.11,0.1299999999999999,-0.11000000000000032,5.27,5.35,5.19,0.15999999999999925,-0.11999999999999922,998111,1198090,847090,351000,-109179
2018-04-08,5.376,5.47,5.27,0.20000000000000018,0.16000000000000014,5.476,5.55,5.35,0.20000000000000018,0.13000000000000078,5.29,5.4,5.18,0.22000000000000064,0.15000000000000036,5.386,5.45,5.32,0.1299999999999999,0.02999999999999936,664302,1247485,427091,820394,-58406
