Date,Pacer Trendpilot 450_Open_average,Pacer Trendpilot 450_Open_max,Pacer Trendpilot 450_Open_min,Pacer Trendpilot 450_Open_volatility,Pacer Trendpilot 450_Open_change,Pacer Trendpilot 450_High_average,Pacer Trendpilot 450_High_max,Pacer Trendpilot 450_High_min,Pacer Trendpilot 450_High_volatility,Pacer Trendpilot 450_High_change,Pacer Trendpilot 450_Low_average,Pacer Trendpilot 450_Low_max,Pacer Trendpilot 450_Low_min,Pacer Trendpilot 450_Low_volatility,Pacer Trendpilot 450_Low_change,Pacer Trendpilot 450_Close_average,Pacer Trendpilot 450_Close_max,Pacer Trendpilot 450_Close_min,Pacer Trendpilot 450_Close_volatility,Pacer Trendpilot 450_Close_change
2018-01-14,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2018-01-21,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2018-01-28,31.05,31.05,31.05,0.0,0.0,31.36,31.36,31.36,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-02-04,30.13,30.13,30.13,0.0,0.0,30.33,30.33,30.33,0.0,0.0,29.78,29.78,29.78,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2018-02-11,31.24,31.24,31.24,0.0,0.0,31.53,31.53,31.53,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2018-02-18,31.33,31.33,31.33,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-02-25,30.39,30.39,30.39,0.0,0.0,31.17,31.17,31.17,0.0,0.0,30.39,30.39,30.39,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2018-03-04,32.0,32.0,32.0,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.89,31.89,31.89,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-03-11,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2018-03-18,30.23,30.23,30.23,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2018-03-25,30.68,30.68,30.68,0.0,0.0,31.05,31.05,31.05,0.0,0.0,29.89,29.89,29.89,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2018-04-01,30.53,30.53,30.53,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2018-04-08,31.02,31.02,31.02,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2018-04-15,31.3,31.3,31.3,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2018-04-22,31.22,31.22,31.22,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2018-04-29,31.08,31.08,31.08,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.34,31.34,31.34,0.0,0.0
2018-05-06,31.92,31.92,31.92,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2018-05-13,31.93,31.93,31.93,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2018-05-20,31.99,31.99,31.99,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2018-05-27,32.29,32.29,32.29,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2018-06-03,32.75,32.75,32.75,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2018-06-10,32.4,32.4,32.4,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2018-06-17,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2018-06-24,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,31.92,31.92,31.92,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2018-07-01,32.91,32.91,32.91,0.0,0.0,33.21,33.21,33.21,0.0,0.0,32.55,32.55,32.55,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2018-07-08,32.62,32.62,32.62,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2018-07-15,32.96,32.96,32.96,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-07-22,32.64,32.64,32.64,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2018-07-29,33.23,33.23,33.23,0.0,0.0,33.23,33.23,33.23,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2018-08-05,32.87,32.87,32.87,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2018-08-12,33.15,33.15,33.15,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2018-08-19,33.72,33.72,33.72,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.73,33.73,33.73,0.0,0.0
2018-08-26,33.68,33.68,33.68,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.77,33.77,33.77,0.0,0.0
2018-09-02,33.68,33.68,33.68,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2018-09-09,33.74,33.74,33.74,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2018-09-16,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2018-09-23,33.64,33.64,33.64,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.09,33.09,33.09,0.0,0.0
