Date,FOR_stock_Open_average,FOR_stock_Open_max,FOR_stock_Open_min,FOR_stock_Open_volatility,FOR_stock_Open_change,FOR_stock_High_average,FOR_stock_High_max,FOR_stock_High_min,FOR_stock_High_volatility,FOR_stock_High_change,FOR_stock_Low_average,FOR_stock_Low_max,FOR_stock_Low_min,FOR_stock_Low_volatility,FOR_stock_Low_change,FOR_stock_Close_average,FOR_stock_Close_max,FOR_stock_Close_min,FOR_stock_Close_volatility,FOR_stock_Close_change,FOR_stock_Volume_average,FOR_stock_Volume_max,FOR_stock_Volume_min,FOR_stock_Volume_volatility,FOR_stock_Volume_change
2018-07-15,22.06,22.55,21.8,0.75,0.75,22.29,22.65,21.8,0.8499999999999979,0.8000000000000007,21.86,22.2,21.55,0.6499999999999986,0.5,22.12,22.55,21.75,0.8000000000000007,0.3500000000000014,39855,60920,30278,30642,-4461
2018-07-22,22.35,22.6,22.0,0.6000000000000014,0.25,22.57,22.65,22.5,0.14999999999999858,0.0,22.18,22.45,22.0,0.4499999999999993,0.05000000000000071,22.39,22.6,22.25,0.3500000000000014,0.10000000000000142,37686,61043,27406,33637,2533
2018-07-29,22.59,22.95,22.4,0.5500000000000007,0.5,22.93,23.2,22.65,0.5500000000000007,0.3500000000000014,22.37,22.65,22.25,0.3999999999999986,0.34999999999999787,22.669999999999998,22.9,22.4,0.5,0.5,68173,222847,18288,204559,12647
2018-08-05,23.53,23.8,22.9,0.9000000000000021,0.9000000000000021,23.89,24.0,23.55,0.4499999999999993,0.4499999999999993,23.44,23.7,22.85,0.8499999999999979,0.8499999999999979,23.72,23.95,23.4,0.5500000000000007,0.40000000000000213,27467,41307,15211,26096,-3935
2018-08-12,24.08,24.35,23.7,0.6500000000000021,0.45000000000000284,24.41,24.75,24.0,0.75,0.75,23.91,24.25,23.5,0.75,0.75,24.23,24.6,23.7,0.9000000000000021,0.9000000000000021,30902,40000,24222,15778,15415
2018-08-19,25.05,25.35,24.65,0.7000000000000028,0.6500000000000021,25.52,25.95,24.7,1.25,1.25,24.9,25.3,24.4,0.9000000000000021,0.9000000000000021,25.28,25.75,24.6,1.1499999999999986,1.1499999999999986,22628,35941,12683,23258,10110
2018-08-26,25.79,25.95,25.65,0.3000000000000007,-0.3000000000000007,25.919999999999998,25.95,25.85,0.09999999999999787,0.0,25.55,25.7,25.2,0.5,-0.05000000000000071,25.7,25.85,25.55,0.3000000000000007,-0.15000000000000213,23017,47988,11707,36281,30604
2018-09-02,25.112499999999997,25.7,24.7,1.0,-1.0,25.2875,25.7,25.05,0.6499999999999986,-0.6499999999999986,24.5875,24.85,24.4,0.45000000000000284,-0.45000000000000284,24.9375,25.05,24.75,0.3000000000000007,0.05000000000000071,15387,17738,12902,4836,2292
2018-09-09,24.900000000000002,25.1,24.35,0.75,-0.05000000000000071,25.16,25.25,25.1,0.14999999999999858,0.05000000000000071,24.580000000000002,24.75,24.35,0.3999999999999986,-0.3000000000000007,25.02,25.05,25.0,0.05000000000000071,-0.05000000000000071,20644,27757,14280,13477,-3177
2018-09-16,25.11,25.25,25.0,0.25,-0.14999999999999858,25.31,25.9,25.1,0.7999999999999972,-0.75,24.84,25.0,24.65,0.3500000000000014,0.14999999999999858,25.04,25.15,24.95,0.1999999999999993,0.1999999999999993,39580,86599,18123,68476,68476
2018-09-23,23.64,25.1,21.55,3.5500000000000007,-3.5500000000000007,23.74,25.2,21.65,3.5500000000000007,-3.5500000000000007,22.82,24.85,21.15,3.700000000000003,-3.700000000000003,22.93,24.85,21.2,3.650000000000002,-3.650000000000002,35035,44767,22539,22228,12116
2018-09-30,20.89,21.43,20.12,1.3099999999999987,-1.3099999999999987,21.042,21.53,20.15,1.3800000000000026,-1.3800000000000026,20.206,20.89,19.49,1.4000000000000021,-1.4000000000000021,20.588,21.12,19.96,1.1600000000000001,-1.0799999999999983,64755,84358,50199,34159,7587
2018-10-07,19.634,19.95,19.22,0.7300000000000004,-0.4399999999999977,19.916,20.49,19.68,0.8099999999999987,-0.8099999999999987,19.176000000000002,19.48,18.87,0.6099999999999994,-0.5599999999999987,19.402,19.89,18.94,0.9499999999999993,-0.9499999999999993,67783,101995,34054,67941,-17147
2018-10-14,19.174,19.43,18.96,0.46999999999999886,0.46999999999999886,19.552,19.8,19.0,0.8000000000000007,0.8000000000000007,18.924,19.16,18.56,0.6000000000000014,0.6000000000000014,19.244,19.47,18.79,0.6799999999999997,0.6799999999999997,55184,82022,31372,50650,-33736
2018-10-21,18.892,19.49,18.43,1.0599999999999987,-1.0599999999999987,19.022,19.53,18.57,0.9600000000000009,-0.9600000000000009,18.56,19.16,18.09,1.0700000000000003,-0.9400000000000013,18.772,19.36,18.48,0.879999999999999,-0.879999999999999,128929,276195,34374,241821,34425
2018-10-28,18.338,18.64,18.07,0.5700000000000003,-0.33000000000000185,18.458,18.65,18.31,0.33999999999999986,-0.259999999999998,17.952,18.12,17.82,0.3000000000000007,-0.07000000000000028,18.195999999999998,18.39,18.0,0.39000000000000057,-0.240000000000002,56409,72382,34098,38284,35953
2018-11-04,17.904,18.18,17.16,1.0199999999999996,-0.9600000000000009,18.076,18.4,17.16,1.2399999999999984,-1.129999999999999,17.188,17.9,15.43,2.469999999999999,-2.3900000000000006,17.438,18.28,15.48,2.8000000000000007,-2.6499999999999986,131295,173070,69788,103282,-11264
2018-11-11,15.322,15.44,15.02,0.41999999999999993,-0.41999999999999993,15.578,15.88,15.44,0.4400000000000013,-0.05000000000000071,15.064,15.34,14.84,0.5,-0.21000000000000085,15.33,15.53,15.15,0.379999999999999,0.0,52225,88675,26153,62522,-14297
2018-11-18,15.032499999999999,15.62,14.38,1.2399999999999984,0.27999999999999936,15.4125,15.8,14.79,1.0100000000000016,0.3800000000000008,14.6475,15.51,13.94,1.5700000000000003,0.75,15.16,15.73,14.42,1.3100000000000005,0.8300000000000001,45552,77882,12748,65134,-15304
2018-11-25,16.03,16.19,15.9,0.2900000000000009,0.17999999999999794,16.29,16.49,16.11,0.379999999999999,0.23999999999999844,15.778,16.01,15.32,0.6900000000000013,0.5899999999999999,16.032,16.19,15.85,0.34000000000000163,-0.15000000000000213,86683,176784,22871,153913,89571
2018-12-02,15.3575,16.2,14.69,1.5099999999999998,-1.1899999999999995,15.5625,16.28,15.03,1.2500000000000018,-1.120000000000001,14.795,15.33,14.52,0.8100000000000005,-0.8100000000000005,15.002500000000001,15.55,14.57,0.9800000000000004,-0.9800000000000004,84112,123096,49813,73283,-21887
2018-12-09,14.538,14.92,13.77,1.1500000000000004,-0.9600000000000009,14.668,15.12,13.94,1.1799999999999997,-0.8000000000000007,14.072000000000001,14.72,13.4,1.3200000000000003,-0.8499999999999996,14.196,14.73,13.49,1.2400000000000002,-1.1600000000000001,77683,130822,42191,88631,47255
2018-12-16,13.576,14.06,13.08,0.9800000000000004,0.20999999999999908,14.078,14.68,13.4,1.2799999999999994,0.5299999999999994,13.17,13.66,12.77,0.8900000000000006,0.17999999999999972,13.443999999999999,13.94,12.84,1.0999999999999996,0.2400000000000002,162977,233471,104928,128543,49660
2018-12-23,13.75,14.33,12.89,1.4399999999999995,1.2699999999999996,14.405000000000001,14.89,13.82,1.0700000000000003,0.6600000000000001,13.4675,13.7,12.89,0.8099999999999987,0.8099999999999987,14.035,14.28,13.67,0.6099999999999994,0.33999999999999986,72013,99824,45031,54793,-26476
2018-12-30,13.69,13.98,13.45,0.5300000000000011,-0.5300000000000011,14.055,14.31,13.64,0.6699999999999999,0.09999999999999964,13.395,13.59,13.02,0.5700000000000003,-0.16999999999999993,13.7575,14.18,13.29,0.8900000000000006,0.33000000000000007,73694,89590,49346,40244,30731
2019-01-06,14.94,15.59,14.17,1.42,1.42,15.418,16.24,14.49,1.7499999999999982,1.5299999999999994,14.815999999999999,15.59,14.08,1.5099999999999998,1.5099999999999998,15.21,15.94,14.32,1.6199999999999992,1.6199999999999992,102277,169617,52053,117564,-49138
2019-01-13,15.434,16.06,14.8,1.259999999999998,-0.7399999999999984,15.674,16.07,15.34,0.7300000000000004,-0.5099999999999998,15.06,15.51,14.74,0.7699999999999996,-0.4900000000000002,15.26,15.55,14.95,0.6000000000000014,-0.4400000000000013,57387,108938,41242,67696,65696
2019-01-20,14.2675,15.0,13.46,1.5399999999999991,-1.5399999999999991,14.79,15.33,14.31,1.0199999999999996,0.2900000000000009,13.865,14.06,13.46,0.5999999999999996,-0.5999999999999996,14.5,15.24,14.17,1.0700000000000003,0.9100000000000001,48439,59756,38616,21140,-4813
2019-01-27,15.714,16.05,15.08,0.9700000000000006,0.9700000000000006,16.002,16.09,15.82,0.2699999999999996,0.2699999999999996,15.472,15.81,15.08,0.7300000000000004,0.7300000000000004,15.89,16.03,15.7,0.33000000000000185,0.26000000000000156,45283,76369,31798,44571,-10971
2019-02-03,16.628,17.05,16.02,1.0300000000000011,1.0300000000000011,16.928,17.07,16.59,0.4800000000000004,0.46000000000000085,16.392,16.71,16.0,0.7100000000000009,0.6600000000000001,16.814,17.0,16.49,0.5100000000000016,0.5,39314,63734,22056,41678,10836
2019-02-10,17.516,17.75,16.98,0.7699999999999996,0.7199999999999989,17.794,17.93,17.52,0.41000000000000014,0.19000000000000128,17.382,17.55,16.98,0.5700000000000003,0.4499999999999993,17.648,17.86,17.46,0.3999999999999986,0.10999999999999943,42281,79218,31427,47791,46005
2019-02-17,17.5875,17.8,17.24,0.5600000000000023,0.21000000000000085,17.8475,17.98,17.67,0.3099999999999987,0.3099999999999987,17.3275,17.48,17.2,0.28000000000000114,0.26000000000000156,17.572499999999998,17.8,17.25,0.5500000000000007,0.3999999999999986,109689,212895,48992,163903,-124425
2019-02-24,17.266,17.65,17.05,0.5999999999999979,-0.5899999999999999,17.438,17.86,17.22,0.6400000000000006,-0.6400000000000006,17.054000000000002,17.42,16.83,0.5900000000000034,-0.5900000000000034,17.208,17.43,16.97,0.46000000000000085,-0.3099999999999987,38403,55131,20937,34194,20490
2019-03-03,17.072,17.22,16.65,0.5700000000000003,-0.5700000000000003,17.221999999999998,17.49,16.97,0.5199999999999996,-0.5199999999999996,16.8,17.06,16.46,0.5999999999999979,-0.5999999999999979,16.956,17.22,16.58,0.6400000000000006,-0.6400000000000006,36217,66734,27426,39308,-1766
2019-03-10,16.988,17.38,16.58,0.8000000000000007,0.5900000000000034,17.194,17.49,16.93,0.5599999999999987,0.5599999999999987,16.868,17.08,16.58,0.5,0.5,17.05,17.22,16.82,0.3999999999999986,0.3999999999999986,36127,80171,18889,61282,52906
2019-03-17,16.954,17.35,16.42,0.9299999999999997,-0.17999999999999972,17.23,17.42,16.78,0.6400000000000006,0.010000000000001563,16.594,17.05,16.23,0.8200000000000003,-0.5800000000000018,16.79,17.26,16.24,1.0200000000000031,-0.7000000000000028,41771,75110,27354,47756,47756
2019-03-24,17.216,17.71,16.51,1.1999999999999993,1.1999999999999993,17.48,17.72,17.11,0.6099999999999994,0.6099999999999994,17.002,17.36,16.51,0.8499999999999979,0.7199999999999989,17.28,17.59,16.93,0.6600000000000001,0.35999999999999943,17860,32671,9646,23025,23025
2019-03-31,17.776,18.35,17.33,1.0200000000000031,0.9000000000000021,18.136,18.86,17.59,1.2699999999999996,1.2699999999999996,17.616,18.26,17.18,1.0800000000000018,1.0300000000000011,17.946,18.55,17.41,1.1400000000000006,1.1400000000000006,35313,70629,11391,59238,59238
2019-04-07,18.386,18.59,18.23,0.35999999999999943,-0.33999999999999986,18.492,18.76,18.24,0.5200000000000031,-0.5200000000000031,18.06,18.36,17.84,0.5199999999999996,-0.5199999999999996,18.22,18.65,18.03,0.6199999999999974,-0.6199999999999974,56201,87620,40413,47207,12453
2019-04-14,18.065,18.51,17.71,0.8000000000000007,-0.379999999999999,18.177500000000002,18.51,17.97,0.5400000000000027,-0.19000000000000128,17.735,17.89,17.62,0.2699999999999996,-0.21000000000000085,17.8975,18.06,17.69,0.36999999999999744,-0.10999999999999943,19414,25131,13505,11626,-8616
2019-04-21,18.638,19.17,17.86,1.3100000000000023,1.3100000000000023,18.978,19.25,18.37,0.879999999999999,0.879999999999999,18.428,18.85,17.61,1.240000000000002,1.240000000000002,18.842,19.14,18.28,0.8599999999999994,0.8599999999999994,24609,34974,12162,22812,20631
2019-04-28,19.46,19.81,19.23,0.5799999999999983,0.5599999999999987,19.934,20.99,19.38,1.6099999999999994,1.6099999999999994,19.312,19.81,18.82,0.9899999999999984,0.7199999999999989,19.674,20.44,19.16,1.2800000000000011,1.2800000000000011,30742,41109,26662,14447,2517
2019-05-05,19.742,20.06,19.42,0.639999999999997,-0.509999999999998,20.09,20.55,19.84,0.7100000000000009,-0.7100000000000009,19.528,19.95,19.27,0.6799999999999997,-0.6600000000000001,19.791999999999998,20.24,19.54,0.6999999999999993,-0.6199999999999974,33055,44977,18959,26018,12619
2019-05-12,18.47,19.34,18.0,1.3399999999999999,-1.3399999999999999,18.748,19.35,18.47,0.8800000000000026,-0.8800000000000026,18.11,18.68,17.85,0.8299999999999983,-0.8299999999999983,18.362,18.68,18.11,0.5700000000000003,-0.370000000000001,66765,154541,30315,124226,-122020
2019-05-19,18.254,18.44,18.1,0.33999999999999986,-0.13999999999999702,18.48,18.67,18.22,0.45000000000000284,0.120000000000001,18.084,18.27,17.85,0.41999999999999815,-0.10999999999999943,18.3,18.49,18.0,0.48999999999999844,0.3099999999999987,35345,55226,10980,44246,30892
2019-05-26,18.28,18.5,18.1,0.3999999999999986,-0.3999999999999986,18.43,18.6,18.24,0.360000000000003,-0.360000000000003,18.009999999999998,18.22,17.57,0.6499999999999986,-0.6499999999999986,18.215,18.43,17.91,0.5199999999999996,-0.5199999999999996,53555,96843,34381,62462,-11119
2019-06-02,17.842,18.05,17.63,0.4200000000000017,0.019999999999999574,18.184,18.66,17.8,0.8599999999999994,0.48999999999999844,17.36,17.51,17.14,0.370000000000001,0.370000000000001,17.776,18.43,17.46,0.9699999999999989,0.9699999999999989,28659,46100,20019,26081,20212
2019-06-09,18.336,18.59,17.86,0.7300000000000004,-0.6999999999999993,18.57,18.87,18.05,0.8200000000000003,-0.8200000000000003,17.992,18.33,17.73,0.5999999999999979,-0.509999999999998,18.198,18.46,17.93,0.5300000000000011,-0.5300000000000011,32288,41280,23446,17834,-17834
2019-06-16,18.038,18.37,17.77,0.6000000000000014,0.379999999999999,18.362,18.78,17.89,0.8900000000000006,0.5899999999999999,17.864,18.36,17.52,0.8399999999999999,0.620000000000001,18.12,18.52,17.7,0.8200000000000003,0.8000000000000007,28039,39059,20061,18998,-6871
2019-06-23,18.142,19.07,17.68,1.3900000000000006,0.6000000000000014,18.652,19.63,17.9,1.7300000000000004,1.1199999999999974,17.812,18.6,17.5,1.1000000000000014,0.9500000000000028,18.338,19.55,17.63,1.9200000000000017,1.8900000000000006,43341,79130,21817,57313,57313
2019-06-30,19.59,20.02,19.08,0.9400000000000013,-0.3000000000000007,19.945,20.1,19.56,0.5400000000000027,-0.030000000000001137,19.285,19.53,19.06,0.4700000000000024,0.2900000000000027,19.64,19.9,19.24,0.6600000000000001,0.6400000000000006,29519,53343,11912,41431,-20756
2019-07-07,20.06,20.3,19.83,0.4700000000000024,0.2699999999999996,20.316,20.58,20.03,0.5499999999999972,0.23999999999999844,19.84,20.07,19.62,0.4499999999999993,0.28000000000000114,20.124,20.36,19.94,0.41999999999999815,0.41999999999999815,34297,49689,16971,32718,-2206
2019-07-14,20.312,20.84,19.65,1.1900000000000013,-0.7100000000000009,20.446,20.84,19.86,0.9800000000000004,-0.7800000000000011,19.934,20.35,19.4,0.9500000000000028,-0.7200000000000024,20.072,20.5,19.41,1.0899999999999999,-1.0799999999999983,50563,155736,10916,144820,-14841
2019-07-21,19.992,23.0,19.09,3.91,3.91,20.382,23.0,19.19,3.8099999999999987,3.8099999999999987,19.354,20.47,18.69,1.7799999999999976,1.629999999999999,19.81,20.64,19.05,1.5899999999999999,1.5899999999999999,22018,40962,11571,29391,29374
2019-07-28,20.63,21.41,20.19,1.2199999999999989,0.04999999999999716,21.112,21.69,20.24,1.4500000000000028,-0.75,20.196,20.66,19.32,1.3399999999999999,-0.8599999999999994,20.546,21.4,19.51,1.889999999999997,-1.3099999999999987,31734,54347,18171,36176,-5201
2019-08-04,18.872,19.45,18.17,1.2799999999999976,0.2799999999999976,19.352,19.96,18.64,1.3200000000000003,-0.16000000000000014,18.382,19.12,17.9,1.2200000000000024,0.740000000000002,18.862000000000002,19.51,18.38,1.1300000000000026,0.5800000000000018,27319,33273,20372,12901,-12901
2019-08-11,18.586,18.85,18.39,0.46000000000000085,-0.2900000000000027,18.926,19.24,18.7,0.5399999999999991,0.1999999999999993,18.174,18.43,17.97,0.46000000000000085,-0.14000000000000057,18.67,19.04,18.43,0.6099999999999994,0.5800000000000018,16687,21195,12561,8634,2848
2019-08-18,19.228,19.42,19.05,0.370000000000001,-0.1700000000000017,19.476,19.84,19.19,0.6499999999999986,-0.2699999999999996,18.974,19.42,18.68,0.740000000000002,-0.17999999999999972,19.208,19.48,18.99,0.490000000000002,-0.10000000000000142,19588,51416,8210,43206,36603
2019-08-25,19.078,19.24,18.84,0.3999999999999986,-0.1700000000000017,19.358,19.79,19.06,0.7300000000000004,0.019999999999999574,18.676,18.87,18.47,0.40000000000000213,-0.21000000000000085,18.971999999999998,19.08,18.9,0.17999999999999972,0.16000000000000014,27762,35267,21106,14161,11380
2019-09-01,19.2325,19.76,18.87,0.8900000000000006,0.8900000000000006,19.6125,19.99,19.12,0.8699999999999974,0.8699999999999974,19.0275,19.29,18.67,0.6199999999999974,0.6199999999999974,19.27,19.73,18.95,0.7800000000000011,0.4400000000000013,32422,54693,19884,34809,-9406
2019-09-08,20.22,20.84,19.45,1.3900000000000006,1.3900000000000006,20.68,21.0,20.1,0.8999999999999986,0.8499999999999979,19.876,20.35,19.29,1.0600000000000023,1.0600000000000023,20.408,20.73,20.03,0.6999999999999993,0.3200000000000003,30558,41753,13195,28558,28558
2019-09-15,20.614,21.03,20.12,0.9100000000000001,-0.259999999999998,20.848,21.07,20.41,0.6600000000000001,-0.48999999999999844,20.238,20.52,19.98,0.5399999999999991,-0.21000000000000085,20.535999999999998,20.9,20.0,0.8999999999999986,-0.370000000000001,34923,51895,16421,35474,19030
2019-09-22,18.99,20.39,17.98,2.41,-2.2699999999999996,19.374,20.53,18.31,2.2200000000000024,-2.200000000000003,18.67,20.16,17.49,2.6700000000000017,-2.6300000000000026,18.862,20.31,17.65,2.66,-2.66,812113,3018357,20637,2997720,334581
2019-09-29,18.256,18.59,17.84,0.75,0.75,18.684,18.99,18.44,0.5499999999999972,0.31999999999999673,18.012,18.39,17.65,0.740000000000002,0.740000000000002,18.362000000000002,18.67,18.17,0.5,0.39000000000000057,309459,629059,155183,473876,-222240
2019-10-06,18.172,18.56,17.87,0.6899999999999977,-0.6499999999999986,18.522,19.15,18.16,0.9899999999999984,-0.639999999999997,17.95,18.55,17.59,0.9600000000000009,-0.6400000000000006,18.084,18.56,17.68,0.879999999999999,-0.1999999999999993,121204,148581,99953,48628,-19757
2019-10-13,18.562,18.81,18.26,0.5499999999999972,0.3299999999999983,18.802,18.91,18.65,0.26000000000000156,0.19000000000000128,18.392,18.55,18.15,0.40000000000000213,0.3500000000000014,18.650000000000002,18.71,18.55,0.16000000000000014,0.060000000000002274,100797,268988,38806,230182,-32809
2019-10-20,18.541999999999998,18.84,18.38,0.46000000000000085,-0.28000000000000114,18.724,19.03,18.51,0.5199999999999996,0.15000000000000213,18.358,18.54,18.2,0.33999999999999986,0.10999999999999943,18.509999999999998,18.83,18.33,0.5,0.33999999999999986,106646,211178,61493,149685,1019
2019-10-27,18.672,18.94,18.47,0.4700000000000024,-0.030000000000001137,19.014,19.31,18.8,0.509999999999998,0.25,18.464,18.91,18.12,0.7899999999999991,0.41000000000000014,18.724,19.1,18.5,0.6000000000000014,0.40000000000000213,77382,152245,42225,110020,28669
