Date,BLDRS Asia 50 ADR_Open_average,BLDRS Asia 50 ADR_Open_max,BLDRS Asia 50 ADR_Open_min,BLDRS Asia 50 ADR_Open_volatility,BLDRS Asia 50 ADR_Open_change,BLDRS Asia 50 ADR_High_average,BLDRS Asia 50 ADR_High_max,BLDRS Asia 50 ADR_High_min,BLDRS Asia 50 ADR_High_volatility,BLDRS Asia 50 ADR_High_change,BLDRS Asia 50 ADR_Low_average,BLDRS Asia 50 ADR_Low_max,BLDRS Asia 50 ADR_Low_min,BLDRS Asia 50 ADR_Low_volatility,BLDRS Asia 50 ADR_Low_change,BLDRS Asia 50 ADR_Close_average,BLDRS Asia 50 ADR_Close_max,BLDRS Asia 50 ADR_Close_min,BLDRS Asia 50 ADR_Close_volatility,BLDRS Asia 50 ADR_Close_change
2018-07-22,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2018-07-29,33.25,33.25,33.25,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.25,33.25,33.25,0.0,0.0
2018-08-05,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2018-08-12,32.15,32.15,32.15,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.29,32.29,32.29,0.0,0.0
2018-08-19,32.88,32.88,32.88,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.88,32.88,32.88,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2018-08-26,33.38,33.38,33.38,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2018-09-02,31.79,31.79,31.79,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2018-09-09,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-09-16,32.25,32.25,32.25,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2018-09-23,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2018-09-30,31.06,31.06,31.06,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2018-10-07,30.1,30.1,30.1,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2018-10-14,30.33,30.33,30.33,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2018-10-21,29.26,29.26,29.26,0.0,0.0,29.33,29.33,29.33,0.0,0.0,28.9,28.9,28.9,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2018-10-28,30.19,30.19,30.19,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2018-11-04,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2018-11-11,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2018-11-18,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2018-11-25,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2018-12-02,29.24,29.24,29.24,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2018-12-09,29.52,29.52,29.52,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2018-12-16,28.68,28.68,28.68,0.0,0.0,28.68,28.68,28.68,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-12-23,28.53,28.53,28.53,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2018-12-30,29.1,29.1,29.1,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2019-01-06,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-01-13,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-01-20,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-01-27,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-02-03,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-02-10,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-02-17,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-02-24,31.35,31.35,31.35,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2019-03-03,30.81,30.81,30.81,0.0,0.0,31.21,31.21,31.21,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-03-10,31.27,31.27,31.27,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-03-17,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-03-24,31.62,31.62,31.62,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-03-31,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2019-04-07,32.12,32.12,32.12,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-04-14,31.93,31.93,31.93,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-04-21,32.01,32.01,32.01,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-04-28,31.64,31.64,31.64,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-05-05,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-05-12,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-05-19,29.42,29.42,29.42,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-05-26,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-06-02,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-06-09,29.88,29.88,29.88,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2019-06-16,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2019-06-23,31.44,31.44,31.44,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2019-06-30,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0
2019-07-07,31.28,31.28,31.28,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-07-14,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2019-07-21,31.12,31.12,31.12,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-07-28,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-08-04,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-08-11,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-08-18,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-08-25,30.07,30.07,30.07,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-09-01,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-09-08,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2019-09-15,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2019-09-22,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-09-29,30.6,30.6,30.6,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-10-06,31.48,31.48,31.48,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-10-13,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-10-20,31.89,31.89,31.89,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-10-27,32.57,32.57,32.57,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-11-03,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-11-10,33.0,33.0,33.0,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-11-17,32.82,32.82,32.82,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2019-11-24,33.1,33.1,33.1,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2019-12-01,33.75,33.75,33.75,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2019-12-08,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-12-15,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2019-12-22,34.55,34.55,34.55,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2019-12-29,34.8,34.8,34.8,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.82,34.82,34.82,0.0,0.0
