Date,PCOM_Open_average,PCOM_Open_max,PCOM_Open_min,PCOM_Open_volatility,PCOM_Open_change,PCOM_High_average,PCOM_High_max,PCOM_High_min,PCOM_High_volatility,PCOM_High_change,PCOM_Low_average,PCOM_Low_max,PCOM_Low_min,PCOM_Low_volatility,PCOM_Low_change,PCOM_Close_average,PCOM_Close_max,PCOM_Close_min,PCOM_Close_volatility,PCOM_Close_change,PCOM_Volume_average,PCOM_Volume_max,PCOM_Volume_min,PCOM_Volume_volatility,PCOM_Volume_change
2018-01-14,11.572000000000001,12.0,11.1,0.9000000000000004,0.9000000000000004,11.988,12.49,11.27,1.2200000000000006,0.8600000000000012,11.242,11.65,11.02,0.6300000000000008,0.6300000000000008,11.634,12.01,11.02,0.9900000000000002,0.6900000000000013,141301,359873,50670,309203,-29975
2018-01-21,12.014,12.16,11.73,0.4299999999999997,0.4299999999999997,12.19,12.29,12.04,0.25,0.20000000000000107,11.858,12.0,11.61,0.39000000000000057,0.39000000000000057,12.076,12.17,11.93,0.2400000000000002,0.2400000000000002,87257,153817,50648,103169,-26193
2018-01-28,11.778,12.21,11.09,1.120000000000001,-1.0099999999999998,11.924,12.21,11.45,0.7600000000000016,-0.7400000000000002,11.446,12.01,10.89,1.1199999999999992,-1.1199999999999992,11.6,12.16,11.0,1.1600000000000001,-1.1600000000000001,55475,68651,34126,34525,14672
2018-02-04,11.206,11.38,10.78,0.6000000000000014,0.4800000000000004,11.406,11.49,11.32,0.16999999999999993,-0.09999999999999964,11.106,11.25,10.75,0.5,0.4499999999999993,11.306,11.41,11.25,0.16000000000000014,-0.16000000000000014,65731,79739,40395,39344,28543
2018-02-11,10.9725,11.13,10.83,0.3000000000000007,-0.3000000000000007,11.16,11.34,11.05,0.28999999999999915,-0.23000000000000043,10.807500000000001,11.01,10.55,0.4599999999999991,-0.4599999999999991,10.8725,11.03,10.56,0.46999999999999886,-0.46999999999999886,37754,57810,28507,29303,29303
2018-02-18,10.594,10.76,10.43,0.33000000000000007,0.1999999999999993,10.898,11.05,10.8,0.25,0.14000000000000057,10.414,10.6,10.31,0.28999999999999915,0.23000000000000043,10.574,10.72,10.36,0.3600000000000012,0.09999999999999964,82945,234165,30194,203971,-22683
2018-02-25,10.404,10.58,10.19,0.39000000000000057,-0.21000000000000085,10.574,10.7,10.51,0.1899999999999995,-0.129999999999999,10.172,10.33,10.02,0.3100000000000005,-0.3100000000000005,10.348,10.49,10.16,0.33000000000000007,-0.33000000000000007,37422,60173,17836,42337,17060
2018-03-04,10.064,10.25,9.66,0.5899999999999999,0.02999999999999936,10.586,10.88,10.29,0.5900000000000016,0.39000000000000057,9.894,10.15,9.66,0.4900000000000002,0.45000000000000107,10.308,10.66,9.83,0.8300000000000001,0.6999999999999993,78399,136900,41868,95032,14401
2018-03-11,10.626,10.75,10.49,0.2599999999999998,0.13000000000000078,10.8,10.9,10.63,0.2699999999999996,0.2699999999999996,10.44,10.6,10.28,0.3200000000000003,0.22000000000000064,10.63,10.73,10.37,0.3600000000000012,0.3600000000000012,39315,62191,21448,40743,-32872
2018-03-18,10.632,10.77,10.45,0.3200000000000003,-0.3100000000000005,10.788,10.95,10.45,0.5,-0.33000000000000007,10.36,10.61,10.0,0.6099999999999994,-0.33000000000000007,10.548,10.84,10.1,0.7400000000000002,-0.4800000000000004,47168,74309,25110,49199,-4456
2018-03-25,9.774999999999999,10.1,9.61,0.4900000000000002,-0.4900000000000002,9.9125,10.14,9.8,0.33999999999999986,-0.33999999999999986,9.585,9.69,9.31,0.379999999999999,-0.379999999999999,9.6625,9.77,9.47,0.29999999999999893,-0.2699999999999996,71964,78347,61322,17025,5092
2018-04-01,9.938,10.47,9.43,1.040000000000001,0.8200000000000003,10.316,10.69,9.68,1.0099999999999998,0.8300000000000001,9.85,10.22,9.43,0.7900000000000009,0.7900000000000009,10.156,10.51,9.58,0.9299999999999997,0.8200000000000003,53753,73879,34789,39090,-25484
2018-04-08,10.462,10.55,10.33,0.22000000000000064,0.08000000000000007,10.63,10.8,10.56,0.2400000000000002,0.20000000000000107,10.256,10.42,10.06,0.35999999999999943,0.22000000000000064,10.502,10.7,10.39,0.3099999999999987,0.2599999999999998,36829,53619,21731,31888,31888
2018-04-15,10.672,10.91,10.54,0.370000000000001,-0.040000000000000924,10.808,10.99,10.65,0.33999999999999986,-0.21000000000000085,10.524000000000001,10.66,10.38,0.27999999999999936,-0.25,10.676,10.82,10.55,0.2699999999999996,-0.2699999999999996,85642,325687,24547,301140,299977
2018-04-22,10.591999999999999,10.79,10.4,0.3899999999999988,-0.16999999999999993,10.818,10.98,10.7,0.28000000000000114,-0.2400000000000002,10.347999999999999,10.45,10.01,0.4399999999999995,0.0,10.58,10.8,10.34,0.46000000000000085,-0.20000000000000107,39271,52952,31169,21783,20210
