Date,AMX_Open_average,AMX_Open_max,AMX_Open_min,AMX_Open_volatility,AMX_Open_change,AMX_High_average,AMX_High_max,AMX_High_min,AMX_High_volatility,AMX_High_change,AMX_Low_average,AMX_Low_max,AMX_Low_min,AMX_Low_volatility,AMX_Low_change,AMX_Close_average,AMX_Close_max,AMX_Close_min,AMX_Close_volatility,AMX_Close_change,AMX_Volume_average,AMX_Volume_max,AMX_Volume_min,AMX_Volume_volatility,AMX_Volume_change
2018-01-14,17.826,18.36,17.42,0.9399999999999977,0.8300000000000018,18.128,18.48,17.64,0.8399999999999999,0.7800000000000011,17.752000000000002,18.19,17.35,0.8399999999999999,0.8399999999999999,17.972,18.42,17.37,1.0500000000000007,1.0500000000000007,2951454,5021772,1847244,3174528,-3174528
2018-01-21,18.692,18.99,18.31,0.6799999999999997,0.5199999999999996,18.862,19.18,18.36,0.8200000000000003,0.4800000000000004,18.488,18.76,18.0,0.7600000000000016,0.6099999999999994,18.748,19.0,18.32,0.6799999999999997,0.3200000000000003,2345321,3657293,1434224,2223069,-79590
2018-01-28,18.702,18.96,18.52,0.4400000000000013,-0.03999999999999915,18.896,19.32,18.69,0.629999999999999,-0.03999999999999915,18.408,18.59,17.98,0.6099999999999994,-0.41999999999999815,18.66,19.2,18.16,1.0399999999999991,-0.4400000000000013,2209523,3712465,1586210,2126255,232844
2018-02-04,17.898,18.26,17.67,0.5899999999999999,-0.010000000000001563,18.174,18.56,17.72,0.8399999999999999,-0.4400000000000013,17.514,17.9,17.0,0.8999999999999986,-0.07000000000000028,17.858,18.44,17.46,0.9800000000000004,-0.6500000000000021,2995002,5499251,1823076,3676175,-734300
2018-02-11,18.335,19.03,17.7,1.3300000000000018,1.0500000000000007,18.905,19.46,17.92,1.5399999999999991,1.5199999999999996,18.2825,18.94,17.7,1.240000000000002,1.0500000000000007,18.785,19.37,17.84,1.5300000000000011,1.3999999999999986,2745755,3805796,1702309,2103487,-20220
2018-02-18,19.132,19.32,18.95,0.370000000000001,0.25,19.29,19.37,19.16,0.21000000000000085,0.1999999999999993,18.98,19.07,18.84,0.23000000000000043,0.1999999999999993,19.124,19.32,18.93,0.39000000000000057,0.39000000000000057,2178838,2370867,1998318,372549,9632
2018-02-25,18.708,19.09,18.38,0.7100000000000009,-0.6499999999999986,18.962,19.17,18.68,0.490000000000002,-0.10000000000000142,18.434,18.84,18.22,0.620000000000001,-0.3999999999999986,18.71,18.97,18.36,0.6099999999999994,-0.05999999999999872,2191047,2827687,1339669,1488018,-508982
2018-03-04,18.872,19.14,18.48,0.6600000000000001,0.08000000000000185,19.073999999999998,19.31,18.72,0.5899999999999999,0.09999999999999787,18.758,19.05,18.48,0.5700000000000003,0.4299999999999997,18.902,19.15,18.63,0.5199999999999996,0.5199999999999996,1920379,2255390,1633068,622322,-568688
2018-03-11,19.178,19.47,18.8,0.6699999999999982,-0.3099999999999987,19.372,19.52,19.01,0.509999999999998,-0.509999999999998,19.006,19.18,18.59,0.5899999999999999,-0.5199999999999996,19.15,19.35,18.85,0.5,-0.5,2122417,3229311,964542,2264769,-2264769
2018-03-18,18.964,19.09,18.82,0.2699999999999996,-0.020000000000003126,19.184,19.32,19.0,0.3200000000000003,0.25,18.772,18.95,18.62,0.3299999999999983,-0.17999999999999972,18.974,19.18,18.65,0.5300000000000011,0.3200000000000003,2170213,3131420,1595554,1535866,354792
2018-03-25,19.1,19.18,18.95,0.23000000000000043,-0.07000000000000028,19.2625,19.38,19.15,0.23000000000000043,-0.23000000000000043,18.85,19.07,18.65,0.4200000000000017,-0.4200000000000017,18.9375,19.1,18.72,0.38000000000000256,-0.38000000000000256,1970650,2112210,1877767,234443,-119704
2018-04-01,19.322,19.59,19.04,0.5500000000000007,0.39000000000000057,19.568,19.76,19.31,0.45000000000000284,0.38000000000000256,19.236,19.45,18.96,0.48999999999999844,0.48999999999999844,19.428,19.52,19.26,0.259999999999998,0.2099999999999973,2702371,5213471,1614488,3598983,3320179
2018-04-08,19.634,19.71,19.58,0.13000000000000256,0.08000000000000185,19.718,19.77,19.66,0.10999999999999943,-0.03999999999999915,19.474,19.56,19.38,0.17999999999999972,-0.030000000000001137,19.562,19.66,19.49,0.1700000000000017,-0.11000000000000298,2273851,3566288,1607657,1958631,-1958631
2018-04-15,19.566,19.85,19.25,0.6000000000000014,-0.2699999999999996,19.652,19.91,19.27,0.6400000000000006,-0.490000000000002,19.312,19.8,18.77,1.0300000000000011,-0.620000000000001,19.432000000000002,19.87,18.78,1.0899999999999999,-0.9100000000000001,3897238,6955050,1825238,5129812,1382641
2018-04-22,18.704,18.98,18.54,0.4400000000000013,-0.370000000000001,18.826,19.04,18.7,0.33999999999999986,-0.3099999999999987,18.476,18.64,18.24,0.40000000000000213,-0.010000000000001563,18.616,18.68,18.49,0.19000000000000128,-0.16000000000000014,2556366,3969650,1574518,2395132,-2185772
2018-04-29,18.06,18.42,17.74,0.6800000000000033,-0.6800000000000033,18.1,18.44,17.78,0.6600000000000001,-0.6600000000000001,17.732,18.02,17.4,0.620000000000001,-0.620000000000001,17.886,18.23,17.48,0.75,-0.75,1997536,3304440,1200459,2103981,-594636
2018-05-06,17.406,17.5,17.3,0.1999999999999993,-0.010000000000001563,17.494,17.62,17.39,0.23000000000000043,-0.23000000000000043,17.168,17.3,16.98,0.3200000000000003,-0.3200000000000003,17.27,17.43,16.99,0.4400000000000013,-0.370000000000001,2490308,2969846,2053803,916043,-463342
2018-05-13,16.65,16.98,16.26,0.7199999999999989,-0.28000000000000114,16.722,16.98,16.44,0.5399999999999991,-0.46000000000000085,16.352,16.67,16.01,0.6600000000000001,-0.6600000000000001,16.488,16.84,16.05,0.7899999999999991,-0.7899999999999991,2907527,4071144,1798780,2272364,-887862
2018-05-20,16.285,16.47,16.07,0.3999999999999986,0.120000000000001,16.485,16.6,16.34,0.26000000000000156,0.08999999999999986,16.115000000000002,16.21,16.05,0.16000000000000014,0.0799999999999983,16.322499999999998,16.55,16.18,0.370000000000001,-0.07000000000000028,3047669,3927583,2019444,1908139,-1301386
