Date,ES_Open_average,ES_Open_max,ES_Open_min,ES_Open_volatility,ES_Open_change,ES_High_average,ES_High_max,ES_High_min,ES_High_volatility,ES_High_change,ES_Low_average,ES_Low_max,ES_Low_min,ES_Low_volatility,ES_Low_change,ES_Close_average,ES_Close_max,ES_Close_min,ES_Close_volatility,ES_Close_change,ES_Volume_average,ES_Volume_max,ES_Volume_min,ES_Volume_volatility,ES_Volume_change
2018-01-14,61.232,61.76,60.94,0.8200000000000003,-0.240000000000002,61.542,61.78,61.19,0.5900000000000034,-0.29999999999999716,60.622,60.87,60.33,0.5399999999999991,0.28000000000000114,60.992,61.65,60.76,0.8900000000000006,-0.19000000000000483,2583482,4200727,1985958,2214769,414074
2018-01-21,62.15,64.85,60.2,4.6499999999999915,3.3200000000000003,63.364,64.99,61.48,3.509999999999998,2.210000000000001,61.454,63.29,60.18,3.1099999999999994,2.020000000000003,62.666,64.57,61.12,3.4499999999999957,1.3200000000000003,4269044,6160714,2827131,3333583,-1168590
2018-01-28,61.120000000000005,63.14,58.39,4.75,-3.3200000000000003,61.78,63.42,59.58,3.8400000000000034,-3.559999999999995,60.052,62.33,58.04,4.289999999999999,-3.8999999999999986,60.698,63.09,58.33,4.760000000000005,-4.230000000000004,4253499,6519772,2353049,4166723,1751039
2018-02-04,57.08,57.69,56.27,1.4199999999999946,-0.6099999999999994,57.717999999999996,58.21,57.15,1.0600000000000023,-0.0799999999999983,56.436,56.88,55.93,0.9500000000000028,-0.25,57.018,57.54,56.11,1.4299999999999997,-0.00999999999999801,2842253,3545948,2176612,1369336,-1369336
2018-02-11,57.707499999999996,58.47,57.23,1.240000000000002,1.240000000000002,58.38,59.38,57.77,1.6099999999999994,1.5900000000000034,57.394999999999996,58.47,56.62,1.8500000000000014,1.8500000000000014,58.2225,59.12,57.58,1.5399999999999991,1.5,2257779,3189243,1509747,1679496,-278003
2018-02-18,58.272,59.39,57.48,1.9100000000000037,0.6099999999999994,58.938,59.59,58.06,1.5300000000000011,0.38000000000000256,57.682,58.5,57.13,1.3699999999999974,0.5399999999999991,58.26,59.47,57.36,2.1099999999999994,0.6499999999999986,2092850,3204831,1145147,2059684,554274
2018-02-25,57.326,58.96,56.42,2.539999999999999,-2.539999999999999,58.004,59.15,57.41,1.740000000000002,-1.2999999999999972,56.74,57.38,56.34,1.0399999999999991,-1.0399999999999991,57.152,57.72,56.55,1.1700000000000017,0.3299999999999983,2179143,2715368,1777432,937936,34593
2018-03-04,56.982,57.55,56.49,1.0599999999999952,-0.20999999999999375,57.46,58.3,57.05,1.25,0.7099999999999937,56.534,56.85,56.12,0.730000000000004,0.28000000000000114,56.828,57.24,56.29,0.9500000000000028,0.38000000000000256,2236170,3158763,1634017,1524746,1281783
2018-03-11,57.461999999999996,58.33,56.79,1.5399999999999991,1.0700000000000003,57.934,58.48,57.45,1.029999999999994,0.9199999999999946,57.106,57.7,56.34,1.3599999999999994,1.3599999999999994,57.55,58.26,56.68,1.5799999999999983,1.3599999999999994,2547441,3854465,1717982,2136483,-678554
2018-03-18,57.624,58.08,57.0,1.0799999999999983,-1.0799999999999983,58.24,58.81,57.68,1.1300000000000026,-0.5900000000000034,57.096,57.49,56.65,0.8400000000000034,-0.5900000000000034,57.392,57.67,56.79,0.8800000000000026,-0.14000000000000057,1570178,1967725,1359075,608650,-99251
2018-03-25,58.56,59.05,57.66,1.3900000000000006,1.3900000000000006,59.41,59.75,59.15,0.6000000000000014,0.3999999999999986,58.1275,58.54,57.45,1.0899999999999963,0.8499999999999943,58.6625,58.92,58.47,0.45000000000000284,0.0799999999999983,2291758,2811294,1846320,964974,-227204
2018-04-01,59.364,60.06,58.6,1.4600000000000009,1.019999999999996,60.046,60.41,59.57,0.8399999999999963,0.6700000000000017,58.972,59.58,58.3,1.2800000000000011,1.2800000000000011,59.64,60.01,59.3,0.7100000000000009,0.4100000000000037,2092194,2708553,1576582,1131971,-1131971
2018-04-08,59.352,59.89,58.85,1.0399999999999991,-0.5900000000000034,59.711999999999996,59.9,59.34,0.5599999999999952,-0.07000000000000028,59.008,59.25,58.61,0.6400000000000006,-0.13000000000000256,59.214,59.68,58.64,1.0399999999999991,0.36999999999999744,1516105,1719813,1221294,498519,51282
2018-04-15,59.856,60.44,59.37,1.0700000000000003,-0.37000000000000455,60.196,60.81,59.79,1.0200000000000031,-0.6600000000000037,59.322,59.89,58.91,0.980000000000004,-0.7000000000000028,59.686,60.24,59.21,1.0300000000000011,-1.0300000000000011,1396788,1738680,1107056,631624,-450655
2018-04-22,59.69,60.59,59.23,1.3600000000000065,1.3000000000000043,60.288,60.89,59.6,1.2899999999999991,0.9600000000000009,59.348,60.13,58.75,1.3800000000000026,1.0700000000000003,59.94,60.62,59.37,1.25,0.8100000000000023,1913094,2872487,1288622,1583865,827213
2018-04-29,59.486000000000004,60.38,59.09,1.2899999999999991,-1.2800000000000011,59.678000000000004,60.45,59.17,1.2800000000000011,-1.2800000000000011,58.942,59.58,58.52,1.0599999999999952,-0.9799999999999969,59.216,59.75,58.73,1.0200000000000031,-1.0200000000000031,1861187,2356743,1671397,685346,-684349
