Date,Global X SuperDividend Alternatives_Open_average,Global X SuperDividend Alternatives_Open_max,Global X SuperDividend Alternatives_Open_min,Global X SuperDividend Alternatives_Open_volatility,Global X SuperDividend Alternatives_Open_change,Global X SuperDividend Alternatives_High_average,Global X SuperDividend Alternatives_High_max,Global X SuperDividend Alternatives_High_min,Global X SuperDividend Alternatives_High_volatility,Global X SuperDividend Alternatives_High_change,Global X SuperDividend Alternatives_Low_average,Global X SuperDividend Alternatives_Low_max,Global X SuperDividend Alternatives_Low_min,Global X SuperDividend Alternatives_Low_volatility,Global X SuperDividend Alternatives_Low_change,Global X SuperDividend Alternatives_Close_average,Global X SuperDividend Alternatives_Close_max,Global X SuperDividend Alternatives_Close_min,Global X SuperDividend Alternatives_Close_volatility,Global X SuperDividend Alternatives_Close_change
2018-01-14,15.49,15.49,15.49,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2018-01-21,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2018-01-28,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2018-02-04,14.51,14.51,14.51,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2018-02-11,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2018-02-18,14.61,14.61,14.61,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2018-02-25,14.32,14.32,14.32,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2018-03-04,14.58,14.58,14.58,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.6,14.6,14.6,0.0,0.0
2018-03-11,14.61,14.61,14.61,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2018-03-18,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2018-03-25,14.46,14.46,14.46,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2018-04-01,14.29,14.29,14.29,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2018-04-08,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2018-04-15,14.47,14.47,14.47,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.52,14.52,14.52,0.0,0.0
2018-04-22,14.7,14.7,14.7,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2018-04-29,14.71,14.71,14.71,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-05-06,14.8,14.8,14.8,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.81,14.81,14.81,0.0,0.0
2018-05-13,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0
2018-05-20,14.91,14.91,14.91,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2018-05-27,14.98,14.98,14.98,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.94,14.94,14.94,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2018-06-03,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2018-06-10,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2018-06-17,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2018-06-24,14.84,14.84,14.84,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2018-07-01,15.03,15.03,15.03,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.03,15.03,15.03,0.0,0.0
2018-07-08,15.03,15.03,15.03,0.0,0.0,15.03,15.03,15.03,0.0,0.0,14.97,14.97,14.97,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2018-07-15,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2018-07-22,15.07,15.07,15.07,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2018-07-29,15.23,15.23,15.23,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.31,15.31,15.31,0.0,0.0
2018-08-05,15.32,15.32,15.32,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.24,15.24,15.24,0.0,0.0
2018-08-12,15.57,15.57,15.57,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2018-08-19,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-08-26,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2018-09-02,15.1,15.1,15.1,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2018-09-09,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2018-09-16,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-09-23,15.0,15.0,15.0,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2018-09-30,14.7,14.7,14.7,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2018-10-07,14.59,14.59,14.59,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2018-10-14,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2018-10-21,14.29,14.29,14.29,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2018-10-28,14.42,14.42,14.42,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2018-11-04,14.62,14.62,14.62,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2018-11-11,14.52,14.52,14.52,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2018-11-18,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2018-11-25,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2018-12-02,14.14,14.14,14.14,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2018-12-09,14.03,14.03,14.03,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.58,13.58,13.58,0.0,0.0
2018-12-16,13.18,13.18,13.18,0.0,0.0,13.19,13.19,13.19,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2018-12-23,13.41,13.41,13.41,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2018-12-30,13.86,13.86,13.86,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2019-01-06,14.1,14.1,14.1,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.09,14.09,14.09,0.0,0.0
2019-01-13,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-01-20,14.42,14.42,14.42,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2019-01-27,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-02-03,14.57,14.57,14.57,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.6,14.6,14.6,0.0,0.0
2019-02-10,14.69,14.69,14.69,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-02-17,14.91,14.91,14.91,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.91,14.91,14.91,0.0,0.0
2019-02-24,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.78,14.78,14.78,0.0,0.0
2019-03-03,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-03-10,14.78,14.78,14.78,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-03-17,14.69,14.69,14.69,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-03-24,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2019-03-31,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.9,14.9,14.9,0.0,0.0
