Date,First Trust Brazil AlphaDEX_Open_average,First Trust Brazil AlphaDEX_Open_max,First Trust Brazil AlphaDEX_Open_min,First Trust Brazil AlphaDEX_Open_volatility,First Trust Brazil AlphaDEX_Open_change,First Trust Brazil AlphaDEX_High_average,First Trust Brazil AlphaDEX_High_max,First Trust Brazil AlphaDEX_High_min,First Trust Brazil AlphaDEX_High_volatility,First Trust Brazil AlphaDEX_High_change,First Trust Brazil AlphaDEX_Low_average,First Trust Brazil AlphaDEX_Low_max,First Trust Brazil AlphaDEX_Low_min,First Trust Brazil AlphaDEX_Low_volatility,First Trust Brazil AlphaDEX_Low_change,First Trust Brazil AlphaDEX_Close_average,First Trust Brazil AlphaDEX_Close_max,First Trust Brazil AlphaDEX_Close_min,First Trust Brazil AlphaDEX_Close_volatility,First Trust Brazil AlphaDEX_Close_change
2018-12-16,12.9,12.9,12.9,0.0,0.0,13.01,13.01,13.01,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.86,12.86,12.86,0.0,0.0
2018-12-23,13.31,13.31,13.31,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.24,13.24,13.24,0.0,0.0
2018-12-30,14.44,14.44,14.44,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2019-01-06,14.71,14.71,14.71,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2019-01-13,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-01-20,14.93,14.93,14.93,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.93,14.93,14.93,0.0,0.0,15.06,15.06,15.06,0.0,0.0
2019-01-27,15.75,15.75,15.75,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2019-02-03,15.1,15.1,15.1,0.0,0.0,15.1,15.1,15.1,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-02-10,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-02-17,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2019-02-24,15.01,15.01,15.01,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-03-03,14.83,14.83,14.83,0.0,0.0,15.05,15.05,15.05,0.0,0.0,14.83,14.83,14.83,0.0,0.0,15.03,15.03,15.03,0.0,0.0
2019-03-10,15.49,15.49,15.49,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2019-03-17,14.26,14.26,14.26,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-03-24,14.6,14.6,14.6,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2019-03-31,14.78,14.78,14.78,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-04-07,14.21,14.21,14.21,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-04-14,14.0,14.0,14.0,0.0,0.0,14.11,14.11,14.11,0.0,0.0,13.98,13.98,13.98,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2019-04-21,14.38,14.38,14.38,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2019-04-28,14.14,14.14,14.14,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-05-05,13.97,13.97,13.97,0.0,0.0,14.04,14.04,14.04,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-05-12,13.27,13.27,13.27,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2019-05-19,14.14,14.14,14.14,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.13,14.13,14.13,0.0,0.0
2019-05-26,15.17,15.17,15.17,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2019-06-02,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.42,15.42,15.42,0.0,0.0
2019-06-09,15.14,15.14,15.14,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.05,15.05,15.05,0.0,0.0,15.09,15.09,15.09,0.0,0.0
2019-06-16,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-06-23,16.15,16.15,16.15,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2019-06-30,16.62,16.62,16.62,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-07-07,17.11,17.11,17.11,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.99,16.99,16.99,0.0,0.0
2019-07-14,17.18,17.18,17.18,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2019-07-21,16.83,16.83,16.83,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2019-07-28,16.36,16.36,16.36,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-08-04,16.44,16.44,16.44,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.36,16.36,16.36,0.0,0.0
2019-08-11,16.13,16.13,16.13,0.0,0.0,16.13,16.13,16.13,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-08-18,15.33,15.33,15.33,0.0,0.0,15.33,15.33,15.33,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-08-25,15.88,15.88,15.88,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2019-09-01,15.93,15.93,15.93,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.64,15.64,15.64,0.0,0.0
2019-09-08,15.68,15.68,15.68,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-09-15,15.97,15.97,15.97,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-09-22,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2019-09-29,15.9,15.9,15.9,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-10-06,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2019-10-13,16.04,16.04,16.04,0.0,0.0,16.07,16.07,16.07,0.0,0.0,15.99,15.99,15.99,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-10-20,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2019-10-27,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2019-11-03,16.09,16.09,16.09,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-11-10,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-11-17,16.33,16.33,16.33,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-11-24,16.41,16.41,16.41,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2019-12-01,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.02,17.02,17.02,0.0,0.0,17.02,17.02,17.02,0.0,0.0
2019-12-08,16.59,16.59,16.59,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-12-15,16.64,16.64,16.64,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-12-22,17.26,17.26,17.26,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.21,17.21,17.21,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-12-29,17.44,17.44,17.44,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.53,17.53,17.53,0.0,0.0
