Date,John Hancock Multifactor Energy_Open_average,John Hancock Multifactor Energy_Open_max,John Hancock Multifactor Energy_Open_min,John Hancock Multifactor Energy_Open_volatility,John Hancock Multifactor Energy_Open_change,John Hancock Multifactor Energy_High_average,John Hancock Multifactor Energy_High_max,John Hancock Multifactor Energy_High_min,John Hancock Multifactor Energy_High_volatility,John Hancock Multifactor Energy_High_change,John Hancock Multifactor Energy_Low_average,John Hancock Multifactor Energy_Low_max,John Hancock Multifactor Energy_Low_min,John Hancock Multifactor Energy_Low_volatility,John Hancock Multifactor Energy_Low_change,John Hancock Multifactor Energy_Close_average,John Hancock Multifactor Energy_Close_max,John Hancock Multifactor Energy_Close_min,John Hancock Multifactor Energy_Close_volatility,John Hancock Multifactor Energy_Close_change
2018-06-24,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2018-07-01,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2018-07-08,32.03,32.03,32.03,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.03,32.03,32.03,0.0,0.0
2018-07-15,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2018-07-22,32.97,32.97,32.97,0.0,0.0,33.12,33.12,33.12,0.0,0.0,32.97,32.97,32.97,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2018-07-29,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2018-08-05,32.07,32.07,32.07,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2018-08-12,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2018-08-19,32.21,32.21,32.21,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2018-08-26,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2018-09-02,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-09-09,31.89,31.89,31.89,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-09-16,32.76,32.76,32.76,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2018-09-23,33.2,33.2,33.2,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2018-09-30,32.86,32.86,32.86,0.0,0.0,33.16,33.16,33.16,0.0,0.0,32.86,32.86,32.86,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2018-10-07,31.5,31.5,31.5,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2018-10-14,30.59,30.59,30.59,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2018-10-21,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2018-10-28,28.21,28.21,28.21,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.65,28.65,28.65,0.0,0.0
2018-11-04,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.88,27.88,27.88,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2018-11-11,27.64,27.64,27.64,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2018-11-18,26.41,26.41,26.41,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2018-11-25,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2018-12-02,25.69,25.69,25.69,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-12-09,24.8,24.8,24.8,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2018-12-16,21.92,21.92,21.92,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2018-12-23,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2018-12-30,24.25,24.25,24.25,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-01-06,25.21,25.21,25.21,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-01-13,25.8,25.8,25.8,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.8,25.8,25.8,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2019-01-20,25.15,25.15,25.15,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-01-27,25.9,25.9,25.9,0.0,0.0,26.29,26.29,26.29,0.0,0.0,25.9,25.9,25.9,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2019-02-03,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2019-02-10,26.45,26.45,26.45,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-02-17,26.24,26.24,26.24,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-02-24,26.12,26.12,26.12,0.0,0.0,26.27,26.27,26.27,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2019-03-03,25.08,25.08,25.08,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2019-03-10,26.35,26.35,26.35,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2019-03-17,26.06,26.06,26.06,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2019-03-24,26.84,26.84,26.84,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-03-31,27.21,27.21,27.21,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2019-04-07,27.29,27.29,27.29,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.26,27.26,27.26,0.0,0.0
2019-04-14,27.94,27.94,27.94,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2019-04-21,26.98,26.98,26.98,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2019-04-28,25.71,25.71,25.71,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-05-05,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2019-05-12,25.64,25.64,25.64,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-05-19,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2019-05-26,23.42,23.42,23.42,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-06-02,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.97,23.97,23.97,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-06-09,23.62,23.62,23.62,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-06-16,24.95,24.95,24.95,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-06-23,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-06-30,24.66,24.66,24.66,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2019-07-07,24.88,24.88,24.88,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2019-07-14,24.22,24.22,24.22,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-07-21,23.72,23.72,23.72,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-07-28,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.47,22.47,22.47,0.0,0.0
2019-08-04,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-08-11,22.17,22.17,22.17,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-08-18,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2019-08-25,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0
2019-09-01,23.01,23.01,23.01,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-09-08,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-09-15,23.75,23.75,23.75,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2019-09-22,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2019-09-29,22.24,22.24,22.24,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-10-06,22.31,22.31,22.31,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2019-10-13,22.26,22.26,22.26,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2019-10-20,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2019-10-27,23.75,23.75,23.75,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-11-03,23.29,23.29,23.29,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-11-10,22.84,22.84,22.84,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.87,22.87,22.87,0.0,0.0
2019-11-17,22.99,22.99,22.99,0.0,0.0,23.22,23.22,23.22,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2019-11-24,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2019-12-01,23.18,23.18,23.18,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-12-08,23.96,23.96,23.96,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2019-12-15,24.51,24.51,24.51,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-12-22,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-12-29,23.96,23.96,23.96,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0
