Date,MOSY_Open_average,MOSY_Open_max,MOSY_Open_min,MOSY_Open_volatility,MOSY_Open_change,MOSY_High_average,MOSY_High_max,MOSY_High_min,MOSY_High_volatility,MOSY_High_change,MOSY_Low_average,MOSY_Low_max,MOSY_Low_min,MOSY_Low_volatility,MOSY_Low_change,MOSY_Close_average,MOSY_Close_max,MOSY_Close_min,MOSY_Close_volatility,MOSY_Close_change,MOSY_Volume_average,MOSY_Volume_max,MOSY_Volume_min,MOSY_Volume_volatility,MOSY_Volume_change
2018-09-02,16.6392,16.8,16.4,0.40000000000000213,-0.20400000000000063,17.0672,17.574,16.8,0.7740000000000009,-0.38200000000000145,16.279999999999998,16.4,16.2,0.1999999999999993,0.0,16.46,16.802,16.2,0.6020000000000003,-0.402000000000001,3724,5677,1710,3967,-401
2018-09-09,15.956,16.78,15.2,1.5800000000000018,-1.1800000000000015,16.332,16.78,15.998,0.7820000000000018,-0.7820000000000018,14.613199999999999,16.2,12.4,3.799999999999999,-1.799999999999999,15.4884,16.242,14.8,1.4420000000000002,-1.4420000000000002,5812,10763,2844,7919,4208
2018-09-16,13.946,14.2,13.6,0.5999999999999996,-0.5999999999999996,14.3684,15.0,14.0,1.0,-1.0,13.2364,13.62,12.8,0.8199999999999985,-0.35999999999999943,13.6196,14.0,13.298,0.702,-0.40000000000000036,11396,18605,6408,12197,-5009
2018-09-23,13.6404,15.6,12.706,2.894,-0.19599999999999795,16.3992,23.0,13.595999999999998,9.404000000000002,1.0040000000000013,12.6,13.8,11.0,2.8000000000000007,-1.9000000000000004,13.3928,15.324000000000002,11.7,3.6240000000000023,-1.5,64962,154738,12503,142235,90414
2018-09-30,5.272,5.54,5.04,0.5,-0.5,5.34,5.6,5.2,0.39999999999999947,-0.39999999999999947,4.86,5.0,4.8,0.20000000000000018,-0.20000000000000018,5.1644000000000005,5.32,4.88,0.4400000000000004,-0.02200000000000024,125653,355616,28932,326684,-326684
2018-10-07,4.6912,5.2,4.26,0.9400000000000004,-0.7999999999999998,4.82,5.5,4.4,1.0999999999999996,-1.0999999999999996,4.2652,4.8,4.0,0.7999999999999998,-0.7999999999999998,4.4636000000000005,4.85,4.28,0.5699999999999994,-0.5699999999999994,73050,224397,22387,202010,-202010
2018-10-14,4.8824000000000005,5.68,4.24,1.4399999999999995,0.28000000000000025,5.4318,6.0,4.592,1.4080000000000004,0.7780000000000005,4.468,4.7,4.1,0.6000000000000005,0.6000000000000005,5.0316,5.8,4.458,1.3419999999999996,0.6619999999999999,296428,805479,54036,751443,87506
2018-10-21,5.404,7.0,4.83,2.17,0.009999999999999787,6.0788,7.8,4.996,2.8039999999999994,0.1039999999999992,4.804799999999999,5.1,4.6,0.5,0.08199999999999985,5.5248,7.62,4.8,2.8200000000000003,-0.03000000000000025,822756,2120021,66787,2053234,271060
2018-10-28,5.444,6.06,4.88,1.1799999999999997,1.1799999999999997,5.8838,6.5,5.0,1.5,1.5,5.0336,5.54,4.4,1.1399999999999997,1.1399999999999997,5.404,6.15,4.692,1.4580000000000002,1.4580000000000002,469739,761656,197974,563682,410259
2018-11-04,5.4464,6.362,4.99,1.3719999999999999,-1.3719999999999999,5.5712,6.7,5.12,1.58,-1.5600000000000005,4.852,5.0,4.76,0.2400000000000002,-0.040000000000000036,5.15,5.3839999999999995,4.8,0.5839999999999996,-0.5839999999999996,289157,749077,138314,610763,-610763
2018-11-11,4.9404,5.16,4.7,0.45999999999999996,0.2919999999999998,5.1138,5.17,5.0,0.16999999999999993,-0.07500000000000107,4.6572,4.76,4.56,0.20000000000000018,0.04600000000000026,4.9808,5.16,4.766,0.39400000000000013,-0.39400000000000013,96471,156417,71822,84595,-84595
2018-11-18,4.6415,4.76,4.506,0.25399999999999956,-0.05999999999999961,4.925,5.28,4.7,0.5800000000000001,0.5200000000000005,4.5115,4.6,4.4,0.1999999999999993,0.1999999999999993,4.7675,5.12,4.54,0.5800000000000001,0.5280000000000005,105660,212485,54452,158033,118876
2018-11-25,4.6036,4.836,4.4,0.43599999999999994,-0.43599999999999994,4.6716,4.958,4.4,0.5579999999999998,-0.5579999999999998,4.34,4.6,4.0,0.5999999999999996,-0.5999999999999996,4.4568,4.644,4.28,0.3639999999999999,-0.3639999999999999,92223,128025,58311,69714,874
2018-12-02,4.075,4.3,3.9,0.3999999999999999,-0.3999999999999999,4.1675,4.37,3.9,0.4700000000000002,-0.4700000000000002,3.543,4.172,3.0,1.1719999999999997,-0.7719999999999998,3.868,4.28,3.588,0.6920000000000002,-0.6920000000000002,87959,156296,40953,115343,29395
2018-12-09,3.768,4.0,3.6039999999999996,0.39600000000000035,0.19600000000000017,4.116,4.28,4.0,0.28000000000000025,-0.20000000000000018,3.6528,3.75,3.58,0.16999999999999993,0.1200000000000001,3.7374,3.95,3.6,0.3500000000000001,0.06499999999999995,61289,126232,30030,96202,-5303
2018-12-16,3.14,3.7,2.52,1.1800000000000002,-1.1800000000000002,3.2012,3.716,2.7,1.016,-1.016,2.788,3.2,2.4,0.8000000000000003,-0.7000000000000002,2.963,3.38,2.542,0.8380000000000001,-0.5470000000000002,79060,116942,37328,79614,-30994
2018-12-23,3.098,3.4,2.8,0.6000000000000001,0.6000000000000001,3.335,3.4,3.2,0.19999999999999973,0.06000000000000005,2.979,3.156,2.76,0.39600000000000035,0.39600000000000035,3.1745,3.326,3.008,0.31800000000000006,0.2020000000000004,63122,108898,33991,74907,-72199
2018-12-30,3.4,3.6,3.1,0.5,0.3999999999999999,3.69,3.798,3.6,0.19799999999999995,0.03600000000000003,3.16,3.4,3.04,0.3599999999999999,0.2999999999999998,3.5175,3.72,3.4,0.3200000000000003,0.254,72728,93709,58604,35105,-22622
2019-01-06,3.6044,3.84,3.4,0.43999999999999995,-0.3780000000000001,3.7364,3.998,3.448,0.5500000000000003,-0.5500000000000003,3.3868,3.6,3.22,0.3799999999999999,-0.3599999999999999,3.572,3.77,3.3539999999999996,0.41600000000000037,-0.41600000000000037,38644,66707,20444,46263,-46263
2019-01-13,3.2969999999999997,3.4,3.2239999999999998,0.17600000000000016,-0.10999999999999988,3.4315,3.56,3.378,0.18199999999999994,-0.18199999999999994,3.2075,3.23,3.2,0.029999999999999805,-0.029999999999999805,3.3065,3.398,3.2,0.19799999999999995,-0.07800000000000029,20929,29169,11904,17265,-17265
2019-01-20,3.2616,3.4,3.1719999999999997,0.2280000000000002,0.08000000000000007,3.3415999999999997,3.4339999999999997,3.2439999999999998,0.18999999999999995,0.11399999999999988,3.0747999999999998,3.222,2.8,0.42200000000000015,0.07200000000000006,3.2464,3.39,3.0580000000000003,0.33199999999999985,0.18999999999999995,27264,40661,17387,23274,-15810
2019-01-27,3.5223999999999998,3.88,3.222,0.6579999999999999,0.278,3.8272,4.198,3.4,0.7980000000000005,0.3999999999999999,3.392,3.6,3.2,0.3999999999999999,0.23999999999999977,3.6524,3.818,3.3960000000000004,0.4219999999999997,0.34399999999999986,52101,97566,6994,90572,41657
2019-02-03,3.9352,4.0,3.866,0.1339999999999999,0.07399999999999984,4.0508,4.18,3.94,0.23999999999999977,-0.2200000000000002,3.6548,3.76,3.3,0.45999999999999996,-0.4200000000000004,3.7872,3.92,3.58,0.33999999999999986,-0.3360000000000003,52896,82484,33187,49297,-42698
2019-02-10,3.957,4.38,3.7,0.6799999999999997,0.2320000000000002,4.1815,4.4,3.758,0.6420000000000003,0.41000000000000014,3.7515,4.0,3.58,0.41999999999999993,0.246,4.06,4.28,3.696,0.5840000000000001,0.40399999999999947,122394,306181,18761,287420,37080
2019-02-17,3.9156,4.2,3.638,0.5620000000000003,-0.3620000000000001,4.016,4.26,3.68,0.5799999999999996,-0.4199999999999995,3.6872000000000003,3.97,3.42,0.5500000000000003,-0.3860000000000001,3.8436,4.062,3.62,0.44200000000000017,-0.35399999999999965,63236,104902,45852,59050,-460
2019-02-24,3.5256,3.5980000000000003,3.4,0.1980000000000004,-0.10000000000000009,3.6644,3.9,3.596,0.3039999999999998,0.27,3.3824,3.48,3.264,0.2160000000000002,-0.18000000000000016,3.45,3.52,3.32,0.20000000000000018,-0.041999999999999815,66571,139004,33551,105453,90093
2019-03-03,3.4928,3.6,3.4,0.20000000000000018,-0.006000000000000227,3.5264,3.6,3.46,0.14000000000000012,-0.08000000000000007,3.296,3.4,3.16,0.23999999999999977,-0.19999999999999973,3.3569999999999998,3.435,3.304,0.13100000000000023,-0.13100000000000023,38341,51979,24215,27764,-238
2019-03-10,3.3428,3.468,3.2560000000000002,0.21199999999999974,-0.06800000000000006,3.4495999999999998,3.8,3.32,0.48,0.33199999999999985,3.2436000000000003,3.38,3.16,0.21999999999999975,0.13999999999999968,3.368,3.8,3.18,0.6199999999999997,0.48,53012,178993,17298,161695,155856
2019-03-17,4.0796,4.2,4.0,0.20000000000000018,0.011999999999999567,4.2704,4.36,4.2,0.16000000000000014,-0.10200000000000031,3.746,3.93,3.502,0.4280000000000004,-0.09800000000000031,3.9859999999999998,4.13,3.8,0.33000000000000007,-0.13000000000000034,87516,196823,41384,155439,-147713
2019-03-24,3.6552000000000002,3.8,3.58,0.21999999999999975,-0.2019999999999995,3.7024,3.8,3.6319999999999997,0.16800000000000015,-0.16800000000000015,3.5484,3.6,3.5,0.10000000000000009,-0.06199999999999983,3.5987999999999998,3.6839999999999997,3.5,0.18399999999999972,-0.18399999999999972,19545,36564,13660,22904,-22456
2019-03-31,3.5324,3.6,3.44,0.16000000000000014,0.07800000000000029,3.718,3.95,3.54,0.41000000000000014,0.3500000000000001,3.4744,3.6,3.412,0.18800000000000017,0.16000000000000014,3.5987999999999998,3.912,3.42,0.492,0.3700000000000001,32503,61682,16757,44925,36857
2019-04-07,4.3164,4.4719999999999995,4.0,0.47199999999999953,0.47199999999999953,4.5836,4.7,4.3180000000000005,0.3819999999999997,0.3819999999999997,4.168,4.3,3.9,0.3999999999999999,0.3999999999999999,4.3492,4.48,4.2,0.28000000000000025,0.1559999999999997,99931,167125,44366,122759,-45892
2019-04-14,4.249,4.322,4.1739999999999995,0.14800000000000058,-0.12600000000000033,4.3475,4.5,4.234,0.266,-0.266,4.07,4.28,4.0,0.28000000000000025,-0.28000000000000025,4.14,4.356,4.002,0.3540000000000001,-0.3540000000000001,29833,42793,18739,24054,-7084
2019-04-21,4.214799999999999,4.7139999999999995,3.92,0.7939999999999996,0.7139999999999995,4.5440000000000005,5.16,4.16,1.0,0.6399999999999997,3.9968,4.28,3.84,0.4400000000000004,0.4400000000000004,4.2379999999999995,4.6,3.948,0.6519999999999997,0.6519999999999997,103103,374781,12389,362392,48873
2019-04-28,4.578,4.76,4.4,0.35999999999999943,-0.35999999999999943,4.702,4.9,4.6,0.3000000000000007,-0.16000000000000014,4.28,4.36,4.1,0.2600000000000007,0.040000000000000036,4.5008,4.6,4.35,0.25,-0.12600000000000033,53510,109389,33919,75470,-713
2019-05-05,4.4184,4.648,4.04,0.6079999999999997,-0.5099999999999998,4.5976,4.98,4.2,0.7800000000000002,-0.5,4.23,4.5,3.806,0.694,-0.6140000000000003,4.3666,4.6,3.983,0.6169999999999995,-0.6169999999999995,83573,135609,32660,102949,-19605
2019-05-12,4.1172,4.292,3.9819999999999998,0.31000000000000005,0.058000000000000274,4.32,4.44,4.16,0.28000000000000025,-0.2400000000000002,3.9736,4.136,3.9,0.2360000000000002,0.0,4.1768,4.396,4.0,0.3959999999999999,-0.1280000000000001,34046,48780,21103,27677,-21949
2019-05-19,3.8865,4.0,3.8080000000000003,0.19199999999999973,0.0860000000000003,4.135,4.3,4.0,0.2999999999999998,0.16000000000000014,3.71,3.84,3.6,0.23999999999999977,-0.13999999999999968,3.92625,4.0,3.7319999999999998,0.26800000000000024,-0.006999999999999673,54319,138472,17589,120883,112610
2019-05-26,3.804,3.98,3.6,0.3799999999999999,-0.22999999999999998,3.9876,4.2,3.84,0.3600000000000003,-0.16000000000000014,3.7356,3.82,3.52,0.2999999999999998,-0.278,3.8369999999999997,3.9,3.76,0.14000000000000012,-0.10000000000000009,23463,37464,15328,22136,-19340
2019-06-02,4.0352,4.6,3.76,0.8399999999999999,0.8399999999999999,4.31,4.6,4.0,0.5999999999999996,0.5199999999999996,3.8232,4.0,3.7,0.2999999999999998,0.2999999999999998,4.0544,4.276,3.82,0.45599999999999996,0.3799999999999999,97150,285660,30449,255211,-48069
2019-06-09,3.9588,4.0,3.8939999999999997,0.10600000000000032,-0.10600000000000032,4.0428,4.26,3.8939999999999997,0.3660000000000001,-0.3660000000000001,3.816,3.96,3.74,0.21999999999999975,-0.20000000000000018,3.9053999999999998,4.021,3.7969999999999997,0.2240000000000002,-0.2240000000000002,28444,51568,16766,34802,-16710
2019-06-16,3.8256,3.9,3.778,0.12199999999999989,-0.09200000000000008,3.8544,3.9,3.8,0.10000000000000009,-0.06800000000000006,3.732,3.8,3.68,0.11999999999999966,-0.07999999999999963,3.7933999999999997,3.818,3.7569999999999997,0.06100000000000039,-0.018000000000000238,17154,25191,6675,18516,7143
2019-06-23,3.6684,3.8,3.6,0.19999999999999973,0.09999999999999964,3.7352,3.8,3.678,0.12199999999999989,0.020000000000000018,3.5168,3.6,3.424,0.17600000000000016,-0.10999999999999988,3.5911999999999997,3.662,3.5,0.16199999999999992,-0.09200000000000008,14484,20492,8992,11500,-9532
2019-06-30,3.7645,3.972,3.6,0.3719999999999999,0.3719999999999999,3.912,4.2,3.648,0.552,0.35199999999999987,3.6255,3.7,3.5,0.20000000000000018,0.20000000000000018,3.71725,3.8739999999999997,3.595,0.27899999999999947,0.14500000000000002,50219,130774,13161,117613,24282
2019-07-07,3.6976,3.75,3.6,0.1499999999999999,0.0,3.7596,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.5452,3.6,3.5,0.10000000000000009,0.0,3.6076,3.654,3.56,0.09399999999999986,-0.029999999999999805,27472,49140,12025,37115,-37115
2019-07-14,3.6232,3.87,3.32,0.5500000000000003,-0.0040000000000000036,3.7844,3.9760000000000004,3.64,0.3360000000000003,-0.27600000000000025,3.518,3.6,3.32,0.28000000000000025,-0.08999999999999986,3.6478,3.78,3.549,0.23099999999999987,-0.23099999999999987,30391,96001,10952,85049,-80862
2019-07-21,3.6176,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.6276,3.66,3.6,0.06000000000000005,-0.040000000000000036,3.4836,3.54,3.404,0.13600000000000012,0.10199999999999987,3.5428,3.596,3.502,0.0940000000000003,0.036000000000000476,13719,17688,9865,7823,-5134
2019-07-28,3.5572,3.6,3.448,0.15200000000000014,0.06199999999999983,3.6,3.6,3.6,0.0,0.0,3.386,3.43,3.3,0.13000000000000034,-0.06000000000000005,3.4652,3.5260000000000002,3.4,0.12600000000000033,-0.08799999999999919,14063,21588,6418,15170,15170
2019-08-04,3.0968,3.398,3.0,0.39800000000000013,-0.39800000000000013,3.15,3.4,3.05,0.3500000000000001,-0.3500000000000001,2.8592,2.918,2.82,0.09800000000000031,-0.07799999999999985,2.958,3.06,2.8280000000000003,0.23199999999999976,-0.23199999999999976,27217,55275,13815,41460,-32226
2019-08-11,2.8024,2.88,2.71,0.16999999999999993,-0.011999999999999567,2.8912,2.998,2.7880000000000003,0.20999999999999996,-0.20999999999999996,2.6964,2.75,2.636,0.11399999999999988,-0.04999999999999982,2.8028,2.8960000000000004,2.72,0.17600000000000016,-0.17600000000000016,17657,23240,10139,13101,-13101
2019-08-18,2.6908,2.76,2.56,0.19999999999999973,-0.18000000000000016,2.7116,2.786,2.56,0.22599999999999998,-0.19199999999999973,2.536,2.656,2.4,0.2560000000000002,-0.2560000000000002,2.636,2.7430000000000003,2.516,0.2270000000000003,-0.2270000000000003,11451,14422,5490,8932,-1069
2019-08-25,2.4939999999999998,2.61,2.34,0.27,-0.006000000000000227,2.885,2.95,2.79,0.16000000000000014,0.050000000000000266,2.285,2.4,2.16,0.23999999999999977,0.0,2.62,2.85,2.45,0.3999999999999999,-0.18999999999999995,368644,640498,136498,504000,87933
2019-09-01,2.436,2.61,2.28,0.33000000000000007,-0.33000000000000007,2.5526,2.7880000000000003,2.401,0.38700000000000045,-0.3380000000000001,2.2862,2.45,2.2,0.25,-0.17900000000000027,2.3992,2.51,2.31,0.19999999999999973,-0.10999999999999988,157211,262901,54962,207939,-159549
2019-09-08,2.542,2.67,2.4,0.27,0.050000000000000266,2.66,2.85,2.55,0.30000000000000027,-0.30000000000000027,2.408,2.5,2.339,0.16100000000000003,0.021999999999999797,2.548,2.69,2.46,0.22999999999999998,-0.22999999999999998,150417,291487,62690,228797,-198742
2019-09-15,2.476,2.57,2.32,0.25,-0.14000000000000012,2.5646,2.63,2.47,0.1599999999999997,-0.1599999999999997,2.3808,2.464,2.27,0.19399999999999995,-0.1299999999999999,2.4819999999999998,2.56,2.32,0.2400000000000002,-0.1299999999999999,150413,209279,127964,81315,-78742
2019-09-22,2.468,2.5,2.45,0.04999999999999982,0.040000000000000036,2.502,2.56,2.46,0.10000000000000009,0.10000000000000009,2.3572,2.42,2.28,0.14000000000000012,0.02400000000000002,2.468,2.53,2.4,0.1299999999999999,0.07999999999999963,122920,207360,61902,145458,29257
2019-09-29,2.254,2.51,2.07,0.43999999999999995,-0.36999999999999966,2.2960000000000003,2.52,2.16,0.3599999999999999,-0.33000000000000007,2.132,2.33,2.0,0.33000000000000007,-0.2200000000000002,2.196,2.38,2.1,0.2799999999999998,-0.22999999999999998,104713,182863,25201,157662,-36579
2019-10-06,2.1786,2.26,2.06,0.19999999999999973,0.15699999999999958,2.315,2.47,2.14,0.33000000000000007,0.2999999999999998,2.1418,2.254,2.03,0.2240000000000002,0.2240000000000002,2.248,2.37,2.08,0.29000000000000004,0.29000000000000004,117174,271938,23494,248444,12852
2019-10-13,2.34,2.39,2.29,0.10000000000000009,-0.10000000000000009,2.5060000000000002,2.89,2.36,0.5300000000000002,-0.020000000000000018,2.28,2.33,2.22,0.10999999999999988,0.05999999999999961,2.352,2.42,2.31,0.10999999999999988,0.009999999999999787,138392,545314,13200,532114,-11707
