Date,Claymore CEF GS Connect Due 12102037_etf_Open_average,Claymore CEF GS Connect Due 12102037_etf_Open_max,Claymore CEF GS Connect Due 12102037_etf_Open_min,Claymore CEF GS Connect Due 12102037_etf_Open_volatility,Claymore CEF GS Connect Due 12102037_etf_Open_change,Claymore CEF GS Connect Due 12102037_etf_High_average,Claymore CEF GS Connect Due 12102037_etf_High_max,Claymore CEF GS Connect Due 12102037_etf_High_min,Claymore CEF GS Connect Due 12102037_etf_High_volatility,Claymore CEF GS Connect Due 12102037_etf_High_change,Claymore CEF GS Connect Due 12102037_etf_Low_average,Claymore CEF GS Connect Due 12102037_etf_Low_max,Claymore CEF GS Connect Due 12102037_etf_Low_min,Claymore CEF GS Connect Due 12102037_etf_Low_volatility,Claymore CEF GS Connect Due 12102037_etf_Low_change,Claymore CEF GS Connect Due 12102037_etf_Close_average,Claymore CEF GS Connect Due 12102037_etf_Close_max,Claymore CEF GS Connect Due 12102037_etf_Close_min,Claymore CEF GS Connect Due 12102037_etf_Close_volatility,Claymore CEF GS Connect Due 12102037_etf_Close_change
2018-04-01,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2018-04-08,16.12,16.12,16.12,0.0,0.0,16.12,16.12,16.12,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2018-04-15,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2018-04-22,15.07,15.07,15.07,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2018-04-29,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2018-05-06,15.5,15.5,15.5,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0
2018-05-13,15.96,15.96,15.96,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2018-05-20,15.92,15.92,15.92,0.0,0.0,16.5,16.5,16.5,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2018-05-27,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2018-06-03,16.1,16.1,16.1,0.0,0.0,16.42,16.42,16.42,0.0,0.0,15.88,15.88,15.88,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2018-06-10,16.16,16.16,16.16,0.0,0.0,16.54,16.54,16.54,0.0,0.0,15.51,15.51,15.51,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2018-06-17,16.01,16.01,16.01,0.0,0.0,16.18,16.18,16.18,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2018-06-24,15.54,15.54,15.54,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.91,15.91,15.91,0.0,0.0
2018-07-01,15.38,15.38,15.38,0.0,0.0,15.4,15.4,15.4,0.0,0.0,14.95,14.95,14.95,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-07-08,15.76,15.76,15.76,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2018-07-15,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2018-07-22,15.69,15.69,15.69,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2018-07-29,15.51,15.51,15.51,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2018-08-05,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2018-08-12,15.6,15.6,15.6,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.6,15.6,15.6,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2018-08-19,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.14,16.14,16.14,0.0,0.0
2018-08-26,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0
2018-09-02,15.42,15.42,15.42,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-09-09,15.9,15.9,15.9,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2018-09-16,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2018-09-23,15.39,15.39,15.39,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2018-09-30,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2018-10-07,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2018-10-14,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.76,14.76,14.76,0.0,0.0
2018-10-21,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0
2018-10-28,14.99,14.99,14.99,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2018-11-04,13.81,13.81,13.81,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2018-11-11,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2018-11-18,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2018-11-25,13.61,13.61,13.61,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2018-12-02,13.78,13.78,13.78,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.78,13.78,13.78,0.0,0.0
2018-12-09,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2018-12-16,12.53,12.53,12.53,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.49,12.49,12.49,0.0,0.0
2018-12-23,12.42,12.42,12.42,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2018-12-30,12.97,12.97,12.97,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-01-06,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2019-01-13,13.65,13.65,13.65,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.39,13.39,13.39,0.0,0.0
2019-01-20,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-01-27,12.01,12.01,12.01,0.0,0.0,14.1,14.1,14.1,0.0,0.0,12.01,12.01,12.01,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-02-03,12.16,12.16,12.16,0.0,0.0,14.42,14.42,14.42,0.0,0.0,12.16,12.16,12.16,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2019-02-10,14.0,14.0,14.0,0.0,0.0,14.4,14.4,14.4,0.0,0.0,12.72,12.72,12.72,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2019-02-17,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-02-24,14.31,14.31,14.31,0.0,0.0,14.85,14.85,14.85,0.0,0.0,13.77,13.77,13.77,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2019-03-03,14.05,14.05,14.05,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-03-10,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-03-17,14.13,14.13,14.13,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2019-03-24,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2019-03-31,14.95,14.95,14.95,0.0,0.0,15.17,15.17,15.17,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-04-07,13.11,13.11,13.11,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2019-04-14,15.34,15.34,15.34,0.0,0.0,15.34,15.34,15.34,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2019-04-21,14.22,14.22,14.22,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.22,14.22,14.22,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2019-04-28,14.22,14.22,14.22,0.0,0.0,15.3,15.3,15.3,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-05-05,14.41,14.41,14.41,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2019-05-12,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-05-19,14.35,14.35,14.35,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2019-05-26,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-06-02,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2019-06-09,14.47,14.47,14.47,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2019-06-16,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-06-23,14.84,14.84,14.84,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2019-06-30,14.27,14.27,14.27,0.0,0.0,15.65,15.65,15.65,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-07-07,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-07-14,14.51,14.51,14.51,0.0,0.0,15.65,15.65,15.65,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-07-21,14.61,14.61,14.61,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-07-28,14.88,14.88,14.88,0.0,0.0,16.0,16.0,16.0,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2019-08-04,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.6,14.6,14.6,0.0,0.0
2019-08-11,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2019-08-18,14.51,14.51,14.51,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-08-25,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2019-09-01,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-09-08,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-09-15,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2019-09-22,14.8,14.8,14.8,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-09-29,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2019-10-06,14.72,14.72,14.72,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.72,14.72,14.72,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2019-10-13,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2019-10-20,14.8,14.8,14.8,0.0,0.0,15.49,15.49,15.49,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2019-10-27,14.97,14.97,14.97,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-11-03,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-11-10,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2019-11-17,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2019-11-24,15.08,15.08,15.08,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-12-01,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-12-08,14.86,14.86,14.86,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-12-15,15.28,15.28,15.28,0.0,0.0,15.7,15.7,15.7,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-12-22,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2019-12-29,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0
