Date,NTWK_Open_average,NTWK_Open_max,NTWK_Open_min,NTWK_Open_volatility,NTWK_Open_change,NTWK_High_average,NTWK_High_max,NTWK_High_min,NTWK_High_volatility,NTWK_High_change,NTWK_Low_average,NTWK_Low_max,NTWK_Low_min,NTWK_Low_volatility,NTWK_Low_change,NTWK_Close_average,NTWK_Close_max,NTWK_Close_min,NTWK_Close_volatility,NTWK_Close_change,NTWK_Volume_average,NTWK_Volume_max,NTWK_Volume_min,NTWK_Volume_volatility,NTWK_Volume_change
2018-01-14,4.987500000000001,5.15,4.75,0.40000000000000036,-0.40000000000000036,5.0875,5.2,4.9,0.2999999999999998,-0.15000000000000036,4.8625,5.15,4.75,0.40000000000000036,-0.40000000000000036,4.95,5.15,4.8,0.35000000000000053,-0.15000000000000036,34067,67640,6208,61432,22081
2018-01-21,4.92,5.0,4.9,0.09999999999999964,-0.09999999999999964,4.98,5.05,4.95,0.09999999999999964,-0.04999999999999982,4.85,4.9,4.75,0.15000000000000036,-0.05000000000000071,4.92,5.0,4.85,0.15000000000000036,-0.09999999999999964,15779,25606,9535,16071,-7687
2018-01-28,4.88,4.9,4.85,0.05000000000000071,-0.05000000000000071,4.974,5.0,4.92,0.08000000000000007,0.04999999999999982,4.822,4.85,4.74,0.10999999999999943,-0.10999999999999943,4.9,4.95,4.82,0.1299999999999999,0.07000000000000028,12953,25970,3043,22927,10283
2018-02-04,4.606,4.9,4.45,0.4500000000000002,-0.4500000000000002,4.666,4.9,4.53,0.3700000000000001,-0.3000000000000007,4.5360000000000005,4.65,4.45,0.20000000000000018,-0.20000000000000018,4.6,4.75,4.5,0.25,-0.15000000000000036,7830,13420,1807,11613,-9210
2018-02-11,4.63,4.85,4.5,0.34999999999999964,-0.04999999999999982,4.876,5.1,4.71,0.3899999999999997,0.15000000000000036,4.44,4.55,4.25,0.2999999999999998,0.25,4.62,4.75,4.55,0.20000000000000018,-0.15000000000000036,50178,115703,6052,109651,35308
2018-02-18,4.79,4.85,4.7,0.14999999999999947,-0.009999999999999787,4.824999999999999,4.85,4.8,0.04999999999999982,-0.04999999999999982,4.6875,4.75,4.65,0.09999999999999964,0.04999999999999982,4.7375,4.75,4.7,0.04999999999999982,-0.04999999999999982,11243,16299,5601,10698,-1289
2018-02-25,4.65,4.75,4.5,0.25,-0.25,4.724,4.8,4.65,0.14999999999999947,-0.09999999999999964,4.59,4.7,4.5,0.20000000000000018,-0.20000000000000018,4.65,4.75,4.5,0.25,0.0,14436,34357,2665,31692,10236
2018-03-04,4.72,4.8,4.65,0.14999999999999947,0.04999999999999982,4.8,4.9,4.7,0.20000000000000018,0.15000000000000036,4.66,4.8,4.55,0.25,0.25,4.71,4.9,4.55,0.35000000000000053,0.35000000000000053,8166,12938,2748,10190,-4277
2018-03-11,4.694,4.85,4.6,0.25,-0.25,4.8,4.85,4.75,0.09999999999999964,-0.04999999999999982,4.6499999999999995,4.75,4.6,0.15000000000000036,-0.15000000000000036,4.7,4.8,4.6,0.20000000000000018,-0.09999999999999964,6531,10634,2784,7850,5499
2018-03-18,4.69,4.75,4.65,0.09999999999999964,0.04999999999999982,4.76,4.8,4.7,0.09999999999999964,0.0,4.609999999999999,4.65,4.6,0.05000000000000071,0.0,4.66,4.7,4.6,0.10000000000000053,0.04999999999999982,5982,9875,731,9144,-396
2018-03-25,4.702500000000001,4.75,4.66,0.08999999999999986,-0.04999999999999982,4.7125,4.75,4.7,0.04999999999999982,-0.04999999999999982,4.5875,4.65,4.55,0.10000000000000053,-0.04999999999999982,4.6625,4.7,4.6,0.10000000000000053,-0.05000000000000071,10186,15615,6899,8716,7493
2018-04-01,4.55,4.6,4.5,0.09999999999999964,-0.04999999999999982,4.614,4.65,4.6,0.05000000000000071,0.0,4.51,4.55,4.45,0.09999999999999964,-0.04999999999999982,4.54,4.6,4.45,0.14999999999999947,-0.09999999999999964,6459,9311,1223,8088,6699
2018-04-08,4.566,4.63,4.5,0.1299999999999999,0.1299999999999999,4.592,4.7,4.5,0.20000000000000018,0.20000000000000018,4.456,4.55,4.4,0.14999999999999947,0.14999999999999947,4.54,4.7,4.4,0.2999999999999998,0.2999999999999998,6654,18171,2191,15980,15128
2018-04-15,4.68,4.75,4.55,0.20000000000000018,0.04999999999999982,4.73,4.8,4.65,0.14999999999999947,-0.04999999999999982,4.55,4.6,4.5,0.09999999999999964,-0.09999999999999964,4.59,4.65,4.55,0.10000000000000053,-0.05000000000000071,16732,31228,4418,26810,-24851
2018-04-22,4.42,4.5,4.3,0.20000000000000018,-0.04999999999999982,4.448,4.51,4.4,0.10999999999999943,-0.02999999999999936,4.342,4.36,4.3,0.0600000000000005,0.010000000000000675,4.37,4.45,4.35,0.10000000000000053,0.10000000000000053,11622,40862,3112,37750,-34973
2018-04-29,4.566,4.68,4.4,0.27999999999999936,0.14999999999999947,4.704,4.75,4.6,0.15000000000000036,0.14000000000000057,4.524,4.65,4.4,0.25,0.14999999999999947,4.628,4.7,4.55,0.15000000000000036,0.08999999999999986,32843,55229,16355,38874,33203
