Date,TV_Open_average,TV_Open_max,TV_Open_min,TV_Open_volatility,TV_Open_change,TV_High_average,TV_High_max,TV_High_min,TV_High_volatility,TV_High_change,TV_Low_average,TV_Low_max,TV_Low_min,TV_Low_volatility,TV_Low_change,TV_Close_average,TV_Close_max,TV_Close_min,TV_Close_volatility,TV_Close_change,TV_Volume_average,TV_Volume_max,TV_Volume_min,TV_Volume_volatility,TV_Volume_change
2018-01-14,19.77,20.21,19.2,1.0100000000000016,1.0100000000000016,20.073999999999998,20.48,19.65,0.8300000000000018,0.8300000000000018,19.676,20.0,19.2,0.8000000000000007,0.8000000000000007,19.992,20.47,19.5,0.9699999999999989,0.9699999999999989,2173991,2605620,1772798,832822,110249
2018-01-21,20.694,21.15,20.38,0.7699999999999996,0.08999999999999986,20.986,21.34,20.69,0.6499999999999986,0.21999999999999886,20.227999999999998,20.88,18.83,2.0500000000000007,0.14999999999999858,20.794,21.04,20.62,0.41999999999999815,0.0799999999999983,4651592,10590042,2466091,8123951,1092173
2018-01-28,20.65,20.8,20.5,0.3000000000000007,-0.14000000000000057,20.814,21.18,20.61,0.5700000000000003,-0.120000000000001,20.3,20.55,19.61,0.9400000000000013,-0.8100000000000023,20.474,20.95,19.73,1.2199999999999989,-0.7300000000000004,2261623,2697095,2013143,683952,-280980
2018-02-04,19.36,19.94,18.81,1.1300000000000026,-0.5400000000000027,19.608,20.13,18.86,1.2699999999999996,-0.8399999999999999,18.902,19.62,18.12,1.5,-0.46999999999999886,19.182,19.97,18.6,1.3699999999999974,-0.9800000000000004,2581317,4770717,1485280,3285437,279783
2018-02-11,18.9925,19.19,18.71,0.4800000000000004,0.2900000000000027,19.3725,19.78,19.06,0.7200000000000024,0.7200000000000024,18.9075,19.18,18.71,0.46999999999999886,0.4299999999999997,19.0425,19.23,18.83,0.40000000000000213,0.40000000000000213,1889071,2416319,1031453,1384866,1384866
2018-02-18,18.686,19.34,18.05,1.2899999999999991,-1.009999999999998,18.928,19.45,18.35,1.0999999999999979,-1.0399999999999991,18.274,19.03,17.85,1.1799999999999997,-1.1799999999999997,18.45,19.23,18.07,1.1600000000000001,-1.0100000000000016,6498981,13396931,1578380,11818551,11818551
2018-02-25,17.27,18.21,16.73,1.4800000000000004,-1.3599999999999994,17.448,18.26,17.05,1.2100000000000009,-1.2100000000000009,16.934,17.56,16.64,0.9199999999999982,-0.75,17.09,17.57,16.88,0.6900000000000013,-0.5800000000000018,2313312,2656951,2141194,515757,-200071
2018-03-04,16.986,17.16,16.79,0.370000000000001,-0.16000000000000014,17.11,17.34,16.91,0.4299999999999997,-0.23000000000000043,16.814,16.97,16.66,0.3099999999999987,0.08999999999999986,16.952,17.04,16.88,0.16000000000000014,0.16000000000000014,3494305,4949149,1246276,3702873,293089
2018-03-11,16.344,17.07,15.63,1.4399999999999995,-1.4399999999999995,16.396,17.07,15.74,1.33,-1.33,15.940000000000001,16.62,15.16,1.4600000000000009,-1.4600000000000009,16.006,16.62,15.38,1.2400000000000002,-1.2400000000000002,3400847,5041293,1380639,3660654,2585998
2018-03-18,15.06,15.44,14.52,0.9199999999999999,-0.03999999999999915,15.342,15.56,14.85,0.7100000000000009,0.07000000000000028,14.602,15.01,14.2,0.8100000000000005,0.5299999999999994,15.030000000000001,15.5,14.56,0.9399999999999995,0.9399999999999995,7048372,10785381,2782548,8002833,-8002833
