Date,CNRStock_Open_average,CNRStock_Open_max,CNRStock_Open_min,CNRStock_Open_volatility,CNRStock_Open_change,CNRStock_High_average,CNRStock_High_max,CNRStock_High_min,CNRStock_High_volatility,CNRStock_High_change,CNRStock_Low_average,CNRStock_Low_max,CNRStock_Low_min,CNRStock_Low_volatility,CNRStock_Low_change,CNRStock_Close_average,CNRStock_Close_max,CNRStock_Close_min,CNRStock_Close_volatility,CNRStock_Close_change,CNRStock_Volume_average,CNRStock_Volume_max,CNRStock_Volume_min,CNRStock_Volume_volatility,CNRStock_Volume_change
2018-01-14,18.675,18.9,18.55,0.34999999999999787,-0.25,18.8125,19.05,18.65,0.40000000000000213,-0.1999999999999993,18.3825,18.45,18.3,0.14999999999999858,0.14999999999999858,18.5375,18.6,18.45,0.15000000000000213,0.0,358407,427474,305085,122389,-3566
2018-01-21,18.43,18.65,18.1,0.5499999999999972,0.14999999999999858,18.63,18.8,18.5,0.3000000000000007,-0.10000000000000142,18.22,18.48,18.05,0.4299999999999997,0.26000000000000156,18.36,18.55,18.1,0.4499999999999993,0.1999999999999993,470862,592392,300133,292259,-19690
2018-01-28,18.51,18.6,18.35,0.25,-0.1999999999999993,18.754,18.95,18.35,0.5999999999999979,-0.46999999999999886,18.3,18.55,17.95,0.6000000000000014,-0.6000000000000014,18.46,18.7,18.05,0.6499999999999986,-0.6499999999999986,589367,670634,522350,148284,-56078
2018-02-04,17.05,17.9,16.5,1.3999999999999986,-1.3999999999999986,17.238,17.9,16.64,1.259999999999998,-1.259999999999998,16.63,17.1,16.05,1.0500000000000007,-1.0500000000000007,16.82,17.25,16.35,0.8999999999999986,-0.8999999999999986,464603,585100,333251,251849,20840
2018-02-11,16.61,17.0,16.25,0.75,0.5999999999999979,16.86,17.2,16.6,0.5999999999999979,0.5999999999999979,16.43,16.8,16.1,0.6999999999999993,0.6999999999999993,16.75,17.05,16.4,0.6500000000000021,0.5,502894,918091,334275,583816,-37598
2018-02-18,16.8625,16.95,16.8,0.14999999999999858,0.0,17.05,17.12,16.93,0.19000000000000128,-0.120000000000001,16.7125,16.8,16.6,0.1999999999999993,-0.14999999999999858,16.8375,16.9,16.75,0.14999999999999858,0.0,256838,312224,220440,91784,-73843
2018-02-25,16.5,17.0,15.7,1.3000000000000007,-1.3000000000000007,16.62,17.0,16.05,0.9499999999999993,-0.9499999999999993,16.114,16.7,15.6,1.0999999999999996,-1.08,16.259999999999998,16.9,15.8,1.0999999999999979,-0.9999999999999982,491602,715182,296271,418911,381933
2018-03-04,16.43,17.75,15.85,1.9000000000000004,0.7000000000000011,16.85,18.25,16.0,2.25,1.3500000000000014,15.87,16.5,15.6,0.9000000000000004,0.9000000000000004,16.34,17.2,15.85,1.3499999999999996,1.3499999999999996,993839,1759809,539050,1220759,353239
2018-03-11,17.740000000000002,18.0,17.25,0.75,0.5,18.064,18.15,17.95,0.1999999999999993,0.05000000000000071,17.544,17.65,17.25,0.3999999999999986,0.370000000000001,17.82,18.0,17.7,0.3000000000000007,-0.05000000000000071,863526,1314063,432096,881967,-318641
2018-03-18,17.64,17.8,17.4,0.40000000000000213,-0.3000000000000007,17.744,17.85,17.5,0.3500000000000014,-0.3200000000000003,17.354,17.55,17.07,0.4800000000000004,-0.379999999999999,17.52,17.75,17.1,0.6499999999999986,-0.5999999999999979,480266,574903,306451,268452,-15085
2018-03-25,17.4625,17.65,17.35,0.29999999999999716,0.14999999999999858,17.7175,17.9,17.62,0.2799999999999976,0.25,17.2125,17.35,17.0,0.3500000000000014,0.3500000000000014,17.5125,17.7,17.3,0.3999999999999986,0.05000000000000071,539137,659526,470972,188554,134904
2018-04-01,17.52,17.8,17.1,0.6999999999999993,-0.05000000000000071,17.71,17.85,17.45,0.40000000000000213,0.10000000000000142,17.13,17.6,17.0,0.6000000000000014,0.0,17.53,17.85,17.3,0.5500000000000007,0.05000000000000071,628972,875071,436088,438983,-286625
2018-04-08,17.43,17.55,17.3,0.25,0.05000000000000071,17.53,17.55,17.5,0.05000000000000071,0.05000000000000071,17.206,17.25,17.1,0.14999999999999858,0.129999999999999,17.34,17.5,17.2,0.3000000000000007,0.10000000000000142,544794,837496,255093,582403,187631
2018-04-15,17.97,18.3,17.45,0.8500000000000014,0.4499999999999993,18.201999999999998,18.4,18.02,0.379999999999999,0.030000000000001137,17.74,18.0,17.4,0.6000000000000014,0.10000000000000142,18.0,18.25,17.8,0.4499999999999993,-0.14999999999999858,391773,669219,281124,388095,-324020
2018-04-22,17.69,17.85,17.3,0.5500000000000007,0.0,17.858,18.0,17.8,0.1999999999999993,-0.1999999999999993,17.412,17.68,17.2,0.4800000000000004,-0.17999999999999972,17.66,17.8,17.4,0.40000000000000213,-0.10000000000000142,255502,351120,187811,163309,11455
2018-04-29,17.6,17.85,17.45,0.40000000000000213,-0.1999999999999993,17.836,17.9,17.68,0.21999999999999886,0.09999999999999787,17.422,17.65,17.3,0.34999999999999787,-0.05999999999999872,17.67,17.85,17.5,0.3500000000000014,0.3000000000000007,335471,664558,164858,499700,-153888
2018-05-06,18.32,18.6,17.9,0.7000000000000028,0.7000000000000028,18.53,18.73,18.2,0.5300000000000011,0.5300000000000011,18.136,18.4,17.65,0.75,0.75,18.41,18.55,18.15,0.40000000000000213,0.3500000000000014,267166,374984,198871,176113,-176113
2018-05-13,18.4,18.6,18.15,0.45000000000000284,0.05000000000000071,18.52,18.7,18.25,0.4499999999999993,0.14999999999999858,18.232,18.48,17.95,0.5300000000000011,0.33000000000000185,18.41,18.7,18.2,0.5,0.5,270788,475096,163877,311219,311219
2018-05-20,18.89,19.05,18.75,0.3000000000000007,0.25,19.184,19.4,19.0,0.3999999999999986,0.23000000000000043,18.776,19.0,18.68,0.3200000000000003,0.3000000000000007,18.97,19.15,18.8,0.34999999999999787,0.14999999999999858,230098,258660,181509,77151,-35255
2018-05-27,19.2375,19.45,19.1,0.34999999999999787,0.1999999999999993,19.3625,19.45,19.1,0.34999999999999787,0.34999999999999787,18.8775,19.1,18.65,0.45000000000000284,-0.11000000000000298,19.0625,19.4,18.75,0.6499999999999986,-0.1999999999999993,286566,404833,239567,165266,148022
2018-06-03,20.76,22.7,18.8,3.8999999999999986,3.8999999999999986,21.4,23.25,19.1,4.149999999999999,4.149999999999999,20.48,22.55,18.6,3.9499999999999993,3.9499999999999993,21.12,23.0,19.1,3.8999999999999986,3.8999999999999986,1049498,1879243,295662,1583581,538551
2018-06-10,22.36,23.15,22.0,1.1499999999999986,-1.1499999999999986,22.474,23.35,22.05,1.3000000000000007,-1.3000000000000007,21.752,21.95,21.65,0.3000000000000007,0.010000000000001563,22.12,22.5,21.85,0.6499999999999986,-0.6499999999999986,549604,819978,424362,395616,-395616
2018-06-17,21.82,22.1,21.6,0.5,-0.1999999999999993,22.080000000000002,22.6,21.8,0.8000000000000007,-0.25,21.316,21.65,20.68,0.9699999999999989,-0.9200000000000017,21.61,21.95,21.05,0.8999999999999986,-0.8999999999999986,530479,884465,377376,507089,446216
2018-06-24,20.95,21.25,20.7,0.5500000000000007,0.3999999999999986,21.186,21.45,20.93,0.5199999999999996,0.5199999999999996,20.546,20.93,20.25,0.6799999999999997,0.6799999999999997,20.92,21.1,20.6,0.5,0.3999999999999986,461450,769784,235450,534334,-534334
2018-07-01,21.2375,21.5,20.8,0.6999999999999993,0.6999999999999993,21.490000000000002,21.6,21.3,0.3000000000000007,0.259999999999998,20.9125,21.15,20.5,0.6499999999999986,0.6499999999999986,21.275,21.5,21.05,0.4499999999999993,-0.05000000000000071,314191,605874,103015,502859,-434578
2018-07-08,21.08,21.5,20.65,0.8500000000000014,-0.6000000000000014,21.3,21.55,20.95,0.6000000000000014,-0.6000000000000014,20.768,21.15,20.5,0.6499999999999986,-0.6499999999999986,21.03,21.5,20.7,0.8000000000000007,-0.6499999999999986,294979,474691,214401,260290,-48395
2018-07-15,19.4,20.9,16.9,4.0,-4.0,19.54,20.9,17.25,3.6499999999999986,-3.6499999999999986,18.37,20.45,16.05,4.399999999999999,-4.399999999999999,18.7,20.7,16.6,4.099999999999998,-3.9499999999999993,840557,1496644,157281,1339363,1339363
2018-07-22,15.92,16.6,15.5,1.1000000000000014,-0.9000000000000021,16.07,16.65,15.7,0.9499999999999993,-0.7499999999999982,15.47,16.0,15.15,0.8499999999999996,-0.75,15.709999999999999,16.05,15.45,0.6000000000000014,-0.6000000000000014,1018183,1827812,401316,1426496,-697381
2018-07-29,15.75,15.95,15.5,0.4499999999999993,0.4499999999999993,15.96,16.1,15.7,0.40000000000000213,0.25,15.517999999999999,15.78,15.26,0.5199999999999996,-0.08999999999999986,15.74,15.95,15.45,0.5,0.10000000000000142,643320,934145,445890,488255,488255
2018-08-05,15.2,15.5,14.9,0.5999999999999996,-0.5999999999999996,15.290000000000001,15.53,14.9,0.629999999999999,-0.629999999999999,14.846,15.0,14.45,0.5500000000000007,-0.5,15.03,15.15,14.75,0.40000000000000036,-0.40000000000000036,846438,1136127,622654,513473,-435688
2018-08-12,14.52,14.75,14.2,0.5500000000000007,-0.1999999999999993,14.78,14.9,14.6,0.3000000000000007,0.05000000000000071,14.258000000000001,14.47,13.97,0.5,0.22000000000000064,14.47,14.6,14.15,0.4499999999999993,0.10000000000000142,722378,1009566,470389,539177,-474240
2018-08-19,15.05,15.25,14.65,0.5999999999999996,0.5499999999999989,15.42,15.7,15.1,0.5999999999999996,0.40000000000000036,14.99,15.2,14.65,0.5499999999999989,0.5499999999999989,15.16,15.3,14.85,0.45000000000000107,0.45000000000000107,500697,821561,325840,495721,-235570
2018-08-26,16.16,17.15,15.5,1.6499999999999986,1.6499999999999986,16.56,17.25,15.65,1.5999999999999996,1.5999999999999996,15.72,16.8,15.32,1.4800000000000004,1.450000000000001,16.22,17.1,15.6,1.5000000000000018,1.299999999999999,974340,1558525,492956,1065569,138765
2018-09-02,16.875,17.05,16.65,0.40000000000000213,-0.25,16.9875,17.25,16.7,0.5500000000000007,-0.3000000000000007,16.4875,16.8,16.2,0.6000000000000014,-0.25,16.7375,16.95,16.5,0.4499999999999993,-0.4499999999999993,666029,1023760,376462,647298,-306146
2018-09-09,16.43,16.6,16.3,0.3000000000000007,-0.3000000000000007,16.646,16.75,16.5,0.25,-0.25,16.21,16.35,16.1,0.25,-0.25,16.39,16.55,16.2,0.3500000000000014,-0.25,374166,561847,251500,310347,-253467
2018-09-16,15.9,16.2,15.6,0.5999999999999996,-0.09999999999999787,16.02,16.2,15.8,0.3999999999999986,-0.05000000000000071,15.58,15.7,15.45,0.25,-0.049999999999998934,15.77,16.05,15.55,0.5,0.05000000000000071,409357,545886,314666,231220,231220
