Date,CVEStock_Open_average,CVEStock_Open_max,CVEStock_Open_min,CVEStock_Open_volatility,CVEStock_Open_change,CVEStock_High_average,CVEStock_High_max,CVEStock_High_min,CVEStock_High_volatility,CVEStock_High_change,CVEStock_Low_average,CVEStock_Low_max,CVEStock_Low_min,CVEStock_Low_volatility,CVEStock_Low_change,CVEStock_Close_average,CVEStock_Close_max,CVEStock_Close_min,CVEStock_Close_volatility,CVEStock_Close_change,CVEStock_Volume_average,CVEStock_Volume_max,CVEStock_Volume_min,CVEStock_Volume_volatility,CVEStock_Volume_change
2018-01-14,10.5825,10.76,10.4,0.35999999999999943,-0.35999999999999943,10.69,10.9,10.42,0.4800000000000004,-0.4800000000000004,10.3775,10.49,10.15,0.33999999999999986,-0.33999999999999986,10.4825,10.66,10.24,0.41999999999999993,-0.27999999999999936,2738260,3382352,1863840,1518512,-119069
2018-01-21,10.556,10.79,10.26,0.5299999999999994,0.2900000000000009,10.674,10.88,10.51,0.370000000000001,0.040000000000000924,10.34,10.46,10.2,0.26000000000000156,0.16000000000000014,10.498,10.73,10.39,0.33999999999999986,0.009999999999999787,3353073,5555579,2106161,3449418,980645
2018-01-28,9.74,10.3,9.19,1.1100000000000012,-1.1100000000000012,9.774000000000001,10.32,9.21,1.1099999999999994,-1.1099999999999994,9.448,10.07,8.87,1.200000000000001,-1.200000000000001,9.534,10.08,8.91,1.17,-1.17,3277783,4693962,1847898,2846064,1288309
2018-02-04,8.336,8.74,7.85,0.8900000000000006,-0.8900000000000006,8.522,8.99,7.87,1.12,-1.12,7.930000000000001,8.41,7.15,1.2599999999999998,-1.2599999999999998,8.114,8.53,7.45,1.0799999999999992,-1.04,6529013,9524196,4917401,4606795,4504579
2018-02-11,7.684,8.22,7.38,0.8400000000000007,-0.07000000000000028,7.878,8.25,7.67,0.5800000000000001,-0.08999999999999986,7.3919999999999995,7.51,7.3,0.20999999999999996,0.08999999999999986,7.632,7.91,7.5,0.41000000000000014,-0.1900000000000004,6833619,8465079,5102766,3362313,-552145
2018-02-18,7.43,7.57,7.37,0.20000000000000018,-0.20000000000000018,7.59,7.63,7.5,0.1299999999999999,-0.009999999999999787,7.3375,7.37,7.32,0.04999999999999982,-0.040000000000000036,7.425,7.6,7.34,0.2599999999999998,0.17999999999999972,4159069,5168960,3516679,1652281,-1120241
2018-02-25,7.492,7.73,7.24,0.4900000000000002,-0.3799999999999999,7.656,7.8,7.42,0.3799999999999999,-0.15000000000000036,7.322,7.56,7.09,0.46999999999999975,-0.33000000000000007,7.5,7.69,7.3,0.39000000000000057,-0.15000000000000036,4229760,5423386,2897351,2526035,1947125
2018-03-04,7.878,8.09,7.41,0.6799999999999997,0.6799999999999997,8.084,8.2,7.9,0.29999999999999893,0.29999999999999893,7.774,7.99,7.37,0.6200000000000001,0.6200000000000001,8.02,8.17,7.89,0.28000000000000025,0.28000000000000025,4588518,6992501,2843336,4149165,-2277079
2018-03-11,8.134,8.15,8.1,0.05000000000000071,0.009999999999999787,8.266,8.6,8.13,0.46999999999999886,0.379999999999999,8.05,8.13,8.0,0.13000000000000078,0.05000000000000071,8.168,8.44,8.06,0.379999999999999,0.2699999999999996,2857026,5536719,1719854,3816865,3816865
2018-03-18,8.522,8.74,8.41,0.33000000000000007,0.0600000000000005,8.65,8.99,8.49,0.5,0.049999999999998934,8.316,8.5,8.08,0.41999999999999993,-0.20999999999999908,8.444,8.93,8.14,0.7899999999999991,-0.17999999999999972,4419875,6180602,2553369,3627233,3588601
2018-03-25,8.2875,8.4,8.2,0.20000000000000107,0.010000000000001563,8.41,8.54,8.3,0.23999999999999844,0.23999999999999844,8.1175,8.21,8.0,0.21000000000000085,0.21000000000000085,8.3025,8.54,8.18,0.35999999999999943,0.23999999999999844,3674698,4143405,3245673,897732,-345942
2018-04-01,8.818,9.48,8.41,1.0700000000000003,1.040000000000001,9.2,9.75,8.5,1.25,1.25,8.668,9.24,8.17,1.0700000000000003,1.0700000000000003,9.034,9.49,8.38,1.1099999999999994,0.9799999999999986,6283509,10184844,4161047,6023797,511614
2018-04-08,9.75,9.95,9.48,0.46999999999999886,0.46999999999999886,9.98,10.34,9.51,0.8300000000000001,0.8300000000000001,9.638,9.94,9.18,0.7599999999999998,0.7599999999999998,9.826,10.1,9.33,0.7699999999999996,0.7699999999999996,5233120,7692046,3689112,4002934,2816096
2018-04-15,10.07,10.37,9.91,0.4599999999999991,-0.09999999999999964,10.208,10.54,9.98,0.5599999999999987,-0.21000000000000085,9.798,10.01,9.56,0.4499999999999993,-0.27999999999999936,9.92,10.26,9.63,0.629999999999999,-0.27999999999999936,5189064,8374724,2606584,5768140,3397227
2018-04-22,9.604000000000001,9.98,8.9,1.08,0.5400000000000009,9.96,10.14,9.66,0.4800000000000004,0.41999999999999993,9.456,9.9,8.9,1.0,0.5099999999999998,9.826,10.05,9.5,0.5500000000000007,0.41999999999999993,5272710,10667916,2486522,8181394,-767658
2018-04-29,10.04,10.18,9.96,0.21999999999999886,0.0799999999999983,10.23,10.35,10.12,0.23000000000000043,0.02000000000000135,9.974,10.08,9.87,0.21000000000000085,0.13000000000000078,10.1,10.18,10.03,0.15000000000000036,0.10000000000000142,3331184,3946223,2832147,1114076,924898
2018-05-06,10.712,11.04,10.24,0.7999999999999989,0.7899999999999991,11.002,11.27,10.75,0.5199999999999996,0.25,10.6,10.93,10.02,0.9100000000000001,0.6600000000000001,10.83,11.04,10.48,0.5599999999999987,0.4599999999999991,6106420,10695075,2558182,8136893,-3974366
2018-05-13,11.006,11.14,10.86,0.28000000000000114,0.08000000000000007,11.092,11.36,10.9,0.4599999999999991,0.02000000000000135,10.898,11.09,10.72,0.3699999999999992,0.10999999999999943,10.982,11.2,10.86,0.33999999999999986,0.07000000000000028,3726062,5738546,2876737,2861809,486362
2018-05-20,10.922,11.21,10.53,0.6800000000000015,-0.5600000000000005,11.046,11.46,10.54,0.9200000000000017,-0.7100000000000009,10.703999999999999,11.12,10.12,1.0,-0.8200000000000003,10.872,11.19,10.35,0.8399999999999999,-0.7000000000000011,3872250,5666558,2389621,3276937,1332767
2018-05-27,10.4025,10.59,10.11,0.4800000000000004,0.4800000000000004,10.6175,10.71,10.44,0.27000000000000135,0.25,10.305,10.4,10.07,0.33000000000000007,0.28999999999999915,10.4625,10.55,10.36,0.19000000000000128,0.040000000000000924,4182757,5470622,3522775,1947847,1924515
2018-06-03,10.049999999999999,10.44,9.7,0.7400000000000002,-0.4399999999999995,10.176,10.51,9.95,0.5600000000000005,-0.41000000000000014,9.778,9.98,9.47,0.5099999999999998,0.46999999999999886,9.958,10.04,9.78,0.2599999999999998,0.2599999999999998,5117261,14281689,2139831,12141858,-12141858
2018-06-10,9.788,9.99,9.41,0.5800000000000001,-0.5800000000000001,9.847999999999999,10.04,9.44,0.5999999999999996,-0.5999999999999996,9.606,9.88,9.2,0.6800000000000015,-0.6800000000000015,9.638,9.91,9.22,0.6899999999999995,-0.6899999999999995,2380444,2969606,1841404,1128202,231461
2018-06-17,9.4,9.53,9.2,0.33000000000000007,0.33000000000000007,9.67,9.95,9.52,0.4299999999999997,0.35999999999999943,9.304,9.49,9.11,0.3800000000000008,0.3100000000000005,9.534,9.91,9.2,0.7100000000000009,0.40000000000000036,3275739,5221422,1673210,3548212,-1031196
2018-06-24,10.056,10.19,9.83,0.35999999999999943,0.2699999999999996,10.216000000000001,10.47,10.04,0.4300000000000015,0.41000000000000014,9.928,10.14,9.68,0.46000000000000085,0.46000000000000085,10.058,10.38,9.75,0.6300000000000008,0.6300000000000008,3816373,5232875,2388182,2844693,1055874
2018-07-01,10.46,10.66,10.3,0.35999999999999943,0.019999999999999574,10.6875,10.87,10.45,0.41999999999999993,0.41999999999999993,10.29,10.45,10.1,0.34999999999999964,0.16000000000000014,10.505,10.82,10.34,0.4800000000000004,0.4800000000000004,2066101,2344935,1643665,701270,235110
2018-07-08,10.912,11.16,10.64,0.5199999999999996,-0.25,11.012,11.29,10.71,0.5799999999999983,-0.3899999999999988,10.734,11.06,10.53,0.5300000000000011,-0.3500000000000014,10.842,11.16,10.57,0.5899999999999999,-0.5099999999999998,2669138,3209401,1890799,1318602,-346764
2018-07-15,10.324,10.39,10.27,0.120000000000001,-0.120000000000001,10.448,10.52,10.33,0.1899999999999995,-0.17999999999999972,10.19,10.24,10.12,0.120000000000001,-0.120000000000001,10.316,10.46,10.15,0.3100000000000005,-0.2400000000000002,2639439,3322998,2268353,1054645,-294383
2018-07-22,10.232000000000001,10.3,10.16,0.14000000000000057,-0.07000000000000028,10.388,10.62,10.26,0.35999999999999943,-0.019999999999999574,10.092,10.19,9.85,0.33999999999999986,-0.25,10.176,10.37,9.93,0.4399999999999995,-0.2400000000000002,2922477,4752855,1653899,3098956,2012920
2018-07-29,10.028,10.13,9.95,0.1800000000000015,-0.10000000000000142,10.144,10.18,10.1,0.08000000000000007,-0.019999999999999574,9.926,9.99,9.85,0.14000000000000057,0.009999999999999787,10.062,10.14,10.01,0.13000000000000078,0.07000000000000028,2950336,4870051,1518754,3351297,-1725752
2018-08-05,10.026,10.32,9.8,0.5199999999999996,-0.33999999999999986,10.132,10.4,9.97,0.4299999999999997,-0.34999999999999964,9.866,10.17,9.68,0.4900000000000002,-0.4499999999999993,9.978,10.25,9.81,0.4399999999999995,-0.3200000000000003,1950023,2763515,880978,1882537,833910
2018-08-12,9.402000000000001,9.98,8.85,1.1300000000000008,-0.9800000000000004,9.524,10.01,9.03,0.9800000000000004,-0.8200000000000003,9.161999999999999,9.87,8.77,1.0999999999999996,-1.049999999999999,9.27,9.9,8.81,1.0899999999999999,-0.75,4966089,7254136,1786981,5467155,2285279
2018-08-19,9.368,9.53,9.18,0.34999999999999964,0.34999999999999964,9.48,9.75,9.26,0.4900000000000002,0.4900000000000002,9.304,9.49,9.1,0.39000000000000057,0.39000000000000057,9.418,9.68,9.22,0.4599999999999991,0.4599999999999991,2590280,3264096,1651558,1612538,-667928
2018-08-26,9.704,9.9,9.37,0.5300000000000011,-0.370000000000001,9.792,9.97,9.42,0.5500000000000007,-0.5,9.484,9.68,9.17,0.5099999999999998,-0.4599999999999991,9.618,9.81,9.31,0.5,-0.5,3365656,6758890,1724476,5034414,1363850
2018-09-02,8.9175,9.24,8.53,0.7100000000000009,-0.7100000000000009,9.07,9.26,8.91,0.34999999999999964,-0.34999999999999964,8.67,8.94,8.25,0.6899999999999995,-0.6899999999999995,8.925,9.0,8.84,0.16000000000000014,-0.11999999999999922,3633185,6388467,2135081,4253386,2712815
2018-09-09,9.048,9.11,8.94,0.16999999999999993,-0.16000000000000014,9.184,9.52,9.01,0.5099999999999998,-0.5099999999999998,8.886000000000001,9.02,8.8,0.21999999999999886,-0.16000000000000014,8.992,9.13,8.86,0.27000000000000135,-0.14000000000000057,4324385,7523269,1667222,5856047,-5856047
2018-09-16,9.054,9.28,8.85,0.4299999999999997,0.33999999999999986,9.216,9.42,8.95,0.47000000000000064,0.47000000000000064,8.948,9.19,8.69,0.5,0.5,9.096,9.35,8.75,0.5999999999999996,0.5999999999999996,3830476,6321049,2229619,4091430,449590
2018-09-23,9.626,10.0,9.4,0.5999999999999996,0.5,9.83,10.15,9.48,0.6699999999999999,0.4299999999999997,9.469999999999999,9.91,9.2,0.7100000000000009,0.46000000000000085,9.666,10.05,9.25,0.8000000000000007,0.3999999999999986,3344193,5718402,2244256,3474146,-306625
2018-09-30,10.28,10.37,10.16,0.20999999999999908,0.009999999999999787,10.434000000000001,10.65,10.32,0.33000000000000007,-0.33000000000000007,10.09,10.18,10.02,0.16000000000000014,-0.16000000000000014,10.262,10.44,10.09,0.34999999999999964,-0.33000000000000007,3681464,4930228,2406104,2524124,-1874941
2018-10-07,9.636,10.0,9.11,0.8900000000000006,-0.8199999999999985,9.692,10.07,9.13,0.9399999999999995,-0.8899999999999988,9.296,9.88,8.61,1.2700000000000014,-1.2400000000000002,9.376,9.96,8.76,1.200000000000001,-1.200000000000001,3923549,5517280,2102055,3415225,3415225
2018-10-14,8.62,8.77,8.52,0.25,-0.20999999999999908,8.734,8.85,8.6,0.25,-0.17999999999999972,8.458,8.51,8.39,0.11999999999999922,0.009999999999999787,8.59,8.79,8.47,0.3199999999999985,0.02999999999999936,3419385,4173831,2628447,1545384,508752
2018-10-21,8.452,8.55,8.31,0.2400000000000002,-0.2400000000000002,8.622,8.68,8.54,0.14000000000000057,-0.02000000000000135,8.302,8.45,8.23,0.21999999999999886,-0.21999999999999886,8.49,8.62,8.35,0.2699999999999996,-0.11999999999999922,4633083,6329830,2648506,3681324,2594085
2018-10-28,8.552,8.85,8.3,0.5499999999999989,0.29999999999999893,8.756,8.97,8.46,0.5099999999999998,0.41000000000000014,8.344,8.64,8.06,0.5800000000000001,0.46000000000000085,8.544,8.77,8.3,0.46999999999999886,0.4499999999999993,5818987,9229435,4075243,5154192,-904386
2018-11-04,9.024,9.18,8.86,0.3200000000000003,0.08000000000000007,9.15,9.28,9.02,0.2599999999999998,0.05000000000000071,8.88,9.07,8.58,0.4900000000000002,-0.25,9.08,9.19,8.94,0.25,-0.0600000000000005,3542699,4225931,2262297,1963634,1963634
