Date,CHEFStock_Open_average,CHEFStock_Open_max,CHEFStock_Open_min,CHEFStock_Open_volatility,CHEFStock_Open_change,CHEFStock_High_average,CHEFStock_High_max,CHEFStock_High_min,CHEFStock_High_volatility,CHEFStock_High_change,CHEFStock_Low_average,CHEFStock_Low_max,CHEFStock_Low_min,CHEFStock_Low_volatility,CHEFStock_Low_change,CHEFStock_Close_average,CHEFStock_Close_max,CHEFStock_Close_min,CHEFStock_Close_volatility,CHEFStock_Close_change,CHEFStock_Volume_average,CHEFStock_Volume_max,CHEFStock_Volume_min,CHEFStock_Volume_volatility,CHEFStock_Volume_change
2018-01-14,20.4,20.7,20.0,0.6999999999999993,-0.6999999999999993,20.7625,21.0,20.4,0.6000000000000014,-0.14999999999999858,20.0625,20.3,19.8,0.5,-0.3500000000000014,20.3,20.45,20.05,0.3999999999999986,0.14999999999999858,158539,190844,134298,56546,29721
2018-01-21,20.87,21.7,20.2,1.5,0.6999999999999993,21.23,21.7,20.65,1.0500000000000007,0.75,20.38,20.95,20.05,0.8999999999999986,0.25,20.900000000000002,21.45,20.25,1.1999999999999993,0.8500000000000014,268665,403569,127398,276171,106186
2018-01-28,20.53,21.05,20.3,0.75,-0.6999999999999993,20.85,21.15,20.55,0.5999999999999979,-0.5999999999999979,20.04,20.45,19.45,1.0,-1.0,20.34,20.65,19.65,1.0,-0.8500000000000014,131752,169906,85783,84123,84123
2018-02-04,19.23,19.5,18.65,0.8500000000000014,-0.10000000000000142,19.78,20.1,19.45,0.6500000000000021,0.15000000000000213,18.96,19.25,18.65,0.6000000000000014,0.3999999999999986,19.34,19.75,19.0,0.75,0.75,168685,198491,119768,78723,-28195
2018-02-11,19.509999999999998,19.8,18.95,0.8500000000000014,-0.15000000000000213,20.02,20.35,19.85,0.5,0.3500000000000014,19.21,19.4,18.9,0.5,0.0,19.67,20.2,19.1,1.0999999999999979,0.5500000000000007,136067,178659,117380,61279,20823
2018-02-18,21.25,22.2,20.15,2.0500000000000007,1.5,22.0375,22.9,20.2,2.6999999999999993,2.5,20.65,21.5,19.45,2.0500000000000007,2.0500000000000007,21.3625,22.45,19.45,3.0,3.0,314286,424095,108529,315566,315566
2018-02-25,22.61,22.65,22.55,0.09999999999999787,0.0,23.576,25.93,22.75,3.1799999999999997,-2.629999999999999,22.34,22.45,22.1,0.34999999999999787,0.29999999999999716,22.7,23.0,22.55,0.4499999999999993,0.3999999999999986,214974,399906,128816,271090,244375
2018-03-04,23.33,23.65,22.95,0.6999999999999993,0.40000000000000213,23.75,24.0,23.6,0.3999999999999986,0.3999999999999986,22.96,23.25,22.6,0.6499999999999986,0.5,23.52,23.9,23.15,0.75,0.6499999999999986,105041,190376,74054,116322,-106370
2018-03-11,23.419999999999998,23.95,22.95,1.0,-1.0,23.73,24.35,23.4,0.9500000000000028,-0.9500000000000028,23.056,23.23,22.85,0.379999999999999,-0.379999999999999,23.26,23.5,23.0,0.5,0.0,143215,224605,89142,135463,135463
2018-03-18,24.099999999999998,24.75,23.2,1.5500000000000007,1.5,24.59,25.05,24.0,1.0500000000000007,0.75,23.54,24.15,22.85,1.2999999999999972,0.6999999999999993,24.18,24.95,23.6,1.3499999999999979,-0.29999999999999716,187274,276740,125056,151684,67445
2018-03-25,23.4,23.9,23.0,0.8999999999999986,-0.75,23.65,23.9,23.4,0.5,-0.5,22.4375,22.95,21.25,1.6999999999999993,1.6999999999999993,23.1375,23.5,23.0,0.5,-0.5,198585,249995,154012,95983,60685
2018-04-01,23.56,24.7,22.75,1.9499999999999993,1.1000000000000014,24.1,24.75,23.05,1.6999999999999993,1.3999999999999986,22.954,23.27,22.25,1.0199999999999996,1.0,23.69,24.65,22.6,2.049999999999997,0.8999999999999986,142229,195842,92964,102878,-25609
2018-04-08,23.78,24.15,23.5,0.6499999999999986,0.5499999999999972,24.114,24.4,23.6,0.7999999999999972,0.5499999999999972,23.47,23.75,23.0,0.75,0.5500000000000007,23.8,24.05,23.3,0.75,0.5500000000000007,127805,160234,88925,71309,11405
2018-04-15,24.1,24.55,23.7,0.8500000000000014,-0.1999999999999993,24.33,24.7,23.85,0.8499999999999979,-0.5499999999999972,23.7,24.15,22.95,1.1999999999999993,-0.8500000000000014,23.93,24.55,23.15,1.4000000000000021,-0.9000000000000021,145882,262251,105569,156682,-29256
2018-04-22,23.83,24.5,23.1,1.3999999999999986,1.3999999999999986,24.26,24.7,23.55,1.1499999999999986,1.1499999999999986,23.72,24.15,23.1,1.0499999999999972,1.0499999999999972,24.060000000000002,24.55,23.35,1.1999999999999993,1.1999999999999993,128482,175322,89696,85626,15876
2018-04-29,24.42,24.6,24.2,0.40000000000000213,-0.05000000000000071,24.8,25.15,24.5,0.6499999999999986,0.25,24.16,24.55,23.9,0.6500000000000021,0.6500000000000021,24.53,24.9,24.25,0.6499999999999986,0.6499999999999986,141879,181664,92682,88982,53400
2018-05-06,26.45,29.0,24.9,4.100000000000001,3.25,26.964,30.32,25.25,5.07,3.0500000000000007,25.99,27.7,24.8,2.8999999999999986,2.8000000000000007,26.23,28.15,25.0,3.1499999999999986,2.6999999999999993,217925,415154,146707,268447,-47169
2018-05-13,27.87,28.5,27.4,1.1000000000000014,0.8000000000000007,28.15,28.5,27.85,0.6499999999999986,0.6499999999999986,27.52,27.75,27.25,0.5,0.3999999999999986,27.830000000000002,28.35,27.5,0.8500000000000014,0.25,124099,175462,97304,78158,-54085
2018-05-20,27.58,27.9,27.1,0.7999999999999972,-0.29999999999999716,27.82,28.1,27.65,0.45000000000000284,0.20000000000000284,27.25,27.45,26.9,0.5500000000000007,0.05000000000000071,27.49,27.65,27.15,0.5,0.14999999999999858,104879,143384,68143,75241,-32597
2018-05-27,27.6125,27.75,27.4,0.3500000000000014,-0.15000000000000213,27.9575,28.45,27.75,0.6999999999999993,0.07000000000000028,27.225,27.3,27.0,0.3000000000000007,0.0,27.6125,27.75,27.2,0.5500000000000007,0.0,104480,134467,91186,43281,-7516
2018-06-03,27.419999999999998,27.9,26.55,1.3499999999999979,-1.1999999999999993,27.62,28.25,26.75,1.5,-1.5,26.916,27.43,26.25,1.1799999999999997,-1.1499999999999986,27.18,27.95,26.45,1.5,-1.5,88886,101519,73183,28336,-6105
2018-06-10,27.41,27.7,26.5,1.1999999999999993,1.1499999999999986,27.954,28.25,27.77,0.4800000000000004,0.4800000000000004,27.276,27.6,26.5,1.1000000000000014,1.1000000000000014,27.75,28.2,27.55,0.6499999999999986,0.5999999999999979,166506,300605,108414,192191,152514
2018-06-17,28.44,28.95,28.05,0.8999999999999986,-0.05000000000000071,28.784,29.32,28.2,1.120000000000001,-0.9200000000000017,27.88,28.1,27.55,0.5500000000000007,-0.5,28.349999999999998,28.9,27.95,0.9499999999999993,-0.9499999999999993,283130,486837,127122,359715,-150012
2018-06-24,28.47,28.75,27.9,0.8500000000000014,0.8500000000000014,28.84,28.9,28.8,0.09999999999999787,-0.09999999999999787,28.24,28.5,27.65,0.8500000000000014,0.8500000000000014,28.58,28.7,28.45,0.25,-0.05000000000000071,159405,314161,89576,224585,-188195
2018-07-01,28.9875,29.8,28.35,1.4499999999999993,1.4499999999999993,29.7125,31.1,28.8,2.3000000000000007,2.3000000000000007,28.8775,29.75,28.16,1.5899999999999999,1.5899999999999999,29.6,30.95,28.75,2.1999999999999993,2.1999999999999993,419887,656777,193357,463420,382600
2018-07-08,30.73,31.1,30.35,0.75,0.0,31.06,31.4,30.7,0.6999999999999993,-0.09999999999999787,30.384,31.05,30.1,0.9499999999999993,0.9499999999999993,30.7,31.25,30.2,1.0500000000000007,1.0500000000000007,201260,309173,134195,174978,-142259
2018-07-15,31.240000000000002,31.6,30.8,0.8000000000000007,-0.1999999999999993,31.524,31.9,31.2,0.6999999999999993,-0.10000000000000142,30.759999999999998,31.4,30.4,1.0,-0.05000000000000071,31.13,31.5,30.6,0.8999999999999986,-0.5999999999999979,159950,190548,124980,65568,13854
