Date,IPHIStock_Open_average,IPHIStock_Open_max,IPHIStock_Open_min,IPHIStock_Open_volatility,IPHIStock_Open_change,IPHIStock_High_average,IPHIStock_High_max,IPHIStock_High_min,IPHIStock_High_volatility,IPHIStock_High_change,IPHIStock_Low_average,IPHIStock_Low_max,IPHIStock_Low_min,IPHIStock_Low_volatility,IPHIStock_Low_change,IPHIStock_Close_average,IPHIStock_Close_max,IPHIStock_Close_min,IPHIStock_Close_volatility,IPHIStock_Close_change,IPHIStock_Volume_average,IPHIStock_Volume_max,IPHIStock_Volume_min,IPHIStock_Volume_volatility,IPHIStock_Volume_change
2018-01-14,36.815,39.04,33.19,5.850000000000001,-5.850000000000001,37.125,39.27,33.98,5.290000000000006,-5.290000000000006,35.5125,37.81,31.97,5.840000000000003,-5.840000000000003,35.8,37.87,32.07,5.799999999999997,-5.789999999999999,1833858,3590738,291154,3299584,3008339
2018-01-21,31.304000000000002,31.92,30.77,1.1500000000000021,-0.4200000000000017,31.814,32.26,31.3,0.9599999999999973,-0.4299999999999997,30.8,31.28,30.23,1.0500000000000007,0.030000000000001137,31.204,31.79,30.57,1.2199999999999989,0.36999999999999744,949692,1586994,542529,1044465,-644623
2018-01-28,30.188,31.46,29.22,2.240000000000002,-2.240000000000002,30.7,31.61,29.97,1.6400000000000006,-1.4699999999999989,29.538,30.07,29.04,1.0300000000000011,-1.0300000000000011,30.080000000000002,30.51,29.65,0.860000000000003,-0.5100000000000016,788237,1110414,583788,526626,334423
2018-02-04,27.796,31.7,24.04,7.66,-4.460000000000001,29.812,32.35,26.38,5.970000000000002,-4.140000000000001,26.834,29.6,23.65,5.950000000000003,-4.68,28.044,32.09,24.51,7.580000000000002,-4.309999999999999,2921056,5651850,1409580,4242270,1065100
2018-02-11,25.272,25.63,24.79,0.8399999999999999,0.629999999999999,25.866,26.4,25.56,0.8399999999999999,-0.639999999999997,24.701999999999998,24.92,24.41,0.5100000000000016,-0.28999999999999915,25.2,25.86,24.44,1.4199999999999982,-1.4199999999999982,1231368,1622623,820698,801925,-43427
2018-02-18,25.47,26.65,24.3,2.349999999999998,1.5700000000000003,26.0775,26.65,25.37,1.2799999999999976,0.9699999999999989,24.79,25.3,24.18,1.120000000000001,1.120000000000001,25.6125,26.31,25.1,1.2099999999999973,1.1099999999999994,1185886,1330411,929685,400726,-50415
2018-02-25,27.712,28.35,27.05,1.3000000000000007,0.16999999999999815,28.816,29.62,28.34,1.2800000000000011,0.990000000000002,27.3,28.08,26.75,1.3299999999999983,0.26000000000000156,28.296,29.52,27.51,2.009999999999998,1.0,1235436,1602131,864865,737266,-322540
2018-03-04,30.006,30.66,29.48,1.1799999999999997,1.1799999999999997,30.508,31.9,29.72,2.1799999999999997,2.1799999999999997,29.662,30.57,29.04,1.5300000000000011,1.5300000000000011,30.330000000000002,31.63,29.46,2.169999999999998,2.169999999999998,924962,1168551,576454,592097,138474
2018-03-11,32.717999999999996,33.01,32.5,0.509999999999998,0.5,33.214,33.57,32.67,0.8999999999999986,0.0,32.001999999999995,32.39,31.59,0.8000000000000007,0.3400000000000034,32.784,33.27,32.27,1.0,0.3400000000000034,1109740,1364255,1020471,343784,-343784
2018-03-18,31.542,31.97,31.12,0.8499999999999979,-0.740000000000002,32.026,32.45,31.34,1.110000000000003,-0.6800000000000033,30.724,31.46,29.77,1.6900000000000013,0.39000000000000057,31.346,32.08,30.18,1.8999999999999986,-1.0300000000000011,908517,1738670,623689,1114981,-901921
