Date,SRLStock_Open_average,SRLStock_Open_max,SRLStock_Open_min,SRLStock_Open_volatility,SRLStock_Open_change,SRLStock_High_average,SRLStock_High_max,SRLStock_High_min,SRLStock_High_volatility,SRLStock_High_change,SRLStock_Low_average,SRLStock_Low_max,SRLStock_Low_min,SRLStock_Low_volatility,SRLStock_Low_change,SRLStock_Close_average,SRLStock_Close_max,SRLStock_Close_min,SRLStock_Close_volatility,SRLStock_Close_change,SRLStock_Volume_average,SRLStock_Volume_max,SRLStock_Volume_min,SRLStock_Volume_volatility,SRLStock_Volume_change
2018-01-14,7.359999999999999,7.41,7.33,0.08000000000000007,0.0600000000000005,7.5325,7.67,7.45,0.21999999999999975,0.11000000000000032,7.3225,7.41,7.23,0.17999999999999972,0.08999999999999986,7.455,7.61,7.38,0.23000000000000043,0.23000000000000043,9429,21622,3756,17866,358
2018-01-21,7.732,8.0,7.54,0.45999999999999996,0.15000000000000036,7.808,8.0,7.69,0.3099999999999996,-0.16999999999999993,7.604,7.72,7.52,0.20000000000000018,-0.020000000000000462,7.698,7.81,7.6,0.20999999999999996,-0.20999999999999996,10315,12464,7528,4936,-2189
2018-01-28,7.148,7.6,6.7,0.8999999999999995,-0.8999999999999995,7.212,7.63,6.74,0.8899999999999997,-0.8899999999999997,6.926,7.42,6.4,1.0199999999999996,-1.0199999999999996,6.982,7.47,6.41,1.0599999999999996,-1.0099999999999998,11615,20342,7435,12907,171
2018-02-04,6.332,6.43,6.27,0.16000000000000014,-0.16000000000000014,6.442,6.54,6.29,0.25,-0.10999999999999943,6.2540000000000004,6.4,6.11,0.29000000000000004,-0.16999999999999993,6.374,6.49,6.27,0.22000000000000064,0.11000000000000032,9611,23597,1625,21972,-12780
2018-02-11,6.632,6.85,6.4,0.4499999999999993,0.29000000000000004,6.74,6.9,6.53,0.3700000000000001,0.34999999999999964,6.4719999999999995,6.77,6.14,0.6299999999999999,-0.2600000000000007,6.5440000000000005,6.82,6.17,0.6500000000000004,-0.28000000000000025,12780,42462,2604,39858,39858
2018-02-18,5.9675,6.19,5.88,0.3100000000000005,-0.3000000000000007,6.07,6.26,5.97,0.29000000000000004,-0.2599999999999998,5.8275,5.87,5.8,0.07000000000000028,-0.020000000000000462,5.87,5.92,5.84,0.08000000000000007,-0.009999999999999787,9676,21137,2191,18946,-18946
2018-02-25,6.014,6.23,5.84,0.39000000000000057,-0.16999999999999993,6.118,6.42,5.92,0.5,-0.020000000000000462,5.858,6.01,5.69,0.3199999999999994,0.05000000000000071,5.9799999999999995,6.14,5.87,0.2699999999999996,0.25,5814,7584,2924,4660,3748
2018-03-04,6.174,6.29,6.08,0.20999999999999996,0.1200000000000001,6.252,6.31,6.21,0.09999999999999964,0.03000000000000025,6.11,6.2,6.0,0.20000000000000018,0.20000000000000018,6.2,6.3,6.13,0.16999999999999993,0.07000000000000028,3804,7622,1691,5931,2586
2018-03-11,6.202,6.22,6.17,0.04999999999999982,0.019999999999999574,6.234,6.27,6.21,0.05999999999999961,-0.019999999999999574,6.194,6.22,6.17,0.04999999999999982,0.040000000000000036,6.212,6.22,6.2,0.019999999999999574,0.0,7023,16993,622,16371,-2779
2018-03-18,6.2125,6.23,6.2,0.03000000000000025,-0.020000000000000462,6.25,6.27,6.23,0.03999999999999915,-0.02999999999999936,6.2,6.2,6.2,0.0,0.0,6.2225,6.25,6.2,0.04999999999999982,-0.019999999999999574,2874,5064,1181,3883,-2314
2018-03-25,6.2425,6.26,6.2,0.05999999999999961,-0.009999999999999787,6.26,6.28,6.25,0.03000000000000025,-0.009999999999999787,6.2075000000000005,6.23,6.2,0.03000000000000025,-0.03000000000000025,6.23,6.25,6.22,0.03000000000000025,-0.010000000000000675,2831,7274,757,6517,1353
