Date,SPDR Global DowEtf_Open_average,SPDR Global DowEtf_Open_max,SPDR Global DowEtf_Open_min,SPDR Global DowEtf_Open_volatility,SPDR Global DowEtf_Open_change,SPDR Global DowEtf_High_average,SPDR Global DowEtf_High_max,SPDR Global DowEtf_High_min,SPDR Global DowEtf_High_volatility,SPDR Global DowEtf_High_change,SPDR Global DowEtf_Low_average,SPDR Global DowEtf_Low_max,SPDR Global DowEtf_Low_min,SPDR Global DowEtf_Low_volatility,SPDR Global DowEtf_Low_change,SPDR Global DowEtf_Close_average,SPDR Global DowEtf_Close_max,SPDR Global DowEtf_Close_min,SPDR Global DowEtf_Close_volatility,SPDR Global DowEtf_Close_change
2018-04-22,85.18,85.18,85.18,0.0,0.0,85.18,85.18,85.18,0.0,0.0,84.97,84.97,84.97,0.0,0.0,84.97,84.97,84.97,0.0,0.0
2018-04-29,83.26,83.26,83.26,0.0,0.0,84.49,84.49,84.49,0.0,0.0,83.26,83.26,83.26,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2018-05-06,85.46,85.46,85.46,0.0,0.0,85.74,85.74,85.74,0.0,0.0,85.33,85.33,85.33,0.0,0.0,85.74,85.74,85.74,0.0,0.0
2018-05-13,85.61,85.61,85.61,0.0,0.0,85.61,85.61,85.61,0.0,0.0,85.61,85.61,85.61,0.0,0.0,85.61,85.61,85.61,0.0,0.0
2018-05-20,85.22,85.22,85.22,0.0,0.0,85.22,85.22,85.22,0.0,0.0,84.78,84.78,84.78,0.0,0.0,84.78,84.78,84.78,0.0,0.0
2018-05-27,84.14,84.14,84.14,0.0,0.0,84.34,84.34,84.34,0.0,0.0,84.09,84.09,84.09,0.0,0.0,84.27,84.27,84.27,0.0,0.0
2018-06-03,85.27,85.27,85.27,0.0,0.0,85.27,85.27,85.27,0.0,0.0,85.27,85.27,85.27,0.0,0.0,85.27,85.27,85.27,0.0,0.0
2018-06-10,85.19,85.19,85.19,0.0,0.0,85.35,85.35,85.35,0.0,0.0,85.19,85.19,85.19,0.0,0.0,85.35,85.35,85.35,0.0,0.0
2018-06-17,82.84,82.84,82.84,0.0,0.0,83.38,83.38,83.38,0.0,0.0,82.84,82.84,82.84,0.0,0.0,83.35,83.35,83.35,0.0,0.0
2018-06-24,82.53,82.53,82.53,0.0,0.0,82.53,82.53,82.53,0.0,0.0,82.46,82.46,82.46,0.0,0.0,82.46,82.46,82.46,0.0,0.0
2018-07-01,82.73,82.73,82.73,0.0,0.0,82.73,82.73,82.73,0.0,0.0,82.73,82.73,82.73,0.0,0.0,82.73,82.73,82.73,0.0,0.0
2018-07-08,83.77,83.77,83.77,0.0,0.0,83.81,83.81,83.81,0.0,0.0,83.77,83.77,83.77,0.0,0.0,83.81,83.81,83.81,0.0,0.0
2018-07-15,84.12,84.12,84.12,0.0,0.0,84.12,84.12,84.12,0.0,0.0,84.12,84.12,84.12,0.0,0.0,84.12,84.12,84.12,0.0,0.0
2018-07-22,85.55,85.55,85.55,0.0,0.0,85.55,85.55,85.55,0.0,0.0,85.04,85.04,85.04,0.0,0.0,85.25,85.25,85.25,0.0,0.0
2018-07-29,85.0,85.0,85.0,0.0,0.0,85.2,85.2,85.2,0.0,0.0,85.0,85.0,85.0,0.0,0.0,85.2,85.2,85.2,0.0,0.0
2018-08-05,85.63,85.63,85.63,0.0,0.0,85.7,85.7,85.7,0.0,0.0,85.63,85.63,85.63,0.0,0.0,85.7,85.7,85.7,0.0,0.0
2018-08-12,83.86,83.86,83.86,0.0,0.0,84.36,84.36,84.36,0.0,0.0,83.86,83.86,83.86,0.0,0.0,84.36,84.36,84.36,0.0,0.0
2018-08-19,85.18,85.18,85.18,0.0,0.0,85.31,85.31,85.31,0.0,0.0,85.18,85.18,85.18,0.0,0.0,85.31,85.31,85.31,0.0,0.0
2018-08-26,85.5,85.5,85.5,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.2,85.2,85.2,0.0,0.0,85.25,85.25,85.25,0.0,0.0
2018-09-02,84.58,84.58,84.58,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.16,84.16,84.16,0.0,0.0,84.16,84.16,84.16,0.0,0.0
2018-09-09,85.33,85.33,85.33,0.0,0.0,85.57,85.57,85.57,0.0,0.0,85.33,85.33,85.33,0.0,0.0,85.57,85.57,85.57,0.0,0.0
2018-09-16,87.36,87.36,87.36,0.0,0.0,87.41,87.41,87.41,0.0,0.0,87.35,87.35,87.35,0.0,0.0,87.36,87.36,87.36,0.0,0.0
2018-09-23,86.44,86.44,86.44,0.0,0.0,86.52,86.52,86.52,0.0,0.0,86.22,86.22,86.22,0.0,0.0,86.22,86.22,86.22,0.0,0.0
2018-09-30,85.19,85.19,85.19,0.0,0.0,85.2,85.2,85.2,0.0,0.0,84.75,84.75,84.75,0.0,0.0,84.79,84.79,84.79,0.0,0.0
2018-10-07,82.72,82.72,82.72,0.0,0.0,82.72,82.72,82.72,0.0,0.0,81.53,81.53,81.53,0.0,0.0,82.31,82.31,82.31,0.0,0.0
2018-10-14,82.17,82.17,82.17,0.0,0.0,82.23,82.23,82.23,0.0,0.0,82.06,82.06,82.06,0.0,0.0,82.14,82.14,82.14,0.0,0.0
2018-10-21,77.64,77.64,77.64,0.0,0.0,79.1,79.1,79.1,0.0,0.0,77.64,77.64,77.64,0.0,0.0,78.73,78.73,78.73,0.0,0.0
2018-10-28,81.51,81.51,81.51,0.0,0.0,81.78,81.78,81.78,0.0,0.0,80.29,80.29,80.29,0.0,0.0,80.74,80.74,80.74,0.0,0.0
2018-11-04,82.13,82.13,82.13,0.0,0.0,82.21,82.21,82.21,0.0,0.0,81.66,81.66,81.66,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2018-11-11,81.0,81.0,81.0,0.0,0.0,81.46,81.46,81.46,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2018-11-18,79.29,79.29,79.29,0.0,0.0,79.29,79.29,79.29,0.0,0.0,79.04,79.04,79.04,0.0,0.0,79.12,79.12,79.12,0.0,0.0
2018-11-25,81.39,81.39,81.39,0.0,0.0,81.44,81.44,81.44,0.0,0.0,81.39,81.39,81.39,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2018-12-02,80.11,80.11,80.11,0.0,0.0,80.11,80.11,80.11,0.0,0.0,79.24,79.24,79.24,0.0,0.0,79.31,79.31,79.31,0.0,0.0
2018-12-09,78.49,78.49,78.49,0.0,0.0,78.63,78.63,78.63,0.0,0.0,78.07,78.07,78.07,0.0,0.0,78.07,78.07,78.07,0.0,0.0
2018-12-16,75.05,75.05,75.05,0.0,0.0,75.7,75.7,75.7,0.0,0.0,73.89,73.89,73.89,0.0,0.0,74.05,74.05,74.05,0.0,0.0
2018-12-23,75.63,75.63,75.63,0.0,0.0,75.84,75.84,75.84,0.0,0.0,75.1,75.1,75.1,0.0,0.0,75.12,75.12,75.12,0.0,0.0
2018-12-30,75.88,75.88,75.88,0.0,0.0,77.4,77.4,77.4,0.0,0.0,75.66,75.66,75.66,0.0,0.0,77.02,77.02,77.02,0.0,0.0
2019-01-06,78.44,78.44,78.44,0.0,0.0,78.75,78.75,78.75,0.0,0.0,78.44,78.44,78.44,0.0,0.0,78.75,78.75,78.75,0.0,0.0
2019-01-13,80.21,80.21,80.21,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2019-01-20,80.9,80.9,80.9,0.0,0.0,81.02,81.02,81.02,0.0,0.0,80.76,80.76,80.76,0.0,0.0,80.76,80.76,80.76,0.0,0.0
2019-01-27,81.44,81.44,81.44,0.0,0.0,81.73,81.73,81.73,0.0,0.0,81.42,81.42,81.42,0.0,0.0,81.56,81.56,81.56,0.0,0.0
2019-02-03,80.39,80.39,80.39,0.0,0.0,80.86,80.86,80.86,0.0,0.0,80.39,80.39,80.39,0.0,0.0,80.86,80.86,80.86,0.0,0.0
2019-02-10,82.45,82.45,82.45,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.45,82.45,82.45,0.0,0.0,82.76,82.76,82.76,0.0,0.0
2019-02-17,83.4,83.4,83.4,0.0,0.0,83.42,83.42,83.42,0.0,0.0,83.21,83.21,83.21,0.0,0.0,83.21,83.21,83.21,0.0,0.0
2019-02-24,83.23,83.23,83.23,0.0,0.0,83.34,83.34,83.34,0.0,0.0,83.21,83.21,83.21,0.0,0.0,83.34,83.34,83.34,0.0,0.0
2019-03-03,81.17,81.17,81.17,0.0,0.0,81.76,81.76,81.76,0.0,0.0,81.17,81.17,81.17,0.0,0.0,81.76,81.76,81.76,0.0,0.0
2019-03-10,84.08,84.08,84.08,0.0,0.0,84.08,84.08,84.08,0.0,0.0,83.92,83.92,83.92,0.0,0.0,83.92,83.92,83.92,0.0,0.0
2019-03-17,83.13,83.13,83.13,0.0,0.0,83.22,83.22,83.22,0.0,0.0,82.58,82.58,82.58,0.0,0.0,82.58,82.58,82.58,0.0,0.0
2019-03-24,82.93,82.93,82.93,0.0,0.0,83.16,83.16,83.16,0.0,0.0,82.82,82.82,82.82,0.0,0.0,83.16,83.16,83.16,0.0,0.0
2019-03-31,85.23,85.23,85.23,0.0,0.0,85.23,85.23,85.23,0.0,0.0,85.06,85.06,85.06,0.0,0.0,85.06,85.06,85.06,0.0,0.0
2019-04-07,85.47,85.47,85.47,0.0,0.0,85.47,85.47,85.47,0.0,0.0,85.47,85.47,85.47,0.0,0.0,85.47,85.47,85.47,0.0,0.0
2019-04-14,85.81,85.81,85.81,0.0,0.0,85.81,85.81,85.81,0.0,0.0,85.75,85.75,85.75,0.0,0.0,85.77,85.77,85.77,0.0,0.0
2019-04-21,85.2,85.2,85.2,0.0,0.0,85.44,85.44,85.44,0.0,0.0,85.2,85.2,85.2,0.0,0.0,85.44,85.44,85.44,0.0,0.0
2019-04-28,85.62,85.62,85.62,0.0,0.0,86.01,86.01,86.01,0.0,0.0,85.62,85.62,85.62,0.0,0.0,85.98,85.98,85.98,0.0,0.0
2019-05-05,83.1,83.1,83.1,0.0,0.0,83.52,83.52,83.52,0.0,0.0,82.57,82.57,82.57,0.0,0.0,83.52,83.52,83.52,0.0,0.0
2019-05-12,83.0,83.0,83.0,0.0,0.0,83.0,83.0,83.0,0.0,0.0,82.54,82.54,82.54,0.0,0.0,82.64,82.64,82.64,0.0,0.0
2019-05-19,82.27,82.27,82.27,0.0,0.0,82.27,82.27,82.27,0.0,0.0,82.17,82.17,82.17,0.0,0.0,82.18,82.18,82.18,0.0,0.0
2019-05-26,80.29,80.29,80.29,0.0,0.0,80.54,80.54,80.54,0.0,0.0,80.25,80.25,80.25,0.0,0.0,80.42,80.42,80.42,0.0,0.0
2019-06-02,83.79,83.79,83.79,0.0,0.0,83.8,83.8,83.8,0.0,0.0,83.43,83.43,83.43,0.0,0.0,83.49,83.49,83.49,0.0,0.0
2019-06-09,83.61,83.61,83.61,0.0,0.0,83.61,83.61,83.61,0.0,0.0,83.55,83.55,83.55,0.0,0.0,83.55,83.55,83.55,0.0,0.0
2019-06-16,85.83,85.83,85.83,0.0,0.0,86.03,86.03,86.03,0.0,0.0,85.8,85.8,85.8,0.0,0.0,85.8,85.8,85.8,0.0,0.0
2019-06-23,84.81,84.81,84.81,0.0,0.0,85.01,85.01,85.01,0.0,0.0,84.81,84.81,84.81,0.0,0.0,84.86,84.86,84.86,0.0,0.0
2019-06-30,85.56,85.56,85.56,0.0,0.0,85.72,85.72,85.72,0.0,0.0,85.56,85.56,85.56,0.0,0.0,85.72,85.72,85.72,0.0,0.0
2019-07-07,85.83,85.83,85.83,0.0,0.0,85.95,85.95,85.95,0.0,0.0,85.83,85.83,85.83,0.0,0.0,85.95,85.95,85.95,0.0,0.0
2019-07-14,85.43,85.43,85.43,0.0,0.0,85.43,85.43,85.43,0.0,0.0,85.43,85.43,85.43,0.0,0.0,85.43,85.43,85.43,0.0,0.0
2019-07-21,85.73,85.73,85.73,0.0,0.0,85.95,85.95,85.95,0.0,0.0,85.7,85.7,85.7,0.0,0.0,85.95,85.95,85.95,0.0,0.0
2019-07-28,83.34,83.34,83.34,0.0,0.0,83.39,83.39,83.39,0.0,0.0,82.78,82.78,82.78,0.0,0.0,83.13,83.13,83.13,0.0,0.0
2019-08-04,82.35,82.35,82.35,0.0,0.0,82.35,82.35,82.35,0.0,0.0,81.94,81.94,81.94,0.0,0.0,82.34,82.34,82.34,0.0,0.0
2019-08-11,80.37,80.37,80.37,0.0,0.0,80.95,80.95,80.95,0.0,0.0,80.37,80.37,80.37,0.0,0.0,80.95,80.95,80.95,0.0,0.0
2019-08-18,81.37,81.37,81.37,0.0,0.0,81.71,81.71,81.71,0.0,0.0,79.83,79.83,79.83,0.0,0.0,79.83,79.83,79.83,0.0,0.0
2019-08-25,82.09,82.09,82.09,0.0,0.0,82.09,82.09,82.09,0.0,0.0,81.86,81.86,81.86,0.0,0.0,81.99,81.99,81.99,0.0,0.0
2019-09-01,83.67,83.67,83.67,0.0,0.0,83.71,83.71,83.71,0.0,0.0,83.62,83.62,83.62,0.0,0.0,83.71,83.71,83.71,0.0,0.0
2019-09-08,85.68,85.68,85.68,0.0,0.0,85.71,85.71,85.71,0.0,0.0,85.63,85.63,85.63,0.0,0.0,85.71,85.71,85.71,0.0,0.0
2019-09-15,85.2,85.2,85.2,0.0,0.0,85.2,85.2,85.2,0.0,0.0,85.07,85.07,85.07,0.0,0.0,85.07,85.07,85.07,0.0,0.0
2019-09-22,83.46,83.46,83.46,0.0,0.0,83.62,83.62,83.62,0.0,0.0,83.11,83.11,83.11,0.0,0.0,83.11,83.11,83.11,0.0,0.0
2019-09-29,81.39,81.39,81.39,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.39,81.39,81.39,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2019-10-06,83.2,83.2,83.2,0.0,0.0,83.87,83.87,83.87,0.0,0.0,83.2,83.2,83.2,0.0,0.0,83.56,83.56,83.56,0.0,0.0
2019-10-13,84.21,84.21,84.21,0.0,0.0,84.21,84.21,84.21,0.0,0.0,84.21,84.21,84.21,0.0,0.0,84.21,84.21,84.21,0.0,0.0
2019-10-20,85.12,85.12,85.12,0.0,0.0,85.12,85.12,85.12,0.0,0.0,85.12,85.12,85.12,0.0,0.0,85.12,85.12,85.12,0.0,0.0
2019-10-27,85.72,85.72,85.72,0.0,0.0,85.94,85.94,85.94,0.0,0.0,85.72,85.72,85.72,0.0,0.0,85.94,85.94,85.94,0.0,0.0
2019-11-03,87.06,87.06,87.06,0.0,0.0,87.32,87.32,87.32,0.0,0.0,87.06,87.06,87.06,0.0,0.0,87.32,87.32,87.32,0.0,0.0
2019-11-10,87.33,87.33,87.33,0.0,0.0,87.41,87.41,87.41,0.0,0.0,87.33,87.33,87.33,0.0,0.0,87.37,87.37,87.37,0.0,0.0
2019-11-17,86.98,86.98,86.98,0.0,0.0,86.98,86.98,86.98,0.0,0.0,86.98,86.98,86.98,0.0,0.0,86.98,86.98,86.98,0.0,0.0
2019-11-24,87.29,87.29,87.29,0.0,0.0,87.29,87.29,87.29,0.0,0.0,87.29,87.29,87.29,0.0,0.0,87.29,87.29,87.29,0.0,0.0
2019-12-01,87.3,87.3,87.3,0.0,0.0,87.62,87.62,87.62,0.0,0.0,87.3,87.3,87.3,0.0,0.0,87.62,87.62,87.62,0.0,0.0
2019-12-08,89.2,89.2,89.2,0.0,0.0,89.59,89.59,89.59,0.0,0.0,88.91,88.91,88.91,0.0,0.0,88.98,88.98,88.98,0.0,0.0
2019-12-15,90.09,90.09,90.09,0.0,0.0,90.09,90.09,90.09,0.0,0.0,90.04,90.04,90.04,0.0,0.0,90.04,90.04,90.04,0.0,0.0
2019-12-22,90.24,90.24,90.24,0.0,0.0,90.24,90.24,90.24,0.0,0.0,89.48,89.48,89.48,0.0,0.0,89.97,89.97,89.97,0.0,0.0
2019-12-29,89.68,89.68,89.68,0.0,0.0,89.77,89.77,89.77,0.0,0.0,89.59,89.59,89.59,0.0,0.0,89.59,89.59,89.59,0.0,0.0
