Date,MYEStock_Open_average,MYEStock_Open_max,MYEStock_Open_min,MYEStock_Open_volatility,MYEStock_Open_change,MYEStock_High_average,MYEStock_High_max,MYEStock_High_min,MYEStock_High_volatility,MYEStock_High_change,MYEStock_Low_average,MYEStock_Low_max,MYEStock_Low_min,MYEStock_Low_volatility,MYEStock_Low_change,MYEStock_Close_average,MYEStock_Close_max,MYEStock_Close_min,MYEStock_Close_volatility,MYEStock_Close_change,MYEStock_Volume_average,MYEStock_Volume_max,MYEStock_Volume_min,MYEStock_Volume_volatility,MYEStock_Volume_change
2018-01-14,21.225,21.4,21.0,0.3999999999999986,-0.14999999999999858,21.65,22.0,21.4,0.6000000000000014,0.3999999999999986,20.875,21.2,20.7,0.5,0.34999999999999787,21.3375,21.8,20.95,0.8500000000000014,0.8500000000000014,87218,133693,47008,86685,-30381
2018-01-21,21.64,21.8,21.45,0.3500000000000014,-0.10000000000000142,21.75,21.85,21.65,0.20000000000000284,-0.15000000000000213,21.330000000000002,21.45,21.2,0.25,-0.09999999999999787,21.53,21.7,21.4,0.3000000000000007,0.0,47335,57641,32994,24647,-18064
2018-01-28,21.2,21.5,20.9,0.6000000000000014,-0.5500000000000007,21.46,21.75,20.95,0.8000000000000007,-0.8000000000000007,20.974,21.35,20.5,0.8500000000000014,-0.8500000000000014,21.15,21.5,20.7,0.8000000000000007,-0.8000000000000007,66301,120770,41216,79554,10677
2018-02-04,19.9,20.5,19.25,1.25,-0.8000000000000007,20.26,20.8,19.85,0.9499999999999993,-0.9499999999999993,19.419999999999998,19.65,19.2,0.4499999999999993,-0.4499999999999993,19.78,20.2,19.5,0.6999999999999993,0.05000000000000071,82808,133217,58560,74657,2651
2018-02-11,19.580000000000002,19.8,19.25,0.5500000000000007,0.10000000000000142,19.87,20.05,19.75,0.3000000000000007,0.1999999999999993,19.38,19.65,19.25,0.3999999999999986,0.34999999999999787,19.66,19.9,19.45,0.4499999999999993,-0.05000000000000071,58642,69160,46588,22572,-22485
2018-02-18,19.625,19.9,19.4,0.5,0.25,19.9,20.0,19.8,0.1999999999999993,0.14999999999999858,19.4375,19.65,19.25,0.3999999999999986,0.1999999999999993,19.575,19.8,19.3,0.5,0.3000000000000007,65605,97447,39462,57985,-43269
2018-02-25,19.37,19.95,18.85,1.0999999999999979,-1.0500000000000007,19.68,20.05,19.32,0.7300000000000004,-0.48999999999999844,19.14,19.75,18.85,0.8999999999999986,-0.8500000000000014,19.32,19.9,18.95,0.9499999999999993,-0.3999999999999986,78599,182320,32864,149456,17900
2018-03-04,20.37,21.4,19.4,2.0,2.0,20.93,21.85,19.9,1.9500000000000028,1.9500000000000028,20.23,21.4,19.15,2.25,2.25,20.77,21.55,19.75,1.8000000000000007,1.8000000000000007,70605,105908,50154,55754,-17697
2018-03-11,21.77,21.9,21.5,0.3999999999999986,0.1999999999999993,22.05,22.25,21.75,0.5,0.5,21.61,21.8,21.45,0.3500000000000014,0.3000000000000007,21.81,22.1,21.5,0.6000000000000014,0.6000000000000014,92701,225342,54790,170552,170552
2018-03-18,21.71,21.95,21.4,0.5500000000000007,-0.5500000000000007,21.85,22.1,21.4,0.7000000000000028,-0.6000000000000014,21.3,21.7,20.4,1.3000000000000007,-1.1000000000000014,21.39,21.85,20.4,1.4500000000000028,-1.4500000000000028,50857,66470,36405,30065,14759
2018-03-25,20.9625,21.15,20.65,0.5,0.3500000000000014,21.33,21.45,21.15,0.3000000000000007,0.1700000000000017,20.8625,20.95,20.6,0.34999999999999787,0.34999999999999787,21.0875,21.15,21.0,0.14999999999999858,0.09999999999999787,64849,79098,55466,23632,9334
2018-04-01,21.27,23.05,20.4,2.650000000000002,1.9499999999999993,22.195999999999998,24.15,20.88,3.2699999999999996,2.849999999999998,20.97,23.05,20.0,3.0500000000000007,2.9499999999999993,21.78,23.45,20.25,3.1999999999999993,3.1999999999999993,179347,499289,45316,453973,414707
2018-04-08,23.28,23.7,22.75,0.9499999999999993,0.0,23.55,23.7,23.2,0.5,0.0,22.95,23.25,22.55,0.6999999999999993,0.5500000000000007,23.18,23.55,22.8,0.75,0.5500000000000007,85982,132918,42160,90758,-57120
2018-04-15,23.76,23.9,23.6,0.29999999999999716,0.14999999999999858,24.1,24.25,23.95,0.3000000000000007,0.25,23.54,23.65,23.35,0.29999999999999716,0.05000000000000071,23.86,24.2,23.75,0.4499999999999993,0.3999999999999986,60253,90297,40850,49447,-10292
2018-04-22,24.17,24.35,23.9,0.45000000000000284,-0.3000000000000007,24.42,24.6,24.15,0.45000000000000284,-0.3500000000000014,23.82,24.0,23.5,0.5,-0.4499999999999993,24.03,24.35,23.6,0.75,-0.5499999999999972,58867,88928,35888,53040,-24276
