Date,NFG_Open_average,NFG_Open_max,NFG_Open_min,NFG_Open_volatility,NFG_Open_change,NFG_High_average,NFG_High_max,NFG_High_min,NFG_High_volatility,NFG_High_change,NFG_Low_average,NFG_Low_max,NFG_Low_min,NFG_Low_volatility,NFG_Low_change,NFG_Close_average,NFG_Close_max,NFG_Close_min,NFG_Close_volatility,NFG_Close_change,NFG_Volume_average,NFG_Volume_max,NFG_Volume_min,NFG_Volume_volatility,NFG_Volume_change
2018-07-15,54.44,54.79,54.08,0.7100000000000009,-0.5100000000000051,54.76,55.16,54.19,0.9699999999999989,-0.8500000000000014,53.996,54.47,53.44,1.0300000000000011,-1.0300000000000011,54.348,54.74,53.68,1.0600000000000023,-1.009999999999998,447068,706024,236031,469993,157187
2018-07-22,53.758,54.02,53.02,1.0,-0.8299999999999983,54.172,54.72,53.65,1.0700000000000003,-0.46999999999999886,53.324,53.82,52.9,0.9200000000000017,-0.5300000000000011,53.624,54.02,53.02,1.0,-0.8300000000000054,316957,377480,236656,140824,93848
2018-07-29,53.408,53.89,52.63,1.259999999999998,-0.03999999999999915,54.17,55.34,53.64,1.7000000000000028,0.3100000000000023,52.816,53.24,52.05,1.1900000000000048,0.19000000000000483,53.346000000000004,53.95,52.83,1.1200000000000045,0.25,625474,908614,298469,610145,-610145
2018-08-05,55.014,55.34,54.2,1.1400000000000006,1.019999999999996,55.612,55.84,55.36,0.480000000000004,-0.3400000000000034,54.724,55.16,54.14,1.019999999999996,0.46999999999999886,55.238,55.41,55.0,0.4099999999999966,-0.4099999999999966,350026,450154,245693,204461,-204461
2018-08-12,55.936,56.91,55.16,1.75,1.75,56.652,57.4,55.74,1.6599999999999966,1.3299999999999983,55.728,56.72,55.11,1.6099999999999994,1.6099999999999994,56.246,56.89,55.49,1.3999999999999986,1.2999999999999972,495404,770713,337838,432875,54455
2018-08-19,56.903999999999996,57.23,56.5,0.7299999999999969,-0.5799999999999983,57.13,57.47,56.5,0.9699999999999989,-0.9699999999999989,56.466,56.96,55.87,1.0900000000000034,-1.0900000000000034,56.598,57.09,55.98,1.1100000000000065,-1.0700000000000003,278193,324937,257663,67274,14856
2018-08-26,55.927499999999995,56.22,55.51,0.7100000000000009,-0.5700000000000003,56.1025,56.28,55.7,0.5799999999999983,-0.509999999999998,55.5,55.79,55.27,0.519999999999996,-0.35999999999999943,55.730000000000004,55.92,55.53,0.39000000000000057,-0.3100000000000023,404227,650358,255500,394858,394858
2018-09-02,55.412,55.85,55.17,0.6799999999999997,-0.46000000000000085,55.634,56.05,55.21,0.8399999999999963,-0.8200000000000003,54.95,55.35,54.76,0.5900000000000034,-0.1699999999999946,55.296,55.76,55.03,0.7299999999999969,-0.1700000000000017,502215,624466,382979,241487,201509
2018-09-09,56.064,56.82,55.0,1.8200000000000003,1.8200000000000003,56.636,57.19,56.16,1.0300000000000011,1.0300000000000011,55.806,56.43,54.82,1.6099999999999994,1.6099999999999994,56.376,56.77,55.8,0.970000000000006,0.8900000000000006,408532,500560,221891,278669,989
2018-09-16,56.379999999999995,56.58,56.19,0.39000000000000057,-0.1600000000000037,56.656,56.88,56.47,0.4100000000000037,-0.37000000000000455,55.996,56.3,55.68,0.6199999999999974,-0.6199999999999974,56.284,56.55,56.08,0.46999999999999886,-0.4199999999999946,531717,1109617,301870,807747,109753
2018-09-23,55.736,56.33,54.95,1.3799999999999955,-0.1599999999999966,56.102,56.43,55.55,0.8800000000000026,0.04999999999999716,55.254,55.89,54.63,1.259999999999998,0.3299999999999983,55.618,56.09,54.82,1.2700000000000031,0.44000000000000483,459547,590669,352464,238205,-142685
2018-09-30,56.604,57.11,56.14,0.9699999999999989,0.9699999999999989,57.254,58.18,56.76,1.4200000000000017,1.4200000000000017,56.396,57.03,55.67,1.3599999999999994,1.3599999999999994,57.036,58.01,56.48,1.5300000000000011,1.5300000000000011,448067,558644,357899,200745,-200745
2018-10-07,57.498,58.6,55.52,3.0799999999999983,-2.4599999999999937,58.224,59.15,57.28,1.8699999999999974,-1.4599999999999937,56.798,58.3,55.36,2.9399999999999977,-2.3800000000000026,57.312,58.5,55.99,2.509999999999998,-1.7299999999999969,584368,797317,370106,427211,209489
2018-10-14,57.526,58.02,57.24,0.7800000000000011,0.7800000000000011,58.14,58.6,57.73,0.8700000000000045,0.6900000000000048,56.955999999999996,57.16,56.67,0.4899999999999949,0.36999999999999744,57.568,58.24,57.1,1.1400000000000006,-0.5899999999999963,422868,642992,316882,326110,263219
2018-10-21,56.14,57.05,55.14,1.9099999999999966,-1.6499999999999986,56.504,57.65,55.54,2.1099999999999994,-1.5,55.135999999999996,56.4,54.15,2.25,-1.7100000000000009,55.699999999999996,56.9,54.5,2.3999999999999986,-2.3999999999999986,660821,799031,525720,273311,8332
2018-10-28,53.86,54.96,51.03,3.9299999999999997,-3.5899999999999963,54.888,55.51,54.11,1.3999999999999986,-1.3999999999999986,52.886,54.48,50.76,3.719999999999999,-3.479999999999997,53.844,55.07,51.18,3.8900000000000006,-1.3900000000000006,1152855,2007649,490326,1517323,1108080
2018-11-04,53.934,54.33,53.26,1.0700000000000003,0.5900000000000034,54.52,54.82,53.96,0.8599999999999994,0.8599999999999994,53.206,53.91,52.53,1.3799999999999955,1.3799999999999955,54.01,54.42,53.57,0.8500000000000014,0.04999999999999716,674167,1033903,517965,515938,-479193
2018-11-11,53.176,54.37,51.97,2.3999999999999986,-1.0900000000000034,53.85,54.81,52.62,2.190000000000005,-0.5800000000000054,52.452,54.03,51.24,2.789999999999999,-1.1799999999999997,53.08,54.18,52.09,2.0899999999999963,-0.4099999999999966,790167,848115,693018,155097,-23345
2018-11-18,53.6525,54.09,53.16,0.9300000000000068,0.45000000000000284,54.2625,54.59,53.96,0.6300000000000026,0.6300000000000026,53.1975,53.91,52.67,1.2399999999999949,1.2399999999999949,53.905,54.52,53.19,1.3300000000000054,1.3300000000000054,470876,688123,199519,488604,-207481
2018-11-25,53.994,54.4,53.24,1.1599999999999966,-0.14999999999999858,54.406,54.95,53.98,0.970000000000006,0.3500000000000014,53.526,53.82,53.24,0.5799999999999983,-0.07000000000000028,54.052,54.88,53.38,1.5,0.730000000000004,434011,585171,349285,235886,65152
2018-12-02,54.6275,55.0,53.9,1.1000000000000014,-0.25,55.1575,55.49,54.8,0.6900000000000048,0.3100000000000023,53.94,54.45,53.35,1.1000000000000014,0.17999999999999972,54.730000000000004,55.37,53.97,1.3999999999999986,1.3999999999999986,598405,877731,422866,454865,94851
2018-12-09,55.728,55.89,55.5,0.39000000000000057,0.39000000000000057,56.12,56.28,55.69,0.5900000000000034,0.5800000000000054,55.224,55.61,54.48,1.1300000000000026,-0.5700000000000003,55.498,55.98,54.61,1.3699999999999974,-0.7800000000000011,533851,858020,379627,478393,415692
2018-12-16,53.894,54.66,53.02,1.6399999999999935,-1.6399999999999935,54.494,55.24,53.22,2.020000000000003,-1.8500000000000014,52.804,53.82,50.58,3.240000000000002,-3.210000000000001,53.142,54.12,50.63,3.489999999999995,-3.469999999999999,853643,2031176,342779,1688397,-392005
2018-12-23,51.155,51.6,50.72,0.8800000000000026,0.240000000000002,51.6425,51.9,51.26,0.6400000000000006,-0.28999999999999915,50.275,50.56,49.6,0.9600000000000009,0.9600000000000009,51.375,51.89,50.92,0.9699999999999989,-0.3299999999999983,546957,614611,489946,124665,79306
2018-12-30,51.5175,52.61,50.89,1.7199999999999989,1.7199999999999989,52.37,53.13,51.37,1.7600000000000051,1.7600000000000051,51.13,52.2,49.75,2.450000000000003,2.450000000000003,51.86,52.66,50.87,1.7899999999999991,1.6200000000000045,573885,851955,346203,505752,-384942
2019-01-06,53.586,54.44,52.69,1.75,1.1000000000000014,54.042,54.46,53.53,0.9299999999999997,0.6299999999999955,53.302,54.06,52.68,1.3800000000000026,0.7999999999999972,53.908,54.43,53.42,1.009999999999998,0.46000000000000085,370903,476905,306523,170382,-122773
2019-01-13,54.715,55.47,53.82,1.6499999999999986,1.6499999999999986,55.48,56.19,54.73,1.4600000000000009,1.4600000000000009,54.629999999999995,55.47,53.81,1.6599999999999966,1.6599999999999966,55.332499999999996,56.04,54.58,1.4600000000000009,1.4600000000000009,335293,414164,266273,147891,-147891
2019-01-20,56.368,56.94,55.9,1.0399999999999991,0.8599999999999994,56.648,57.08,56.24,0.8399999999999963,0.6999999999999957,55.976,56.51,55.48,1.0300000000000011,0.6700000000000017,56.448,56.92,55.98,0.9400000000000048,0.6000000000000014,348285,446014,296181,149833,146037
2019-01-27,57.382,58.29,56.77,1.519999999999996,1.519999999999996,57.932,59.09,57.0,2.0900000000000034,1.6199999999999974,56.894,57.59,56.45,1.1400000000000006,1.1400000000000006,57.646,58.66,56.78,1.8799999999999955,1.490000000000002,633095,1027126,322258,704868,246884
2019-02-03,58.206,58.31,58.01,0.30000000000000426,-0.2600000000000051,58.474,58.65,58.25,0.3999999999999986,-0.3999999999999986,57.772,57.9,57.69,0.21000000000000085,-0.07000000000000028,58.3,58.56,58.18,0.38000000000000256,-0.38000000000000256,449184,603492,303358,300134,-198072
2019-02-10,58.3025,58.46,58.24,0.21999999999999886,0.21000000000000085,58.725,58.96,58.53,0.4299999999999997,0.38000000000000256,58.1425,58.46,57.8,0.6600000000000037,0.3200000000000003,58.39,58.63,58.16,0.47000000000000597,0.21000000000000085,399433,445696,352688,93008,86944
2019-02-17,59.342,60.39,58.66,1.730000000000004,1.730000000000004,59.85,60.66,58.94,1.7199999999999989,1.7199999999999989,59.068,60.05,58.46,1.5899999999999963,1.5,59.72,60.58,58.73,1.8500000000000014,1.8500000000000014,371615,563354,280304,283050,248789
2019-02-24,60.13,60.5,59.88,0.6199999999999974,-0.36999999999999744,60.512,60.89,60.25,0.6400000000000006,0.1600000000000037,59.674,59.9,59.37,0.5300000000000011,-0.14999999999999858,60.236,60.88,59.94,0.9400000000000048,0.9400000000000048,467201,569405,333885,235520,171834
2019-03-03,60.07,60.73,59.78,0.9499999999999957,-0.9499999999999957,60.33,60.82,60.01,0.8100000000000023,-0.75,59.766,59.93,59.58,0.3500000000000014,-0.3100000000000023,59.922000000000004,60.03,59.82,0.21000000000000085,-0.17999999999999972,462526,669524,325560,343964,-109866
2019-03-10,60.330000000000005,60.59,59.84,0.75,0.5,60.874,61.19,60.57,0.6199999999999974,0.3299999999999983,60.1,60.32,59.67,0.6499999999999986,0.5700000000000003,60.52,60.89,60.35,0.5399999999999991,0.35999999999999943,682235,1267908,477963,789945,21448
2019-03-17,60.412,60.88,59.66,1.220000000000006,-0.35999999999999943,61.03,61.17,60.86,0.3100000000000023,-0.3100000000000023,60.032,60.43,59.61,0.8200000000000003,0.14999999999999858,60.512,60.92,60.22,0.7000000000000028,0.5300000000000011,374247,410505,313986,96519,-66240
2019-03-24,60.892,61.26,60.61,0.6499999999999986,0.11999999999999744,61.214,61.71,60.81,0.8999999999999986,-0.5700000000000003,60.54,60.9,60.11,0.7899999999999991,-0.30999999999999517,60.892,61.26,60.64,0.6199999999999974,-0.5899999999999963,358054,435121,240703,194418,120202
2019-03-31,60.74,61.07,60.51,0.5600000000000023,0.11999999999999744,60.966,61.22,60.7,0.519999999999996,0.3999999999999986,60.23,60.38,60.09,0.28999999999999915,0.28999999999999915,60.67,60.8,60.5,0.29999999999999716,0.14000000000000057,728204,882839,497937,384902,-236778
2019-04-07,60.525999999999996,60.66,60.33,0.3299999999999983,0.02999999999999403,60.852000000000004,61.27,60.59,0.6799999999999997,0.5200000000000031,60.222,60.4,59.88,0.519999999999996,0.07000000000000028,60.486,60.94,60.32,0.6199999999999974,0.5499999999999972,398547,563765,282866,280899,280899
2019-04-14,60.2375,61.1,59.05,2.0500000000000043,-2.0500000000000043,60.449999999999996,61.22,59.66,1.5600000000000023,-1.5600000000000023,59.4975,60.87,58.85,2.019999999999996,-1.9799999999999969,59.769999999999996,61.01,58.96,2.049999999999997,-1.4299999999999997,531315,704783,415105,289678,-110239
2019-04-21,59.644,60.51,58.99,1.519999999999996,-0.6599999999999966,60.022,60.63,59.22,1.4100000000000037,-1.3599999999999994,59.118,59.94,58.4,1.5399999999999991,-1.0700000000000003,59.444,60.34,58.54,1.8000000000000043,-1.8000000000000043,508066,696483,330273,366210,-94996
2019-04-28,58.598,59.3,57.93,1.3699999999999974,-0.7999999999999972,58.99,59.3,58.37,0.9299999999999997,-0.8700000000000045,57.976,58.49,57.38,1.1099999999999994,-0.8499999999999943,58.484,59.21,57.74,1.4699999999999989,-1.4699999999999989,640217,878347,472012,406335,-273734
2019-05-05,57.028,57.54,56.59,0.9499999999999957,-0.6599999999999966,57.382,57.94,57.05,0.8900000000000006,-0.5599999999999952,56.602000000000004,56.93,56.06,0.8699999999999974,-0.3100000000000023,56.962,57.13,56.66,0.47000000000000597,-0.03999999999999915,483206,658869,366904,291965,63230
2019-05-12,57.178,57.33,56.98,0.3500000000000014,0.28000000000000114,57.44,57.57,57.28,0.28999999999999915,-0.14999999999999858,56.874,57.05,56.7,0.3499999999999943,-0.14000000000000057,57.08,57.32,56.84,0.4799999999999969,-0.30999999999999517,397188,479057,276466,202591,43743
2019-05-19,56.7025,57.03,56.53,0.5,-0.5,57.12,57.24,56.98,0.2600000000000051,-0.23000000000000398,56.260000000000005,56.67,55.75,0.9200000000000017,-0.5700000000000003,56.480000000000004,56.77,56.14,0.6300000000000026,-0.6300000000000026,453580,669060,258947,410113,271742
2019-05-26,54.442,56.54,53.3,3.240000000000002,-3.1400000000000006,54.752,56.54,53.79,2.75,-2.479999999999997,53.618,54.85,52.78,2.0700000000000003,-2.0700000000000003,53.84,54.9,53.31,1.5899999999999963,-1.4099999999999966,810498,1266538,464747,801791,497453
2019-06-02,54.798,55.94,53.7,2.239999999999995,0.8900000000000006,55.24,55.98,54.6,1.3799999999999955,0.14000000000000057,54.232,55.02,53.37,1.6500000000000057,0.1600000000000037,54.722,55.57,53.59,1.9799999999999969,-0.9699999999999989,596460,884215,465558,418657,-418657
2019-06-09,53.602000000000004,53.95,53.21,0.740000000000002,0.3399999999999963,53.914,54.29,53.5,0.7899999999999991,0.519999999999996,53.236,53.76,52.56,1.1999999999999957,0.9399999999999977,53.660000000000004,54.21,52.95,1.259999999999998,1.259999999999998,489065,569336,337877,231459,-46243
2019-06-16,54.480000000000004,54.9,53.95,0.9499999999999957,0.23000000000000398,54.71,54.92,54.47,0.45000000000000284,0.2700000000000031,53.938,54.36,53.72,0.6400000000000006,0.6400000000000006,54.318,54.6,54.02,0.5799999999999983,0.44999999999999574,587018,1095407,385505,709902,-59462
2019-06-23,53.336,54.53,51.97,2.5600000000000023,-1.6499999999999986,53.672000000000004,54.88,52.84,2.039999999999999,-1.730000000000004,52.794,54.37,51.71,2.6599999999999966,-1.6699999999999946,53.08,54.44,51.87,2.5700000000000003,-1.3200000000000003,638632,922091,444312,477779,-33257
2019-06-30,53.6225,53.88,53.33,0.5500000000000043,0.5300000000000011,54.0225,54.61,53.73,0.8800000000000026,0.04999999999999716,53.32,53.77,52.97,0.8000000000000043,0.19999999999999574,53.7325,53.91,53.6,0.30999999999999517,-0.10999999999999943,760860,1484692,403988,1080704,-289379
2019-07-07,53.432,53.89,52.75,1.1400000000000006,-0.5900000000000034,53.576,53.92,52.94,0.980000000000004,-0.6500000000000057,52.914,53.58,51.71,1.8699999999999974,-1.3900000000000006,53.174,53.73,51.94,1.7899999999999991,-1.5800000000000054,458190,851930,291461,560469,506483
2019-07-14,50.4,51.87,48.53,3.3399999999999963,-3.1099999999999994,50.494,52.05,48.67,3.3799999999999955,-3.0700000000000003,49.434,50.97,47.99,2.979999999999997,-2.979999999999997,49.696,51.62,48.3,3.3200000000000003,-3.3200000000000003,790077,937927,598494,339433,-104821
2019-07-21,47.466,48.32,46.11,2.210000000000001,-2.210000000000001,47.764,48.56,46.65,1.9100000000000037,-1.9100000000000037,46.75,47.91,45.79,2.1199999999999974,-1.769999999999996,47.038000000000004,48.1,46.07,2.030000000000001,-1.8700000000000045,1015234,1170009,816384,353625,-232999
2019-07-28,47.326,48.49,46.14,2.3500000000000014,2.3500000000000014,48.302,49.01,47.59,1.4199999999999946,0.8999999999999986,46.772,47.3,46.14,1.1599999999999966,0.8399999999999963,47.698,48.86,46.87,1.990000000000002,0.4200000000000017,1825146,3328556,1187625,2140931,-275205
2019-08-04,48.064,49.05,47.25,1.7999999999999972,-0.6300000000000026,48.478,49.17,47.42,1.75,-0.5599999999999952,47.138,47.98,46.48,1.5,-0.5,48.018,49.03,47.14,1.8900000000000006,-0.7199999999999989,806618,940711,395782,544929,-544929
2019-08-11,46.804,47.18,46.44,0.740000000000002,0.4200000000000017,47.38,47.96,46.93,1.0300000000000011,-0.3100000000000023,46.538000000000004,47.03,46.11,0.9200000000000017,0.3299999999999983,46.98,47.47,46.48,0.990000000000002,0.14999999999999858,676218,877493,444349,433144,-433144
2019-08-18,46.943999999999996,47.66,45.76,1.8999999999999986,-1.8999999999999986,47.264,47.66,46.52,1.1399999999999935,-1.1399999999999935,46.344,46.94,45.47,1.4699999999999989,-1.3499999999999943,46.68,47.53,45.58,1.9500000000000028,-0.5300000000000011,436393,486152,320343,165809,140271
2019-08-25,46.332499999999996,46.73,45.83,0.8999999999999986,-0.09999999999999432,46.695,46.99,46.23,0.7600000000000051,0.2600000000000051,45.925,46.21,45.61,0.6000000000000014,0.46999999999999886,46.215,46.74,45.75,0.990000000000002,0.990000000000002,480734,618496,303248,315248,315248
2019-09-01,47.008,47.59,46.57,1.0200000000000031,0.5200000000000031,47.548,48.22,46.88,1.3399999999999963,1.3399999999999963,46.65,46.89,46.03,0.8599999999999994,0.8500000000000014,47.292,48.21,46.81,1.3999999999999986,1.3999999999999986,585332,784764,390921,393843,208034
2019-09-08,49.14,50.37,48.04,2.3299999999999983,1.1700000000000017,49.728,50.46,49.35,1.1099999999999994,-0.07000000000000028,48.584,49.02,48.04,0.980000000000004,0.7800000000000011,49.178,50.0,48.73,1.2700000000000031,-0.12000000000000455,537621,648884,423509,225375,-48408
2019-09-15,48.432,49.02,47.31,1.7100000000000009,-1.7100000000000009,48.86,49.54,48.25,1.2899999999999991,-0.8699999999999974,47.816,48.27,47.28,0.990000000000002,-0.9499999999999957,48.056000000000004,48.56,47.28,1.2800000000000011,-0.6299999999999955,701653,1255922,485175,770747,153213
2019-09-22,47.572,48.14,46.86,1.2800000000000011,-1.1099999999999994,47.856,48.21,47.21,1.0,-1.0,47.196,47.77,46.78,0.990000000000002,-0.990000000000002,47.442,48.02,46.92,1.1000000000000014,-0.9499999999999957,508032,540173,475072,65101,-65101
2019-09-29,45.524,47.0,44.8,2.200000000000003,-2.200000000000003,45.714,47.01,44.98,2.030000000000001,-2.030000000000001,44.583999999999996,45.33,43.99,1.3399999999999963,-1.3399999999999963,44.984,45.59,44.09,1.5,-1.5,751424,1019776,599859,419917,146335
2019-10-06,43.87,44.92,43.35,1.5700000000000003,1.0900000000000034,44.364,45.3,43.54,1.759999999999998,1.220000000000006,43.466,44.41,42.98,1.4299999999999997,1.1599999999999966,43.984,44.92,43.31,1.6099999999999994,1.4600000000000009,764602,1193330,618340,574990,-108232
2019-10-13,44.879999999999995,45.16,44.69,0.46999999999999886,-0.46999999999999886,45.21,45.73,44.81,0.9199999999999946,-0.9199999999999946,44.318,44.77,43.91,0.8600000000000065,-0.6000000000000014,44.782,44.91,44.58,0.3299999999999983,-0.09000000000000341,736863,1075864,477951,597913,-597913
2019-10-20,45.436,45.85,44.85,1.0,0.8699999999999974,45.848,46.13,45.61,0.5200000000000031,0.5200000000000031,45.054,45.4,44.42,0.9799999999999969,0.9799999999999969,45.538,45.72,45.3,0.4200000000000017,0.21000000000000085,504483,582762,445306,137456,-59128
