Date,PLAGStock_Open_average,PLAGStock_Open_max,PLAGStock_Open_min,PLAGStock_Open_volatility,PLAGStock_Open_change,PLAGStock_High_average,PLAGStock_High_max,PLAGStock_High_min,PLAGStock_High_volatility,PLAGStock_High_change,PLAGStock_Low_average,PLAGStock_Low_max,PLAGStock_Low_min,PLAGStock_Low_volatility,PLAGStock_Low_change,PLAGStock_Close_average,PLAGStock_Close_max,PLAGStock_Close_min,PLAGStock_Close_volatility,PLAGStock_Close_change,PLAGStock_Volume_average,PLAGStock_Volume_max,PLAGStock_Volume_min,PLAGStock_Volume_volatility,PLAGStock_Volume_change
2018-01-14,5.927,6.75,5.513,1.237,1.237,6.481999999999999,7.1,5.853,1.2469999999999999,1.1470000000000002,5.678,6.138,5.4,0.7379999999999995,0.7359999999999998,6.1267499999999995,7.05,5.402,1.6479999999999997,0.883,3528,7638,1309,6329,-280
2018-01-21,6.3032,7.117000000000001,5.65,1.4670000000000005,-0.4370000000000003,6.6074,7.122000000000001,6.002999999999999,1.1190000000000015,-1.0970000000000004,5.826,6.237,5.502999999999999,0.7340000000000009,-0.6870000000000003,6.0826,6.78,5.625,1.1550000000000002,-0.7800000000000002,3437,5232,1803,3429,1137
2018-01-28,5.8094,6.15,5.5,0.6500000000000004,-0.6500000000000004,6.005,6.25,5.5,0.75,-0.6500000000000004,5.3166,5.65,4.705,0.9450000000000003,-0.9450000000000003,5.7256,5.938,5.5,0.4379999999999997,-0.25,3330,7701,254,7447,4285
2018-02-04,4.6209999999999996,4.75,4.5,0.25,-0.25,5.12,5.5,4.75,0.75,0.025000000000000355,4.4956,4.652,4.298,0.3540000000000001,-0.3540000000000001,5.0494,5.5,4.75,0.75,0.3779999999999992,2165,4672,777,3895,2519
2018-02-11,4.875,5.25,4.375,0.875,-0.25,5.1278,5.25,4.952,0.29800000000000004,-0.04999999999999982,4.58,4.75,4.375,0.375,0.22499999999999964,5.08,5.25,4.95,0.2999999999999998,-0.04999999999999982,996,1947,311,1636,831
2018-02-18,4.9655000000000005,5.372000000000001,4.5,0.8720000000000008,-0.37700000000000067,5.0592500000000005,5.372000000000001,4.875,0.4970000000000008,-0.37700000000000067,4.6057500000000005,4.7,4.5,0.20000000000000018,-0.15500000000000025,4.9125,4.975,4.825,0.14999999999999947,-0.14999999999999947,995,1811,608,1203,950
2018-02-25,4.8912,5.325,4.503,0.8220000000000001,0.2469999999999999,5.2364,5.487,5.0,0.4870000000000001,-0.4870000000000001,4.7122,4.775,4.503,0.27200000000000024,0.242,5.0986,5.37,5.0,0.3700000000000001,-0.0030000000000001137,1535,3396,727,2669,-2235
2018-03-04,4.9974,5.75,4.75,1.0,1.0,5.324,5.75,5.12,0.6299999999999999,0.5,4.8404,5.025,4.75,0.27500000000000036,0.27500000000000036,5.2344,5.497000000000001,5.025,0.4720000000000004,0.24700000000000077,1315,2158,507,1651,1651
2018-03-11,5.0514,5.357,4.75,0.6070000000000002,-0.16699999999999982,5.1908,5.357,4.997,0.3600000000000003,-0.3600000000000003,4.7702,5.067,4.59,0.4770000000000003,-0.4770000000000003,5.1198,5.357,4.9,0.45699999999999985,-0.3600000000000003,1115,1574,849,725,-79
2018-03-18,4.7932,5.0,4.628,0.3719999999999999,0.12199999999999989,5.0994,5.497000000000001,4.9,0.5970000000000004,0.1999999999999993,4.7032,4.75,4.628,0.12199999999999989,0.12199999999999989,5.0454,5.25,4.9,0.34999999999999964,0.1999999999999993,1885,3804,283,3521,1800
2018-03-25,4.89375,5.0,4.75,0.25,0.125,5.06025,5.275,4.963,0.3120000000000003,0.3120000000000003,4.7044999999999995,4.825,4.497,0.3280000000000003,-0.3280000000000003,4.92825,4.963,4.875,0.08800000000000008,-0.038000000000000256,1781,4240,593,3647,1095
2018-04-01,4.6704,4.925,4.475,0.4500000000000002,-0.2999999999999998,4.755,4.925,4.6,0.3250000000000002,-0.17499999999999982,4.48,4.58,4.375,0.20500000000000007,-0.054999999999999716,4.727,4.835,4.6,0.23500000000000032,-0.08499999999999996,531,938,320,618,113
2018-04-08,4.7106,4.975,4.525,0.4499999999999993,0.16299999999999937,4.881,5.245,4.688,0.5570000000000004,-0.06200000000000028,4.6014,4.73,4.525,0.20500000000000007,0.024999999999999467,4.7892,4.975,4.688,0.2869999999999999,-0.06200000000000028,1596,4858,173,4685,393
2018-04-15,4.6154,4.675,4.525,0.14999999999999947,0.09999999999999964,4.6646,4.688,4.625,0.06299999999999972,-0.06299999999999972,4.474,4.58,4.3,0.28000000000000025,-0.22500000000000053,4.6548,4.688,4.598,0.08999999999999986,-0.08999999999999986,508,833,259,574,352
2018-04-22,4.396,4.5,4.23,0.2699999999999996,-0.2699999999999996,4.396,4.5,4.23,0.2699999999999996,-0.2699999999999996,4.1296,4.375,3.98,0.395,-0.3620000000000001,4.3096,4.5,4.143,0.3570000000000002,-0.3570000000000002,569,1320,126,1194,353
2018-04-29,4.0064,4.225,3.7569999999999997,0.46799999999999997,0.04999999999999982,4.1946,4.303,4.05,0.2530000000000001,0.15299999999999958,3.8087999999999997,3.875,3.7569999999999997,0.11800000000000033,0.0680000000000005,4.1406,4.303,4.0,0.30299999999999994,0.17799999999999994,1349,4352,309,4043,-547
