Date,Direxion Daily Regional Banks Bull 3X Shares_Open_average,Direxion Daily Regional Banks Bull 3X Shares_Open_max,Direxion Daily Regional Banks Bull 3X Shares_Open_min,Direxion Daily Regional Banks Bull 3X Shares_Open_volatility,Direxion Daily Regional Banks Bull 3X Shares_Open_change,Direxion Daily Regional Banks Bull 3X Shares_High_average,Direxion Daily Regional Banks Bull 3X Shares_High_max,Direxion Daily Regional Banks Bull 3X Shares_High_min,Direxion Daily Regional Banks Bull 3X Shares_High_volatility,Direxion Daily Regional Banks Bull 3X Shares_High_change,Direxion Daily Regional Banks Bull 3X Shares_Low_average,Direxion Daily Regional Banks Bull 3X Shares_Low_max,Direxion Daily Regional Banks Bull 3X Shares_Low_min,Direxion Daily Regional Banks Bull 3X Shares_Low_volatility,Direxion Daily Regional Banks Bull 3X Shares_Low_change,Direxion Daily Regional Banks Bull 3X Shares_Close_average,Direxion Daily Regional Banks Bull 3X Shares_Close_max,Direxion Daily Regional Banks Bull 3X Shares_Close_min,Direxion Daily Regional Banks Bull 3X Shares_Close_volatility,Direxion Daily Regional Banks Bull 3X Shares_Close_change
2018-08-19,84.21,84.21,84.21,0.0,0.0,85.68,85.68,85.68,0.0,0.0,83.13,83.13,83.13,0.0,0.0,83.13,83.13,83.13,0.0,0.0
2018-08-26,79.61,79.61,79.61,0.0,0.0,82.15,82.15,82.15,0.0,0.0,79.5,79.5,79.5,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2018-09-02,83.2,83.2,83.2,0.0,0.0,83.44,83.44,83.44,0.0,0.0,81.68,81.68,81.68,0.0,0.0,82.1,82.1,82.1,0.0,0.0
2018-09-09,77.79,77.79,77.79,0.0,0.0,77.9,77.9,77.9,0.0,0.0,74.9,74.9,74.9,0.0,0.0,75.67,75.67,75.67,0.0,0.0
2018-09-16,78.61,78.61,78.61,0.0,0.0,78.99,78.99,78.99,0.0,0.0,74.99,74.99,74.99,0.0,0.0,75.5,75.5,75.5,0.0,0.0
2018-09-23,69.49,69.49,69.49,0.0,0.0,69.66,69.66,69.66,0.0,0.0,65.85,65.85,65.85,0.0,0.0,66.48,66.48,66.48,0.0,0.0
2018-09-30,68.42,68.42,68.42,0.0,0.0,71.12,71.12,71.12,0.0,0.0,68.09,68.09,68.09,0.0,0.0,70.83,70.83,70.83,0.0,0.0
2018-10-07,56.9,56.9,56.9,0.0,0.0,58.45,58.45,58.45,0.0,0.0,56.36,56.36,56.36,0.0,0.0,57.2,57.2,57.2,0.0,0.0
2018-10-14,52.2,52.2,52.2,0.0,0.0,53.41,53.41,53.41,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2018-10-21,46.0,46.0,46.0,0.0,0.0,48.97,48.97,48.97,0.0,0.0,46.0,46.0,46.0,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2018-10-28,52.03,52.03,52.03,0.0,0.0,52.81,52.81,52.81,0.0,0.0,51.74,51.74,51.74,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2018-11-04,53.76,53.76,53.76,0.0,0.0,53.81,53.81,53.81,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2018-11-11,52.32,52.32,52.32,0.0,0.0,53.33,53.33,53.33,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2018-11-18,51.18,51.18,51.18,0.0,0.0,53.2,53.2,53.2,0.0,0.0,51.18,51.18,51.18,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2018-11-25,55.18,55.18,55.18,0.0,0.0,56.39,56.39,56.39,0.0,0.0,52.53,52.53,52.53,0.0,0.0,54.06,54.06,54.06,0.0,0.0
2018-12-02,42.5,42.5,42.5,0.0,0.0,42.58,42.58,42.58,0.0,0.0,38.79,38.79,38.79,0.0,0.0,40.11,40.11,40.11,0.0,0.0
2018-12-09,35.33,35.33,35.33,0.0,0.0,36.67,36.67,36.67,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2018-12-16,27.95,27.95,27.95,0.0,0.0,28.63,28.63,28.63,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-12-23,32.43,32.43,32.43,0.0,0.0,32.43,32.43,32.43,0.0,0.0,29.63,29.63,29.63,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2018-12-30,35.66,35.66,35.66,0.0,0.0,37.33,37.33,37.33,0.0,0.0,34.77,34.77,34.77,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2019-01-06,37.46,37.46,37.46,0.0,0.0,39.36,39.36,39.36,0.0,0.0,37.46,37.46,37.46,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2019-01-13,44.03,44.03,44.03,0.0,0.0,45.88,45.88,45.88,0.0,0.0,42.96,42.96,42.96,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2019-01-20,45.85,45.85,45.85,0.0,0.0,47.52,47.52,47.52,0.0,0.0,45.27,45.27,45.27,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2019-01-27,46.37,46.37,46.37,0.0,0.0,47.65,47.65,47.65,0.0,0.0,45.58,45.58,45.58,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2019-02-03,48.47,48.47,48.47,0.0,0.0,49.28,49.28,49.28,0.0,0.0,48.1,48.1,48.1,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2019-02-10,50.76,50.76,50.76,0.0,0.0,53.13,53.13,53.13,0.0,0.0,50.76,50.76,50.76,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2019-02-17,56.36,56.36,56.36,0.0,0.0,57.04,57.04,57.04,0.0,0.0,54.91,54.91,54.91,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2019-02-24,54.52,54.52,54.52,0.0,0.0,56.17,56.17,56.17,0.0,0.0,53.1,53.1,53.1,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2019-03-03,48.35,48.35,48.35,0.0,0.0,49.0,49.0,49.0,0.0,0.0,47.41,47.41,47.41,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2019-03-10,50.39,50.39,50.39,0.0,0.0,52.09,52.09,52.09,0.0,0.0,50.39,50.39,50.39,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2019-03-17,35.88,35.88,35.88,0.0,0.0,36.88,36.88,36.88,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-03-24,40.95,40.95,40.95,0.0,0.0,43.47,43.47,43.47,0.0,0.0,40.73,40.73,40.73,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-03-31,45.39,45.39,45.39,0.0,0.0,46.59,46.59,46.59,0.0,0.0,45.37,45.37,45.37,0.0,0.0,46.01,46.01,46.01,0.0,0.0
2019-04-07,48.44,48.44,48.44,0.0,0.0,48.44,48.44,48.44,0.0,0.0,45.57,45.57,45.57,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2019-04-14,46.44,46.44,46.44,0.0,0.0,46.61,46.61,46.61,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2019-04-21,49.4,49.4,49.4,0.0,0.0,52.17,52.17,52.17,0.0,0.0,49.29,49.29,49.29,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-04-28,49.12,49.12,49.12,0.0,0.0,52.92,52.92,52.92,0.0,0.0,48.49,48.49,48.49,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2019-05-05,45.26,45.26,45.26,0.0,0.0,45.75,45.75,45.75,0.0,0.0,41.97,41.97,41.97,0.0,0.0,42.43,42.43,42.43,0.0,0.0
2019-05-12,42.3,42.3,42.3,0.0,0.0,43.94,43.94,43.94,0.0,0.0,42.3,42.3,42.3,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2019-05-19,40.02,40.02,40.02,0.0,0.0,41.76,41.76,41.76,0.0,0.0,40.02,40.02,40.02,0.0,0.0,41.49,41.49,41.49,0.0,0.0
2019-05-26,35.76,35.76,35.76,0.0,0.0,38.01,38.01,38.01,0.0,0.0,35.42,35.42,35.42,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2019-06-02,40.54,40.54,40.54,0.0,0.0,41.81,41.81,41.81,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2019-06-09,40.9,40.9,40.9,0.0,0.0,41.3,41.3,41.3,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2019-06-16,40.29,40.29,40.29,0.0,0.0,41.21,41.21,41.21,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2019-06-23,44.65,44.65,44.65,0.0,0.0,45.65,45.65,45.65,0.0,0.0,43.47,43.47,43.47,0.0,0.0,44.21,44.21,44.21,0.0,0.0
2019-06-30,44.06,44.06,44.06,0.0,0.0,44.27,44.27,44.27,0.0,0.0,42.74,42.74,42.74,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2019-07-07,44.92,44.92,44.92,0.0,0.0,44.92,44.92,44.92,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-07-14,41.9,41.9,41.9,0.0,0.0,42.5,42.5,42.5,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-07-21,47.58,47.58,47.58,0.0,0.0,48.0,48.0,48.0,0.0,0.0,46.08,46.08,46.08,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2019-07-28,36.91,36.91,36.91,0.0,0.0,37.42,37.42,37.42,0.0,0.0,34.5,34.5,34.5,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2019-08-04,35.72,35.72,35.72,0.0,0.0,35.73,35.73,35.73,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2019-08-11,36.19,36.19,36.19,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2019-08-18,32.02,32.02,32.02,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.12,31.12,31.12,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-08-25,34.63,34.63,34.63,0.0,0.0,35.0,35.0,35.0,0.0,0.0,33.76,33.76,33.76,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-09-01,35.5,35.5,35.5,0.0,0.0,38.69,38.69,38.69,0.0,0.0,35.39,35.39,35.39,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2019-09-08,41.41,41.41,41.41,0.0,0.0,43.94,43.94,43.94,0.0,0.0,41.4,41.4,41.4,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2019-09-15,40.57,40.57,40.57,0.0,0.0,41.75,41.75,41.75,0.0,0.0,39.8,39.8,39.8,0.0,0.0,41.26,41.26,41.26,0.0,0.0
2019-09-22,40.76,40.76,40.76,0.0,0.0,40.76,40.76,40.76,0.0,0.0,39.8,39.8,39.8,0.0,0.0,40.02,40.02,40.02,0.0,0.0
2019-09-29,37.04,37.04,37.04,0.0,0.0,37.33,37.33,37.33,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-10-06,36.8,36.8,36.8,0.0,0.0,38.16,38.16,38.16,0.0,0.0,36.8,36.8,36.8,0.0,0.0,37.9,37.9,37.9,0.0,0.0
2019-10-13,41.1,41.1,41.1,0.0,0.0,42.42,42.42,42.42,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2019-10-20,43.59,43.59,43.59,0.0,0.0,44.62,44.62,44.62,0.0,0.0,43.59,43.59,43.59,0.0,0.0,44.24,44.24,44.24,0.0,0.0
2019-10-27,45.38,45.38,45.38,0.0,0.0,46.88,46.88,46.88,0.0,0.0,45.38,45.38,45.38,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2019-11-03,47.66,47.66,47.66,0.0,0.0,48.19,48.19,48.19,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2019-11-10,44.97,44.97,44.97,0.0,0.0,45.93,45.93,45.93,0.0,0.0,44.91,44.91,44.91,0.0,0.0,45.72,45.72,45.72,0.0,0.0
2019-11-17,46.53,46.53,46.53,0.0,0.0,47.82,47.82,47.82,0.0,0.0,46.38,46.38,46.38,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2019-11-24,48.01,48.01,48.01,0.0,0.0,48.26,48.26,48.26,0.0,0.0,46.0,46.0,46.0,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-12-01,48.06,48.06,48.06,0.0,0.0,48.72,48.72,48.72,0.0,0.0,47.74,47.74,47.74,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2019-12-08,53.0,53.0,53.0,0.0,0.0,53.7,53.7,53.7,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2019-12-15,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.43,52.43,52.43,0.0,0.0
2019-12-22,52.86,52.86,52.86,0.0,0.0,52.86,52.86,52.86,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-12-29,50.39,50.39,50.39,0.0,0.0,51.5,51.5,51.5,0.0,0.0,49.61,49.61,49.61,0.0,0.0,51.1,51.1,51.1,0.0,0.0
