Date,FSS_Open_average,FSS_Open_max,FSS_Open_min,FSS_Open_volatility,FSS_Open_change,FSS_High_average,FSS_High_max,FSS_High_min,FSS_High_volatility,FSS_High_change,FSS_Low_average,FSS_Low_max,FSS_Low_min,FSS_Low_volatility,FSS_Low_change,FSS_Close_average,FSS_Close_max,FSS_Close_min,FSS_Close_volatility,FSS_Close_change,FSS_Volume_average,FSS_Volume_max,FSS_Volume_min,FSS_Volume_volatility,FSS_Volume_change
2018-01-14,20.4025,20.59,20.13,0.46000000000000085,0.39000000000000057,20.7075,20.97,20.48,0.48999999999999844,0.48999999999999844,20.302500000000002,20.52,20.1,0.41999999999999815,0.41999999999999815,20.57,20.91,20.29,0.620000000000001,0.620000000000001,333048,448988,201373,247615,-247615
2018-01-21,20.952,21.17,20.85,0.3200000000000003,0.3200000000000003,21.07,21.19,20.97,0.22000000000000242,0.19000000000000128,20.67,20.78,20.51,0.2699999999999996,0.10999999999999943,20.936,21.08,20.85,0.22999999999999687,-0.10999999999999943,247777,371522,177128,194394,-30995
2018-01-28,20.541999999999998,20.9,20.2,0.6999999999999993,-0.4700000000000024,20.702,20.93,20.32,0.6099999999999994,-0.6099999999999994,20.268,20.71,19.91,0.8000000000000007,-0.8000000000000007,20.470000000000002,20.76,19.98,0.7800000000000011,-0.7800000000000011,223722,238679,208992,29687,19897
2018-02-04,19.176000000000002,19.78,18.88,0.9000000000000021,-0.8399999999999999,19.384,19.91,18.99,0.9200000000000017,-0.6700000000000017,18.728,19.17,18.37,0.8000000000000007,-0.5500000000000007,19.038,19.23,18.78,0.4499999999999993,-0.14000000000000057,451802,1158561,252637,905924,50765
2018-02-11,19.0,19.21,18.72,0.490000000000002,0.08999999999999986,19.194,19.53,18.96,0.5700000000000003,0.41000000000000014,18.79,19.07,18.6,0.46999999999999886,0.46999999999999886,19.114,19.4,18.93,0.46999999999999886,0.4399999999999977,402381,895426,157277,738149,575839
2018-02-18,19.485,19.6,19.32,0.28000000000000114,0.28000000000000114,19.785,19.83,19.73,0.09999999999999787,0.0,19.380000000000003,19.48,19.27,0.21000000000000085,0.21000000000000085,19.525000000000002,19.6,19.42,0.17999999999999972,0.14999999999999858,182393,268393,110906,157487,-157487
2018-02-25,20.37,21.46,19.57,1.8900000000000006,1.5,21.096,22.14,19.75,2.3900000000000006,1.9899999999999984,20.17,21.07,19.25,1.8200000000000003,1.7600000000000016,20.704,21.7,19.61,2.09,2.009999999999998,375922,727219,189793,537426,148573
2018-03-04,22.104,22.57,21.59,0.9800000000000004,0.7899999999999991,22.518,22.96,22.05,0.9100000000000001,0.9100000000000001,21.938,22.25,21.52,0.7300000000000004,0.7300000000000004,22.328,22.83,21.95,0.879999999999999,0.879999999999999,255567,338475,176764,161711,-125451
2018-03-11,22.62,22.92,22.19,0.7300000000000004,-0.7300000000000004,22.898,23.17,22.46,0.7100000000000009,-0.240000000000002,22.362,22.71,22.08,0.6300000000000026,-0.5199999999999996,22.556,22.83,22.19,0.639999999999997,-0.04999999999999716,276707,509041,153992,355049,317317
2018-03-18,22.298000000000002,22.76,22.09,0.6700000000000017,-0.5600000000000023,22.678,22.82,22.44,0.379999999999999,0.05999999999999872,21.964,22.08,21.78,0.29999999999999716,-0.17999999999999972,22.148,22.43,21.78,0.6499999999999986,-0.4800000000000004,280698,540898,170336,370562,143040
2018-03-25,21.9975,22.4,21.69,0.7099999999999973,-0.21999999999999886,22.2475,22.45,21.95,0.5,-0.259999999999998,21.630000000000003,21.78,21.44,0.33999999999999986,0.030000000000001137,21.927500000000002,22.32,21.64,0.6799999999999997,-0.3000000000000007,232320,300313,184935,115378,71092
2018-04-01,22.172,22.75,21.87,0.879999999999999,0.7300000000000004,22.516000000000002,22.97,22.1,0.8699999999999974,0.8699999999999974,21.86,22.29,21.44,0.8499999999999979,0.5,22.294,22.81,21.81,1.0,0.6600000000000001,431055,600715,318741,281974,-150498
2018-04-08,22.376,22.56,22.28,0.2799999999999976,-0.17999999999999972,22.541999999999998,22.74,22.41,0.3299999999999983,-0.14999999999999858,22.094,22.19,22.0,0.19000000000000128,0.05999999999999872,22.224,22.4,22.0,0.3999999999999986,0.23000000000000043,197799,304086,89240,214846,-137170
2018-04-15,23.073999999999998,23.81,22.4,1.4100000000000001,1.3300000000000018,23.496,24.18,22.54,1.6400000000000006,1.3100000000000023,22.898,23.68,22.16,1.5199999999999996,1.2800000000000011,23.244,23.81,22.41,1.3999999999999986,1.1600000000000001,467213,734622,359404,375218,41107
2018-04-22,22.658,23.69,22.1,1.5899999999999999,-1.5899999999999999,22.712,23.69,22.18,1.5100000000000016,-1.5100000000000016,22.034000000000002,22.89,21.71,1.1799999999999997,-1.1799999999999997,22.234,22.98,21.8,1.1799999999999997,-1.1799999999999997,196870,256239,141263,114976,-63504
2018-04-29,21.64,21.87,21.5,0.370000000000001,-0.1700000000000017,21.928,22.07,21.61,0.46000000000000085,0.030000000000001137,21.392,21.64,20.93,0.7100000000000009,-0.08000000000000185,21.712,21.99,21.47,0.5199999999999996,0.3299999999999983,339854,701320,161602,539718,-12876
2018-05-06,22.994,23.47,21.99,1.4800000000000004,1.1700000000000017,23.296,23.66,22.27,1.3900000000000006,1.1099999999999994,22.566,23.09,21.89,1.1999999999999993,1.0799999999999983,22.983999999999998,23.47,22.2,1.2699999999999996,1.0100000000000016,346649,472291,204944,267347,-33244
