Date,CRMD_Open_average,CRMD_Open_max,CRMD_Open_min,CRMD_Open_volatility,CRMD_Open_change,CRMD_High_average,CRMD_High_max,CRMD_High_min,CRMD_High_volatility,CRMD_High_change,CRMD_Low_average,CRMD_Low_max,CRMD_Low_min,CRMD_Low_volatility,CRMD_Low_change,CRMD_Close_average,CRMD_Close_max,CRMD_Close_min,CRMD_Close_volatility,CRMD_Close_change,CRMD_Volume_average,CRMD_Volume_max,CRMD_Volume_min,CRMD_Volume_volatility,CRMD_Volume_change
2018-01-14,2.527,2.65,2.425,0.2250000000000001,-0.19999999999999973,2.5322,2.65,2.45,0.19999999999999973,-0.19999999999999973,2.3962,2.501,2.3,0.20100000000000007,-0.1299999999999999,2.4666,2.5989999999999998,2.365,0.23399999999999954,-0.23399999999999954,12324,20451,2883,17568,-7633
2018-01-21,2.4168,2.5,2.3209999999999997,0.17900000000000027,0.12900000000000045,2.4354,2.5,2.39,0.10999999999999988,0.08400000000000007,2.2874,2.34,2.2159999999999997,0.12400000000000011,0.019000000000000128,2.3442,2.452,2.25,0.20199999999999996,0.09299999999999997,10282,15135,6118,9017,-1554
2018-01-28,2.376,2.475,2.296,0.17900000000000027,-0.17500000000000027,2.4168000000000003,2.475,2.335,0.14000000000000012,-0.02499999999999991,2.2306,2.3,2.178,0.12199999999999989,-0.07499999999999973,2.3046,2.344,2.2640000000000002,0.07999999999999963,-0.07999999999999963,11510,14020,7507,6513,6513
2018-02-04,2.2914,2.35,2.25,0.10000000000000009,0.0,2.4172000000000002,2.72,2.309,0.41100000000000003,0.395,2.227,2.26,2.15,0.10999999999999988,0.02499999999999991,2.3464,2.625,2.215,0.41000000000000014,0.3650000000000002,12775,40052,3857,36195,33409
2018-02-11,2.76675,2.95,2.625,0.3250000000000002,0.3250000000000002,2.84875,2.95,2.65,0.30000000000000027,0.30000000000000027,2.6325,2.76,2.5,0.2599999999999998,0.2599999999999998,2.7642499999999997,2.85,2.5869999999999997,0.26300000000000034,0.26300000000000034,16872,21465,13540,7925,-3580
2018-02-18,1.9976,2.95,1.575,1.3750000000000002,-1.2060000000000002,2.0312,2.95,1.695,1.2550000000000001,-1.2060000000000002,1.5704,1.85,1.385,0.4650000000000001,-0.395,1.6552,1.933,1.5,0.43300000000000005,-0.43300000000000005,74387,98561,23482,75079,14019
2018-02-25,1.482,1.538,1.4,0.13800000000000012,0.016000000000000236,1.531,1.599,1.472,0.127,0.016000000000000236,1.4034,1.45,1.3659999999999999,0.08400000000000007,0.08400000000000007,1.468,1.5119999999999998,1.445,0.06699999999999973,-0.016999999999999904,25060,39958,13614,26344,-7469
2018-03-04,1.5208,1.55,1.4880000000000002,0.06199999999999983,0.05599999999999983,1.554,1.645,1.4880000000000002,0.1569999999999998,0.06199999999999983,1.456,1.525,1.391,0.1339999999999999,0.04600000000000004,1.5094,1.6130000000000002,1.45,0.16300000000000026,0.07600000000000007,31680,44610,12813,31797,14946
2018-03-11,1.5250000000000001,1.55,1.475,0.07499999999999996,0.0,1.549,1.597,1.5,0.09699999999999998,0.04699999999999993,1.4138,1.46,1.36,0.09999999999999987,-0.09999999999999987,1.4862,1.5390000000000001,1.445,0.09400000000000008,-0.016999999999999904,24252,34526,14263,20263,15070
2018-03-18,1.2304,1.55,1.1,0.44999999999999996,-0.44999999999999996,1.2456,1.55,1.12,0.42999999999999994,-0.42999999999999994,1.0594,1.161,0.9259999999999999,0.2350000000000001,-0.2350000000000001,1.1134,1.262,0.992,0.27,-0.27,35623,57661,15500,42161,-14099
