Date,SPDR MSCI USA StrategicFactors_etf_Open_average,SPDR MSCI USA StrategicFactors_etf_Open_max,SPDR MSCI USA StrategicFactors_etf_Open_min,SPDR MSCI USA StrategicFactors_etf_Open_volatility,SPDR MSCI USA StrategicFactors_etf_Open_change,SPDR MSCI USA StrategicFactors_etf_High_average,SPDR MSCI USA StrategicFactors_etf_High_max,SPDR MSCI USA StrategicFactors_etf_High_min,SPDR MSCI USA StrategicFactors_etf_High_volatility,SPDR MSCI USA StrategicFactors_etf_High_change,SPDR MSCI USA StrategicFactors_etf_Low_average,SPDR MSCI USA StrategicFactors_etf_Low_max,SPDR MSCI USA StrategicFactors_etf_Low_min,SPDR MSCI USA StrategicFactors_etf_Low_volatility,SPDR MSCI USA StrategicFactors_etf_Low_change,SPDR MSCI USA StrategicFactors_etf_Close_average,SPDR MSCI USA StrategicFactors_etf_Close_max,SPDR MSCI USA StrategicFactors_etf_Close_min,SPDR MSCI USA StrategicFactors_etf_Close_volatility,SPDR MSCI USA StrategicFactors_etf_Close_change
2018-09-09,83.7,83.7,83.7,0.0,0.0,83.7,83.7,83.7,0.0,0.0,83.19,83.19,83.19,0.0,0.0,83.35,83.35,83.35,0.0,0.0
2018-09-16,84.32,84.32,84.32,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.64,84.64,84.64,0.0,0.0
2018-09-23,83.77,83.77,83.77,0.0,0.0,83.77,83.77,83.77,0.0,0.0,83.34,83.34,83.34,0.0,0.0,83.51,83.51,83.51,0.0,0.0
2018-09-30,83.38,83.38,83.38,0.0,0.0,83.43,83.43,83.43,0.0,0.0,82.38,82.38,82.38,0.0,0.0,82.75,82.75,82.75,0.0,0.0
2018-10-07,80.18,80.18,80.18,0.0,0.0,80.18,80.18,80.18,0.0,0.0,78.73,78.73,78.73,0.0,0.0,79.78,79.78,79.78,0.0,0.0
2018-10-14,80.55,80.55,80.55,0.0,0.0,80.75,80.75,80.75,0.0,0.0,79.91,79.91,79.91,0.0,0.0,79.91,79.91,79.91,0.0,0.0
2018-10-21,77.49,77.49,77.49,0.0,0.0,77.88,77.88,77.88,0.0,0.0,76.74,76.74,76.74,0.0,0.0,77.03,77.03,77.03,0.0,0.0
2018-10-28,79.57,79.57,79.57,0.0,0.0,79.57,79.57,79.57,0.0,0.0,78.64,78.64,78.64,0.0,0.0,79.06,79.06,79.06,0.0,0.0
2018-11-04,81.2,81.2,81.2,0.0,0.0,81.22,81.22,81.22,0.0,0.0,80.63,80.63,80.63,0.0,0.0,81.22,81.22,81.22,0.0,0.0
2018-11-11,79.75,79.75,79.75,0.0,0.0,80.16,80.16,80.16,0.0,0.0,79.75,79.75,79.75,0.0,0.0,80.1,80.1,80.1,0.0,0.0
2018-11-18,77.4,77.4,77.4,0.0,0.0,77.46,77.46,77.46,0.0,0.0,77.4,77.4,77.4,0.0,0.0,77.46,77.46,77.46,0.0,0.0
2018-11-25,80.03,80.03,80.03,0.0,0.0,81.16,81.16,81.16,0.0,0.0,80.03,80.03,80.03,0.0,0.0,80.64,80.64,80.64,0.0,0.0
2018-12-02,79.12,79.12,79.12,0.0,0.0,79.12,79.12,79.12,0.0,0.0,77.2,77.2,77.2,0.0,0.0,77.43,77.43,77.43,0.0,0.0
2018-12-09,77.17,77.17,77.17,0.0,0.0,77.45,77.45,77.45,0.0,0.0,76.45,76.45,76.45,0.0,0.0,76.57,76.57,76.57,0.0,0.0
2018-12-16,72.93,72.93,72.93,0.0,0.0,72.93,72.93,72.93,0.0,0.0,70.48,70.48,70.48,0.0,0.0,70.77,70.77,70.77,0.0,0.0
2018-12-23,73.07,73.07,73.07,0.0,0.0,74.36,74.36,74.36,0.0,0.0,72.1,72.1,72.1,0.0,0.0,72.23,72.23,72.23,0.0,0.0
2018-12-30,72.23,72.23,72.23,0.0,0.0,73.53,73.53,73.53,0.0,0.0,72.23,72.23,72.23,0.0,0.0,73.47,73.47,73.47,0.0,0.0
2019-01-06,74.74,74.74,74.74,0.0,0.0,75.19,75.19,75.19,0.0,0.0,74.73,74.73,74.73,0.0,0.0,75.19,75.19,75.19,0.0,0.0
2019-01-13,76.54,76.54,76.54,0.0,0.0,77.13,77.13,77.13,0.0,0.0,76.54,76.54,76.54,0.0,0.0,77.01,77.01,77.01,0.0,0.0
2019-01-20,77.14,77.14,77.14,0.0,0.0,77.32,77.32,77.32,0.0,0.0,77.05,77.05,77.05,0.0,0.0,77.13,77.13,77.13,0.0,0.0
2019-01-27,78.51,78.51,78.51,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.4,78.4,78.4,0.0,0.0,78.58,78.58,78.58,0.0,0.0
2019-02-03,78.33,78.33,78.33,0.0,0.0,78.99,78.99,78.99,0.0,0.0,78.33,78.33,78.33,0.0,0.0,78.99,78.99,78.99,0.0,0.0
2019-02-10,80.15,80.15,80.15,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.15,80.15,80.15,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2019-02-17,81.06,81.06,81.06,0.0,0.0,81.47,81.47,81.47,0.0,0.0,81.06,81.06,81.06,0.0,0.0,81.45,81.45,81.45,0.0,0.0
2019-02-24,81.82,81.82,81.82,0.0,0.0,81.94,81.94,81.94,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2019-03-03,79.97,79.97,79.97,0.0,0.0,80.39,80.39,80.39,0.0,0.0,79.87,79.87,79.87,0.0,0.0,80.39,80.39,80.39,0.0,0.0
2019-03-10,82.49,82.49,82.49,0.0,0.0,82.72,82.72,82.72,0.0,0.0,82.34,82.34,82.34,0.0,0.0,82.51,82.51,82.51,0.0,0.0
2019-03-17,82.87,82.87,82.87,0.0,0.0,83.02,83.02,83.02,0.0,0.0,81.99,81.99,81.99,0.0,0.0,81.99,81.99,81.99,0.0,0.0
2019-03-24,82.99,82.99,82.99,0.0,0.0,83.19,83.19,83.19,0.0,0.0,82.74,82.74,82.74,0.0,0.0,83.15,83.15,83.15,0.0,0.0
2019-03-31,84.45,84.45,84.45,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.38,84.38,84.38,0.0,0.0,84.53,84.53,84.53,0.0,0.0
2019-04-07,85.17,85.17,85.17,0.0,0.0,85.2,85.2,85.2,0.0,0.0,84.96,84.96,84.96,0.0,0.0,85.16,85.16,85.16,0.0,0.0
2019-04-14,85.27,85.27,85.27,0.0,0.0,85.27,85.27,85.27,0.0,0.0,84.82,84.82,84.82,0.0,0.0,85.13,85.13,85.13,0.0,0.0
2019-04-21,85.7,85.7,85.7,0.0,0.0,85.96,85.96,85.96,0.0,0.0,85.54,85.54,85.54,0.0,0.0,85.96,85.96,85.96,0.0,0.0
2019-04-28,85.67,85.67,85.67,0.0,0.0,86.25,86.25,86.25,0.0,0.0,85.67,85.67,85.67,0.0,0.0,86.03,86.03,86.03,0.0,0.0
2019-05-05,84.2,84.2,84.2,0.0,0.0,84.76,84.76,84.76,0.0,0.0,83.0,83.0,83.0,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2019-05-12,84.38,84.38,84.38,0.0,0.0,84.85,84.85,84.85,0.0,0.0,84.24,84.24,84.24,0.0,0.0,84.31,84.31,84.31,0.0,0.0
2019-05-19,83.93,83.93,83.93,0.0,0.0,83.93,83.93,83.93,0.0,0.0,83.41,83.41,83.41,0.0,0.0,83.53,83.53,83.53,0.0,0.0
2019-05-26,81.84,81.84,81.84,0.0,0.0,82.08,82.08,82.08,0.0,0.0,81.59,81.59,81.59,0.0,0.0,81.72,81.72,81.72,0.0,0.0
2019-06-02,84.49,84.49,84.49,0.0,0.0,84.85,84.85,84.85,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2019-06-09,84.91,84.91,84.91,0.0,0.0,85.21,85.21,85.21,0.0,0.0,84.88,84.88,84.88,0.0,0.0,85.01,85.01,85.01,0.0,0.0
2019-06-16,86.64,86.64,86.64,0.0,0.0,86.94,86.94,86.94,0.0,0.0,86.56,86.56,86.56,0.0,0.0,86.56,86.56,86.56,0.0,0.0
2019-06-23,86.03,86.03,86.03,0.0,0.0,86.15,86.15,86.15,0.0,0.0,85.9,85.9,85.9,0.0,0.0,86.13,86.13,86.13,0.0,0.0
2019-06-30,87.41,87.41,87.41,0.0,0.0,87.82,87.82,87.82,0.0,0.0,87.15,87.15,87.15,0.0,0.0,87.65,87.65,87.65,0.0,0.0
2019-07-07,88.59,88.59,88.59,0.0,0.0,88.59,88.59,88.59,0.0,0.0,88.23,88.23,88.23,0.0,0.0,88.51,88.51,88.51,0.0,0.0
2019-07-14,88.57,88.57,88.57,0.0,0.0,88.57,88.57,88.57,0.0,0.0,87.75,87.75,87.75,0.0,0.0,87.75,87.75,87.75,0.0,0.0
2019-07-21,88.9,88.9,88.9,0.0,0.0,89.18,89.18,89.18,0.0,0.0,88.88,88.88,88.88,0.0,0.0,89.16,89.16,89.16,0.0,0.0
2019-07-28,87.0,87.0,87.0,0.0,0.0,87.07,87.07,87.07,0.0,0.0,86.4,86.4,86.4,0.0,0.0,86.77,86.77,86.77,0.0,0.0
2019-08-04,87.38,87.38,87.38,0.0,0.0,87.38,87.38,87.38,0.0,0.0,86.2,86.2,86.2,0.0,0.0,86.68,86.68,86.68,0.0,0.0
2019-08-11,85.43,85.43,85.43,0.0,0.0,86.0,86.0,86.0,0.0,0.0,85.43,85.43,85.43,0.0,0.0,85.96,85.96,85.96,0.0,0.0
2019-08-18,87.02,87.02,87.02,0.0,0.0,87.05,87.05,87.05,0.0,0.0,84.54,84.54,84.54,0.0,0.0,85.15,85.15,85.15,0.0,0.0
2019-08-25,87.78,87.78,87.78,0.0,0.0,87.78,87.78,87.78,0.0,0.0,86.93,86.93,86.93,0.0,0.0,87.13,87.13,87.13,0.0,0.0
2019-09-01,88.7,88.7,88.7,0.0,0.0,88.97,88.97,88.97,0.0,0.0,88.65,88.65,88.65,0.0,0.0,88.97,88.97,88.97,0.0,0.0
2019-09-08,89.32,89.32,89.32,0.0,0.0,89.36,89.36,89.36,0.0,0.0,88.95,88.95,88.95,0.0,0.0,89.11,89.11,89.11,0.0,0.0
2019-09-15,89.47,89.47,89.47,0.0,0.0,89.47,89.47,89.47,0.0,0.0,88.87,88.87,88.87,0.0,0.0,88.92,88.92,88.92,0.0,0.0
2019-09-22,88.87,88.87,88.87,0.0,0.0,88.87,88.87,88.87,0.0,0.0,87.84,87.84,87.84,0.0,0.0,88.26,88.26,88.26,0.0,0.0
2019-09-29,87.41,87.41,87.41,0.0,0.0,88.27,88.27,88.27,0.0,0.0,87.41,87.41,87.41,0.0,0.0,88.26,88.26,88.26,0.0,0.0
2019-10-06,88.75,88.75,88.75,0.0,0.0,89.27,89.27,89.27,0.0,0.0,88.58,88.58,88.58,0.0,0.0,88.58,88.58,88.58,0.0,0.0
2019-10-13,89.34,89.34,89.34,0.0,0.0,89.34,89.34,89.34,0.0,0.0,88.79,88.79,88.79,0.0,0.0,89.13,89.13,89.13,0.0,0.0
2019-10-20,89.6,89.6,89.6,0.0,0.0,90.05,90.05,90.05,0.0,0.0,89.6,89.6,89.6,0.0,0.0,89.91,89.91,89.91,0.0,0.0
2019-10-27,90.72,90.72,90.72,0.0,0.0,90.87,90.87,90.87,0.0,0.0,90.64,90.64,90.64,0.0,0.0,90.86,90.86,90.86,0.0,0.0
2019-11-03,90.9,90.9,90.9,0.0,0.0,91.45,91.45,91.45,0.0,0.0,90.9,90.9,90.9,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2019-11-10,92.26,92.26,92.26,0.0,0.0,92.29,92.29,92.29,0.0,0.0,91.94,91.94,91.94,0.0,0.0,92.29,92.29,92.29,0.0,0.0
2019-11-17,91.98,91.98,91.98,0.0,0.0,92.24,92.24,92.24,0.0,0.0,91.88,91.88,91.88,0.0,0.0,92.16,92.16,92.16,0.0,0.0
2019-11-24,93.02,93.02,93.02,0.0,0.0,93.29,93.29,93.29,0.0,0.0,93.02,93.02,93.02,0.0,0.0,93.07,93.07,93.07,0.0,0.0
2019-12-01,93.32,93.32,93.32,0.0,0.0,93.48,93.48,93.48,0.0,0.0,93.28,93.28,93.28,0.0,0.0,93.28,93.28,93.28,0.0,0.0
2019-12-08,93.59,93.59,93.59,0.0,0.0,94.04,94.04,94.04,0.0,0.0,93.59,93.59,93.59,0.0,0.0,94.04,94.04,94.04,0.0,0.0
2019-12-15,94.55,94.55,94.55,0.0,0.0,94.62,94.62,94.62,0.0,0.0,94.35,94.35,94.35,0.0,0.0,94.56,94.56,94.56,0.0,0.0
2019-12-22,94.75,94.75,94.75,0.0,0.0,94.95,94.95,94.95,0.0,0.0,94.75,94.75,94.75,0.0,0.0,94.83,94.83,94.83,0.0,0.0
2019-12-29,94.58,94.58,94.58,0.0,0.0,95.0,95.0,95.0,0.0,0.0,94.57,94.57,94.57,0.0,0.0,94.81,94.81,94.81,0.0,0.0
