Date,BLDRS Developed Markets 100 ADR_Open_average,BLDRS Developed Markets 100 ADR_Open_max,BLDRS Developed Markets 100 ADR_Open_min,BLDRS Developed Markets 100 ADR_Open_volatility,BLDRS Developed Markets 100 ADR_Open_change,BLDRS Developed Markets 100 ADR_High_average,BLDRS Developed Markets 100 ADR_High_max,BLDRS Developed Markets 100 ADR_High_min,BLDRS Developed Markets 100 ADR_High_volatility,BLDRS Developed Markets 100 ADR_High_change,BLDRS Developed Markets 100 ADR_Low_average,BLDRS Developed Markets 100 ADR_Low_max,BLDRS Developed Markets 100 ADR_Low_min,BLDRS Developed Markets 100 ADR_Low_volatility,BLDRS Developed Markets 100 ADR_Low_change,BLDRS Developed Markets 100 ADR_Close_average,BLDRS Developed Markets 100 ADR_Close_max,BLDRS Developed Markets 100 ADR_Close_min,BLDRS Developed Markets 100 ADR_Close_volatility,BLDRS Developed Markets 100 ADR_Close_change
2019-05-05,21.0,21.0,21.0,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2019-05-12,21.2,21.2,21.2,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2019-05-19,21.19,21.19,21.19,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2019-05-26,20.79,20.79,20.79,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-06-02,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-06-09,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2019-06-16,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2019-06-23,21.81,21.81,21.81,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.72,21.72,21.72,0.0,0.0
2019-06-30,21.78,21.78,21.78,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2019-07-07,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2019-07-14,21.6,21.6,21.6,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2019-07-21,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2019-07-28,20.48,20.48,20.48,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-08-04,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2019-08-11,20.49,20.49,20.49,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2019-08-18,20.27,20.27,20.27,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2019-08-25,20.65,20.65,20.65,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-09-01,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2019-09-08,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2019-09-15,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-09-22,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2019-09-29,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2019-10-06,20.98,20.98,20.98,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2019-10-13,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2019-10-20,21.5,21.5,21.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-10-27,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-11-03,21.82,21.82,21.82,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-11-10,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-11-17,21.87,21.87,21.87,0.0,0.0,22.02,22.02,22.02,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.98,21.98,21.98,0.0,0.0
2019-11-24,21.93,21.93,21.93,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-12-01,22.11,22.11,22.11,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-12-08,22.44,22.44,22.44,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2019-12-15,22.55,22.55,22.55,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2019-12-22,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-12-29,22.55,22.55,22.55,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.55,22.55,22.55,0.0,0.0
