Date,COHNStock_Open_average,COHNStock_Open_max,COHNStock_Open_min,COHNStock_Open_volatility,COHNStock_Open_change,COHNStock_High_average,COHNStock_High_max,COHNStock_High_min,COHNStock_High_volatility,COHNStock_High_change,COHNStock_Low_average,COHNStock_Low_max,COHNStock_Low_min,COHNStock_Low_volatility,COHNStock_Low_change,COHNStock_Close_average,COHNStock_Close_max,COHNStock_Close_min,COHNStock_Close_volatility,COHNStock_Close_change,COHNStock_Volume_average,COHNStock_Volume_max,COHNStock_Volume_min,COHNStock_Volume_volatility,COHNStock_Volume_change
2018-01-14,9.5275,10.01,9.25,0.7599999999999998,0.7599999999999998,9.655899999999999,10.01,9.53,0.4800000000000004,0.4800000000000004,9.525,10.0,9.25,0.75,0.75,9.6509,10.0,9.52,0.4800000000000004,0.4800000000000004,310,932,4,928,-632
2018-01-21,9.873366666666666,10.0,9.77,0.23000000000000043,-0.1499000000000006,9.873366666666666,10.0,9.77,0.23000000000000043,-0.1499000000000006,9.830033333333333,9.89,9.75,0.14000000000000057,-0.03990000000000116,9.830033333333333,9.89,9.75,0.14000000000000057,-0.03990000000000116,76,210,7,203,-203
2018-01-28,9.794725,9.9189,9.75,0.16890000000000072,0.009999999999999787,9.79475,9.9189,9.75,0.16890000000000072,0.009999999999999787,9.792225,9.9189,9.75,0.16890000000000072,0.0,9.79225,9.9189,9.75,0.16890000000000072,0.0,251,505,0,505,-204
2018-02-04,9.854975,9.98,9.75,0.23000000000000043,0.17999999999999972,9.897475,10.0,9.8,0.1999999999999993,0.1999999999999993,9.842475,9.98,9.75,0.23000000000000043,0.23000000000000043,9.884975,10.0,9.75,0.25,0.25,82,201,0,201,-195
2018-02-11,9.976666666666667,9.98,9.97,0.009999999999999787,0.009999999999999787,10.066666666666666,10.25,9.97,0.27999999999999936,0.27999999999999936,9.866666666666667,9.98,9.75,0.23000000000000043,0.23000000000000043,9.94,10.2,9.75,0.4499999999999993,0.4499999999999993,235,476,20,456,190
2018-02-18,10.316666666666666,10.65,10.1,0.5500000000000007,0.45000000000000107,10.573333333333332,10.99,10.2,0.7900000000000009,0.7900000000000009,10.181333333333333,10.65,9.794,0.8559999999999999,0.8559999999999999,10.411333333333333,10.99,9.794,1.1959999999999997,1.1959999999999997,418,1230,6,1224,-13
2018-02-25,10.806666666666667,11.48,10.0,1.4800000000000004,0.5400000000000009,11.36,11.61,10.99,0.6199999999999992,-0.129999999999999,10.636766666666666,10.9703,10.0,0.9702999999999999,0.030300000000000438,10.863466666666666,11.09,10.5301,0.5599000000000007,-0.11969999999999992,215,351,112,239,-72
2018-03-04,11.0425,11.25,10.7,0.5500000000000007,0.27999999999999936,11.055025,11.25,10.7501,0.49990000000000023,0.27999999999999936,10.68,11.2,10.32,0.879999999999999,0.17999999999999972,10.692525,11.2,10.32,0.879999999999999,0.17999999999999972,587,1598,202,1396,1387
2018-03-11,11.186666666666666,11.2,11.16,0.03999999999999915,0.03999999999999915,11.203333333333333,11.25,11.16,0.08999999999999986,0.08999999999999986,11.183333333333334,11.2,11.16,0.03999999999999915,0.02999999999999936,11.186666666666666,11.2,11.16,0.03999999999999915,0.03999999999999915,914,2512,100,2412,2412
2018-03-18,10.2164,10.25,10.2,0.05000000000000071,-0.015600000000000946,10.2189,10.25,10.2,0.05000000000000071,-0.015600000000000946,10.203899999999999,10.2156,10.2,0.015600000000000946,-0.015600000000000946,10.2064,10.2156,10.2,0.015600000000000946,-0.015600000000000946,1160,2508,0,2508,2084
