Date,Guggenheim Invest S&P 500 Equal Weight Technology_Open_average,Guggenheim Invest S&P 500 Equal Weight Technology_Open_max,Guggenheim Invest S&P 500 Equal Weight Technology_Open_min,Guggenheim Invest S&P 500 Equal Weight Technology_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Technology_Open_change,Guggenheim Invest S&P 500 Equal Weight Technology_High_average,Guggenheim Invest S&P 500 Equal Weight Technology_High_max,Guggenheim Invest S&P 500 Equal Weight Technology_High_min,Guggenheim Invest S&P 500 Equal Weight Technology_High_volatility,Guggenheim Invest S&P 500 Equal Weight Technology_High_change,Guggenheim Invest S&P 500 Equal Weight Technology_Low_average,Guggenheim Invest S&P 500 Equal Weight Technology_Low_max,Guggenheim Invest S&P 500 Equal Weight Technology_Low_min,Guggenheim Invest S&P 500 Equal Weight Technology_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Technology_Low_change,Guggenheim Invest S&P 500 Equal Weight Technology_Close_average,Guggenheim Invest S&P 500 Equal Weight Technology_Close_max,Guggenheim Invest S&P 500 Equal Weight Technology_Close_min,Guggenheim Invest S&P 500 Equal Weight Technology_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Technology_Close_change
2018-03-25,150.59,150.59,150.59,0.0,0.0,151.2,151.2,151.2,0.0,0.0,146.19,146.19,146.19,0.0,0.0,147.44,147.44,147.44,0.0,0.0
2018-04-01,148.24,148.24,148.24,0.0,0.0,150.75,150.75,150.75,0.0,0.0,147.95,147.95,147.95,0.0,0.0,147.99,147.99,147.99,0.0,0.0
2018-04-08,153.47,153.47,153.47,0.0,0.0,154.23,154.23,154.23,0.0,0.0,152.69,152.69,152.69,0.0,0.0,153.69,153.69,153.69,0.0,0.0
2018-04-15,153.13,153.13,153.13,0.0,0.0,153.13,153.13,153.13,0.0,0.0,151.0,151.0,151.0,0.0,0.0,151.48,151.48,151.48,0.0,0.0
2018-04-22,151.89,151.89,151.89,0.0,0.0,152.5,152.5,152.5,0.0,0.0,150.66,150.66,150.66,0.0,0.0,150.98,150.98,150.98,0.0,0.0
2018-04-29,155.11,155.11,155.11,0.0,0.0,156.08,156.08,156.08,0.0,0.0,154.95,154.95,154.95,0.0,0.0,155.67,155.67,155.67,0.0,0.0
2018-05-06,160.09,160.09,160.09,0.0,0.0,160.84,160.84,160.84,0.0,0.0,159.14,159.14,159.14,0.0,0.0,159.49,159.49,159.49,0.0,0.0
2018-05-13,159.68,159.68,159.68,0.0,0.0,160.15,160.15,160.15,0.0,0.0,158.59,158.59,158.59,0.0,0.0,159.33,159.33,159.33,0.0,0.0
2018-05-20,159.64,159.64,159.64,0.0,0.0,159.78,159.78,159.78,0.0,0.0,159.15,159.15,159.15,0.0,0.0,159.45,159.45,159.45,0.0,0.0
2018-05-27,161.82,161.82,161.82,0.0,0.0,162.99,162.99,162.99,0.0,0.0,161.73,161.73,161.73,0.0,0.0,162.93,162.93,162.93,0.0,0.0
2018-06-03,164.24,164.24,164.24,0.0,0.0,164.72,164.72,164.72,0.0,0.0,164.1,164.1,164.1,0.0,0.0,164.47,164.47,164.47,0.0,0.0
2018-06-10,164.76,164.76,164.76,0.0,0.0,166.2,166.2,166.2,0.0,0.0,164.16,164.16,164.16,0.0,0.0,166.1,166.1,166.1,0.0,0.0
2018-06-17,161.34,161.34,161.34,0.0,0.0,161.34,161.34,161.34,0.0,0.0,157.83,157.83,157.83,0.0,0.0,158.92,158.92,158.92,0.0,0.0
2018-06-24,157.24,157.24,157.24,0.0,0.0,159.88,159.88,159.88,0.0,0.0,157.01,157.01,157.01,0.0,0.0,159.88,159.88,159.88,0.0,0.0
2018-07-01,163.05,163.05,163.05,0.0,0.0,163.34,163.34,163.34,0.0,0.0,161.95,161.95,161.95,0.0,0.0,163.34,163.34,163.34,0.0,0.0
2018-07-08,165.3,165.3,165.3,0.0,0.0,165.38,165.38,165.38,0.0,0.0,164.43,164.43,164.43,0.0,0.0,164.63,164.63,164.63,0.0,0.0
2018-07-15,164.64,164.64,164.64,0.0,0.0,165.18,165.18,165.18,0.0,0.0,163.48,163.48,163.48,0.0,0.0,165.14,165.14,165.14,0.0,0.0
2018-07-22,164.36,164.36,164.36,0.0,0.0,164.36,164.36,164.36,0.0,0.0,160.19,160.19,160.19,0.0,0.0,160.94,160.94,160.94,0.0,0.0
2018-07-29,162.57,162.57,162.57,0.0,0.0,163.81,163.81,163.81,0.0,0.0,162.54,162.54,162.54,0.0,0.0,163.8,163.8,163.8,0.0,0.0
2018-08-05,163.26,163.26,163.26,0.0,0.0,164.45,164.45,164.45,0.0,0.0,162.8,162.8,162.8,0.0,0.0,162.83,162.83,162.83,0.0,0.0
2018-08-12,163.49,163.49,163.49,0.0,0.0,163.7,163.7,163.7,0.0,0.0,162.42,162.42,162.42,0.0,0.0,163.34,163.34,163.34,0.0,0.0
2018-08-19,168.45,168.45,168.45,0.0,0.0,169.37,169.37,169.37,0.0,0.0,168.29,168.29,168.29,0.0,0.0,168.95,168.95,168.95,0.0,0.0
2018-08-26,168.73,168.73,168.73,0.0,0.0,169.54,169.54,169.54,0.0,0.0,168.73,168.73,168.73,0.0,0.0,169.46,169.46,169.46,0.0,0.0
2018-09-02,166.84,166.84,166.84,0.0,0.0,167.39,167.39,167.39,0.0,0.0,166.31,166.31,166.31,0.0,0.0,167.35,167.35,167.35,0.0,0.0
2018-09-09,169.33,169.33,169.33,0.0,0.0,169.33,169.33,169.33,0.0,0.0,167.21,167.21,167.21,0.0,0.0,167.35,167.35,167.35,0.0,0.0
2018-09-16,168.69,168.69,168.69,0.0,0.0,169.36,169.36,169.36,0.0,0.0,168.06,168.06,168.06,0.0,0.0,169.21,169.21,169.21,0.0,0.0
2018-09-23,168.66,168.66,168.66,0.0,0.0,169.37,169.37,169.37,0.0,0.0,167.63,167.63,167.63,0.0,0.0,168.04,168.04,168.04,0.0,0.0
2018-09-30,161.91,161.91,161.91,0.0,0.0,162.23,162.23,162.23,0.0,0.0,158.9,158.9,158.9,0.0,0.0,160.32,160.32,160.32,0.0,0.0
2018-10-07,154.16,154.16,154.16,0.0,0.0,154.66,154.66,154.66,0.0,0.0,152.93,152.93,152.93,0.0,0.0,153.26,153.26,153.26,0.0,0.0
2018-10-14,154.24,154.24,154.24,0.0,0.0,155.09,155.09,155.09,0.0,0.0,153.16,153.16,153.16,0.0,0.0,154.48,154.48,154.48,0.0,0.0
2018-10-21,150.51,150.51,150.51,0.0,0.0,151.67,151.67,151.67,0.0,0.0,144.32,144.32,144.32,0.0,0.0,146.63,146.63,146.63,0.0,0.0
2018-10-28,154.74,154.74,154.74,0.0,0.0,154.74,154.74,154.74,0.0,0.0,152.52,152.52,152.52,0.0,0.0,154.4,154.4,154.4,0.0,0.0
2018-11-04,155.13,155.13,155.13,0.0,0.0,155.13,155.13,155.13,0.0,0.0,151.06,151.06,151.06,0.0,0.0,151.2,151.2,151.2,0.0,0.0
2018-11-11,153.56,153.56,153.56,0.0,0.0,153.56,153.56,153.56,0.0,0.0,148.12,148.12,148.12,0.0,0.0,148.31,148.31,148.31,0.0,0.0
2018-11-18,149.34,149.34,149.34,0.0,0.0,150.27,150.27,150.27,0.0,0.0,148.67,148.67,148.67,0.0,0.0,150.26,150.26,150.26,0.0,0.0
2018-11-25,158.0,158.0,158.0,0.0,0.0,158.58,158.58,158.58,0.0,0.0,156.16,156.16,156.16,0.0,0.0,157.71,157.71,157.71,0.0,0.0
2018-12-02,146.76,146.76,146.76,0.0,0.0,149.0,149.0,149.0,0.0,0.0,145.49,145.49,145.49,0.0,0.0,148.47,148.47,148.47,0.0,0.0
2018-12-09,145.84,145.84,145.84,0.0,0.0,146.52,146.52,146.52,0.0,0.0,142.08,142.08,142.08,0.0,0.0,142.83,142.83,142.83,0.0,0.0
2018-12-16,133.76,133.76,133.76,0.0,0.0,134.99,134.99,134.99,0.0,0.0,131.48,131.48,131.48,0.0,0.0,131.48,131.48,131.48,0.0,0.0
2018-12-23,140.67,140.67,140.67,0.0,0.0,141.15,141.15,141.15,0.0,0.0,139.4,139.4,139.4,0.0,0.0,140.83,140.83,140.83,0.0,0.0
2018-12-30,140.72,140.72,140.72,0.0,0.0,143.68,143.68,143.68,0.0,0.0,140.72,140.72,140.72,0.0,0.0,142.65,142.65,142.65,0.0,0.0
2019-01-06,145.95,145.95,145.95,0.0,0.0,146.49,146.49,146.49,0.0,0.0,145.18,145.18,145.18,0.0,0.0,145.94,145.94,145.94,0.0,0.0
2019-01-13,149.05,149.05,149.05,0.0,0.0,151.12,151.12,151.12,0.0,0.0,148.84,148.84,148.84,0.0,0.0,150.77,150.77,150.77,0.0,0.0
2019-01-20,151.91,151.91,151.91,0.0,0.0,153.08,153.08,153.08,0.0,0.0,151.45,151.45,151.45,0.0,0.0,152.9,152.9,152.9,0.0,0.0
2019-01-27,157.73,157.73,157.73,0.0,0.0,159.04,159.04,159.04,0.0,0.0,157.11,157.11,157.11,0.0,0.0,159.04,159.04,159.04,0.0,0.0
2019-02-03,160.56,160.56,160.56,0.0,0.0,160.69,160.69,160.69,0.0,0.0,159.83,159.83,159.83,0.0,0.0,160.17,160.17,160.17,0.0,0.0
2019-02-10,164.65,164.65,164.65,0.0,0.0,164.85,164.85,164.85,0.0,0.0,164.07,164.07,164.07,0.0,0.0,164.78,164.78,164.78,0.0,0.0
2019-02-17,168.36,168.36,168.36,0.0,0.0,169.07,169.07,169.07,0.0,0.0,167.75,167.75,167.75,0.0,0.0,167.89,167.89,167.89,0.0,0.0
2019-02-24,168.66,168.66,168.66,0.0,0.0,168.85,168.85,168.85,0.0,0.0,165.15,165.15,165.15,0.0,0.0,166.79,166.79,166.79,0.0,0.0
2019-03-03,163.35,163.35,163.35,0.0,0.0,166.21,166.21,166.21,0.0,0.0,163.35,163.35,163.35,0.0,0.0,166.09,166.09,166.09,0.0,0.0
2019-03-10,169.0,169.0,169.0,0.0,0.0,169.49,169.49,169.49,0.0,0.0,167.69,167.69,167.69,0.0,0.0,168.62,168.62,168.62,0.0,0.0
2019-03-17,167.53,167.53,167.53,0.0,0.0,168.03,168.03,168.03,0.0,0.0,166.0,166.0,166.0,0.0,0.0,167.19,167.19,167.19,0.0,0.0
2019-03-24,171.96,171.96,171.96,0.0,0.0,173.79,173.79,173.79,0.0,0.0,171.7,171.7,171.7,0.0,0.0,173.65,173.65,173.65,0.0,0.0
2019-03-31,175.59,175.59,175.59,0.0,0.0,176.52,176.52,176.52,0.0,0.0,174.57,174.57,174.57,0.0,0.0,176.51,176.51,176.51,0.0,0.0
2019-04-07,178.45,178.45,178.45,0.0,0.0,178.5,178.5,178.5,0.0,0.0,177.28,177.28,177.28,0.0,0.0,178.12,178.12,178.12,0.0,0.0
2019-04-14,178.75,178.75,178.75,0.0,0.0,179.47,179.47,179.47,0.0,0.0,178.68,178.68,178.68,0.0,0.0,179.34,179.34,179.34,0.0,0.0
2019-04-21,179.53,179.53,179.53,0.0,0.0,180.21,180.21,180.21,0.0,0.0,179.22,179.22,179.22,0.0,0.0,179.5,179.5,179.5,0.0,0.0
2019-04-28,175.06,175.06,175.06,0.0,0.0,177.7,177.7,177.7,0.0,0.0,174.47,174.47,174.47,0.0,0.0,177.55,177.55,177.55,0.0,0.0
2019-05-05,168.66,168.66,168.66,0.0,0.0,169.05,169.05,169.05,0.0,0.0,166.0,166.0,166.0,0.0,0.0,166.31,166.31,166.31,0.0,0.0
2019-05-12,166.74,166.74,166.74,0.0,0.0,167.69,167.69,167.69,0.0,0.0,165.88,165.88,165.88,0.0,0.0,166.5,166.5,166.5,0.0,0.0
2019-05-19,166.29,166.29,166.29,0.0,0.0,167.12,167.12,167.12,0.0,0.0,165.38,165.38,165.38,0.0,0.0,165.43,165.43,165.43,0.0,0.0
2019-05-26,162.71,162.71,162.71,0.0,0.0,163.35,163.35,163.35,0.0,0.0,159.64,159.64,159.64,0.0,0.0,160.45,160.45,160.45,0.0,0.0
2019-06-02,171.96,171.96,171.96,0.0,0.0,174.21,174.21,174.21,0.0,0.0,171.96,171.96,171.96,0.0,0.0,172.76,172.76,172.76,0.0,0.0
2019-06-09,170.16,170.16,170.16,0.0,0.0,170.84,170.84,170.84,0.0,0.0,169.81,169.81,169.81,0.0,0.0,169.87,169.87,169.87,0.0,0.0
2019-06-16,175.55,175.55,175.55,0.0,0.0,175.92,175.92,175.92,0.0,0.0,175.01,175.01,175.01,0.0,0.0,175.05,175.05,175.05,0.0,0.0
2019-06-23,181.44,181.44,181.44,0.0,0.0,182.24,182.24,182.24,0.0,0.0,179.81,179.81,179.81,0.0,0.0,180.77,180.77,180.77,0.0,0.0
2019-06-30,180.17,180.17,180.17,0.0,0.0,180.33,180.33,180.33,0.0,0.0,179.61,179.61,179.61,0.0,0.0,180.0,180.0,180.0,0.0,0.0
2019-07-07,184.55,184.55,184.55,0.0,0.0,184.8,184.8,184.8,0.0,0.0,183.81,183.81,183.81,0.0,0.0,184.6,184.6,184.6,0.0,0.0
2019-07-14,183.99,183.99,183.99,0.0,0.0,185.4,185.4,185.4,0.0,0.0,183.99,183.99,183.99,0.0,0.0,184.92,184.92,184.92,0.0,0.0
2019-07-21,187.29,187.29,187.29,0.0,0.0,187.36,187.36,187.36,0.0,0.0,185.49,185.49,185.49,0.0,0.0,186.79,186.79,186.79,0.0,0.0
2019-07-28,172.34,172.34,172.34,0.0,0.0,172.34,172.34,172.34,0.0,0.0,168.29,168.29,168.29,0.0,0.0,169.42,169.42,169.42,0.0,0.0
2019-08-04,173.36,173.36,173.36,0.0,0.0,173.39,173.39,173.39,0.0,0.0,171.08,171.08,171.08,0.0,0.0,171.81,171.81,171.81,0.0,0.0
2019-08-11,175.69,175.69,175.69,0.0,0.0,176.38,176.38,176.38,0.0,0.0,174.89,174.89,174.89,0.0,0.0,175.42,175.42,175.42,0.0,0.0
2019-08-18,173.41,173.41,173.41,0.0,0.0,173.41,173.41,173.41,0.0,0.0,171.87,171.87,171.87,0.0,0.0,172.9,172.9,172.9,0.0,0.0
2019-08-25,177.22,177.22,177.22,0.0,0.0,177.56,177.56,177.56,0.0,0.0,175.52,175.52,175.52,0.0,0.0,176.51,176.51,176.51,0.0,0.0
2019-09-01,183.13,183.13,183.13,0.0,0.0,183.65,183.65,183.65,0.0,0.0,180.85,180.85,180.85,0.0,0.0,181.68,181.68,181.68,0.0,0.0
2019-09-08,181.28,181.28,181.28,0.0,0.0,182.58,182.58,182.58,0.0,0.0,180.76,180.76,180.76,0.0,0.0,182.12,182.12,182.12,0.0,0.0
2019-09-15,178.85,178.85,178.85,0.0,0.0,180.17,180.17,180.17,0.0,0.0,178.67,178.67,178.67,0.0,0.0,179.66,179.66,179.66,0.0,0.0
2019-09-22,178.05,178.05,178.05,0.0,0.0,179.28,179.28,179.28,0.0,0.0,177.96,177.96,177.96,0.0,0.0,178.82,178.82,178.82,0.0,0.0
2019-09-29,177.24,177.24,177.24,0.0,0.0,178.29,178.29,178.29,0.0,0.0,176.97,176.97,176.97,0.0,0.0,176.98,176.98,176.98,0.0,0.0
2019-10-06,178.92,178.92,178.92,0.0,0.0,179.17,179.17,179.17,0.0,0.0,178.72,178.72,178.72,0.0,0.0,178.97,178.97,178.97,0.0,0.0
2019-10-13,179.91,179.91,179.91,0.0,0.0,180.93,180.93,180.93,0.0,0.0,179.62,179.62,179.62,0.0,0.0,180.81,180.81,180.81,0.0,0.0
2019-10-20,183.16,183.16,183.16,0.0,0.0,184.17,184.17,184.17,0.0,0.0,183.16,183.16,183.16,0.0,0.0,183.93,183.93,183.93,0.0,0.0
2019-10-27,186.91,186.91,186.91,0.0,0.0,187.21,187.21,187.21,0.0,0.0,186.48,186.48,186.48,0.0,0.0,186.97,186.97,186.97,0.0,0.0
2019-11-03,188.62,188.62,188.62,0.0,0.0,189.55,189.55,189.55,0.0,0.0,188.24,188.24,188.24,0.0,0.0,189.07,189.07,189.07,0.0,0.0
2019-11-10,191.77,191.77,191.77,0.0,0.0,192.62,192.62,192.62,0.0,0.0,191.22,191.22,191.22,0.0,0.0,192.3,192.3,192.3,0.0,0.0
2019-11-17,190.7,190.7,190.7,0.0,0.0,192.61,192.61,192.61,0.0,0.0,190.7,190.7,190.7,0.0,0.0,192.55,192.55,192.55,0.0,0.0
2019-11-24,193.3,193.3,193.3,0.0,0.0,193.3,193.3,193.3,0.0,0.0,189.63,189.63,189.63,0.0,0.0,190.15,190.15,190.15,0.0,0.0
2019-12-01,191.39,191.39,191.39,0.0,0.0,191.43,191.43,191.43,0.0,0.0,190.4,190.4,190.4,0.0,0.0,190.4,190.4,190.4,0.0,0.0
2019-12-08,198.56,198.56,198.56,0.0,0.0,198.56,198.56,198.56,0.0,0.0,196.46,196.46,196.46,0.0,0.0,196.46,196.46,196.46,0.0,0.0
2019-12-15,198.96,198.96,198.96,0.0,0.0,199.18,199.18,199.18,0.0,0.0,198.37,198.37,198.37,0.0,0.0,198.49,198.49,198.49,0.0,0.0
2019-12-22,198.62,198.62,198.62,0.0,0.0,198.62,198.62,198.62,0.0,0.0,196.46,196.46,196.46,0.0,0.0,197.38,197.38,197.38,0.0,0.0
2019-12-29,198.6,198.6,198.6,0.0,0.0,199.74,199.74,199.74,0.0,0.0,198.0,198.0,198.0,0.0,0.0,198.99,198.99,198.99,0.0,0.0
