Date,HAIN_Open_average,HAIN_Open_max,HAIN_Open_min,HAIN_Open_volatility,HAIN_Open_change,HAIN_High_average,HAIN_High_max,HAIN_High_min,HAIN_High_volatility,HAIN_High_change,HAIN_Low_average,HAIN_Low_max,HAIN_Low_min,HAIN_Low_volatility,HAIN_Low_change,HAIN_Close_average,HAIN_Close_max,HAIN_Close_min,HAIN_Close_volatility,HAIN_Close_change,HAIN_Volume_average,HAIN_Volume_max,HAIN_Volume_min,HAIN_Volume_volatility,HAIN_Volume_change
2018-01-14,39.516,39.8,39.26,0.5399999999999991,-0.12000000000000455,39.886,40.27,39.59,0.6799999999999997,-0.240000000000002,39.304,39.47,39.22,0.25,-0.10999999999999943,39.57,40.01,39.36,0.6499999999999986,0.1700000000000017,861333,1246644,613102,633542,633542
2018-01-21,39.908,40.28,39.15,1.1300000000000026,-0.5300000000000011,40.146,40.44,39.32,1.1199999999999974,-1.009999999999998,39.258,39.86,38.46,1.3999999999999986,-0.990000000000002,39.612,40.11,38.49,1.6199999999999974,-1.6199999999999974,865889,1135080,716125,418955,-325142
2018-01-28,37.97,38.3,37.23,1.0700000000000003,-1.0300000000000011,38.208,38.59,37.49,1.1000000000000014,-1.1000000000000014,37.302,38.02,35.82,2.200000000000003,-2.200000000000003,37.598,38.19,35.9,2.289999999999999,-2.270000000000003,964131,1547965,567196,980769,811659
2018-02-04,34.766,35.44,33.99,1.4499999999999957,-1.4499999999999957,35.288,36.48,34.03,2.4499999999999957,-2.4499999999999957,33.676,34.9,33.16,1.740000000000002,-1.740000000000002,34.467999999999996,36.36,33.21,3.1499999999999986,-3.1499999999999986,2367694,4796075,1071658,3724417,-764371
2018-02-11,33.9325,34.87,33.02,1.8499999999999943,1.8499999999999943,34.7325,35.58,33.51,2.0700000000000003,2.0700000000000003,33.64,34.59,32.82,1.7700000000000031,1.7700000000000031,34.545,35.48,33.27,2.2099999999999937,2.2099999999999937,1239834,1608690,1096269,512421,-9753
2018-02-18,34.54,35.27,33.95,1.3200000000000003,-0.6200000000000045,35.0,35.38,34.23,1.1500000000000057,-0.09000000000000341,34.054,34.43,33.62,0.8100000000000023,-0.020000000000003126,34.448,35.04,33.71,1.3299999999999983,0.35999999999999943,1071956,1313565,716351,597214,-510242
2018-02-25,34.744,35.14,33.88,1.259999999999998,-0.0800000000000054,35.248,35.76,34.9,0.8599999999999994,0.44999999999999574,34.382,34.92,33.8,1.1200000000000045,0.10999999999999943,34.83,35.57,34.09,1.4799999999999969,0.6099999999999994,1232156,2129098,671475,1457623,-230673
2018-03-04,35.6,35.69,35.52,0.1699999999999946,0.06999999999999318,35.85,36.15,35.7,0.44999999999999574,0.29999999999999716,35.232,35.38,35.01,0.37000000000000455,0.2600000000000051,35.582,35.84,35.31,0.5300000000000011,-0.11000000000000654,764347,1020860,445202,575658,-118150
2018-03-11,35.042,35.77,34.35,1.4200000000000017,-1.4200000000000017,35.19,35.93,34.41,1.5200000000000031,-1.5200000000000031,34.428,35.19,33.91,1.2800000000000011,-1.25,34.694,35.35,34.14,1.2100000000000009,-1.2100000000000009,712398,883734,476666,407068,-154754
2018-03-18,33.114,34.25,32.18,2.0700000000000003,-1.3800000000000026,33.438,34.25,32.96,1.2899999999999991,-1.009999999999998,32.446,33.28,32.0,1.2800000000000011,-0.8999999999999986,32.844,33.58,32.0,1.5799999999999983,-0.5799999999999983,1021031,1250669,732158,518511,285799
