Date,AGLXY_Open_average,AGLXY_Open_max,AGLXY_Open_min,AGLXY_Open_volatility,AGLXY_Open_change,AGLXY_High_average,AGLXY_High_max,AGLXY_High_min,AGLXY_High_volatility,AGLXY_High_change,AGLXY_Low_average,AGLXY_Low_max,AGLXY_Low_min,AGLXY_Low_volatility,AGLXY_Low_change,AGLXY_Close_average,AGLXY_Close_max,AGLXY_Close_min,AGLXY_Close_volatility,AGLXY_Close_change,AGLXY_Volume_average,AGLXY_Volume_max,AGLXY_Volume_min,AGLXY_Volume_volatility,AGLXY_Volume_change
2018-01-14,18.886666666666667,19.04,18.73,0.3099999999999987,-0.14999999999999858,18.886666666666667,19.04,18.73,0.3099999999999987,-0.14999999999999858,18.886666666666667,19.04,18.73,0.3099999999999987,-0.14999999999999858,18.886666666666667,19.04,18.73,0.3099999999999987,-0.14999999999999858,0,0,0,0,0
2018-01-21,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,0,0,0,0,0
2018-01-28,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,0,0,0,0,0
2018-02-04,17.518,18.39,16.52,1.870000000000001,-1.870000000000001,17.554,18.39,16.52,1.870000000000001,-1.870000000000001,17.384,18.39,16.5,1.8900000000000006,-1.8900000000000006,17.419999999999998,18.39,16.5,1.8900000000000006,-1.8900000000000006,1045,2551,0,2551,422
2018-02-11,17.054,17.61,16.43,1.1799999999999997,1.1799999999999997,17.176000000000002,17.66,16.51,1.1499999999999986,1.0999999999999979,17.024,17.61,16.28,1.3299999999999983,1.3299999999999983,17.13,17.66,16.28,1.379999999999999,1.3299999999999983,376,777,0,777,-777
2018-02-18,17.41,17.95,16.88,1.0700000000000003,-1.0700000000000003,17.48,18.02,16.93,1.0899999999999999,-1.0899999999999999,17.37,17.87,16.84,1.0300000000000011,-1.0300000000000011,17.45,18.02,16.84,1.1799999999999997,-1.1799999999999997,4061,8389,687,7702,5281
2018-02-25,16.778,16.96,16.47,0.490000000000002,-0.22000000000000242,16.828,17.07,16.61,0.46000000000000085,-0.22000000000000242,16.73,16.92,16.47,0.45000000000000284,-0.4200000000000017,16.758,16.92,16.5,0.4200000000000017,-0.4200000000000017,493,1067,0,1067,430
2018-03-04,16.69333333333333,16.99,16.34,0.6499999999999986,0.6499999999999986,16.726666666666667,17.09,16.34,0.75,0.75,16.69333333333333,16.99,16.34,0.6499999999999986,0.6499999999999986,16.726666666666667,17.09,16.34,0.75,0.75,214,642,0,642,642
2018-03-11,17.06,17.27,16.7,0.5700000000000003,-0.5100000000000016,17.126666666666665,17.27,16.9,0.370000000000001,-0.3100000000000023,17.06,17.27,16.7,0.5700000000000003,-0.5100000000000016,17.126666666666665,17.27,16.9,0.370000000000001,-0.3100000000000023,1209,3628,0,3628,3628
2018-03-18,16.558,16.84,16.32,0.5199999999999996,-0.5199999999999996,16.637999999999998,16.98,16.33,0.6500000000000021,-0.5100000000000016,16.498,16.77,16.14,0.629999999999999,-0.629999999999999,16.56,16.98,16.14,0.8399999999999999,-0.629999999999999,1216,2622,499,2123,-104
2018-03-25,16.4175,16.54,16.2,0.33999999999999986,0.33999999999999986,16.505,16.85,16.24,0.610000000000003,0.610000000000003,16.4175,16.54,16.2,0.33999999999999986,0.33999999999999986,16.505,16.85,16.24,0.610000000000003,0.610000000000003,1096,2384,0,2384,384
