Date,MSG_Open_average,MSG_Open_max,MSG_Open_min,MSG_Open_volatility,MSG_Open_change,MSG_High_average,MSG_High_max,MSG_High_min,MSG_High_volatility,MSG_High_change,MSG_Low_average,MSG_Low_max,MSG_Low_min,MSG_Low_volatility,MSG_Low_change,MSG_Close_average,MSG_Close_max,MSG_Close_min,MSG_Close_volatility,MSG_Close_change,MSG_Volume_average,MSG_Volume_max,MSG_Volume_min,MSG_Volume_volatility,MSG_Volume_change
2018-01-14,211.9175,213.45,211.17,2.280000000000001,-2.1999999999999886,213.02249999999998,214.85,212.17,2.680000000000007,-2.1599999999999966,210.39,211.25,209.72,1.5300000000000011,-0.7199999999999989,211.3325,212.0,210.44,1.5600000000000023,0.4399999999999977,117287,140815,86996,53819,-34972
2018-01-21,213.088,214.9,211.84,3.0600000000000023,-0.44999999999998863,214.442,216.0,213.15,2.8499999999999943,1.0800000000000125,210.886,211.61,210.34,1.2700000000000102,0.5699999999999932,212.498,214.07,211.04,3.030000000000001,2.6999999999999886,199243,261557,166080,95477,-39074
2018-01-28,217.476,228.64,213.23,15.409999999999997,15.409999999999997,219.588,229.31,215.42,13.890000000000015,13.219999999999999,213.704,218.01,212.21,5.799999999999983,5.799999999999983,216.624,220.69,214.23,6.460000000000008,6.079999999999984,251940,395581,119525,276056,131569
2018-02-04,217.31,219.98,212.29,7.689999999999998,-7.689999999999998,219.60399999999998,225.54,212.86,12.679999999999978,-12.679999999999978,213.25,218.87,205.22,13.650000000000006,-13.650000000000006,215.294,220.94,209.24,11.699999999999989,-11.699999999999989,271323,346588,190472,156116,43721
2018-02-11,214.462,225.4,208.39,17.01000000000002,15.920000000000016,220.03,229.74,210.57,19.170000000000016,18.120000000000005,213.47,225.15,207.47,17.680000000000007,17.170000000000016,218.372,226.98,208.74,18.23999999999998,18.23999999999998,300933,421709,194815,226894,-81177
2018-02-18,230.20499999999998,233.35,226.79,6.560000000000002,3.390000000000015,233.79500000000002,236.4,230.46,5.939999999999998,2.5999999999999943,227.79500000000002,229.19,225.23,3.960000000000008,3.450000000000017,230.9125,232.14,229.56,2.579999999999984,1.990000000000009,257833,332364,213676,118688,21692
2018-02-25,241.44400000000002,246.11,235.47,10.640000000000015,2.7700000000000102,245.486,250.36,240.07,10.29000000000002,-10.29000000000002,238.57,241.69,235.47,6.219999999999999,2.1599999999999966,242.614,246.78,239.33,7.449999999999989,-7.449999999999989,342766,541325,200454,340871,-303373
2018-03-04,242.474,245.46,239.12,6.340000000000003,6.340000000000003,245.148,247.0,243.48,3.5200000000000102,3.5200000000000102,240.166,242.05,238.16,3.890000000000015,3.3300000000000125,243.404,244.62,242.56,2.0600000000000023,1.700000000000017,172102,217533,93411,124122,-117817
2018-03-11,247.95,251.19,245.48,5.710000000000008,2.390000000000015,250.63400000000001,254.5,248.46,6.039999999999992,-6.039999999999992,244.566,246.37,243.06,3.3100000000000023,-1.7699999999999818,247.132,249.78,243.87,5.909999999999997,-5.909999999999997,174040,298683,81343,217340,-132377
2018-03-18,228.072,243.31,173.99,69.32,-69.32,231.03,249.25,175.16,74.09,-68.15,225.53,240.84,171.49,69.35,-65.72,228.21800000000002,244.4,172.33,72.07,-66.03,184861,208086,157337,50749,-13298
