Date,HEES_Open_average,HEES_Open_max,HEES_Open_min,HEES_Open_volatility,HEES_Open_change,HEES_High_average,HEES_High_max,HEES_High_min,HEES_High_volatility,HEES_High_change,HEES_Low_average,HEES_Low_max,HEES_Low_min,HEES_Low_volatility,HEES_Low_change,HEES_Close_average,HEES_Close_max,HEES_Close_min,HEES_Close_volatility,HEES_Close_change,HEES_Volume_average,HEES_Volume_max,HEES_Volume_min,HEES_Volume_volatility,HEES_Volume_change
2018-01-14,40.172,41.16,39.46,1.6999999999999957,-0.5899999999999963,40.774,41.5,39.99,1.509999999999998,0.060000000000002274,39.54,40.35,38.77,1.5799999999999983,0.5600000000000023,40.25,41.5,39.36,2.1400000000000006,1.490000000000002,238950,314923,152748,162175,9037
2018-01-21,41.082,41.28,40.72,0.5600000000000023,-0.03999999999999915,41.364,41.72,41.0,0.7199999999999989,0.269999999999996,40.284,40.6,40.13,0.46999999999999886,0.04999999999999716,40.756,41.2,40.21,0.990000000000002,-0.7999999999999972,188922,240144,119148,120996,-83092
2018-01-28,39.007999999999996,40.46,36.65,3.8100000000000023,-3.009999999999998,39.806,41.3,37.93,3.3699999999999974,-2.4399999999999977,38.036,39.37,35.64,3.729999999999997,-3.729999999999997,38.424,40.27,35.73,4.540000000000006,-4.540000000000006,233526,401545,121642,279903,171046
2018-02-04,36.176,37.43,34.9,2.530000000000001,0.6400000000000006,37.178000000000004,38.18,36.0,2.1799999999999997,-1.2700000000000031,35.1,36.43,34.11,2.3200000000000003,0.1599999999999966,36.174,37.42,35.22,2.200000000000003,-1.1699999999999946,255915,343039,171997,171042,-100390
2018-02-11,35.985,36.53,35.37,1.1600000000000037,1.1600000000000037,36.825,37.92,36.42,1.5,1.4699999999999989,35.660000000000004,36.52,35.28,1.240000000000002,1.2100000000000009,36.3025,37.0,35.96,1.0399999999999991,1.0399999999999991,191728,232376,139675,92701,-26114
2018-02-18,37.704,39.02,36.68,2.3400000000000034,2.3300000000000054,38.616,39.69,37.6,2.0899999999999963,1.4200000000000017,37.116,38.2,36.35,1.8500000000000014,1.3799999999999955,37.769999999999996,38.98,36.85,2.1299999999999955,1.4099999999999966,232315,324697,159432,165265,67285
2018-02-25,38.908,40.02,37.6,2.4200000000000017,1.7800000000000011,40.508,42.06,38.81,3.25,1.6600000000000037,37.96,39.33,36.87,2.460000000000001,1.7399999999999949,39.67,41.93,37.69,4.240000000000002,1.9500000000000028,545999,760696,361431,399265,320909
2018-03-04,42.932,43.66,42.0,1.6599999999999966,1.2800000000000011,43.694,44.24,43.33,0.9100000000000037,-0.740000000000002,41.896,42.54,41.48,1.0600000000000023,-0.020000000000003126,42.848,44.07,41.72,2.3500000000000014,-2.3500000000000014,433440,747565,294938,452627,-403082
2018-03-11,41.172,42.09,40.16,1.9300000000000068,-1.3300000000000054,41.584,42.74,40.99,1.75,-1.6600000000000037,40.472,41.75,39.92,1.8299999999999983,-1.7999999999999972,40.936,41.9,40.26,1.6400000000000006,-1.0499999999999972,323215,482460,212038,270422,-270422
2018-03-18,40.496,41.41,39.32,2.0899999999999963,-1.6199999999999974,41.04,42.37,39.55,2.8200000000000003,-2.1500000000000057,39.664,40.76,38.58,2.1799999999999997,-2.1099999999999994,40.088,41.81,38.59,3.219999999999999,-1.4500000000000028,266943,403315,205536,197779,138221
2018-03-25,38.5,39.63,37.85,1.7800000000000011,-1.230000000000004,38.915,39.85,38.46,1.3900000000000006,-1.3400000000000034,37.4825,37.86,36.73,1.1300000000000026,-1.1300000000000026,37.9075,38.49,37.11,1.3800000000000026,-1.1099999999999994,246931,309886,213209,96677,72903
2018-04-01,37.568,38.73,36.49,2.239999999999995,-0.8799999999999955,38.556,39.9,37.67,2.229999999999997,-0.07000000000000028,36.652,37.76,35.82,1.9399999999999977,-0.7700000000000031,37.61,39.11,36.24,2.8699999999999974,-0.8299999999999983,330373,467095,229254,237841,86906
2018-04-08,38.583999999999996,39.59,37.65,1.9400000000000048,1.4600000000000009,39.6,40.38,38.81,1.5700000000000003,0.8800000000000026,38.181999999999995,38.98,37.23,1.75,1.75,38.998,39.98,38.07,1.9099999999999966,1.1599999999999966,264076,362670,194774,167896,-96277
2018-04-15,39.418,40.32,37.95,2.3699999999999974,-2.3699999999999974,40.052,40.82,38.77,2.049999999999997,-1.8200000000000003,38.73,39.88,37.68,2.200000000000003,-2.200000000000003,39.15,40.28,37.78,2.5,-1.3900000000000006,241947,267814,196205,71609,-14608
2018-04-22,36.204,39.09,32.81,6.280000000000001,-4.790000000000006,36.82,39.25,34.3,4.950000000000003,-4.950000000000003,34.296,37.16,32.34,4.819999999999993,-4.819999999999993,34.892,37.77,32.35,5.420000000000002,-5.039999999999999,605819,1323899,300735,1023164,129015
2018-04-29,33.004,34.6,32.22,2.3800000000000026,2.3800000000000026,34.08,36.21,32.66,3.5500000000000043,3.5500000000000043,32.57,34.54,31.31,3.2300000000000004,3.2300000000000004,33.730000000000004,35.79,32.52,3.269999999999996,3.269999999999996,415146,679411,295701,383710,-348352
2018-05-06,37.318,38.68,35.75,2.9299999999999997,2.3599999999999994,38.042,38.86,36.79,2.0700000000000003,1.5900000000000034,36.794,37.69,35.66,2.030000000000001,1.3100000000000023,37.438,38.48,36.41,2.0700000000000003,0.6100000000000065,349238,398933,319105,79828,-75910
2018-05-13,38.338,39.58,36.86,2.719999999999999,2.719999999999999,39.238,40.39,37.78,2.6099999999999994,2.6099999999999994,38.21,39.36,36.59,2.769999999999996,2.769999999999996,38.854,39.79,37.67,2.1199999999999974,2.1199999999999974,214472,277941,159144,118797,67554
2018-05-20,38.175,40.0,37.5,2.5,-2.5,38.5425,40.21,37.83,2.3800000000000026,-2.3800000000000026,36.935,37.92,35.77,2.1499999999999986,-2.1499999999999986,37.362500000000004,37.95,36.02,1.9299999999999997,-1.9299999999999997,264095,328508,204394,124114,42973
2018-05-27,35.352,35.54,35.01,0.5300000000000011,0.060000000000002274,36.012,36.59,35.39,1.2000000000000028,-0.38000000000000256,34.668,35.23,34.19,1.0399999999999991,0.3299999999999983,35.232,35.65,34.57,1.0799999999999983,0.3999999999999986,270138,396077,203676,192401,-192401
2018-06-03,37.25,37.9,35.72,2.1799999999999997,2.1799999999999997,37.956,38.42,37.1,1.3200000000000003,1.3200000000000003,37.026,37.9,35.72,2.1799999999999997,2.1799999999999997,37.742,38.29,37.06,1.2299999999999969,1.2299999999999969,200446,353099,109260,243839,-243839
