Date,IR_stock_Open_average,IR_stock_Open_max,IR_stock_Open_min,IR_stock_Open_volatility,IR_stock_Open_change,IR_stock_High_average,IR_stock_High_max,IR_stock_High_min,IR_stock_High_volatility,IR_stock_High_change,IR_stock_Low_average,IR_stock_Low_max,IR_stock_Low_min,IR_stock_Low_volatility,IR_stock_Low_change,IR_stock_Close_average,IR_stock_Close_max,IR_stock_Close_min,IR_stock_Close_volatility,IR_stock_Close_change,IR_stock_Volume_average,IR_stock_Volume_max,IR_stock_Volume_min,IR_stock_Volume_volatility,IR_stock_Volume_change
2018-01-14,90.765,91.88,89.91,1.9699999999999989,-1.0799999999999983,91.2025,91.93,90.72,1.210000000000008,-0.8800000000000097,89.8475,90.12,89.55,0.5700000000000074,0.14000000000000057,90.42500000000001,90.93,90.18,0.75,0.6700000000000017,1249636,1451498,1143233,308265,-308265
2018-01-21,91.766,92.65,90.72,1.9300000000000068,1.269999999999996,92.506,93.86,90.83,3.030000000000001,3.030000000000001,90.732,91.69,89.27,2.4200000000000017,2.230000000000004,91.79599999999999,93.82,89.84,3.9799999999999898,3.9799999999999898,1455275,1744698,1071252,673446,422245
2018-01-28,94.146,95.97,93.37,2.5999999999999943,2.3400000000000034,95.604,97.67,93.94,3.730000000000004,1.3100000000000023,93.202,95.08,91.31,3.769999999999996,1.4899999999999949,94.574,96.6,92.53,4.069999999999993,1.3699999999999903,3045454,4407496,2071983,2335513,529325
2018-02-04,32.94,33.83,31.97,1.8599999999999994,-1.8599999999999994,33.564,34.88,32.18,2.700000000000003,-2.700000000000003,31.996,32.77,30.47,2.3000000000000043,-2.1000000000000014,32.606,33.51,31.57,1.9399999999999977,-1.759999999999998,845241,1101064,633843,467221,273599
2018-02-11,33.054,34.51,31.89,2.6199999999999974,2.6199999999999974,33.822,34.6,33.04,1.5600000000000023,1.4699999999999989,32.234,33.18,31.82,1.3599999999999994,0.14999999999999858,33.334,34.53,32.7,1.8299999999999983,0.14999999999999858,1236736,2624225,658086,1966139,1966139
2018-02-18,32.0475,32.58,31.75,0.8299999999999983,-0.4799999999999969,32.807500000000005,33.45,32.35,1.1000000000000014,-0.5300000000000011,31.6025,31.94,30.98,0.9600000000000009,0.21000000000000085,32.112500000000004,32.88,31.73,1.1500000000000021,1.1500000000000021,999485,1865804,500751,1365053,-542138
2018-02-25,32.324,33.07,30.67,2.3999999999999986,-2.280000000000001,32.752,33.29,31.94,1.3499999999999979,-1.3000000000000007,31.66,32.64,30.37,2.2699999999999996,-2.16,32.076,33.0,30.89,2.1099999999999994,-1.1999999999999993,639364,936551,461565,474986,196595
2018-03-04,31.898,32.58,31.39,1.1899999999999977,0.9599999999999973,32.486,33.23,32.05,1.1799999999999997,1.0999999999999943,31.714,32.51,31.1,1.4099999999999966,1.4099999999999966,32.208,33.0,31.81,1.1900000000000013,0.9600000000000009,691351,877271,533303,343968,222285
2018-03-11,32.798,32.96,32.62,0.3400000000000034,-0.3300000000000054,33.134,33.35,32.85,0.5,0.020000000000003126,32.522,32.59,32.4,0.19000000000000483,0.03999999999999915,32.75,32.96,32.53,0.4299999999999997,0.3200000000000003,574441,997389,381140,616249,512043
2018-03-18,32.24,32.8,31.33,1.4699999999999989,-1.4699999999999989,32.73,33.26,31.75,1.509999999999998,-1.0499999999999972,31.524,32.32,30.31,2.0100000000000016,-1.8300000000000018,31.984,33.13,30.32,2.8100000000000023,-2.3900000000000006,667152,1004919,309127,695792,695792
