Date,THMO_Open_average,THMO_Open_max,THMO_Open_min,THMO_Open_volatility,THMO_Open_change,THMO_High_average,THMO_High_max,THMO_High_min,THMO_High_volatility,THMO_High_change,THMO_Low_average,THMO_Low_max,THMO_Low_min,THMO_Low_volatility,THMO_Low_change,THMO_Close_average,THMO_Close_max,THMO_Close_min,THMO_Close_volatility,THMO_Close_change,THMO_Volume_average,THMO_Volume_max,THMO_Volume_min,THMO_Volume_volatility,THMO_Volume_change
2018-03-25,20.65,21.8,20.1,1.6999999999999993,-1.6999999999999993,20.6925,21.8,20.2,1.6000000000000014,-1.5300000000000011,19.225,19.7,18.5,1.1999999999999993,-1.1999999999999993,19.65,20.1,18.7,1.4000000000000021,-1.3000000000000007,9480,17152,2870,14282,-9105
2018-04-01,17.08,19.0,15.0,4.0,-4.0,18.182,23.99,15.32,8.669999999999998,-8.669999999999998,15.48,16.0,14.5,1.5,-1.4000000000000004,16.58,18.4,14.5,3.8999999999999986,-3.8999999999999986,26643,82749,2973,79776,-56240
2018-04-08,15.56,16.5,14.7,1.8000000000000007,1.8000000000000007,16.338,16.79,16.0,0.7899999999999991,-0.28999999999999915,15.066,15.53,14.5,1.0299999999999994,1.0299999999999994,15.66,16.1,15.0,1.1000000000000014,0.10000000000000142,16253,54260,5124,49136,-47808
2018-04-15,16.419999999999998,17.9,15.5,2.3999999999999986,0.0,17.2,18.0,16.45,1.5500000000000007,-0.3500000000000014,15.462,15.81,15.0,0.8100000000000005,0.8000000000000007,16.439999999999998,17.8,15.6,2.200000000000001,0.40000000000000036,11792,18988,2520,16468,-12422
2018-04-22,15.3,16.4,14.3,2.099999999999998,-1.1999999999999993,15.572000000000001,16.66,14.5,2.16,-1.4600000000000009,14.214,15.3,13.6,1.700000000000001,-0.8000000000000007,14.78,15.4,14.2,1.200000000000001,-0.20000000000000107,12798,20293,7207,13086,4294
2018-04-29,15.02,15.4,14.6,0.8000000000000007,0.20000000000000107,15.58,16.8,15.0,1.8000000000000007,1.200000000000001,14.56,14.7,14.5,0.1999999999999993,0.1999999999999993,15.018,15.69,14.6,1.0899999999999999,0.6899999999999995,11035,27043,1466,25577,20192
2018-05-06,13.49,15.5,9.75,5.75,-5.75,14.264,16.52,11.7,4.82,-3.8000000000000007,12.29,14.9,9.75,5.15,-5.15,13.0,14.99,10.7,4.290000000000001,-3.710000000000001,42106,100270,6929,93341,93341
2018-05-13,6.834,9.7,5.25,4.449999999999999,-4.299999999999999,7.08,10.0,5.4,4.6,-4.6,5.586,7.6,4.98,2.619999999999999,-2.619999999999999,5.67,7.6,5.0,2.5999999999999996,-2.5999999999999996,195138,552868,77871,474997,-23025
2018-05-20,5.225,5.54,4.94,0.5999999999999996,-0.07999999999999918,5.37,5.6,4.94,0.6599999999999993,-0.5599999999999996,4.8375,5.12,4.6,0.5200000000000005,-0.33000000000000007,5.04,5.4,4.65,0.75,-0.75,153899,342895,47475,295420,-36822
2018-05-27,4.77,4.97,4.63,0.33999999999999986,0.3199999999999994,4.89,5.06,4.65,0.40999999999999925,0.3199999999999994,4.444,4.65,4.21,0.4400000000000004,0.25,4.668,4.78,4.55,0.23000000000000043,0.009999999999999787,33285,49973,24969,25004,-21349
2018-06-03,4.8,5.1,4.53,0.5699999999999994,0.5,5.146,5.8,4.67,1.13,1.13,4.634,4.9,4.45,0.4500000000000002,0.40000000000000036,4.938,5.48,4.56,0.9200000000000008,0.9200000000000008,185410,683303,17328,665975,665975
2018-06-10,5.358,5.7,5.1,0.6000000000000005,-0.20000000000000018,5.546,5.7,5.36,0.33999999999999986,-0.009999999999999787,5.026,5.21,4.9,0.3099999999999996,0.3099999999999996,5.3,5.6,5.03,0.5699999999999994,0.5699999999999994,191155,274575,70035,204540,-55896
2018-06-17,5.074,5.4,4.59,0.8100000000000005,-0.8100000000000005,5.154,5.6,4.75,0.8499999999999996,-0.8499999999999996,4.526,5.29,3.69,1.6,-1.6,4.818,5.45,4.37,1.08,-0.9000000000000004,120783,141787,97824,43963,43963
2018-06-24,4.296,4.4,4.2,0.20000000000000018,-0.1200000000000001,4.426,4.75,4.29,0.45999999999999996,-0.3600000000000003,4.052,4.15,4.0,0.15000000000000036,-0.08999999999999986,4.224,4.35,4.13,0.21999999999999975,-0.21999999999999975,31403,46179,22117,24062,-21668
2018-07-01,4.265,4.47,4.01,0.45999999999999996,0.2999999999999998,4.5,4.69,4.17,0.5200000000000005,0.2999999999999998,3.9725,4.2,3.83,0.3700000000000001,-0.029999999999999805,4.2225,4.41,3.95,0.45999999999999996,0.2400000000000002,27699,49206,13853,35353,15241
2018-07-08,4.498,5.1,4.2,0.8999999999999995,0.8999999999999995,4.818,5.2,4.29,0.9100000000000001,0.9000000000000004,4.24,4.7,4.0,0.7000000000000002,0.6000000000000005,4.536,4.88,4.2,0.6799999999999997,0.6099999999999994,75928,204669,6591,198078,96109
2018-07-15,4.428,5.0,4.16,0.8399999999999999,-0.8399999999999999,4.532,5.04,4.3,0.7400000000000002,-0.7400000000000002,4.17,4.26,4.1,0.16000000000000014,-0.16000000000000014,4.234,4.28,4.17,0.11000000000000032,-0.11000000000000032,30752,84321,8578,75743,-75549
2018-07-22,4.154,4.19,4.09,0.10000000000000053,-0.08999999999999986,4.182,4.26,4.15,0.10999999999999943,-0.10999999999999943,3.9459999999999997,4.1,3.82,0.2799999999999998,-0.2799999999999998,4.054,4.16,3.95,0.20999999999999996,-0.16000000000000014,15744,28543,6534,22009,4283
2018-07-29,3.8280000000000003,3.97,3.7,0.27,-0.06000000000000005,4.002,4.1,3.93,0.16999999999999948,-0.10999999999999943,3.708,3.8,3.6,0.19999999999999973,-0.09999999999999964,3.82,3.87,3.78,0.0900000000000003,-0.03000000000000025,10600,14813,6703,8110,-2797
2018-08-05,3.62,3.95,3.33,0.6200000000000001,-0.40000000000000036,3.664,4.0,3.39,0.6099999999999999,-0.4500000000000002,3.144,3.7,2.92,0.7800000000000002,-0.7000000000000002,3.39,3.79,3.2,0.5899999999999999,-0.3900000000000001,32289,74117,15966,58151,4864
2018-08-12,3.118,3.8,2.81,0.9899999999999998,-0.9699999999999998,3.122,3.8,2.81,0.9899999999999998,-0.9699999999999998,2.6,2.8,2.2,0.5999999999999996,-0.5999999999999996,2.766,2.9,2.49,0.4099999999999997,-0.3599999999999999,42843,83093,8173,74920,41423
2018-08-19,2.84,3.15,2.6,0.5499999999999998,0.3500000000000001,3.028,3.19,2.7,0.48999999999999977,0.3999999999999999,2.646,2.88,2.25,0.6299999999999999,0.6299999999999999,2.8240000000000003,2.95,2.7,0.25,0.20999999999999996,31079,41641,21359,20282,-16096
2018-08-26,3.9924999999999997,5.1,2.98,2.1199999999999997,2.0399999999999996,4.7075,5.25,3.78,1.4700000000000002,1.3199999999999998,3.6950000000000003,4.63,2.93,1.6999999999999997,1.1800000000000002,4.3575,4.85,3.7,1.1499999999999995,0.6899999999999995,243193,361372,95507,265865,82692
2018-09-02,4.418,4.9,3.9,1.0000000000000004,-0.15000000000000036,4.618,5.05,4.3,0.75,-0.71,4.04,4.3,3.8,0.5,-0.20000000000000018,4.3180000000000005,4.9,4.0,0.9000000000000004,-0.9000000000000004,55185,97544,18394,79150,-79150
2018-09-09,4.192,4.7,3.8,0.9000000000000004,0.2599999999999998,4.428,4.74,4.1,0.6400000000000006,0.3000000000000007,3.992,4.26,3.8,0.45999999999999996,0.20000000000000018,4.154,4.51,3.9,0.6099999999999999,0.10000000000000009,37185,57805,23652,34153,-5885
2018-09-16,3.9699999999999998,4.1,3.88,0.21999999999999975,-0.1200000000000001,4.114,4.3,3.9,0.3999999999999999,-0.3999999999999999,3.868,4.0,3.73,0.27,-0.27,3.944,4.06,3.77,0.2899999999999996,-0.2899999999999996,17425,31635,9135,22500,-3460
2018-09-23,3.556,3.78,3.3,0.48,-0.48,3.66,3.8,3.46,0.33999999999999986,-0.09999999999999964,3.36,3.6,3.2,0.3999999999999999,-0.3999999999999999,3.4699999999999998,3.73,3.21,0.52,-0.33000000000000007,47304,82200,22524,59676,59676
2018-09-30,4.072,4.4,3.41,0.9900000000000002,0.8700000000000001,4.336,4.5,4.1,0.40000000000000036,0.1800000000000006,3.73,3.9,3.41,0.48999999999999977,0.2999999999999998,4.078,4.39,3.75,0.6399999999999997,0.04999999999999982,56742,119134,21382,97752,-30017
2018-10-07,3.7520000000000002,4.19,3.5,0.6900000000000004,-0.07999999999999963,3.842,4.2,3.6,0.6000000000000001,-0.27,3.422,3.74,3.23,0.5100000000000002,-0.2400000000000002,3.6,3.92,3.46,0.45999999999999996,-0.3999999999999999,23288,40226,14080,26146,10587
2018-10-14,3.734,3.82,3.62,0.19999999999999973,0.06999999999999984,3.912,4.08,3.78,0.30000000000000027,-0.30000000000000027,3.5300000000000002,3.62,3.43,0.18999999999999995,-0.06999999999999984,3.7039999999999997,3.83,3.51,0.3200000000000003,-0.2200000000000002,35344,79883,10254,69629,-59686
2018-10-21,3.44,3.51,3.33,0.17999999999999972,-0.17999999999999972,3.546,3.81,3.36,0.4500000000000002,-0.18999999999999995,3.32,3.39,3.2,0.18999999999999995,-0.13999999999999968,3.39,3.5,3.2,0.2999999999999998,-0.2999999999999998,11539,19819,6714,13105,13105
2018-10-28,3.2,3.33,2.97,0.3599999999999999,-0.22999999999999998,3.23,3.35,3.1,0.25,-0.10000000000000009,2.768,2.9,2.61,0.29000000000000004,0.20000000000000018,2.93,3.03,2.84,0.18999999999999995,0.11000000000000032,19889,38710,11529,27181,-26040
2018-11-04,3.01,3.15,2.9,0.25,-0.25,3.07,3.15,2.99,0.1599999999999997,-0.1599999999999997,2.842,2.91,2.7,0.20999999999999996,-0.19999999999999973,2.896,2.97,2.72,0.25,-0.19999999999999973,10545,14338,6676,7662,4294
2018-11-11,3.092,3.3,2.89,0.4099999999999997,0.1599999999999997,3.662,4.69,3.3,1.3900000000000006,1.0500000000000003,2.944,3.05,2.77,0.2799999999999998,0.2799999999999998,3.368,4.6,2.95,1.6499999999999995,1.6499999999999995,166665,629258,7335,621923,509258
2018-11-18,3.665,4.36,3.3,1.0600000000000005,-0.8600000000000003,3.8874999999999997,4.46,3.53,0.9300000000000002,-0.9300000000000002,3.295,3.41,3.07,0.3400000000000003,-0.3400000000000003,3.475,3.75,3.17,0.5800000000000001,-0.5800000000000001,138684,325081,35532,289549,-267659
2018-11-25,3.174,3.38,3.07,0.31000000000000005,0.2999999999999998,3.3120000000000003,3.45,3.19,0.26000000000000023,0.20000000000000018,3.09,3.26,3.0,0.2599999999999998,0.17999999999999972,3.17,3.3,3.1,0.19999999999999973,0.19999999999999973,11128,16345,7085,9260,3612
2018-12-02,3.3775,3.5,3.2,0.2999999999999998,-0.20999999999999996,3.4675,3.59,3.38,0.20999999999999996,-0.20999999999999996,3.215,3.41,3.05,0.3600000000000003,-0.3600000000000003,3.2475,3.41,3.1,0.31000000000000005,-0.22999999999999998,11870,22652,3860,18792,-18792
2018-12-09,3.076,3.11,3.0,0.10999999999999988,-0.06999999999999984,3.26,3.4,3.11,0.29000000000000004,-0.19999999999999973,2.996,3.1,2.82,0.28000000000000025,-0.25,3.032,3.13,2.84,0.29000000000000004,-0.26000000000000023,10000,19820,4813,15007,4496
2018-12-16,2.648,3.1,2.4,0.7000000000000002,-0.7000000000000002,2.742,3.1,2.52,0.5800000000000001,-0.5800000000000001,2.404,2.6,2.1,0.5,-0.5,2.4619999999999997,2.61,2.3,0.31000000000000005,-0.31000000000000005,24240,38616,7880,30736,-11872
2018-12-23,2.6725,3.2,2.3,0.9000000000000004,0.4500000000000002,2.81,3.2,2.44,0.7600000000000002,0.6600000000000001,2.325,2.5,2.2,0.2999999999999998,0.2999999999999998,2.53,2.75,2.3,0.4500000000000002,0.3700000000000001,11089,13658,9343,4315,1276
2018-12-30,3.015,3.3,2.66,0.6399999999999997,0.6399999999999997,3.1825,3.58,2.9,0.6800000000000002,0.34999999999999964,2.81,3.1,2.52,0.5800000000000001,0.5800000000000001,2.9575,3.3,2.71,0.5899999999999999,0.5899999999999999,22112,61046,3764,57282,4603
2019-01-06,3.166,3.3,3.06,0.23999999999999977,0.06999999999999984,3.236,3.3,3.18,0.11999999999999966,0.0,3.04,3.1,2.98,0.1200000000000001,-0.040000000000000036,3.15,3.22,3.1,0.1200000000000001,0.0900000000000003,8565,17795,3282,14513,-14513
2019-01-13,3.1375,3.2,3.05,0.15000000000000036,-0.1200000000000001,3.25,3.3,3.2,0.09999999999999964,0.09999999999999964,3.0125,3.02,3.0,0.020000000000000018,0.009999999999999787,3.0875,3.17,3.01,0.16000000000000014,-0.06000000000000005,7389,19478,2653,16825,-227
2019-01-20,3.202,3.3,3.11,0.18999999999999995,0.1499999999999999,3.3899999999999997,3.8,3.25,0.5499999999999998,0.5,3.122,3.26,3.0,0.2599999999999998,0.1499999999999999,3.294,3.64,3.12,0.52,0.3900000000000001,13454,31330,3768,27562,22373
2019-01-27,3.698,3.8,3.61,0.18999999999999995,0.07999999999999963,3.736,3.8,3.68,0.11999999999999966,0.11999999999999966,3.506,3.6,3.37,0.22999999999999998,0.0900000000000003,3.594,3.7,3.44,0.26000000000000023,0.10000000000000009,8633,11369,4846,6523,4686
2019-02-03,3.6,3.8,3.5,0.2999999999999998,-0.19999999999999973,3.64,3.8,3.6,0.19999999999999973,-0.19999999999999973,3.36,3.55,3.3,0.25,-0.23999999999999977,3.5260000000000002,3.6,3.41,0.18999999999999995,-0.07999999999999963,4128,7638,1915,5723,-1517
2019-02-10,3.61,3.7,3.5,0.20000000000000018,0.06000000000000005,3.6675,3.7,3.59,0.11000000000000032,0.10000000000000009,3.465,3.54,3.32,0.2200000000000002,0.18000000000000016,3.49,3.54,3.42,0.1200000000000001,0.08000000000000007,5552,8011,3036,4975,2414
2019-02-17,3.836,4.0,3.67,0.33000000000000007,0.33000000000000007,4.01,4.2,3.9,0.30000000000000027,0.10000000000000053,3.63,3.8,3.5,0.2999999999999998,0.20000000000000018,3.796,3.87,3.74,0.1299999999999999,-0.1299999999999999,28285,58122,10943,47179,-29719
2019-02-24,3.65,3.74,3.5,0.2400000000000002,-0.2400000000000002,3.75,3.79,3.7,0.08999999999999986,-0.08999999999999986,3.51,3.55,3.5,0.04999999999999982,0.0,3.616,3.73,3.55,0.18000000000000016,-0.020000000000000018,10703,14322,3994,10328,-2665
2019-03-03,3.542,3.65,3.45,0.19999999999999973,-0.10999999999999988,3.614,3.76,3.5,0.2599999999999998,-0.2599999999999998,3.382,3.56,3.05,0.5100000000000002,-0.5100000000000002,3.52,3.61,3.4,0.20999999999999996,-0.10999999999999988,6368,13878,3232,10646,-1978
2019-03-10,3.348,3.5,3.12,0.3799999999999999,-0.2599999999999998,3.428,3.54,3.3,0.2400000000000002,-0.2400000000000002,3.178,3.4,3.08,0.31999999999999984,-0.19999999999999973,3.232,3.5,3.1,0.3999999999999999,-0.22999999999999998,13655,22108,5567,16541,15532
2019-03-17,3.1599999999999997,3.3,3.01,0.29000000000000004,-0.29000000000000004,3.21,3.3,3.01,0.29000000000000004,-0.29000000000000004,3.008,3.15,2.86,0.29000000000000004,-0.29000000000000004,3.09,3.15,3.0,0.1499999999999999,-0.1499999999999999,20017,35993,14593,21400,20551
2019-03-24,2.814,2.9,2.65,0.25,-0.04999999999999982,2.974,3.09,2.83,0.2599999999999998,0.08999999999999986,2.708,2.81,2.52,0.29000000000000004,0.29000000000000004,2.864,3.0,2.71,0.29000000000000004,0.20000000000000018,16950,28292,10185,18107,-5036
2019-03-31,2.94,3.05,2.9,0.1499999999999999,-0.1499999999999999,2.996,3.09,2.95,0.13999999999999968,-0.08999999999999986,2.854,2.9,2.8,0.10000000000000009,-0.07000000000000028,2.918,2.99,2.84,0.15000000000000036,-0.15000000000000036,19865,33540,12564,20976,17109
2019-04-07,2.972,3.1,2.85,0.25,0.1299999999999999,3.092,3.19,3.0,0.18999999999999995,0.1499999999999999,2.882,2.91,2.85,0.06000000000000005,0.04999999999999982,2.97,3.12,2.91,0.20999999999999996,0.08000000000000007,33609,42805,23067,19738,-14981
2019-04-14,2.94,3.03,2.88,0.1499999999999999,-0.1499999999999999,2.975,3.08,2.89,0.18999999999999995,-0.18999999999999995,2.735,2.88,2.6,0.2799999999999998,-0.04999999999999982,2.84,2.91,2.7,0.20999999999999996,-0.20999999999999996,23865,34976,12434,22542,2062
2019-04-21,2.636,2.71,2.52,0.18999999999999995,-0.06000000000000005,2.814,2.97,2.74,0.22999999999999998,-0.17000000000000037,2.546,2.65,2.35,0.2999999999999998,-0.020000000000000018,2.7239999999999998,2.8,2.65,0.1499999999999999,0.10999999999999988,25723,61540,11237,50303,-3054
2019-04-28,2.672,2.8,2.55,0.25,-0.25,2.754,2.83,2.68,0.1499999999999999,0.03000000000000025,2.584,2.65,2.5,0.1499999999999999,-0.10000000000000009,2.658,2.72,2.62,0.10000000000000009,-0.08000000000000007,9902,27743,3745,23998,-4839
2019-05-05,2.7840000000000003,2.94,2.6,0.33999999999999986,0.10000000000000009,2.898,2.94,2.77,0.16999999999999993,-0.1299999999999999,2.676,2.8,2.6,0.19999999999999973,0.0,2.786,2.89,2.65,0.2400000000000002,-0.1299999999999999,18399,26171,11093,15078,-9591
2019-05-12,2.706,2.78,2.65,0.1299999999999999,-0.07999999999999963,2.742,2.78,2.7,0.07999999999999963,-0.07999999999999963,2.602,2.67,2.56,0.10999999999999988,-0.010000000000000231,2.678,2.71,2.64,0.06999999999999984,-0.040000000000000036,14107,28230,6227,22003,811
2019-05-19,2.6,2.65,2.55,0.10000000000000009,0.0,2.705,2.75,2.65,0.10000000000000009,-0.020000000000000018,2.5,2.5,2.5,0.0,0.0,2.605,2.64,2.56,0.08000000000000007,-0.06000000000000005,15428,35295,3813,31482,2039
2019-05-26,2.4979999999999998,2.59,2.4,0.18999999999999995,-0.16000000000000014,2.566,2.6,2.5,0.10000000000000009,-0.10000000000000009,2.416,2.49,2.35,0.14000000000000012,-0.0900000000000003,2.488,2.58,2.4,0.18000000000000016,-0.009999999999999787,11990,21844,6817,15027,-1269
2019-06-02,2.918,3.3,2.5,0.7999999999999998,0.7999999999999998,3.402,3.7,2.85,0.8500000000000001,0.7999999999999998,2.764,3.15,2.5,0.6499999999999999,0.6499999999999999,3.134,3.42,2.62,0.7999999999999998,0.7999999999999998,341281,513625,77125,436500,162886
2019-06-09,3.17,3.38,2.93,0.44999999999999973,-0.44999999999999973,3.344,3.99,3.03,0.9600000000000004,-0.9600000000000004,2.928,3.06,2.7,0.3599999999999999,-0.3599999999999999,3.094,3.34,2.79,0.5499999999999998,-0.4500000000000002,142819,250178,63699,186479,-128522
2019-06-16,3.05,3.82,2.74,1.0799999999999996,-1.0799999999999996,3.144,4.11,2.82,1.2900000000000005,-1.2900000000000005,2.7560000000000002,2.83,2.71,0.1200000000000001,-0.1200000000000001,2.886,3.1,2.75,0.3500000000000001,-0.3200000000000003,777904,3547061,39293,3507768,-3507768
2019-06-23,2.662,2.86,2.5,0.3599999999999999,0.3599999999999999,2.824,2.98,2.7,0.2799999999999998,0.18999999999999995,2.598,2.72,2.4,0.3200000000000003,0.3200000000000003,2.7520000000000002,2.91,2.63,0.28000000000000025,0.20000000000000018,98028,227087,16963,210124,-113564
2019-06-30,3.045,3.37,2.9,0.4700000000000002,0.4500000000000002,3.3,3.6,3.01,0.5900000000000003,0.41000000000000014,2.965,3.27,2.8,0.4700000000000002,0.4700000000000002,3.1500000000000004,3.41,2.89,0.52,0.52,169679,346287,29077,317210,71337
2019-07-07,3.444,3.53,3.35,0.17999999999999972,0.1299999999999999,3.618,3.75,3.48,0.27,0.08000000000000007,3.352,3.49,3.27,0.2200000000000002,0.10000000000000009,3.48,3.56,3.35,0.20999999999999996,0.14000000000000012,69556,138789,22221,116568,-33014
2019-07-14,3.466,3.69,3.31,0.3799999999999999,-0.1499999999999999,3.564,3.69,3.42,0.27,-0.1200000000000001,3.314,3.46,3.2,0.2599999999999998,-0.2599999999999998,3.364,3.5,3.2,0.2999999999999998,-0.2999999999999998,19698,28256,13088,15168,15168
2019-07-21,3.0500000000000003,3.47,2.85,0.6200000000000001,-0.5800000000000001,3.12,3.47,2.94,0.5300000000000002,-0.4700000000000002,2.788,2.88,2.61,0.27,-0.27,2.928,3.05,2.85,0.19999999999999973,-0.1599999999999997,120369,405877,11036,394841,-297900
2019-07-28,2.922,2.96,2.8,0.16000000000000014,0.14000000000000012,3.0140000000000002,3.1,2.96,0.14000000000000012,-0.029999999999999805,2.848,2.88,2.76,0.1200000000000001,0.0900000000000003,2.944,2.99,2.87,0.1200000000000001,0.07000000000000028,18192,52659,1393,51266,-42907
2019-08-04,2.83,2.95,2.75,0.20000000000000018,-0.20000000000000018,2.92,2.98,2.87,0.10999999999999988,-0.06000000000000005,2.774,2.86,2.72,0.13999999999999968,-0.13999999999999968,2.78,2.86,2.72,0.13999999999999968,-0.13999999999999968,7104,10594,4385,6209,6209
2019-08-11,2.9899999999999998,3.34,2.78,0.56,0.2100000000000004,3.088,3.34,2.93,0.4099999999999997,0.18000000000000016,2.7560000000000002,2.93,2.6,0.33000000000000007,0.18000000000000016,2.934,3.02,2.8,0.2200000000000002,0.020000000000000018,34859,69397,14642,54755,12233
2019-08-18,3.11,3.2,3.06,0.14000000000000012,-0.03000000000000025,3.1919999999999997,3.3,3.11,0.18999999999999995,-0.1299999999999999,3.012,3.1,2.92,0.18000000000000016,0.04999999999999982,3.118,3.2,3.05,0.15000000000000036,-0.15000000000000036,27138,59921,14620,45301,-43607
2019-08-25,3.1425,3.32,3.03,0.29000000000000004,0.16999999999999993,3.255,3.38,3.07,0.31000000000000005,0.18999999999999995,2.995,3.05,2.92,0.1299999999999999,-0.1299999999999999,3.175,3.38,3.05,0.33000000000000007,0.1499999999999999,29264,59915,8382,51533,-1499
2019-09-01,3.356,3.8,2.96,0.8399999999999999,0.5699999999999998,3.7359999999999998,4.93,3.23,1.6999999999999997,1.6999999999999997,3.25,3.78,2.96,0.8199999999999998,0.8099999999999996,3.4859999999999998,4.1,3.23,0.8699999999999997,0.8699999999999997,1447104,7072188,4071,7068117,7068117
2019-09-08,4.09,4.23,3.81,0.4200000000000004,0.1900000000000004,4.354,4.59,4.06,0.5300000000000002,0.5300000000000002,3.986,4.2,3.66,0.54,0.5300000000000002,4.172,4.38,3.79,0.5899999999999999,0.5899999999999999,219766,455693,89194,366499,-366499
2019-09-15,4.878,5.43,4.47,0.96,0.96,5.486,6.75,4.8,1.9500000000000002,1.9500000000000002,4.762,5.43,4.35,1.08,1.08,5.256,6.4,4.7,1.7000000000000002,1.6500000000000004,226021,509287,115489,393798,362479
2019-09-22,6.136,6.4,5.92,0.4800000000000004,0.1800000000000006,6.556,7.0,6.19,0.8099999999999996,0.2999999999999998,5.942,6.3,5.8,0.5,0.39999999999999947,6.238,6.63,5.86,0.7699999999999996,0.5199999999999996,230905,331428,87057,244371,17661
2019-09-29,6.474,6.75,6.34,0.41000000000000014,-0.1900000000000004,6.708,6.9,6.54,0.3600000000000003,-0.010000000000000675,6.2059999999999995,6.51,6.01,0.5,0.16000000000000014,6.384,6.6,6.16,0.4399999999999995,0.22999999999999954,142705,216584,71577,145007,-46003
2019-10-06,6.358,6.5,6.16,0.33999999999999986,-0.04999999999999982,6.524,6.7,6.41,0.29000000000000004,-0.25,6.066,6.38,5.85,0.5300000000000002,-0.17999999999999972,6.254,6.5,6.13,0.3700000000000001,0.0,97200,128093,67739,60354,-26411
2019-10-13,5.37,6.05,4.9,1.1499999999999995,-0.5899999999999999,5.596,6.09,5.22,0.8700000000000001,-0.4900000000000002,5.052,5.31,4.71,0.5999999999999996,0.5999999999999996,5.22,5.46,4.92,0.54,0.3899999999999997,85291,201076,29862,171214,-138242
2019-10-20,5.186,5.83,4.57,1.2599999999999998,-1.2599999999999998,5.248,5.83,4.7,1.13,-1.13,4.71,5.43,4.18,1.25,-1.2199999999999998,4.912,5.53,4.3,1.2300000000000004,-1.2300000000000004,86579,118589,44369,74220,53450
2019-10-27,4.822,5.37,4.25,1.12,1.12,5.112,5.44,4.56,0.8800000000000008,0.8300000000000001,4.61,5.05,4.21,0.8399999999999999,0.3700000000000001,4.848,5.25,4.42,0.8300000000000001,0.21999999999999975,85730,141842,26240,115602,27768
2019-11-03,4.367999999999999,4.62,4.06,0.5600000000000005,-0.4900000000000002,4.694,4.8,4.5,0.2999999999999998,-0.25,4.284,4.5,4.0,0.5,-0.5,4.484,4.57,4.36,0.20999999999999996,-0.040000000000000036,34235,46014,25848,20166,6872
