Date,Vanguard S&P Small Cap 600 GrowthEtf_Open_average,Vanguard S&P Small Cap 600 GrowthEtf_Open_max,Vanguard S&P Small Cap 600 GrowthEtf_Open_min,Vanguard S&P Small Cap 600 GrowthEtf_Open_volatility,Vanguard S&P Small Cap 600 GrowthEtf_Open_change,Vanguard S&P Small Cap 600 GrowthEtf_High_average,Vanguard S&P Small Cap 600 GrowthEtf_High_max,Vanguard S&P Small Cap 600 GrowthEtf_High_min,Vanguard S&P Small Cap 600 GrowthEtf_High_volatility,Vanguard S&P Small Cap 600 GrowthEtf_High_change,Vanguard S&P Small Cap 600 GrowthEtf_Low_average,Vanguard S&P Small Cap 600 GrowthEtf_Low_max,Vanguard S&P Small Cap 600 GrowthEtf_Low_min,Vanguard S&P Small Cap 600 GrowthEtf_Low_volatility,Vanguard S&P Small Cap 600 GrowthEtf_Low_change,Vanguard S&P Small Cap 600 GrowthEtf_Close_average,Vanguard S&P Small Cap 600 GrowthEtf_Close_max,Vanguard S&P Small Cap 600 GrowthEtf_Close_min,Vanguard S&P Small Cap 600 GrowthEtf_Close_volatility,Vanguard S&P Small Cap 600 GrowthEtf_Close_change
2018-08-12,172.28,172.28,172.28,0.0,0.0,173.71,173.71,173.71,0.0,0.0,172.03,172.03,172.03,0.0,0.0,173.71,173.71,173.71,0.0,0.0
2018-08-19,176.66,176.66,176.66,0.0,0.0,177.28,177.28,177.28,0.0,0.0,176.59,176.59,176.59,0.0,0.0,177.01,177.01,177.01,0.0,0.0
2018-08-26,178.1,178.1,178.1,0.0,0.0,179.75,179.75,179.75,0.0,0.0,178.0,178.0,178.0,0.0,0.0,179.4,179.4,179.4,0.0,0.0
2018-09-02,176.97,176.97,176.97,0.0,0.0,177.81,177.81,177.81,0.0,0.0,176.32,176.32,176.32,0.0,0.0,176.8,176.8,176.8,0.0,0.0
2018-09-09,176.96,176.96,176.96,0.0,0.0,178.26,178.26,178.26,0.0,0.0,176.73,176.73,176.73,0.0,0.0,178.15,178.15,178.15,0.0,0.0
2018-09-16,176.64,176.64,176.64,0.0,0.0,176.93,176.93,176.93,0.0,0.0,175.03,175.03,175.03,0.0,0.0,175.03,175.03,175.03,0.0,0.0
2018-09-23,172.0,172.0,172.0,0.0,0.0,173.7,173.7,173.7,0.0,0.0,172.0,172.0,172.0,0.0,0.0,173.34,173.34,173.34,0.0,0.0
2018-09-30,167.3,167.3,167.3,0.0,0.0,167.66,167.66,167.66,0.0,0.0,163.96,163.96,163.96,0.0,0.0,165.27,165.27,165.27,0.0,0.0
2018-10-07,158.04,158.04,158.04,0.0,0.0,158.1,158.1,158.1,0.0,0.0,154.26,154.26,154.26,0.0,0.0,155.69,155.69,155.69,0.0,0.0
2018-10-14,157.59,157.59,157.59,0.0,0.0,158.19,158.19,158.19,0.0,0.0,154.65,154.65,154.65,0.0,0.0,155.22,155.22,155.22,0.0,0.0
2018-10-21,149.82,149.82,149.82,0.0,0.0,152.0,152.0,152.0,0.0,0.0,147.32,147.32,147.32,0.0,0.0,150.18,150.18,150.18,0.0,0.0
2018-10-28,158.19,158.19,158.19,0.0,0.0,158.49,158.49,158.49,0.0,0.0,156.96,156.96,156.96,0.0,0.0,158.07,158.07,158.07,0.0,0.0
2018-11-04,159.76,159.76,159.76,0.0,0.0,159.76,159.76,159.76,0.0,0.0,156.75,156.75,156.75,0.0,0.0,157.77,157.77,157.77,0.0,0.0
2018-11-11,154.4,154.4,154.4,0.0,0.0,156.42,156.42,156.42,0.0,0.0,154.1,154.1,154.1,0.0,0.0,156.19,156.19,156.19,0.0,0.0
2018-11-18,150.58,150.58,150.58,0.0,0.0,153.2,153.2,153.2,0.0,0.0,150.58,150.58,150.58,0.0,0.0,152.31,152.31,152.31,0.0,0.0
2018-11-25,156.26,156.26,156.26,0.0,0.0,158.04,158.04,158.04,0.0,0.0,156.26,156.26,156.26,0.0,0.0,157.74,157.74,157.74,0.0,0.0
2018-12-02,151.16,151.16,151.16,0.0,0.0,152.38,152.38,152.38,0.0,0.0,147.92,147.92,147.92,0.0,0.0,148.48,148.48,148.48,0.0,0.0
2018-12-09,145.63,145.63,145.63,0.0,0.0,146.95,146.95,146.95,0.0,0.0,143.78,143.78,143.78,0.0,0.0,144.21,144.21,144.21,0.0,0.0
2018-12-16,136.37,136.37,136.37,0.0,0.0,136.81,136.81,136.81,0.0,0.0,132.2,132.2,132.2,0.0,0.0,132.4,132.4,132.4,0.0,0.0
2018-12-23,137.42,137.42,137.42,0.0,0.0,139.72,139.72,139.72,0.0,0.0,136.5,136.5,136.5,0.0,0.0,137.71,137.71,137.71,0.0,0.0
2018-12-30,137.25,137.25,137.25,0.0,0.0,140.68,140.68,140.68,0.0,0.0,137.25,137.25,137.25,0.0,0.0,140.23,140.23,140.23,0.0,0.0
2019-01-06,145.98,145.98,145.98,0.0,0.0,146.86,146.86,146.86,0.0,0.0,145.89,145.89,145.89,0.0,0.0,146.76,146.76,146.76,0.0,0.0
2019-01-13,149.58,149.58,149.58,0.0,0.0,150.63,150.63,150.63,0.0,0.0,149.3,149.3,149.3,0.0,0.0,150.15,150.15,150.15,0.0,0.0
2019-01-20,149.32,149.32,149.32,0.0,0.0,149.92,149.92,149.92,0.0,0.0,149.32,149.32,149.32,0.0,0.0,149.69,149.69,149.69,0.0,0.0
2019-01-27,151.58,151.58,151.58,0.0,0.0,151.58,151.58,151.58,0.0,0.0,150.28,150.28,150.28,0.0,0.0,150.99,150.99,150.99,0.0,0.0
2019-02-03,150.84,150.84,150.84,0.0,0.0,151.7,151.7,151.7,0.0,0.0,150.68,150.68,150.68,0.0,0.0,151.59,151.59,151.59,0.0,0.0
2019-02-10,156.74,156.74,156.74,0.0,0.0,158.09,158.09,158.09,0.0,0.0,156.74,156.74,156.74,0.0,0.0,158.07,158.07,158.07,0.0,0.0
2019-02-17,159.11,159.11,159.11,0.0,0.0,159.66,159.66,159.66,0.0,0.0,158.93,158.93,158.93,0.0,0.0,159.66,159.66,159.66,0.0,0.0
2019-02-24,159.14,159.14,159.14,0.0,0.0,159.14,159.14,159.14,0.0,0.0,158.16,158.16,158.16,0.0,0.0,158.97,158.97,158.97,0.0,0.0
2019-03-03,151.24,151.24,151.24,0.0,0.0,152.06,152.06,152.06,0.0,0.0,151.24,151.24,151.24,0.0,0.0,152.06,152.06,152.06,0.0,0.0
2019-03-10,154.38,154.38,154.38,0.0,0.0,155.41,155.41,155.41,0.0,0.0,154.38,154.38,154.38,0.0,0.0,154.5,154.5,154.5,0.0,0.0
2019-03-17,155.21,155.21,155.21,0.0,0.0,155.21,155.21,155.21,0.0,0.0,150.49,150.49,150.49,0.0,0.0,150.49,150.49,150.49,0.0,0.0
2019-03-24,153.7,153.7,153.7,0.0,0.0,154.18,154.18,154.18,0.0,0.0,152.88,152.88,152.88,0.0,0.0,153.41,153.41,153.41,0.0,0.0
2019-03-31,156.01,156.01,156.01,0.0,0.0,157.28,157.28,157.28,0.0,0.0,156.01,156.01,156.01,0.0,0.0,157.17,157.17,157.17,0.0,0.0
2019-04-07,158.04,158.04,158.04,0.0,0.0,158.04,158.04,158.04,0.0,0.0,157.26,157.26,157.26,0.0,0.0,157.7,157.7,157.7,0.0,0.0
2019-04-14,155.43,155.43,155.43,0.0,0.0,155.82,155.82,155.82,0.0,0.0,154.46,154.46,154.46,0.0,0.0,155.38,155.38,155.38,0.0,0.0
2019-04-21,156.93,156.93,156.93,0.0,0.0,158.16,158.16,158.16,0.0,0.0,156.53,156.53,156.53,0.0,0.0,158.16,158.16,158.16,0.0,0.0
2019-04-28,159.2,159.2,159.2,0.0,0.0,161.16,161.16,161.16,0.0,0.0,159.01,159.01,159.01,0.0,0.0,161.07,161.07,161.07,0.0,0.0
2019-05-05,156.29,156.29,156.29,0.0,0.0,157.08,157.08,157.08,0.0,0.0,154.25,154.25,154.25,0.0,0.0,157.08,157.08,157.08,0.0,0.0
2019-05-12,154.0,154.0,154.0,0.0,0.0,154.26,154.26,154.26,0.0,0.0,153.06,153.06,153.06,0.0,0.0,153.06,153.06,153.06,0.0,0.0
2019-05-19,150.52,150.52,150.52,0.0,0.0,150.84,150.84,150.84,0.0,0.0,149.85,149.85,149.85,0.0,0.0,150.67,150.67,150.67,0.0,0.0
2019-05-26,146.72,146.72,146.72,0.0,0.0,147.14,147.14,147.14,0.0,0.0,146.05,146.05,146.05,0.0,0.0,146.71,146.71,146.71,0.0,0.0
2019-06-02,151.31,151.31,151.31,0.0,0.0,152.55,152.55,152.55,0.0,0.0,151.31,151.31,151.31,0.0,0.0,151.86,151.86,151.86,0.0,0.0
2019-06-09,153.46,153.46,153.46,0.0,0.0,153.55,153.55,153.55,0.0,0.0,152.34,152.34,152.34,0.0,0.0,152.34,152.34,152.34,0.0,0.0
2019-06-16,156.21,156.21,156.21,0.0,0.0,156.25,156.25,156.25,0.0,0.0,154.98,154.98,154.98,0.0,0.0,155.5,155.5,155.5,0.0,0.0
2019-06-23,155.02,155.02,155.02,0.0,0.0,157.14,157.14,157.14,0.0,0.0,155.02,155.02,155.02,0.0,0.0,156.53,156.53,156.53,0.0,0.0
2019-06-30,156.5,156.5,156.5,0.0,0.0,157.78,157.78,157.78,0.0,0.0,156.0,156.0,156.0,0.0,0.0,157.78,157.78,157.78,0.0,0.0
2019-07-07,155.94,155.94,155.94,0.0,0.0,157.28,157.28,157.28,0.0,0.0,155.94,155.94,155.94,0.0,0.0,157.08,157.08,157.08,0.0,0.0
2019-07-14,156.26,156.26,156.26,0.0,0.0,157.02,157.02,157.02,0.0,0.0,155.66,155.66,155.66,0.0,0.0,155.66,155.66,155.66,0.0,0.0
2019-07-21,157.16,157.16,157.16,0.0,0.0,158.79,158.79,158.79,0.0,0.0,157.16,157.16,157.16,0.0,0.0,158.56,158.56,158.56,0.0,0.0
2019-07-28,156.0,156.0,156.0,0.0,0.0,156.0,156.0,156.0,0.0,0.0,154.12,154.12,154.12,0.0,0.0,155.12,155.12,155.12,0.0,0.0
2019-08-04,155.73,155.73,155.73,0.0,0.0,155.73,155.73,155.73,0.0,0.0,153.91,153.91,153.91,0.0,0.0,154.21,154.21,154.21,0.0,0.0
2019-08-11,150.63,150.63,150.63,0.0,0.0,152.96,152.96,152.96,0.0,0.0,150.63,150.63,150.63,0.0,0.0,152.92,152.92,152.92,0.0,0.0
2019-08-18,153.05,153.05,153.05,0.0,0.0,153.52,153.52,153.52,0.0,0.0,148.73,148.73,148.73,0.0,0.0,148.82,148.82,148.82,0.0,0.0
2019-08-25,153.67,153.67,153.67,0.0,0.0,153.67,153.67,153.67,0.0,0.0,151.62,151.62,151.62,0.0,0.0,152.4,152.4,152.4,0.0,0.0
2019-09-01,154.1,154.1,154.1,0.0,0.0,154.75,154.75,154.75,0.0,0.0,153.73,153.73,153.73,0.0,0.0,153.73,153.73,153.73,0.0,0.0
2019-09-08,159.73,159.73,159.73,0.0,0.0,160.48,160.48,160.48,0.0,0.0,159.09,159.09,159.09,0.0,0.0,159.09,159.09,159.09,0.0,0.0
2019-09-15,157.98,157.98,157.98,0.0,0.0,158.15,158.15,158.15,0.0,0.0,157.16,157.16,157.16,0.0,0.0,157.31,157.31,157.31,0.0,0.0
2019-09-22,154.81,154.81,154.81,0.0,0.0,154.81,154.81,154.81,0.0,0.0,152.66,152.66,152.66,0.0,0.0,153.09,153.09,153.09,0.0,0.0
2019-09-29,149.64,149.64,149.64,0.0,0.0,151.14,151.14,151.14,0.0,0.0,149.64,149.64,149.64,0.0,0.0,151.14,151.14,151.14,0.0,0.0
2019-10-06,151.3,151.3,151.3,0.0,0.0,153.64,153.64,153.64,0.0,0.0,151.3,151.3,151.3,0.0,0.0,152.14,152.14,152.14,0.0,0.0
2019-10-13,154.96,154.96,154.96,0.0,0.0,155.69,155.69,155.69,0.0,0.0,153.76,153.76,153.76,0.0,0.0,154.78,154.78,154.78,0.0,0.0
2019-10-20,155.6,155.6,155.6,0.0,0.0,157.12,157.12,157.12,0.0,0.0,155.6,155.6,155.6,0.0,0.0,156.65,156.65,156.65,0.0,0.0
2019-10-27,157.19,157.19,157.19,0.0,0.0,158.72,158.72,158.72,0.0,0.0,157.19,157.19,157.19,0.0,0.0,158.44,158.44,158.44,0.0,0.0
2019-11-03,158.51,158.51,158.51,0.0,0.0,158.92,158.92,158.92,0.0,0.0,158.51,158.51,158.51,0.0,0.0,158.91,158.91,158.91,0.0,0.0
2019-11-10,158.32,158.32,158.32,0.0,0.0,158.52,158.52,158.52,0.0,0.0,157.83,157.83,157.83,0.0,0.0,158.45,158.45,158.45,0.0,0.0
2019-11-17,157.5,157.5,157.5,0.0,0.0,157.61,157.61,157.61,0.0,0.0,156.95,156.95,156.95,0.0,0.0,157.48,157.48,157.48,0.0,0.0
2019-11-24,161.98,161.98,161.98,0.0,0.0,162.27,162.27,162.27,0.0,0.0,161.66,161.66,161.66,0.0,0.0,161.66,161.66,161.66,0.0,0.0
2019-12-01,162.21,162.21,162.21,0.0,0.0,163.45,163.45,163.45,0.0,0.0,162.21,162.21,162.21,0.0,0.0,162.83,162.83,162.83,0.0,0.0
2019-12-08,164.03,164.03,164.03,0.0,0.0,164.34,164.34,164.34,0.0,0.0,162.56,162.56,162.56,0.0,0.0,162.76,162.76,162.76,0.0,0.0
2019-12-15,166.37,166.37,166.37,0.0,0.0,166.6,166.6,166.6,0.0,0.0,166.02,166.02,166.02,0.0,0.0,166.02,166.02,166.02,0.0,0.0
2019-12-22,166.58,166.58,166.58,0.0,0.0,166.58,166.58,166.58,0.0,0.0,165.46,165.46,165.46,0.0,0.0,165.69,165.69,165.69,0.0,0.0
2019-12-29,164.49,164.49,164.49,0.0,0.0,166.31,166.31,166.31,0.0,0.0,164.49,164.49,164.49,0.0,0.0,166.31,166.31,166.31,0.0,0.0
