Date,MAS_Open_average,MAS_Open_max,MAS_Open_min,MAS_Open_volatility,MAS_Open_change,MAS_High_average,MAS_High_max,MAS_High_min,MAS_High_volatility,MAS_High_change,MAS_Low_average,MAS_Low_max,MAS_Low_min,MAS_Low_volatility,MAS_Low_change,MAS_Close_average,MAS_Close_max,MAS_Close_min,MAS_Close_volatility,MAS_Close_change,MAS_Volume_average,MAS_Volume_max,MAS_Volume_min,MAS_Volume_volatility,MAS_Volume_change
2019-01-06,32.228,32.51,31.88,0.629999999999999,0.48999999999999844,32.668,32.99,32.06,0.9299999999999997,0.6400000000000006,31.864,32.18,31.32,0.8599999999999994,0.8599999999999994,32.488,32.81,31.89,0.9200000000000017,0.5499999999999972,4140149,5182011,2641001,2541010,-2082810
2019-01-13,31.32,31.84,30.55,1.2899999999999991,0.28999999999999915,31.939999999999998,32.55,31.71,0.8399999999999963,0.759999999999998,30.965,31.81,30.48,1.3299999999999983,0.9199999999999982,31.5125,32.22,30.77,1.4499999999999993,0.7699999999999996,5477742,6602438,3929155,2673283,-1040426
2019-01-20,31.436,31.91,30.88,1.0300000000000011,-0.5199999999999996,31.93,32.67,31.43,1.240000000000002,0.2900000000000027,30.974,31.6,30.48,1.120000000000001,0.35999999999999943,31.426,32.11,30.94,1.1699999999999982,1.120000000000001,3669170,5134023,2561698,2572325,-1246276
2019-01-27,32.346,33.05,31.96,1.0899999999999963,1.0899999999999963,32.844,33.44,32.29,1.1499999999999986,1.0300000000000011,32.1,32.95,31.58,1.3700000000000045,1.3700000000000045,32.647999999999996,33.38,32.18,1.2000000000000028,1.1500000000000057,4015050,5508376,2428215,3080161,-1425917
2019-02-03,34.608,36.0,33.18,2.8200000000000003,2.6199999999999974,35.050000000000004,36.34,33.53,2.8100000000000023,2.8100000000000023,34.318,35.92,32.98,2.940000000000005,2.940000000000005,34.818,36.23,33.19,3.039999999999999,3.039999999999999,5860707,8549732,3238674,5311058,1415386
2019-02-10,36.9525,37.5,36.6,0.8999999999999986,0.8999999999999986,37.3575,37.62,37.06,0.5599999999999952,0.5599999999999952,36.8125,37.23,36.41,0.8200000000000003,0.8200000000000003,37.167500000000004,37.46,36.78,0.6799999999999997,0.6799999999999997,3529320,5192125,2673000,2519125,-2519125
2019-02-17,37.686,38.09,37.19,0.9000000000000057,0.9000000000000057,38.136,38.64,37.88,0.759999999999998,0.5799999999999983,37.506,37.87,37.14,0.7299999999999969,0.7299999999999969,37.78,37.91,37.57,0.3399999999999963,-0.01999999999999602,3613934,4813593,2362857,2450736,291253
2019-02-24,38.756,40.51,37.63,2.8799999999999955,2.230000000000004,39.096000000000004,41.0,38.02,2.979999999999997,2.240000000000002,38.266,39.62,37.44,2.1799999999999997,2.1400000000000006,38.634,40.0,37.56,2.4399999999999977,2.200000000000003,5016045,8968068,2723269,6244799,1703936
2019-03-03,39.324,39.96,38.74,1.2199999999999989,-0.7100000000000009,39.594,40.05,39.25,0.7999999999999972,-0.5700000000000003,38.992,39.51,38.5,1.009999999999998,-0.5700000000000003,39.292,39.56,38.97,0.5900000000000034,-0.21999999999999886,3394784,3912953,2559143,1353810,-724875
2019-03-10,39.18,39.43,39.01,0.4200000000000017,-0.28000000000000114,39.344,39.55,39.15,0.3999999999999986,-0.1599999999999966,38.84,39.11,38.67,0.4399999999999977,-0.240000000000002,39.052,39.26,38.91,0.3500000000000014,-0.10999999999999943,3745451,4948335,2680328,2268007,1827830
2019-03-17,38.769999999999996,39.29,38.32,0.9699999999999989,-0.9699999999999989,39.186,39.58,38.89,0.6899999999999977,-0.6299999999999955,38.336,38.87,38.04,0.8299999999999983,-0.75,38.72,39.11,38.25,0.8599999999999994,-0.240000000000002,2895992,3791858,2245738,1546120,-264719
2019-03-24,39.026,39.53,38.63,0.8999999999999986,0.7800000000000011,39.332,39.75,39.08,0.6700000000000017,0.6700000000000017,38.716,39.1,38.39,0.7100000000000009,0.6600000000000037,39.026,39.31,38.58,0.730000000000004,0.5,3176324,4321557,2172110,2149447,-874617
2019-03-31,39.908,40.64,39.34,1.2999999999999972,1.2999999999999972,40.332,40.93,39.66,1.2700000000000031,1.2700000000000031,39.748,40.37,39.13,1.2399999999999949,1.2399999999999949,40.178,40.85,39.58,1.2700000000000031,1.2700000000000031,2764171,3856108,1827443,2028665,-2028665
2019-04-07,40.46,40.63,40.28,0.3500000000000014,0.03999999999999915,40.564,40.72,40.4,0.3200000000000003,0.03999999999999915,40.211999999999996,40.36,40.1,0.259999999999998,0.13000000000000256,40.392,40.53,40.25,0.28000000000000114,0.28000000000000114,2149158,2579568,1575030,1004538,723883
2019-04-14,40.3325,40.67,39.96,0.7100000000000009,-0.7100000000000009,40.385,40.72,39.96,0.759999999999998,-0.759999999999998,39.855000000000004,40.33,39.38,0.9499999999999957,-0.9499999999999957,40.05,40.47,39.7,0.769999999999996,-0.769999999999996,3294364,4037463,2963120,1074343,90590
2019-04-21,39.124,39.93,38.21,1.7199999999999989,-0.9200000000000017,39.704,40.51,39.15,1.3599999999999994,-0.8000000000000043,38.730000000000004,39.85,37.5,2.3500000000000014,-1.0399999999999991,39.058,39.99,37.5,2.490000000000002,-0.6600000000000037,6113941,9167083,3705511,5461572,338217
2019-04-28,39.456,39.85,39.13,0.7199999999999989,0.3100000000000023,39.916,40.49,39.33,1.1600000000000037,0.7899999999999991,39.192,39.85,38.56,1.2899999999999991,0.6699999999999946,39.728,40.44,39.06,1.3799999999999955,1.0300000000000011,3293476,3938889,2493978,1444911,-497125
2019-05-05,38.258,39.77,37.16,2.6100000000000065,-2.6100000000000065,38.478,39.99,37.36,2.6300000000000026,-2.6300000000000026,37.59,38.7,36.71,1.990000000000002,-1.990000000000002,37.986,38.89,36.99,1.8999999999999986,-1.8999999999999986,4959794,6389894,4402531,1987363,51012
2019-05-12,37.458,37.96,37.0,0.9600000000000009,0.3100000000000023,38.032,38.49,37.65,0.8400000000000034,0.240000000000002,37.322,37.86,36.93,0.9299999999999997,0.4000000000000057,37.717999999999996,38.16,37.35,0.8099999999999952,0.3200000000000003,3312224,4725409,2441571,2283838,-778372
2019-05-19,37.52,37.84,37.19,0.6500000000000057,-0.6500000000000057,37.8275,38.34,37.3,1.0400000000000063,-1.0400000000000063,37.2875,37.75,36.86,0.8900000000000006,-0.7999999999999972,37.545,38.07,36.9,1.1700000000000017,-0.7899999999999991,2875741,4724416,1989938,2734478,-106100
2019-05-26,36.019999999999996,37.23,35.07,2.1599999999999966,-2.1599999999999966,36.284,37.3,35.48,1.8200000000000003,-1.4399999999999977,35.534,36.41,34.79,1.6199999999999974,-1.3799999999999955,35.75,36.47,34.92,1.5499999999999972,-0.8699999999999974,2955244,3603037,2558772,1044265,686379
2019-06-02,37.266,38.14,36.01,2.1300000000000026,2.1300000000000026,37.766,38.52,37.23,1.2900000000000063,1.2900000000000063,36.988,37.79,36.01,1.7800000000000011,1.7800000000000011,37.536,37.96,37.19,0.7700000000000031,0.6900000000000048,2364634,3381111,1677027,1704084,-1285584
2019-06-09,38.338,38.82,37.97,0.8500000000000014,0.12999999999999545,38.69,39.18,38.35,0.8299999999999983,0.07000000000000028,37.926,38.28,37.7,0.5799999999999983,0.1599999999999966,38.275999999999996,39.04,37.94,1.1000000000000014,0.0,2756715,3487536,1718422,1769114,507392
2019-06-16,38.15,38.48,38.0,0.4799999999999969,0.020000000000003126,38.604,38.96,38.02,0.9399999999999977,0.17999999999999972,37.71,38.08,37.15,0.9299999999999997,0.5799999999999983,38.204,38.85,37.56,1.2899999999999991,1.0,3760095,5508926,2929514,2579412,-2167153
2019-06-23,39.022,39.75,38.4,1.3500000000000014,0.7899999999999991,39.392,40.12,39.02,1.0999999999999943,0.9799999999999969,38.586,39.13,38.14,0.990000000000002,0.990000000000002,39.02,39.57,38.4,1.1700000000000017,1.1700000000000017,3584487,6766330,2184613,4581717,-172618
2019-06-30,39.655,39.89,39.4,0.490000000000002,0.23000000000000398,39.9225,40.16,39.72,0.4399999999999977,0.21999999999999886,39.332499999999996,39.74,39.04,0.7000000000000028,0.36999999999999744,39.715,39.84,39.54,0.30000000000000426,-0.14999999999999858,1951644,2374817,1481562,893255,-631207
2019-07-07,38.762,39.36,38.21,1.1499999999999986,-0.5700000000000003,39.032,39.41,38.44,0.9699999999999989,-0.3200000000000003,38.34,38.91,37.85,1.0599999999999952,-0.3499999999999943,38.699999999999996,39.29,38.12,1.1700000000000017,-0.3500000000000014,2725100,3453230,2039162,1414068,-64446
2019-07-14,38.616,39.34,37.85,1.490000000000002,-1.2899999999999991,38.752,39.45,37.99,1.4600000000000009,-1.4600000000000009,38.096000000000004,39.03,37.34,1.6899999999999977,-1.6899999999999977,38.332,39.4,37.57,1.8299999999999983,-1.8299999999999983,3153161,4152578,2158394,1994184,642912
2019-07-21,39.966,41.5,37.85,3.6499999999999986,3.6499999999999986,40.928,42.58,38.66,3.9200000000000017,3.0500000000000043,39.626000000000005,41.17,37.78,3.3900000000000006,2.8500000000000014,40.492000000000004,42.38,38.6,3.780000000000001,2.1799999999999997,4135415,7123096,2204204,4918892,-431914
2019-07-28,40.236,41.54,39.09,2.4499999999999957,-1.0100000000000051,40.862,41.69,39.7,1.9899999999999949,-1.8699999999999974,39.32,40.28,38.18,2.1000000000000014,-2.009999999999998,40.032000000000004,41.56,38.7,2.8599999999999994,-2.8599999999999994,3280725,4284444,2380687,1903757,1206992
2019-08-04,39.12,39.52,38.85,0.6700000000000017,-0.020000000000003126,39.496,39.95,39.15,0.8000000000000043,-0.3999999999999986,38.812,39.38,38.48,0.9000000000000057,0.23000000000000398,39.3,39.83,38.85,0.9799999999999969,-0.6599999999999966,2421234,3607961,1507530,2100431,-893057
2019-08-11,38.62,39.1,38.15,0.9500000000000028,0.17999999999999972,39.012,40.01,38.54,1.4699999999999989,-0.7999999999999972,38.202,38.81,37.62,1.1900000000000048,-0.020000000000003126,38.474000000000004,39.17,37.92,1.25,-0.3500000000000014,1917870,2254375,1534722,719653,280397
2019-08-18,39.938,40.95,38.8,2.1500000000000057,0.12000000000000455,40.44,41.31,39.46,1.8500000000000014,-0.5300000000000011,39.312,40.39,38.44,1.9500000000000028,0.00999999999999801,39.838,40.92,38.66,2.260000000000005,-0.23000000000000398,3381651,5138432,2103229,3035203,-1923929
2019-08-25,40.18,41.36,39.1,2.259999999999998,1.6700000000000017,40.6375,41.45,39.72,1.730000000000004,1.730000000000004,39.620000000000005,40.71,38.67,2.039999999999999,2.039999999999999,40.292500000000004,41.08,39.34,1.7399999999999949,1.3899999999999935,2514924,3099898,2077410,1022488,-1022488
2019-09-01,41.025999999999996,42.0,40.29,1.7100000000000009,1.6000000000000014,41.51,42.27,40.65,1.6200000000000045,1.5300000000000011,40.752,41.72,39.34,2.3799999999999955,2.3799999999999955,41.114,42.06,39.84,2.219999999999999,2.219999999999999,2476095,2769852,2232266,537586,-285341
2019-09-08,42.878,43.5,41.98,1.5200000000000031,0.990000000000002,43.182,43.59,42.45,1.1400000000000006,0.8200000000000003,42.422000000000004,43.09,41.67,1.4200000000000017,0.9799999999999969,42.916,43.2,42.37,0.8300000000000054,0.3500000000000014,2768352,3018964,2114383,904581,-14043
2019-09-15,41.302,43.25,40.21,3.039999999999999,-3.039999999999999,41.768,43.25,41.02,2.229999999999997,-2.229999999999997,40.440000000000005,40.81,40.06,0.75,-0.25,40.992,41.48,40.51,0.9699999999999989,-0.7800000000000011,4303568,6992495,2644259,4348236,-4348236
2019-09-22,41.046,41.8,40.35,1.4499999999999957,1.0499999999999972,41.454,41.98,40.83,1.1499999999999986,1.019999999999996,40.688,41.34,40.13,1.2100000000000009,1.1600000000000037,41.15,41.68,40.24,1.4399999999999977,1.4399999999999977,3005952,4422623,2078198,2344425,-947341
2019-09-29,41.678,42.3,40.65,1.6499999999999986,-0.0899999999999963,42.338,43.16,41.58,1.5799999999999983,-0.509999999999998,41.184,42.01,40.07,1.9399999999999977,-0.00999999999999801,41.846,42.51,40.91,1.6000000000000014,0.28999999999999915,3143038,3892024,2107201,1784823,-889109
2019-10-06,42.034,42.54,41.6,0.9399999999999977,0.740000000000002,42.48,43.22,42.12,1.1000000000000014,0.5399999999999991,41.833999999999996,42.36,41.38,0.9799999999999969,0.9799999999999969,42.126,42.82,41.46,1.3599999999999994,1.0499999999999972,2324896,2887527,1636876,1250651,-767161
