Date,OBCI_Open_average,OBCI_Open_max,OBCI_Open_min,OBCI_Open_volatility,OBCI_Open_change,OBCI_High_average,OBCI_High_max,OBCI_High_min,OBCI_High_volatility,OBCI_High_change,OBCI_Low_average,OBCI_Low_max,OBCI_Low_min,OBCI_Low_volatility,OBCI_Low_change,OBCI_Close_average,OBCI_Close_max,OBCI_Close_min,OBCI_Close_volatility,OBCI_Close_change,OBCI_Volume_average,OBCI_Volume_max,OBCI_Volume_min,OBCI_Volume_volatility,OBCI_Volume_change
2018-06-17,3.704,3.81,3.54,0.27,-0.14000000000000012,3.802,3.89,3.69,0.20000000000000018,-0.20000000000000018,3.604,3.7,3.49,0.20999999999999996,-0.14000000000000012,3.662,3.88,3.52,0.3599999999999999,-0.14000000000000012,6093,20106,1756,18350,-2222
2018-06-24,3.588,3.7,3.45,0.25,-0.010000000000000231,3.588,3.7,3.45,0.25,-0.010000000000000231,3.558,3.66,3.45,0.20999999999999996,0.009999999999999787,3.57,3.66,3.45,0.20999999999999996,-0.050000000000000266,3009,6471,201,6270,-2557
2018-07-01,3.605,3.64,3.58,0.06000000000000005,0.020000000000000018,3.625,3.65,3.59,0.06000000000000005,0.06000000000000005,3.5949999999999998,3.64,3.55,0.0900000000000003,0.010000000000000231,3.6125,3.64,3.59,0.050000000000000266,0.010000000000000231,3566,9024,0,9024,4194
2018-07-08,3.67,3.75,3.62,0.1299999999999999,0.10999999999999988,3.6933333333333334,3.75,3.65,0.10000000000000009,0.10000000000000009,3.6166666666666667,3.62,3.61,0.010000000000000231,-0.010000000000000231,3.6366666666666667,3.68,3.61,0.07000000000000028,-0.010000000000000231,1541,1949,1018,931,-292
2018-07-15,3.662,3.73,3.54,0.18999999999999995,-0.10000000000000009,3.75,3.85,3.68,0.16999999999999993,0.04999999999999982,3.596,3.7,3.48,0.2200000000000002,-0.040000000000000036,3.68,3.77,3.59,0.18000000000000016,0.10000000000000009,5285,12394,895,11499,11454
2018-07-22,3.618,3.77,3.4,0.3700000000000001,-0.30000000000000027,3.75,3.86,3.68,0.17999999999999972,-0.06999999999999984,3.506,3.65,3.4,0.25,-0.03000000000000025,3.692,3.78,3.65,0.1299999999999999,-0.06999999999999984,4531,8481,1887,6594,-6594
2018-07-29,3.572,3.71,3.5,0.20999999999999996,-0.18999999999999995,3.666,3.87,3.58,0.29000000000000004,0.16000000000000014,3.504,3.52,3.5,0.020000000000000018,0.020000000000000018,3.588,3.7,3.52,0.18000000000000016,0.08000000000000007,11644,23264,2691,20573,20573
2018-08-05,3.716,3.77,3.63,0.14000000000000012,0.03999999999999959,3.826,3.88,3.8,0.08000000000000007,0.0,3.57,3.65,3.39,0.2599999999999998,0.029999999999999805,3.726,3.79,3.64,0.1499999999999999,0.08999999999999986,21595,49824,3859,45965,11915
2018-08-12,3.9379999999999997,4.06,3.76,0.2999999999999998,0.16000000000000014,4.066,4.17,4.03,0.13999999999999968,-0.13999999999999968,3.798,3.9,3.61,0.29000000000000004,0.26000000000000023,3.93,4.05,3.79,0.2599999999999998,-0.03000000000000025,26523,65919,3446,62473,-53124
2018-08-19,4.148,4.5,3.93,0.5699999999999998,0.5099999999999998,4.282,4.53,4.0,0.5300000000000002,0.5099999999999998,4.082,4.32,3.9,0.4200000000000004,0.4200000000000004,4.172000000000001,4.41,3.9,0.5100000000000002,0.4200000000000004,24387,50357,5944,44413,12237
2018-08-26,4.3275,4.39,4.26,0.1299999999999999,-0.07000000000000028,4.4175,4.45,4.38,0.07000000000000028,-0.04999999999999982,4.2325,4.33,4.1,0.23000000000000043,-0.16000000000000014,4.3075,4.42,4.23,0.1899999999999995,-0.09999999999999964,11089,17137,6320,10817,-8190
2018-09-02,4.268,4.37,4.16,0.20999999999999996,0.20999999999999996,4.42,4.6,4.31,0.29000000000000004,0.21999999999999975,4.252,4.34,4.16,0.17999999999999972,0.17999999999999972,4.31,4.49,4.22,0.27000000000000046,0.27000000000000046,16872,59923,607,59316,45400
2018-09-09,4.396,4.49,4.29,0.20000000000000018,-0.1900000000000004,4.492,4.78,4.29,0.4900000000000002,-0.4900000000000002,4.224,4.48,4.07,0.41000000000000014,-0.41000000000000014,4.31,4.48,4.17,0.3100000000000005,-0.3100000000000005,26767,67280,6611,60669,-55822
2018-09-16,4.184,4.25,4.13,0.1200000000000001,0.03000000000000025,4.248,4.34,4.18,0.16000000000000014,0.1200000000000001,4.078,4.13,3.99,0.13999999999999968,-0.009999999999999787,4.186,4.3,4.14,0.16000000000000014,0.010000000000000675,5672,12481,2399,10082,2733
2018-09-23,4.182,4.27,4.13,0.13999999999999968,-0.020000000000000462,4.24,4.32,4.19,0.1299999999999999,-0.0699999999999994,4.126,4.22,4.06,0.16000000000000014,-0.020000000000000462,4.198,4.27,4.08,0.1899999999999995,-0.0699999999999994,5267,11635,1927,9708,-949
2018-09-30,4.214,4.24,4.2,0.040000000000000036,-0.040000000000000036,4.232,4.25,4.2,0.04999999999999982,-0.04999999999999982,4.101999999999999,4.14,4.08,0.05999999999999961,-0.009999999999999787,4.16,4.21,4.09,0.1200000000000001,-0.009999999999999787,8607,15674,3757,11917,-9463
2018-10-07,3.962,4.07,3.76,0.3100000000000005,-0.07000000000000028,4.024,4.08,3.93,0.1499999999999999,-0.07000000000000028,3.832,4.0,3.64,0.3599999999999999,-0.1499999999999999,3.93,4.07,3.77,0.30000000000000027,-0.2100000000000004,11976,29742,3136,26606,-4606
2018-10-14,3.932,4.0,3.84,0.16000000000000014,-0.08999999999999986,3.952,4.02,3.91,0.10999999999999943,-0.08999999999999986,3.858,3.98,3.78,0.20000000000000018,-0.13000000000000034,3.926,3.99,3.83,0.16000000000000014,-0.08000000000000007,4976,9142,1071,8071,-4105
2018-10-21,3.8040000000000003,3.91,3.7,0.20999999999999996,-0.18000000000000016,3.828,3.92,3.73,0.18999999999999995,-0.18999999999999995,3.688,3.71,3.65,0.06000000000000005,-0.009999999999999787,3.722,3.81,3.7,0.10999999999999988,-0.10999999999999988,7708,15498,2463,13035,-12263
2018-10-28,3.762,3.85,3.65,0.20000000000000018,0.10000000000000009,3.9179999999999997,4.1,3.73,0.36999999999999966,0.2400000000000002,3.726,3.85,3.57,0.28000000000000025,0.28000000000000025,3.76,3.85,3.57,0.28000000000000025,0.28000000000000025,3927,11766,638,11128,592
2018-11-04,3.876,4.0,3.77,0.22999999999999998,0.1499999999999999,3.908,4.02,3.85,0.16999999999999948,0.16999999999999948,3.8080000000000003,3.93,3.72,0.20999999999999996,0.20999999999999996,3.8440000000000003,3.93,3.72,0.20999999999999996,0.20999999999999996,8786,22126,1155,20971,-4096
2018-11-11,3.728,3.93,3.51,0.4200000000000004,-0.33000000000000007,3.832,4.26,3.6,0.6599999999999997,-0.29000000000000004,3.554,3.78,3.44,0.33999999999999986,-0.3299999999999996,3.644,3.82,3.56,0.2599999999999998,-0.16999999999999993,29464,111460,3039,108421,5575
2018-11-18,3.61,3.65,3.59,0.06000000000000005,-0.04999999999999982,3.71,3.83,3.61,0.2200000000000002,-0.10000000000000009,3.525,3.59,3.48,0.10999999999999988,0.029999999999999805,3.585,3.68,3.48,0.20000000000000018,0.0900000000000003,7889,11665,3434,8231,557
2018-11-25,3.714,3.8,3.62,0.17999999999999972,-0.06000000000000005,3.772,3.84,3.73,0.10999999999999988,0.020000000000000018,3.646,3.69,3.61,0.08000000000000007,-0.07000000000000028,3.674,3.75,3.61,0.14000000000000012,-0.11000000000000032,6778,12910,3733,9177,6965
2018-12-02,3.5225,3.67,3.4,0.27,-0.27,3.5475,3.68,3.44,0.2400000000000002,-0.2400000000000002,3.3525,3.51,3.13,0.3799999999999999,-0.3799999999999999,3.425,3.54,3.3,0.2400000000000002,-0.2400000000000002,10602,25610,4501,21109,21109
2018-12-09,3.31,3.4,3.27,0.1299999999999999,-0.10999999999999988,3.34,3.4,3.3,0.10000000000000009,-0.10000000000000009,3.258,3.3,3.2,0.09999999999999964,-0.09999999999999964,3.266,3.3,3.21,0.08999999999999986,-0.08999999999999986,7514,16135,658,15477,-10049
2018-12-16,3.194,3.24,3.07,0.17000000000000037,-0.15000000000000036,3.22,3.28,3.1,0.17999999999999972,-0.14000000000000012,3.134,3.21,3.05,0.16000000000000014,-0.16000000000000014,3.158,3.27,3.07,0.20000000000000018,-0.17000000000000037,4889,8586,1796,6790,1911
2018-12-23,3.2225,3.39,3.11,0.28000000000000025,0.10999999999999988,3.285,3.39,3.19,0.20000000000000018,0.1499999999999999,3.175,3.25,3.1,0.1499999999999999,0.1499999999999999,3.2275,3.29,3.15,0.14000000000000012,0.08999999999999986,4806,7591,3481,4110,734
2018-12-30,3.3375,3.4,3.3,0.10000000000000009,-0.06999999999999984,3.355,3.4,3.3,0.10000000000000009,-0.040000000000000036,3.255,3.32,3.17,0.1499999999999999,0.06000000000000005,3.28,3.33,3.17,0.16000000000000014,0.010000000000000231,4300,7961,1770,6191,3302
2019-01-06,3.398,3.47,3.36,0.11000000000000032,0.0900000000000003,3.4,3.47,3.36,0.11000000000000032,0.08000000000000007,3.37,3.47,3.29,0.18000000000000016,0.1200000000000001,3.376,3.47,3.31,0.16000000000000014,0.1200000000000001,5592,10579,212,10367,-6798
2019-01-13,3.5725,3.66,3.45,0.20999999999999996,0.20999999999999996,3.64,3.7,3.52,0.18000000000000016,0.1499999999999999,3.565,3.66,3.45,0.20999999999999996,0.20999999999999996,3.605,3.67,3.52,0.1499999999999999,0.1499999999999999,1623,2836,528,2308,492
2019-01-20,3.672,3.72,3.63,0.0900000000000003,0.03000000000000025,3.692,3.74,3.63,0.11000000000000032,0.03000000000000025,3.62,3.7,3.52,0.18000000000000016,0.18000000000000016,3.63,3.7,3.52,0.18000000000000016,0.18000000000000016,5668,8835,2488,6347,3330
2019-01-27,3.746,3.78,3.71,0.06999999999999984,0.029999999999999805,3.77,3.79,3.72,0.06999999999999984,0.06999999999999984,3.726,3.75,3.71,0.040000000000000036,0.03000000000000025,3.742,3.76,3.71,0.04999999999999982,0.04999999999999982,10254,20843,3081,17762,10008
2019-02-03,3.686,3.72,3.65,0.07000000000000028,-0.03000000000000025,3.7399999999999998,3.8,3.69,0.10999999999999988,0.0,3.658,3.69,3.65,0.040000000000000036,0.040000000000000036,3.68,3.71,3.65,0.06000000000000005,0.040000000000000036,7911,16200,3289,12911,-12568
2019-02-10,3.715,3.72,3.71,0.010000000000000231,0.010000000000000231,3.7375000000000003,3.77,3.72,0.04999999999999982,-0.020000000000000018,3.635,3.7,3.61,0.0900000000000003,-0.010000000000000231,3.6875,3.72,3.61,0.11000000000000032,-0.0900000000000003,4809,7623,2333,5290,1556
2019-02-17,3.696,3.74,3.64,0.10000000000000009,0.040000000000000036,3.766,3.87,3.7,0.16999999999999993,0.029999999999999805,3.616,3.64,3.59,0.050000000000000266,-0.010000000000000231,3.664,3.75,3.59,0.16000000000000014,-0.1200000000000001,8988,22195,2115,20080,11377
2019-02-24,3.68,3.77,3.61,0.16000000000000014,0.0900000000000003,3.718,3.79,3.63,0.16000000000000014,-0.08000000000000007,3.646,3.7,3.61,0.0900000000000003,0.0900000000000003,3.656,3.7,3.63,0.07000000000000028,0.07000000000000028,2301,5891,451,5440,4854
2019-03-03,3.678,3.75,3.64,0.10999999999999988,0.10999999999999988,3.7039999999999997,3.76,3.64,0.11999999999999966,0.11999999999999966,3.676,3.74,3.64,0.10000000000000009,0.10000000000000009,3.702,3.76,3.64,0.11999999999999966,0.11999999999999966,3459,10099,329,9770,2459
2019-03-10,3.664,3.79,3.58,0.20999999999999996,-0.1200000000000001,3.706,3.79,3.65,0.14000000000000012,-0.08999999999999986,3.66,3.79,3.58,0.20999999999999996,-0.14000000000000012,3.706,3.79,3.65,0.14000000000000012,-0.08999999999999986,2792,7508,0,7508,7508
2019-03-17,3.7279999999999998,3.78,3.56,0.21999999999999975,-0.21999999999999975,3.762,3.8,3.71,0.08999999999999986,-0.08999999999999986,3.7079999999999997,3.78,3.56,0.21999999999999975,-0.21999999999999975,3.76,3.79,3.71,0.08000000000000007,-0.08000000000000007,4644,17984,355,17629,15579
2019-03-24,3.6919999999999997,3.84,3.28,0.56,-0.48,3.748,3.93,3.37,0.56,-0.43999999999999995,3.566,3.84,3.17,0.6699999999999999,-0.5300000000000002,3.618,3.84,3.29,0.5499999999999998,-0.46999999999999975,19933,46392,6265,40127,-16186
2019-03-31,3.224,3.27,3.18,0.08999999999999986,-0.06999999999999984,3.286,3.31,3.26,0.050000000000000266,-0.020000000000000018,3.162,3.23,3.08,0.1499999999999999,0.04999999999999982,3.226,3.28,3.18,0.09999999999999964,-0.06000000000000005,15879,36798,5566,31232,-10803
2019-04-07,3.118,3.15,3.06,0.08999999999999986,-0.08999999999999986,3.13,3.21,3.06,0.1499999999999999,-0.1499999999999999,3.066,3.15,3.02,0.1299999999999999,-0.10999999999999988,3.096,3.21,3.04,0.16999999999999993,-0.16000000000000014,9869,25205,2978,22227,3964
2019-04-14,2.9924999999999997,3.04,2.94,0.10000000000000009,-0.10000000000000009,3.0525,3.08,3.04,0.040000000000000036,0.009999999999999787,2.95,2.98,2.93,0.04999999999999982,0.0,2.9975,3.02,2.98,0.040000000000000036,0.020000000000000018,15681,23404,2752,20652,-6380
2019-04-21,3.094,3.11,3.07,0.040000000000000036,0.0,3.118,3.14,3.1,0.040000000000000036,-0.029999999999999805,3.066,3.07,3.05,0.020000000000000018,0.0,3.09,3.13,3.05,0.08000000000000007,-0.029999999999999805,3735,10060,1382,8678,-8143
2019-04-28,3.036,3.14,2.97,0.16999999999999993,-0.16999999999999993,3.078,3.14,3.0,0.14000000000000012,-0.010000000000000231,2.982,3.08,2.93,0.1499999999999999,-0.10999999999999988,3.0,3.1,2.95,0.1499999999999999,-0.10000000000000009,9338,17944,1623,16321,16321
2019-05-05,2.972,3.05,2.93,0.11999999999999966,-0.020000000000000018,3.048,3.1,3.0,0.10000000000000009,-0.029999999999999805,2.928,2.95,2.91,0.040000000000000036,0.020000000000000018,2.99,3.05,2.96,0.08999999999999986,0.020000000000000018,12428,24662,963,23699,-23699
2019-05-12,3.184,3.4,2.92,0.48,0.3700000000000001,3.35,3.59,3.0,0.5899999999999999,0.33000000000000007,3.122,3.28,2.9,0.3799999999999999,0.33999999999999986,3.2479999999999998,3.36,2.96,0.3999999999999999,0.3700000000000001,23491,69697,3037,66660,-9933
2019-05-19,3.4175,3.55,3.34,0.20999999999999996,0.20999999999999996,3.565,3.72,3.4,0.3200000000000003,0.3200000000000003,3.3425,3.38,3.29,0.08999999999999986,0.08999999999999986,3.4575,3.59,3.29,0.2999999999999998,0.2999999999999998,32609,62937,3276,59661,49184
2019-05-26,3.4819999999999998,3.55,3.3,0.25,-0.2200000000000002,3.576,3.78,3.38,0.3999999999999999,-0.3999999999999999,3.402,3.51,3.25,0.2599999999999998,-0.2599999999999998,3.436,3.51,3.35,0.1599999999999997,-0.1299999999999999,10249,17727,3229,14498,1539
2019-06-02,3.36,3.49,3.14,0.3500000000000001,0.040000000000000036,3.432,3.49,3.29,0.20000000000000018,0.0,3.23,3.31,3.11,0.20000000000000018,0.20000000000000018,3.308,3.33,3.29,0.040000000000000036,-0.020000000000000018,2734,4935,989,3946,1938
2019-06-09,3.33,3.43,3.3,0.13000000000000034,-0.010000000000000231,3.358,3.45,3.3,0.15000000000000036,-0.010000000000000231,3.322,3.39,3.3,0.0900000000000003,-0.010000000000000231,3.352,3.45,3.3,0.15000000000000036,-0.010000000000000231,975,2950,121,2829,252
2019-06-16,3.362,3.52,3.29,0.22999999999999998,0.10000000000000009,3.376,3.52,3.29,0.22999999999999998,0.08000000000000007,3.286,3.3,3.24,0.05999999999999961,0.05999999999999961,3.322,3.35,3.29,0.06000000000000005,-0.020000000000000018,3031,6946,117,6829,868
2019-06-23,3.38,3.49,3.3,0.1900000000000004,-0.1200000000000001,3.412,3.51,3.34,0.16999999999999993,-0.09999999999999964,3.35,3.49,3.29,0.20000000000000018,-0.15000000000000036,3.37,3.5,3.29,0.20999999999999996,-0.14000000000000012,7383,29555,364,29191,4976
2019-06-30,3.35,3.41,3.3,0.11000000000000032,0.040000000000000036,3.4625,3.48,3.44,0.040000000000000036,0.020000000000000018,3.3024999999999998,3.34,3.28,0.06000000000000005,0.040000000000000036,3.3925,3.42,3.35,0.06999999999999984,0.06999999999999984,10336,24677,3270,21407,3674
2019-07-07,3.524,3.65,3.41,0.23999999999999977,0.10999999999999988,3.576,3.65,3.49,0.1599999999999997,0.07999999999999963,3.468,3.57,3.37,0.19999999999999973,0.19999999999999973,3.528,3.59,3.45,0.13999999999999968,0.11999999999999966,8987,20107,177,19930,-10495
2019-07-14,3.552,3.65,3.5,0.1499999999999999,-0.06000000000000005,3.584,3.66,3.55,0.11000000000000032,-0.010000000000000231,3.4939999999999998,3.57,3.44,0.1299999999999999,-0.040000000000000036,3.554,3.59,3.5,0.08999999999999986,0.06999999999999984,10595,15501,2588,12913,940
2019-07-21,3.5774999999999997,3.64,3.51,0.13000000000000034,-0.10000000000000009,3.63,3.64,3.61,0.03000000000000025,-0.020000000000000018,3.52,3.63,3.45,0.17999999999999972,-0.10000000000000009,3.615,3.64,3.59,0.050000000000000266,-0.029999999999999805,24670,68530,166,68364,15470
2019-07-28,3.606,3.67,3.55,0.1200000000000001,0.040000000000000036,3.662,3.69,3.6,0.08999999999999986,0.029999999999999805,3.526,3.55,3.51,0.040000000000000036,-0.040000000000000036,3.604,3.67,3.51,0.16000000000000014,-0.14000000000000012,5348,13832,2790,11042,-11031
2019-08-04,3.592,3.69,3.45,0.23999999999999977,-0.07999999999999963,3.65,3.72,3.53,0.1900000000000004,0.1900000000000004,3.532,3.57,3.45,0.11999999999999966,-0.07999999999999963,3.594,3.68,3.53,0.15000000000000036,0.040000000000000036,7328,13510,0,13510,10530
2019-08-11,3.476,3.66,3.3,0.3600000000000003,-0.09999999999999964,3.5380000000000003,3.72,3.39,0.33000000000000007,-0.25,3.35,3.5,3.24,0.2599999999999998,-0.16999999999999993,3.422,3.55,3.34,0.20999999999999996,-0.20999999999999996,41105,111589,9099,102490,11044
2019-08-18,3.406,3.51,3.35,0.1599999999999997,-0.050000000000000266,3.472,3.53,3.36,0.16999999999999993,-0.0900000000000003,3.33,3.36,3.27,0.08999999999999986,-0.08999999999999986,3.38,3.5,3.28,0.2200000000000002,-0.16000000000000014,16326,24325,6021,18304,-7802
2019-08-25,3.245,3.29,3.21,0.08000000000000007,-0.010000000000000231,3.335,3.38,3.26,0.1200000000000001,-0.040000000000000036,3.245,3.29,3.21,0.08000000000000007,-0.010000000000000231,3.3225,3.36,3.26,0.10000000000000009,-0.04999999999999982,3339,8533,320,8213,-5731
2019-09-01,3.352,3.41,3.32,0.0900000000000003,0.0,3.386,3.41,3.34,0.07000000000000028,0.009999999999999787,3.296,3.32,3.28,0.040000000000000036,-0.040000000000000036,3.352,3.4,3.33,0.06999999999999984,0.040000000000000036,5020,8226,1784,6442,95
2019-09-08,3.31,3.33,3.27,0.06000000000000005,-0.03000000000000025,3.342,3.37,3.33,0.040000000000000036,-0.020000000000000018,3.276,3.31,3.25,0.06000000000000005,-0.06000000000000005,3.316,3.33,3.3,0.03000000000000025,-0.009999999999999787,10691,31548,312,31236,-4187
2019-09-15,3.328,3.38,3.25,0.1299999999999999,0.1299999999999999,3.376,3.44,3.33,0.10999999999999988,0.040000000000000036,3.278,3.36,3.25,0.10999999999999988,0.009999999999999787,3.352,3.4,3.27,0.1299999999999999,0.06000000000000005,4880,12765,475,12290,-7129
2019-09-22,3.3449999999999998,3.45,3.3,0.15000000000000036,0.15000000000000036,3.385,3.45,3.3,0.15000000000000036,0.11000000000000032,3.28,3.28,3.28,0.0,0.0,3.28,3.28,3.28,0.0,0.0,3443,9361,881,8480,408
2019-09-29,3.425,3.48,3.31,0.16999999999999993,-0.03000000000000025,3.4825,3.5,3.47,0.029999999999999805,-0.029999999999999805,3.34,3.45,3.28,0.17000000000000037,-0.10000000000000009,3.36,3.49,3.28,0.2100000000000004,-0.14000000000000012,7554,12310,2513,9797,-9797
2019-10-06,3.3825000000000003,3.45,3.31,0.14000000000000012,0.03000000000000025,3.435,3.5,3.35,0.1499999999999999,0.010000000000000231,3.3625,3.42,3.31,0.10999999999999988,0.020000000000000018,3.41,3.45,3.35,0.10000000000000009,0.040000000000000036,4780,7465,1303,6162,5359
2019-10-13,3.458,3.47,3.45,0.020000000000000018,0.020000000000000018,3.47,3.5,3.45,0.04999999999999982,0.020000000000000018,3.42,3.46,3.36,0.10000000000000009,-0.040000000000000036,3.432,3.46,3.36,0.10000000000000009,-0.010000000000000231,4942,11210,930,10280,-3318
2019-10-20,3.4675000000000002,3.48,3.45,0.029999999999999805,-0.020000000000000018,3.47,3.49,3.45,0.040000000000000036,-0.020000000000000018,3.435,3.47,3.35,0.1200000000000001,-0.1200000000000001,3.455,3.47,3.43,0.040000000000000036,-0.040000000000000036,1287,2406,111,2295,-1270
