Date,FDS_Open_average,FDS_Open_max,FDS_Open_min,FDS_Open_volatility,FDS_Open_change,FDS_High_average,FDS_High_max,FDS_High_min,FDS_High_volatility,FDS_High_change,FDS_Low_average,FDS_Low_max,FDS_Low_min,FDS_Low_volatility,FDS_Low_change,FDS_Close_average,FDS_Close_max,FDS_Close_min,FDS_Close_volatility,FDS_Close_change,FDS_Volume_average,FDS_Volume_max,FDS_Volume_min,FDS_Volume_volatility,FDS_Volume_change
2018-01-14,199.402,200.63,198.5,2.1299999999999955,2.1299999999999955,200.426,201.79,199.6,2.1899999999999977,1.1599999999999966,197.914,198.54,197.03,1.509999999999991,1.3000000000000114,199.312,201.04,198.33,2.7099999999999795,1.1699999999999875,314016,406679,260833,145846,-58795
2018-01-21,201.204,207.69,198.61,9.079999999999984,8.689999999999998,203.44,209.02,199.09,9.930000000000007,8.169999999999987,198.79,201.8,196.71,5.090000000000003,5.090000000000003,201.692,208.69,197.78,10.909999999999997,4.969999999999999,423401,556660,251364,305296,205046
2018-01-28,201.864,206.78,197.15,9.629999999999995,-9.629999999999995,203.59199999999998,207.84,200.03,7.810000000000002,-7.810000000000002,198.352,200.64,192.11,8.529999999999973,-8.529999999999973,199.43800000000002,204.3,192.15,12.150000000000006,-8.569999999999993,296399,481983,206837,275146,-178786
2018-02-04,190.826,193.12,189.12,4.0,1.740000000000009,194.206,195.5,191.28,4.219999999999999,1.5100000000000193,188.304,191.37,185.03,6.340000000000003,4.550000000000011,190.95600000000002,192.87,187.99,4.8799999999999955,0.8799999999999955,357342,464502,247230,217272,-128503
2018-02-11,197.2125,201.3,192.18,9.120000000000005,8.840000000000003,200.7825,203.15,196.1,7.050000000000011,7.050000000000011,195.95499999999998,200.21,191.47,8.740000000000009,8.740000000000009,200.0225,202.18,195.59,6.590000000000003,6.590000000000003,265513,303589,224429,79160,76690
2018-02-18,202.316,205.63,200.96,4.6699999999999875,4.6699999999999875,205.058,207.58,202.58,5.0,5.0,201.626,204.56,199.73,4.8300000000000125,4.8300000000000125,202.992,206.41,200.71,5.699999999999989,5.699999999999989,163141,200809,123689,77120,-70760
2018-02-25,204.428,205.92,202.01,3.9099999999999966,-0.4199999999999875,207.632,210.34,206.2,4.140000000000015,3.680000000000007,202.824,204.87,200.94,3.930000000000007,1.6100000000000136,205.09,208.36,203.1,5.260000000000019,4.140000000000015,233811,302662,151768,150894,80139
2018-03-04,209.678,213.35,208.34,5.009999999999991,4.099999999999994,211.66,214.14,209.08,5.059999999999974,3.569999999999993,207.158,212.04,203.43,8.609999999999985,5.4199999999999875,210.678,213.61,207.95,5.660000000000025,2.8499999999999943,226390,321648,148646,173002,-173002
2018-03-11,213.144,213.88,212.08,1.799999999999983,-0.25,214.4,215.61,213.02,2.5900000000000034,-0.12000000000000455,210.904,212.89,209.44,3.4499999999999886,0.8799999999999955,212.534,214.58,211.31,3.2700000000000102,-0.789999999999992,251149,396220,166178,230042,119557
2018-03-18,210.784,215.36,206.19,9.170000000000016,-5.689999999999998,213.91,217.36,209.38,7.980000000000018,-4.800000000000011,208.248,213.84,203.66,10.180000000000007,-5.2900000000000205,210.092,215.63,203.85,11.780000000000001,-5.639999999999986,393257,591071,207651,383420,383420
2018-03-25,200.9025,203.5,198.83,4.6699999999999875,-4.6699999999999875,202.8275,207.61,199.7,7.910000000000025,-7.910000000000025,196.9,200.09,192.55,7.539999999999992,-7.539999999999992,198.935,201.73,196.15,5.579999999999984,-5.579999999999984,579436,854440,409994,444446,-444446
2018-04-01,195.958,197.21,195.12,2.0900000000000034,-2.0800000000000125,197.772,198.67,196.96,1.7099999999999795,-1.079999999999984,194.174,195.4,192.13,3.2700000000000102,-0.6499999999999773,196.006,198.04,193.65,4.389999999999986,-2.4299999999999784,347293,390364,297213,93151,-10035
2018-04-08,198.002,199.7,196.3,3.3999999999999773,0.700000000000017,199.406,200.46,197.66,2.8000000000000114,-1.3700000000000045,196.618,197.49,196.06,1.4300000000000068,-0.1599999999999966,197.4,198.41,196.34,2.069999999999993,-1.6500000000000057,315457,391516,280541,110975,-78687
2018-04-15,195.568,197.59,192.96,4.6299999999999955,-4.340000000000003,196.446,199.69,192.97,6.719999999999999,-6.719999999999999,193.526,195.25,191.23,4.02000000000001,-4.02000000000001,194.31,196.53,191.78,4.75,-4.75,427842,512040,343706,168334,79903
2018-04-22,192.984,194.12,191.54,2.5800000000000125,-1.3499999999999943,194.798,196.51,193.13,3.3799999999999955,-3.3799999999999955,191.222,192.22,189.02,3.1999999999999886,-2.780000000000001,192.154,193.98,189.11,4.869999999999976,-3.9799999999999898,286862,420395,215995,204400,-161949
2018-04-29,187.916,190.14,185.25,4.889999999999986,1.5299999999999727,190.06,192.15,188.39,3.7600000000000193,2.789999999999992,186.618,190.14,184.48,5.659999999999997,2.8499999999999943,188.578,191.5,186.05,5.449999999999989,2.8400000000000034,401717,483037,323042,159995,25702
2018-05-06,195.732,197.98,191.27,6.7099999999999795,6.7099999999999795,197.522,199.13,194.18,4.949999999999989,4.049999999999983,194.63,196.88,190.84,6.039999999999992,3.789999999999992,196.534,197.62,194.11,3.509999999999991,2.369999999999976,243995,280694,206670,74024,23031
2018-05-13,197.194,198.6,195.19,3.4099999999999966,3.4099999999999966,199.296,202.17,197.63,4.539999999999992,4.539999999999992,196.712,198.6,194.81,3.789999999999992,3.789999999999992,198.37,201.93,196.72,5.210000000000008,5.210000000000008,224756,334307,135294,199013,-66544
2018-05-20,201.64499999999998,202.45,200.0,2.4499999999999886,0.2699999999999818,202.875,203.24,202.29,0.950000000000017,0.18000000000000682,200.615,201.07,200.0,1.0699999999999932,0.3100000000000023,201.7975,202.59,201.1,1.490000000000009,0.5,209120,401268,121627,279641,-249540
2018-05-27,201.994,204.55,199.98,4.570000000000022,4.570000000000022,203.416,205.66,201.4,4.259999999999991,4.259999999999991,200.754,203.32,198.16,5.159999999999997,5.159999999999997,202.37,204.3,200.49,3.8100000000000023,3.8100000000000023,247517,349120,158793,190327,13298
2018-06-03,206.098,208.28,204.44,3.8400000000000034,3.8400000000000034,207.466,210.3,205.76,4.5400000000000205,4.5400000000000205,205.572,208.2,204.09,4.109999999999985,4.109999999999985,206.97,209.7,204.81,4.889999999999986,4.889999999999986,206446,264374,160714,103660,-32181
2018-06-10,211.854,213.15,209.61,3.539999999999992,2.809999999999974,213.444,214.61,210.99,3.6200000000000045,3.6200000000000045,210.69400000000002,212.24,209.15,3.0900000000000034,3.0900000000000034,212.61599999999999,213.81,210.69,3.1200000000000045,3.1200000000000045,280661,457210,156467,300743,-49757
2018-06-17,213.536,215.36,210.94,4.420000000000016,-1.009999999999991,214.52,216.64,210.94,5.699999999999989,-3.3700000000000045,211.35399999999998,214.69,206.8,7.889999999999986,-5.149999999999977,212.31,215.79,207.87,7.9199999999999875,-6.039999999999992,274409,379069,225935,153134,139871
2018-06-24,199.404,203.95,197.15,6.799999999999983,-6.799999999999983,202.078,204.37,200.39,3.980000000000018,-3.980000000000018,197.008,197.88,195.69,2.1899999999999977,0.4399999999999977,198.632,200.26,197.12,3.1399999999999864,3.079999999999984,536054,984981,301929,683052,-683052
2018-07-01,201.2275,203.09,200.03,3.0600000000000023,1.8400000000000034,202.9225,204.63,200.73,3.9000000000000057,2.0999999999999943,199.895,203.03,197.56,5.469999999999999,4.069999999999993,201.35,204.55,199.25,5.300000000000011,5.300000000000011,220396,260455,148564,111891,75517
2018-07-08,205.058,207.62,202.75,4.8700000000000045,-2.0999999999999943,206.46,209.08,204.04,5.0400000000000205,-1.9300000000000068,203.21599999999998,204.76,200.98,3.780000000000001,-3.3700000000000045,204.14000000000001,205.93,201.77,4.159999999999997,-3.6699999999999875,291349,391603,255384,136219,147
2018-07-15,204.774,205.69,201.8,3.8899999999999864,3.859999999999985,206.036,206.4,205.5,0.9000000000000057,0.4300000000000068,203.542,205.0,201.46,3.539999999999992,1.6699999999999875,205.304,206.25,204.2,2.0500000000000114,-0.9300000000000068,270992,437757,166204,271553,-104114
2018-07-22,205.53,207.21,203.73,3.480000000000018,-1.7300000000000182,206.844,208.8,203.73,5.070000000000022,-3.780000000000001,203.448,205.17,201.08,4.089999999999975,-3.9299999999999784,204.562,207.34,201.45,5.890000000000015,-4.3300000000000125,222815,276893,147163,129730,52769
2018-07-29,201.816,203.1,200.02,3.079999999999984,1.0999999999999943,204.996,212.68,202.61,10.069999999999993,9.580000000000013,200.642,203.1,199.44,3.6599999999999966,2.3899999999999864,203.834,212.49,200.35,12.140000000000015,11.129999999999995,301701,428142,236742,191400,191400
2018-08-05,212.972,213.5,212.55,0.9499999999999886,-0.46999999999999886,215.54999999999998,217.94,213.79,4.150000000000006,-2.5200000000000102,212.276,213.35,210.68,2.6699999999999875,-0.46999999999999886,213.61,214.62,212.49,2.1299999999999955,1.1500000000000057,306252,532784,214170,318614,-306936
2018-08-12,217.434,221.17,215.49,5.679999999999978,5.679999999999978,219.392,222.97,216.0,6.969999999999999,5.969999999999999,216.674,221.15,213.25,7.900000000000006,6.599999999999994,218.636,221.81,215.77,6.039999999999992,4.97999999999999,186444,268861,105501,163360,-10616
2018-08-19,222.66,225.8,221.25,4.550000000000011,4.550000000000011,224.196,225.8,223.19,2.6100000000000136,2.5600000000000023,221.702,223.63,220.84,2.789999999999992,2.4199999999999875,222.852,224.31,221.21,3.0999999999999943,1.6599999999999966,151279,227580,118404,109176,-19252
2018-08-26,225.505,226.36,224.2,2.160000000000025,1.1400000000000148,228.1575,229.98,226.57,3.4099999999999966,3.4099999999999966,224.76,225.34,224.01,1.3300000000000125,1.3300000000000125,226.9675,229.39,225.63,3.759999999999991,3.609999999999985,202932,232218,169164,63054,17905
2018-09-02,232.058,234.41,229.37,5.039999999999992,5.039999999999992,233.68,235.04,232.23,2.8100000000000023,2.6000000000000227,229.67,232.21,226.64,5.570000000000022,3.9799999999999898,232.566,233.39,230.86,2.5299999999999727,1.009999999999991,251325,413879,180019,233860,10308
2018-09-09,233.732,235.54,232.56,2.9799999999999898,2.969999999999999,234.844,237.29,233.4,3.8899999999999864,2.219999999999999,231.714,234.51,228.19,6.319999999999993,0.8900000000000148,233.24,235.09,232.03,3.0600000000000023,-0.25,211960,271055,144501,126554,23848
