Date,ProShares Short FTSE China 50_Open_average,ProShares Short FTSE China 50_Open_max,ProShares Short FTSE China 50_Open_min,ProShares Short FTSE China 50_Open_volatility,ProShares Short FTSE China 50_Open_change,ProShares Short FTSE China 50_High_average,ProShares Short FTSE China 50_High_max,ProShares Short FTSE China 50_High_min,ProShares Short FTSE China 50_High_volatility,ProShares Short FTSE China 50_High_change,ProShares Short FTSE China 50_Low_average,ProShares Short FTSE China 50_Low_max,ProShares Short FTSE China 50_Low_min,ProShares Short FTSE China 50_Low_volatility,ProShares Short FTSE China 50_Low_change,ProShares Short FTSE China 50_Close_average,ProShares Short FTSE China 50_Close_max,ProShares Short FTSE China 50_Close_min,ProShares Short FTSE China 50_Close_volatility,ProShares Short FTSE China 50_Close_change
2018-03-25,18.9,18.9,18.9,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2018-04-01,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2018-04-08,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.48,18.48,18.48,0.0,0.0
2018-04-15,18.73,18.73,18.73,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.77,18.77,18.77,0.0,0.0
2018-04-22,18.32,18.32,18.32,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.31,18.31,18.31,0.0,0.0,18.49,18.49,18.49,0.0,0.0
2018-04-29,18.72,18.72,18.72,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2018-05-06,17.8,17.8,17.8,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2018-05-13,17.94,17.94,17.94,0.0,0.0,18.02,18.02,18.02,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2018-05-20,18.41,18.41,18.41,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2018-05-27,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2018-06-03,18.02,18.02,18.02,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.02,18.02,18.02,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2018-06-10,18.86,18.86,18.86,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2018-06-17,19.72,19.72,19.72,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2018-06-24,20.16,20.16,20.16,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2018-07-01,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2018-07-08,19.99,19.99,19.99,0.0,0.0,20.1,20.1,20.1,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2018-07-15,20.12,20.12,20.12,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.16,20.16,20.16,0.0,0.0
2018-07-22,19.6,19.6,19.6,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2018-07-29,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2018-08-05,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0
2018-08-12,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2018-08-19,19.55,19.55,19.55,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2018-08-26,19.99,19.99,19.99,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.94,19.94,19.94,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2018-09-02,20.83,20.83,20.83,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2018-09-09,20.68,20.68,20.68,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2018-09-16,19.84,19.84,19.84,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2018-09-23,19.59,19.59,19.59,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2018-09-30,21.03,21.03,21.03,0.0,0.0,21.03,21.03,21.03,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2018-10-07,21.24,21.24,21.24,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2018-10-14,20.65,20.65,20.65,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2018-10-21,21.55,21.55,21.55,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2018-10-28,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2018-11-04,21.07,21.07,21.07,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.96,20.96,20.96,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2018-11-11,20.41,20.41,20.41,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2018-11-18,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-11-25,19.46,19.46,19.46,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2018-12-02,20.69,20.69,20.69,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2018-12-09,20.42,20.42,20.42,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2018-12-16,21.16,21.16,21.16,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2018-12-23,20.79,20.79,20.79,0.0,0.0,21.09,21.09,21.09,0.0,0.0,20.75,20.75,20.75,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2018-12-30,21.0,21.0,21.0,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-01-06,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-01-13,19.97,19.97,19.97,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-01-20,19.72,19.72,19.72,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-01-27,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2019-02-03,19.18,19.18,19.18,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-02-10,19.24,19.24,19.24,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-02-17,18.29,18.29,18.29,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2019-02-24,18.3,18.3,18.3,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.44,18.44,18.44,0.0,0.0
2019-03-03,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-03-10,18.23,18.23,18.23,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2019-03-17,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.75,18.75,18.75,0.0,0.0
2019-03-24,18.14,18.14,18.14,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-03-31,17.89,17.89,17.89,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2019-04-07,18.11,18.11,18.11,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-04-14,18.17,18.17,18.17,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.02,18.02,18.02,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2019-04-21,18.16,18.16,18.16,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.22,18.22,18.22,0.0,0.0
2019-04-28,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2019-05-05,19.98,19.98,19.98,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2019-05-12,20.23,20.23,20.23,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2019-05-19,20.34,20.34,20.34,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-05-26,20.19,20.19,20.19,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-06-02,19.84,19.84,19.84,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-06-09,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-06-16,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2019-06-23,18.26,18.26,18.26,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2019-06-30,18.91,18.91,18.91,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-07-07,19.0,19.0,19.0,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2019-07-14,19.02,19.02,19.02,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-07-21,19.15,19.15,19.15,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2019-07-28,20.63,20.63,20.63,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2019-08-04,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2019-08-11,20.28,20.28,20.28,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2019-08-18,20.66,20.66,20.66,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2019-08-25,20.49,20.49,20.49,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-09-01,19.71,19.71,19.71,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2019-09-08,19.25,19.25,19.25,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-09-15,19.86,19.86,19.86,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2019-09-22,20.0,20.0,20.0,0.0,0.0,20.08,20.08,20.08,0.0,0.0,19.96,19.96,19.96,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2019-09-29,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.97,19.97,19.97,0.0,0.0
2019-10-06,19.26,19.26,19.26,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-10-13,19.17,19.17,19.17,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2019-10-20,19.04,19.04,19.04,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2019-10-27,18.69,18.69,18.69,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2019-11-03,18.98,18.98,18.98,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2019-11-10,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-11-17,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2019-11-24,19.44,19.44,19.44,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-12-01,19.31,19.31,19.31,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-12-08,18.44,18.44,18.44,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2019-12-15,18.12,18.12,18.12,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.12,18.12,18.12,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2019-12-22,17.66,17.66,17.66,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2019-12-29,17.64,17.64,17.64,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.75,17.75,17.75,0.0,0.0
