Date,First Trust Large Cap Core AlphaDEX_Open_average,First Trust Large Cap Core AlphaDEX_Open_max,First Trust Large Cap Core AlphaDEX_Open_min,First Trust Large Cap Core AlphaDEX_Open_volatility,First Trust Large Cap Core AlphaDEX_Open_change,First Trust Large Cap Core AlphaDEX_High_average,First Trust Large Cap Core AlphaDEX_High_max,First Trust Large Cap Core AlphaDEX_High_min,First Trust Large Cap Core AlphaDEX_High_volatility,First Trust Large Cap Core AlphaDEX_High_change,First Trust Large Cap Core AlphaDEX_Low_average,First Trust Large Cap Core AlphaDEX_Low_max,First Trust Large Cap Core AlphaDEX_Low_min,First Trust Large Cap Core AlphaDEX_Low_volatility,First Trust Large Cap Core AlphaDEX_Low_change,First Trust Large Cap Core AlphaDEX_Close_average,First Trust Large Cap Core AlphaDEX_Close_max,First Trust Large Cap Core AlphaDEX_Close_min,First Trust Large Cap Core AlphaDEX_Close_volatility,First Trust Large Cap Core AlphaDEX_Close_change
2018-11-25,57.72,57.72,57.72,0.0,0.0,58.14,58.14,58.14,0.0,0.0,57.65,57.65,57.65,0.0,0.0,58.07,58.07,58.07,0.0,0.0
2018-12-02,56.65,56.65,56.65,0.0,0.0,57.02,57.02,57.02,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2018-12-09,54.86,54.86,54.86,0.0,0.0,55.26,55.26,55.26,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.54,54.54,54.54,0.0,0.0
2018-12-16,51.54,51.54,51.54,0.0,0.0,52.07,52.07,52.07,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2018-12-23,51.96,51.96,51.96,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2018-12-30,51.9,51.9,51.9,0.0,0.0,53.01,53.01,53.01,0.0,0.0,51.82,51.82,51.82,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2019-01-06,54.34,54.34,54.34,0.0,0.0,54.79,54.79,54.79,0.0,0.0,54.34,54.34,54.34,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-01-13,55.64,55.64,55.64,0.0,0.0,56.19,56.19,56.19,0.0,0.0,55.64,55.64,55.64,0.0,0.0,56.11,56.11,56.11,0.0,0.0
2019-01-20,56.04,56.04,56.04,0.0,0.0,56.34,56.34,56.34,0.0,0.0,56.04,56.04,56.04,0.0,0.0,56.19,56.19,56.19,0.0,0.0
2019-01-27,57.19,57.19,57.19,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.02,57.02,57.02,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2019-02-03,57.13,57.13,57.13,0.0,0.0,57.49,57.49,57.49,0.0,0.0,56.94,56.94,56.94,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2019-02-10,58.73,58.73,58.73,0.0,0.0,59.09,59.09,59.09,0.0,0.0,58.73,58.73,58.73,0.0,0.0,59.09,59.09,59.09,0.0,0.0
2019-02-17,59.31,59.31,59.31,0.0,0.0,59.54,59.54,59.54,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2019-02-24,59.6,59.6,59.6,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.54,59.54,59.54,0.0,0.0
2019-03-03,57.66,57.66,57.66,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.54,57.54,57.54,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2019-03-10,59.23,59.23,59.23,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.35,59.35,59.35,0.0,0.0
2019-03-17,59.38,59.38,59.38,0.0,0.0,59.49,59.49,59.49,0.0,0.0,58.54,58.54,58.54,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2019-03-24,59.43,59.43,59.43,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.32,59.32,59.32,0.0,0.0,59.5,59.5,59.5,0.0,0.0
2019-03-31,60.64,60.64,60.64,0.0,0.0,60.84,60.84,60.84,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.82,60.82,60.82,0.0,0.0
2019-04-07,61.42,61.42,61.42,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.27,61.27,61.27,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2019-04-14,61.07,61.07,61.07,0.0,0.0,61.17,61.17,61.17,0.0,0.0,60.81,60.81,60.81,0.0,0.0,61.07,61.07,61.07,0.0,0.0
2019-04-21,61.13,61.13,61.13,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.03,61.03,61.03,0.0,0.0,61.48,61.48,61.48,0.0,0.0
2019-04-28,61.29,61.29,61.29,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.29,61.29,61.29,0.0,0.0,61.61,61.61,61.61,0.0,0.0
2019-05-05,59.85,59.85,59.85,0.0,0.0,60.37,60.37,60.37,0.0,0.0,59.12,59.12,59.12,0.0,0.0,60.25,60.25,60.25,0.0,0.0
2019-05-12,59.51,59.51,59.51,0.0,0.0,60.13,60.13,60.13,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2019-05-19,58.67,58.67,58.67,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.39,58.39,58.39,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2019-05-26,57.09,57.09,57.09,0.0,0.0,57.38,57.38,57.38,0.0,0.0,56.93,56.93,56.93,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2019-06-02,59.64,59.64,59.64,0.0,0.0,60.0,60.0,60.0,0.0,0.0,59.62,59.62,59.62,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-06-09,59.94,59.94,59.94,0.0,0.0,59.98,59.98,59.98,0.0,0.0,59.65,59.65,59.65,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2019-06-16,61.12,61.12,61.12,0.0,0.0,61.28,61.28,61.28,0.0,0.0,60.95,60.95,60.95,0.0,0.0,60.98,60.98,60.98,0.0,0.0
2019-06-23,60.9,60.9,60.9,0.0,0.0,61.29,61.29,61.29,0.0,0.0,60.85,60.85,60.85,0.0,0.0,61.24,61.24,61.24,0.0,0.0
2019-06-30,61.95,61.95,61.95,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.64,61.64,61.64,0.0,0.0,62.06,62.06,62.06,0.0,0.0
2019-07-07,62.1,62.1,62.1,0.0,0.0,62.55,62.55,62.55,0.0,0.0,62.1,62.1,62.1,0.0,0.0,62.51,62.51,62.51,0.0,0.0
2019-07-14,62.15,62.15,62.15,0.0,0.0,62.24,62.24,62.24,0.0,0.0,61.78,61.78,61.78,0.0,0.0,61.78,61.78,61.78,0.0,0.0
2019-07-21,62.7,62.7,62.7,0.0,0.0,62.96,62.96,62.96,0.0,0.0,62.67,62.67,62.67,0.0,0.0,62.9,62.9,62.9,0.0,0.0
2019-07-28,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.24,60.24,60.24,0.0,0.0,60.58,60.58,60.58,0.0,0.0
2019-08-04,60.58,60.58,60.58,0.0,0.0,60.59,60.59,60.59,0.0,0.0,60.01,60.01,60.01,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-08-11,58.47,58.47,58.47,0.0,0.0,59.26,59.26,59.26,0.0,0.0,58.47,58.47,58.47,0.0,0.0,59.14,59.14,59.14,0.0,0.0
2019-08-18,59.64,59.64,59.64,0.0,0.0,60.0,60.0,60.0,0.0,0.0,58.11,58.11,58.11,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2019-08-25,60.1,60.1,60.1,0.0,0.0,60.14,60.14,60.14,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.83,59.83,59.83,0.0,0.0
2019-09-01,61.04,61.04,61.04,0.0,0.0,61.21,61.21,61.21,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2019-09-08,62.01,62.01,62.01,0.0,0.0,62.21,62.21,62.21,0.0,0.0,61.92,61.92,61.92,0.0,0.0,61.92,61.92,61.92,0.0,0.0
2019-09-15,62.04,62.04,62.04,0.0,0.0,62.06,62.06,62.06,0.0,0.0,61.48,61.48,61.48,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2019-09-22,61.16,61.16,61.16,0.0,0.0,61.16,61.16,61.16,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.6,60.6,60.6,0.0,0.0
2019-09-29,59.26,59.26,59.26,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.89,59.89,59.89,0.0,0.0
2019-10-06,60.15,60.15,60.15,0.0,0.0,60.76,60.76,60.76,0.0,0.0,60.15,60.15,60.15,0.0,0.0,60.23,60.23,60.23,0.0,0.0
2019-10-13,60.57,60.57,60.57,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.63,60.63,60.63,0.0,0.0
2019-10-20,61.16,61.16,61.16,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.16,61.16,61.16,0.0,0.0,61.55,61.55,61.55,0.0,0.0
2019-10-27,61.96,61.96,61.96,0.0,0.0,62.3,62.3,62.3,0.0,0.0,61.96,61.96,61.96,0.0,0.0,62.3,62.3,62.3,0.0,0.0
2019-11-03,62.6,62.6,62.6,0.0,0.0,62.92,62.92,62.92,0.0,0.0,62.47,62.47,62.47,0.0,0.0,62.92,62.92,62.92,0.0,0.0
2019-11-10,63.29,63.29,63.29,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.24,63.24,63.24,0.0,0.0,63.5,63.5,63.5,0.0,0.0
2019-11-17,63.38,63.38,63.38,0.0,0.0,63.42,63.42,63.42,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2019-11-24,64.13,64.13,64.13,0.0,0.0,64.18,64.18,64.18,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.93,63.93,63.93,0.0,0.0
2019-12-01,63.83,63.83,63.83,0.0,0.0,64.12,64.12,64.12,0.0,0.0,63.83,63.83,63.83,0.0,0.0,64.0,64.0,64.0,0.0,0.0
2019-12-08,64.12,64.12,64.12,0.0,0.0,64.43,64.43,64.43,0.0,0.0,63.93,63.93,63.93,0.0,0.0,64.12,64.12,64.12,0.0,0.0
2019-12-15,65.02,65.02,65.02,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.02,65.02,65.02,0.0,0.0,65.2,65.2,65.2,0.0,0.0
2019-12-22,65.56,65.56,65.56,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.22,65.22,65.22,0.0,0.0,65.29,65.29,65.29,0.0,0.0
2019-12-29,65.03,65.03,65.03,0.0,0.0,65.32,65.32,65.32,0.0,0.0,65.02,65.02,65.02,0.0,0.0,65.21,65.21,65.21,0.0,0.0
