Date,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Open_average,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Open_max,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Open_min,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Open_change,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_High_average,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_High_max,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_High_min,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_High_volatility,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_High_change,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Low_average,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Low_max,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Low_min,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Low_change,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Close_average,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Close_max,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Close_min,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight TechnologyEtf_Close_change
2018-03-25,149.94,149.94,149.94,0.0,0.0,152.58,152.58,152.58,0.0,0.0,148.86,148.86,148.86,0.0,0.0,151.31,151.31,151.31,0.0,0.0
2018-04-01,149.49,149.49,149.49,0.0,0.0,150.57,150.57,150.57,0.0,0.0,146.45,146.45,146.45,0.0,0.0,147.21,147.21,147.21,0.0,0.0
2018-04-08,154.11,154.11,154.11,0.0,0.0,154.11,154.11,154.11,0.0,0.0,151.92,151.92,151.92,0.0,0.0,152.48,152.48,152.48,0.0,0.0
2018-04-15,153.45,153.45,153.45,0.0,0.0,153.64,153.64,153.64,0.0,0.0,151.97,151.97,151.97,0.0,0.0,152.38,152.38,152.38,0.0,0.0
2018-04-22,152.75,152.75,152.75,0.0,0.0,152.75,152.75,152.75,0.0,0.0,150.9,150.9,150.9,0.0,0.0,151.54,151.54,151.54,0.0,0.0
2018-04-29,151.45,151.45,151.45,0.0,0.0,154.88,154.88,154.88,0.0,0.0,151.38,151.38,151.38,0.0,0.0,154.66,154.66,154.66,0.0,0.0
2018-05-06,159.69,159.69,159.69,0.0,0.0,160.19,160.19,160.19,0.0,0.0,159.12,159.12,159.12,0.0,0.0,159.54,159.54,159.54,0.0,0.0
2018-05-13,158.45,158.45,158.45,0.0,0.0,159.05,159.05,159.05,0.0,0.0,158.12,158.12,158.12,0.0,0.0,158.41,158.41,158.41,0.0,0.0
2018-05-20,159.64,159.64,159.64,0.0,0.0,159.78,159.78,159.78,0.0,0.0,159.15,159.15,159.15,0.0,0.0,159.45,159.45,159.45,0.0,0.0
2018-05-27,159.6,159.6,159.6,0.0,0.0,161.55,161.55,161.55,0.0,0.0,159.6,159.6,159.6,0.0,0.0,161.54,161.54,161.54,0.0,0.0
2018-06-03,162.88,162.88,162.88,0.0,0.0,164.36,164.36,164.36,0.0,0.0,162.88,162.88,162.88,0.0,0.0,164.31,164.31,164.31,0.0,0.0
2018-06-10,165.7,165.7,165.7,0.0,0.0,166.07,166.07,166.07,0.0,0.0,164.56,164.56,164.56,0.0,0.0,166.07,166.07,166.07,0.0,0.0
2018-06-17,163.87,163.87,163.87,0.0,0.0,163.87,163.87,163.87,0.0,0.0,162.17,162.17,162.17,0.0,0.0,162.42,162.42,162.42,0.0,0.0
2018-06-24,158.69,158.69,158.69,0.0,0.0,159.73,159.73,159.73,0.0,0.0,158.43,158.43,158.43,0.0,0.0,158.45,158.45,158.45,0.0,0.0
2018-07-01,160.5,160.5,160.5,0.0,0.0,162.39,162.39,162.39,0.0,0.0,160.14,160.14,160.14,0.0,0.0,162.16,162.16,162.16,0.0,0.0
2018-07-08,165.81,165.81,165.81,0.0,0.0,165.97,165.97,165.97,0.0,0.0,164.98,164.98,164.98,0.0,0.0,165.39,165.39,165.39,0.0,0.0
2018-07-15,165.38,165.38,165.38,0.0,0.0,165.73,165.73,165.73,0.0,0.0,164.84,164.84,164.84,0.0,0.0,164.86,164.86,164.86,0.0,0.0
2018-07-22,167.2,167.2,167.2,0.0,0.0,167.2,167.2,167.2,0.0,0.0,163.19,163.19,163.19,0.0,0.0,164.27,164.27,164.27,0.0,0.0
2018-07-29,162.64,162.64,162.64,0.0,0.0,162.76,162.76,162.76,0.0,0.0,161.68,161.68,161.68,0.0,0.0,162.73,162.73,162.73,0.0,0.0
2018-08-05,163.1,163.1,163.1,0.0,0.0,163.83,163.83,163.83,0.0,0.0,162.77,162.77,162.77,0.0,0.0,163.28,163.28,163.28,0.0,0.0
2018-08-12,162.28,162.28,162.28,0.0,0.0,163.26,163.26,163.26,0.0,0.0,161.8,161.8,161.8,0.0,0.0,163.03,163.03,163.03,0.0,0.0
2018-08-19,166.28,166.28,166.28,0.0,0.0,167.62,167.62,167.62,0.0,0.0,166.28,166.28,166.28,0.0,0.0,167.57,167.57,167.57,0.0,0.0
2018-08-26,168.73,168.73,168.73,0.0,0.0,169.54,169.54,169.54,0.0,0.0,168.73,168.73,168.73,0.0,0.0,169.46,169.46,169.46,0.0,0.0
2018-09-02,165.63,165.63,165.63,0.0,0.0,167.33,167.33,167.33,0.0,0.0,165.21,165.21,165.21,0.0,0.0,166.06,166.06,166.06,0.0,0.0
2018-09-09,169.32,169.32,169.32,0.0,0.0,170.04,170.04,170.04,0.0,0.0,168.74,168.74,168.74,0.0,0.0,169.5,169.5,169.5,0.0,0.0
2018-09-16,170.58,170.58,170.58,0.0,0.0,171.04,171.04,171.04,0.0,0.0,169.56,169.56,169.56,0.0,0.0,169.74,169.74,169.74,0.0,0.0
2018-09-23,167.33,167.33,167.33,0.0,0.0,168.72,168.72,168.72,0.0,0.0,167.33,167.33,167.33,0.0,0.0,168.3,168.3,168.3,0.0,0.0
2018-09-30,164.8,164.8,164.8,0.0,0.0,165.47,165.47,165.47,0.0,0.0,161.3,161.3,161.3,0.0,0.0,162.4,162.4,162.4,0.0,0.0
2018-10-07,154.06,154.06,154.06,0.0,0.0,154.9,154.9,154.9,0.0,0.0,152.09,152.09,152.09,0.0,0.0,154.43,154.43,154.43,0.0,0.0
2018-10-14,155.46,155.46,155.46,0.0,0.0,156.64,156.64,156.64,0.0,0.0,153.24,153.24,153.24,0.0,0.0,153.6,153.6,153.6,0.0,0.0
2018-10-21,147.7,147.7,147.7,0.0,0.0,150.23,150.23,150.23,0.0,0.0,145.8,145.8,145.8,0.0,0.0,147.72,147.72,147.72,0.0,0.0
2018-10-28,155.94,155.94,155.94,0.0,0.0,156.6,156.6,156.6,0.0,0.0,153.3,153.3,153.3,0.0,0.0,154.61,154.61,154.61,0.0,0.0
2018-11-04,157.83,157.83,157.83,0.0,0.0,157.83,157.83,157.83,0.0,0.0,154.85,154.85,154.85,0.0,0.0,156.12,156.12,156.12,0.0,0.0
2018-11-11,152.49,152.49,152.49,0.0,0.0,154.75,154.75,154.75,0.0,0.0,152.35,152.35,152.35,0.0,0.0,153.96,153.96,153.96,0.0,0.0
2018-11-18,146.26,146.26,146.26,0.0,0.0,148.3,148.3,148.3,0.0,0.0,146.26,146.26,146.26,0.0,0.0,147.37,147.37,147.37,0.0,0.0
2018-11-25,153.42,153.42,153.42,0.0,0.0,154.91,154.91,154.91,0.0,0.0,152.62,152.62,152.62,0.0,0.0,154.8,154.8,154.8,0.0,0.0
2018-12-02,151.43,151.43,151.43,0.0,0.0,151.86,151.86,151.86,0.0,0.0,146.3,146.3,146.3,0.0,0.0,147.23,147.23,147.23,0.0,0.0
2018-12-09,147.42,147.42,147.42,0.0,0.0,148.57,148.57,148.57,0.0,0.0,146.1,146.1,146.1,0.0,0.0,146.21,146.21,146.21,0.0,0.0
2018-12-16,138.66,138.66,138.66,0.0,0.0,140.27,140.27,140.27,0.0,0.0,134.67,134.67,134.67,0.0,0.0,134.92,134.92,134.92,0.0,0.0
2018-12-23,140.22,140.22,140.22,0.0,0.0,141.78,141.78,141.78,0.0,0.0,138.47,138.47,138.47,0.0,0.0,139.55,139.55,139.55,0.0,0.0
2018-12-30,137.08,137.08,137.08,0.0,0.0,141.29,141.29,141.29,0.0,0.0,137.08,137.08,137.08,0.0,0.0,140.77,140.77,140.77,0.0,0.0
2019-01-06,146.37,146.37,146.37,0.0,0.0,147.57,147.57,147.57,0.0,0.0,145.98,145.98,145.98,0.0,0.0,147.3,147.3,147.3,0.0,0.0
2019-01-13,149.05,149.05,149.05,0.0,0.0,151.12,151.12,151.12,0.0,0.0,148.84,148.84,148.84,0.0,0.0,150.77,150.77,150.77,0.0,0.0
2019-01-20,152.86,152.86,152.86,0.0,0.0,154.63,154.63,154.63,0.0,0.0,152.61,152.61,152.61,0.0,0.0,154.37,154.37,154.37,0.0,0.0
2019-01-27,156.05,156.05,156.05,0.0,0.0,158.0,158.0,158.0,0.0,0.0,156.05,156.05,156.05,0.0,0.0,157.64,157.64,157.64,0.0,0.0
2019-02-03,157.58,157.58,157.58,0.0,0.0,160.08,160.08,160.08,0.0,0.0,157.58,157.58,157.58,0.0,0.0,160.08,160.08,160.08,0.0,0.0
2019-02-10,164.65,164.65,164.65,0.0,0.0,164.85,164.85,164.85,0.0,0.0,164.07,164.07,164.07,0.0,0.0,164.78,164.78,164.78,0.0,0.0
2019-02-17,165.59,165.59,165.59,0.0,0.0,167.0,167.0,167.0,0.0,0.0,165.59,165.59,165.59,0.0,0.0,167.0,167.0,167.0,0.0,0.0
2019-02-24,167.84,167.84,167.84,0.0,0.0,168.37,168.37,168.37,0.0,0.0,166.64,166.64,166.64,0.0,0.0,168.02,168.02,168.02,0.0,0.0
2019-03-03,161.25,161.25,161.25,0.0,0.0,163.02,163.02,163.02,0.0,0.0,160.69,160.69,160.69,0.0,0.0,162.96,162.96,162.96,0.0,0.0
2019-03-10,167.75,167.75,167.75,0.0,0.0,169.73,169.73,169.73,0.0,0.0,167.75,167.75,167.75,0.0,0.0,169.2,169.2,169.2,0.0,0.0
2019-03-17,171.83,171.83,171.83,0.0,0.0,172.06,172.06,172.06,0.0,0.0,168.08,168.08,168.08,0.0,0.0,168.17,168.17,168.17,0.0,0.0
2019-03-24,169.32,169.32,169.32,0.0,0.0,170.3,170.3,170.3,0.0,0.0,169.32,169.32,169.32,0.0,0.0,170.1,170.1,170.1,0.0,0.0
2019-03-31,175.49,175.49,175.49,0.0,0.0,176.09,176.09,176.09,0.0,0.0,175.49,175.49,175.49,0.0,0.0,175.9,175.9,175.9,0.0,0.0
2019-04-07,177.94,177.94,177.94,0.0,0.0,178.47,178.47,178.47,0.0,0.0,177.6,177.6,177.6,0.0,0.0,178.44,178.44,178.44,0.0,0.0
2019-04-14,179.57,179.57,179.57,0.0,0.0,179.57,179.57,179.57,0.0,0.0,178.21,178.21,178.21,0.0,0.0,179.38,179.38,179.38,0.0,0.0
2019-04-21,178.67,178.67,178.67,0.0,0.0,179.48,179.48,179.48,0.0,0.0,177.43,177.43,177.43,0.0,0.0,179.48,179.48,179.48,0.0,0.0
2019-04-28,178.63,178.63,178.63,0.0,0.0,179.26,179.26,179.26,0.0,0.0,178.09,178.09,178.09,0.0,0.0,179.26,179.26,179.26,0.0,0.0
2019-05-05,171.57,171.57,171.57,0.0,0.0,173.23,173.23,173.23,0.0,0.0,169.01,169.01,169.01,0.0,0.0,172.92,172.92,172.92,0.0,0.0
2019-05-12,169.92,169.92,169.92,0.0,0.0,171.97,171.97,171.97,0.0,0.0,169.31,169.31,169.31,0.0,0.0,169.54,169.54,169.54,0.0,0.0
2019-05-19,166.29,166.29,166.29,0.0,0.0,167.12,167.12,167.12,0.0,0.0,165.38,165.38,165.38,0.0,0.0,165.43,165.43,165.43,0.0,0.0
2019-05-26,163.3,163.3,163.3,0.0,0.0,164.04,164.04,164.04,0.0,0.0,162.4,162.4,162.4,0.0,0.0,162.41,162.41,162.41,0.0,0.0
2019-06-02,169.58,169.58,169.58,0.0,0.0,171.29,171.29,171.29,0.0,0.0,169.58,169.58,169.58,0.0,0.0,170.95,170.95,170.95,0.0,0.0
2019-06-09,170.94,170.94,170.94,0.0,0.0,170.94,170.94,170.94,0.0,0.0,169.71,169.71,169.71,0.0,0.0,170.24,170.24,170.24,0.0,0.0
2019-06-16,176.14,176.14,176.14,0.0,0.0,176.63,176.63,176.63,0.0,0.0,175.61,175.61,175.61,0.0,0.0,175.63,175.63,175.63,0.0,0.0
2019-06-23,176.99,176.99,176.99,0.0,0.0,177.52,177.52,177.52,0.0,0.0,176.4,176.4,176.4,0.0,0.0,177.42,177.42,177.42,0.0,0.0
2019-06-30,180.51,180.51,180.51,0.0,0.0,181.47,181.47,181.47,0.0,0.0,179.54,179.54,179.54,0.0,0.0,181.45,181.45,181.45,0.0,0.0
2019-07-07,182.84,182.84,182.84,0.0,0.0,184.45,184.45,184.45,0.0,0.0,182.84,182.84,182.84,0.0,0.0,184.45,184.45,184.45,0.0,0.0
2019-07-14,185.32,185.32,185.32,0.0,0.0,185.39,185.39,185.39,0.0,0.0,183.26,183.26,183.26,0.0,0.0,183.26,183.26,183.26,0.0,0.0
2019-07-21,187.03,187.03,187.03,0.0,0.0,187.68,187.68,187.68,0.0,0.0,186.87,186.87,186.87,0.0,0.0,187.48,187.48,187.48,0.0,0.0
2019-07-28,178.16,178.16,178.16,0.0,0.0,178.22,178.22,178.22,0.0,0.0,175.34,175.34,175.34,0.0,0.0,176.28,176.28,176.28,0.0,0.0
2019-08-04,176.1,176.1,176.1,0.0,0.0,176.1,176.1,176.1,0.0,0.0,173.37,173.37,173.37,0.0,0.0,174.49,174.49,174.49,0.0,0.0
2019-08-11,171.66,171.66,171.66,0.0,0.0,173.47,173.47,173.47,0.0,0.0,171.66,171.66,171.66,0.0,0.0,173.14,173.14,173.14,0.0,0.0
2019-08-18,175.67,175.67,175.67,0.0,0.0,177.18,177.18,177.18,0.0,0.0,170.71,170.71,170.71,0.0,0.0,171.19,171.19,171.19,0.0,0.0
2019-08-25,177.22,177.22,177.22,0.0,0.0,177.56,177.56,177.56,0.0,0.0,175.52,175.52,175.52,0.0,0.0,176.51,176.51,176.51,0.0,0.0
2019-09-01,182.48,182.48,182.48,0.0,0.0,183.17,183.17,183.17,0.0,0.0,181.87,181.87,181.87,0.0,0.0,182.32,182.32,182.32,0.0,0.0
2019-09-08,183.48,183.48,183.48,0.0,0.0,183.85,183.85,183.85,0.0,0.0,182.55,182.55,182.55,0.0,0.0,182.71,182.71,182.71,0.0,0.0
2019-09-15,181.97,181.97,181.97,0.0,0.0,181.97,181.97,181.97,0.0,0.0,179.32,179.32,179.32,0.0,0.0,179.45,179.45,179.45,0.0,0.0
2019-09-22,180.37,180.37,180.37,0.0,0.0,180.37,180.37,180.37,0.0,0.0,176.49,176.49,176.49,0.0,0.0,177.56,177.56,177.56,0.0,0.0
2019-09-29,175.92,175.92,175.92,0.0,0.0,177.89,177.89,177.89,0.0,0.0,175.83,175.83,175.83,0.0,0.0,177.7,177.7,177.7,0.0,0.0
2019-10-06,178.68,178.68,178.68,0.0,0.0,180.65,180.65,180.65,0.0,0.0,178.68,178.68,178.68,0.0,0.0,179.04,179.04,179.04,0.0,0.0
2019-10-13,179.98,179.98,179.98,0.0,0.0,180.18,180.18,180.18,0.0,0.0,177.63,177.63,177.63,0.0,0.0,178.72,178.72,178.72,0.0,0.0
2019-10-20,180.83,180.83,180.83,0.0,0.0,182.53,182.53,182.53,0.0,0.0,180.83,180.83,180.83,0.0,0.0,182.15,182.15,182.15,0.0,0.0
2019-10-27,183.36,183.36,183.36,0.0,0.0,185.33,185.33,185.33,0.0,0.0,183.01,183.01,183.01,0.0,0.0,185.31,185.31,185.31,0.0,0.0
2019-11-03,188.02,188.02,188.02,0.0,0.0,189.57,189.57,189.57,0.0,0.0,187.95,187.95,187.95,0.0,0.0,189.57,189.57,189.57,0.0,0.0
2019-11-10,191.74,191.74,191.74,0.0,0.0,191.92,191.92,191.92,0.0,0.0,191.16,191.16,191.16,0.0,0.0,191.92,191.92,191.92,0.0,0.0
2019-11-17,190.4,190.4,190.4,0.0,0.0,190.68,190.68,190.68,0.0,0.0,189.15,189.15,189.15,0.0,0.0,189.88,189.88,189.88,0.0,0.0
2019-11-24,193.31,193.31,193.31,0.0,0.0,193.54,193.54,193.54,0.0,0.0,192.93,192.93,192.93,0.0,0.0,192.95,192.95,192.95,0.0,0.0
2019-12-01,190.89,190.89,190.89,0.0,0.0,191.68,191.68,191.68,0.0,0.0,190.89,190.89,190.89,0.0,0.0,191.31,191.31,191.31,0.0,0.0
2019-12-08,194.98,194.98,194.98,0.0,0.0,196.02,196.02,196.02,0.0,0.0,194.14,194.14,194.14,0.0,0.0,195.17,195.17,195.17,0.0,0.0
2019-12-15,198.53,198.53,198.53,0.0,0.0,198.86,198.86,198.86,0.0,0.0,198.19,198.19,198.19,0.0,0.0,198.77,198.77,198.77,0.0,0.0
2019-12-22,199.72,199.72,199.72,0.0,0.0,199.72,199.72,199.72,0.0,0.0,198.45,198.45,198.45,0.0,0.0,198.75,198.75,198.75,0.0,0.0
2019-12-29,198.6,198.6,198.6,0.0,0.0,199.74,199.74,199.74,0.0,0.0,198.0,198.0,198.0,0.0,0.0,198.99,198.99,198.99,0.0,0.0
