Date,FOLD_Open_average,FOLD_Open_max,FOLD_Open_min,FOLD_Open_volatility,FOLD_Open_change,FOLD_High_average,FOLD_High_max,FOLD_High_min,FOLD_High_volatility,FOLD_High_change,FOLD_Low_average,FOLD_Low_max,FOLD_Low_min,FOLD_Low_volatility,FOLD_Low_change,FOLD_Close_average,FOLD_Close_max,FOLD_Close_min,FOLD_Close_volatility,FOLD_Close_change,FOLD_Volume_average,FOLD_Volume_max,FOLD_Volume_min,FOLD_Volume_volatility,FOLD_Volume_change
2018-01-14,15.792,16.11,15.31,0.7999999999999989,0.33000000000000007,16.218,16.48,15.79,0.6900000000000013,-0.21000000000000085,15.404,15.72,14.88,0.8399999999999999,0.8399999999999999,15.774,16.15,15.07,1.0799999999999983,0.9000000000000004,2470688,2976534,1760994,1215540,-1215540
2018-01-21,16.312,17.0,15.86,1.1400000000000006,0.6099999999999994,16.976,17.4,16.39,1.009999999999998,0.0,15.958,16.37,15.63,0.7400000000000002,0.5300000000000011,16.392,17.12,15.95,1.1700000000000017,-0.4700000000000024,4302603,6076473,2923584,3152889,557981
2018-01-28,16.254,16.5,16.05,0.4499999999999993,-0.240000000000002,16.768,17.0,16.53,0.46999999999999886,0.2699999999999996,16.062,16.38,15.85,0.5299999999999994,-0.11000000000000121,16.232,16.63,15.88,0.7499999999999982,-0.15000000000000036,2933045,4224752,2193070,2031682,1976448
2018-02-04,15.812,17.06,15.05,2.009999999999998,-0.4399999999999995,16.358,17.25,15.16,2.09,-1.2399999999999984,14.818,16.12,13.32,2.8000000000000007,-0.620000000000001,15.526,16.88,14.72,2.1599999999999984,-1.5500000000000007,3680806,5668333,2721387,2946946,-504730
2018-02-11,14.9225,15.48,14.37,1.1100000000000012,0.7900000000000009,15.7025,16.34,14.78,1.5600000000000005,1.0500000000000007,14.565,15.15,14.16,0.9900000000000002,0.5700000000000003,15.325,15.83,14.62,1.2100000000000009,0.5500000000000007,5503329,11011319,2190800,8820519,8820519
2018-02-18,15.17,15.35,14.99,0.35999999999999943,0.33999999999999986,15.56,15.67,15.46,0.20999999999999908,-0.14999999999999858,14.814,14.85,14.75,0.09999999999999964,0.019999999999999574,15.082,15.24,14.84,0.40000000000000036,0.2900000000000009,3715719,5149333,2243452,2905881,-1363309
2018-02-25,14.326,15.11,13.58,1.5299999999999994,-0.9899999999999984,14.856,15.55,14.17,1.3800000000000008,-1.33,13.738,14.95,13.09,1.8599999999999994,-1.6600000000000001,14.214,15.14,13.76,1.3800000000000008,-1.370000000000001,4324991,6096567,2491359,3605208,2469983
2018-03-04,14.652,15.03,14.13,0.8999999999999986,0.8999999999999986,14.95,15.21,14.61,0.6000000000000014,0.6000000000000014,14.42,14.9,13.9,1.0,1.0,14.804,15.04,14.48,0.5599999999999987,0.5599999999999987,2144629,3634256,1163332,2470924,-2470924
2018-03-11,14.986,15.24,14.61,0.6300000000000008,-0.5300000000000011,15.088,15.27,14.74,0.5299999999999994,-0.5,14.614,14.98,14.22,0.7599999999999998,-0.47999999999999865,14.846,15.17,14.5,0.6699999999999999,-0.6600000000000001,3575354,5779282,1582126,4197156,-3672807
2018-03-18,14.462,14.64,14.28,0.3600000000000012,-0.3500000000000014,14.943999999999999,15.05,14.84,0.21000000000000085,0.10999999999999943,14.222,14.45,14.03,0.41999999999999993,-0.23999999999999844,14.486,14.88,14.06,0.8200000000000003,0.39000000000000057,2298758,3448448,1573667,1874781,-399657
2018-03-25,14.67,14.89,14.35,0.5400000000000009,-0.030000000000001137,14.97,15.28,14.72,0.5599999999999987,-0.11999999999999922,14.135,14.36,13.97,0.3899999999999988,-0.1899999999999995,14.4875,15.04,14.16,0.879999999999999,-0.11999999999999922,2257800,2880190,1889566,990624,919040
2018-04-01,13.528,14.32,12.86,1.4600000000000009,-1.040000000000001,13.938,14.46,13.65,0.8100000000000005,-0.4900000000000002,13.006,13.45,12.5,0.9499999999999993,0.41999999999999993,13.402000000000001,13.64,13.13,0.5099999999999998,0.4299999999999997,2183980,3409936,1255866,2154070,-1843768
2018-04-08,14.504,14.76,13.81,0.9499999999999993,0.9399999999999995,14.82,14.99,14.68,0.3100000000000005,0.10999999999999943,14.148,14.58,13.66,0.9199999999999999,0.5399999999999991,14.524000000000001,14.65,14.37,0.28000000000000114,-0.17999999999999972,1931668,2765198,1235945,1529253,-432149
2018-04-15,14.548,14.87,14.26,0.6099999999999994,-0.15000000000000036,14.854000000000001,15.06,14.43,0.6300000000000008,-0.5700000000000003,14.242,14.64,13.7,0.9400000000000013,-0.6300000000000008,14.474,14.77,14.0,0.7699999999999996,-0.75,2103483,2561771,1520848,1040923,407769
2018-04-22,13.874,14.01,13.7,0.3100000000000005,0.0,14.132,14.62,13.86,0.7599999999999998,0.47999999999999865,13.632,14.01,13.3,0.7099999999999991,0.39000000000000057,13.852,14.15,13.57,0.5800000000000001,0.3600000000000012,1838911,2030713,1520829,509884,151482
2018-04-29,14.274000000000001,14.52,13.99,0.5299999999999994,0.10999999999999943,14.626,14.85,14.38,0.46999999999999886,0.41999999999999993,13.984,14.26,13.69,0.5700000000000003,0.05000000000000071,14.366,14.61,13.98,0.629999999999999,0.1899999999999995,1723135,2755657,1348417,1407240,1327621
2018-05-06,13.814,14.05,13.54,0.5100000000000016,0.39000000000000057,14.19,14.34,13.98,0.35999999999999943,0.28999999999999915,13.475999999999999,13.8,13.0,0.8000000000000007,0.8000000000000007,13.92,14.24,13.58,0.6600000000000001,0.6600000000000001,3419218,5936879,1645921,4290958,-1977696
2018-05-13,15.658,16.84,14.11,2.7300000000000004,2.7300000000000004,16.268,16.91,14.77,2.1400000000000006,2.080000000000002,15.272,16.45,14.02,2.4299999999999997,1.5899999999999999,15.963999999999999,16.74,14.71,2.0299999999999976,1.0399999999999991,4861435,8071123,3069156,5001967,5001967
2018-05-20,15.567499999999999,15.89,15.15,0.7400000000000002,-0.10000000000000142,16.0,16.31,15.64,0.6699999999999982,0.06999999999999851,15.282499999999999,15.52,15.01,0.5099999999999998,0.009999999999999787,15.605,15.93,15.16,0.7699999999999996,0.25,2174664,3460022,868015,2592007,-1416948
2018-05-27,16.486,17.04,15.75,1.2899999999999991,0.9200000000000017,16.85,17.26,16.04,1.2200000000000024,0.6799999999999997,16.146,16.68,15.57,1.1099999999999994,0.5,16.554,17.02,15.77,1.25,0.8000000000000007,1812461,2953763,1105210,1848553,-15042
2018-06-03,16.486,16.93,15.93,1.0,-0.5899999999999999,16.666,17.09,15.93,1.1600000000000001,-1.0,16.042,16.6,15.34,1.2600000000000016,-1.0199999999999996,16.226,16.86,15.34,1.5199999999999996,-1.5199999999999996,1459980,2024997,917361,1107636,-381246
2018-06-10,16.014,16.3,15.36,0.9400000000000013,0.9400000000000013,16.338,16.55,15.99,0.5600000000000005,0.5600000000000005,15.8,16.03,15.36,0.6700000000000017,0.6700000000000017,16.252,16.5,15.93,0.5700000000000003,0.5700000000000003,1802912,3205365,983012,2222353,-713899
2018-06-17,16.53,17.13,15.64,1.4899999999999984,-0.7300000000000004,16.842,17.62,15.8,1.8200000000000003,-1.2300000000000004,16.038,16.92,14.95,1.9700000000000024,-1.3900000000000006,16.316,17.09,15.36,1.7300000000000004,-1.4499999999999993,2634109,3627418,1825529,1801889,1171183
2018-06-24,15.234,15.57,14.53,1.040000000000001,0.17999999999999972,15.746,16.04,15.46,0.5799999999999983,0.2599999999999998,15.076,15.44,14.5,0.9399999999999995,0.4299999999999997,15.428,15.62,15.05,0.5699999999999985,-0.009999999999999787,2113817,2473431,1753687,719744,208809
2018-07-01,15.932500000000001,16.23,15.55,0.6799999999999997,0.6799999999999997,16.215,16.35,16.02,0.33000000000000185,0.3200000000000003,15.605,15.8,15.4,0.40000000000000036,0.40000000000000036,16.015,16.13,15.9,0.22999999999999865,0.129999999999999,1555527,2086731,708996,1377735,1377735
2018-07-08,16.242,16.61,15.67,0.9399999999999995,-0.5900000000000016,16.512,16.82,15.76,1.0600000000000005,-0.9399999999999995,15.776,16.27,15.15,1.1199999999999992,-0.6899999999999995,16.034,16.54,15.42,1.1199999999999992,-0.6100000000000012,1858765,2302790,1361244,941546,30116
2018-07-15,15.7,15.98,15.34,0.6400000000000006,0.5899999999999999,15.948,16.21,15.68,0.5300000000000011,0.33999999999999986,15.543999999999999,15.85,15.2,0.6500000000000004,0.5800000000000001,15.85,16.0,15.6,0.40000000000000036,0.3100000000000005,1510390,2444637,1090497,1354140,-681637
2018-07-22,15.453999999999999,16.09,14.93,1.1600000000000001,-1.1600000000000001,15.672,16.27,15.24,1.0299999999999994,-1.0299999999999994,15.006,15.55,14.16,1.3900000000000006,-1.3900000000000006,15.088,15.68,14.29,1.3900000000000006,-1.3900000000000006,1955699,2828298,1325863,1502435,814200
2018-07-29,14.48,14.71,14.23,0.4800000000000004,-0.019999999999999574,14.782,14.85,14.7,0.15000000000000036,-0.11999999999999922,14.272,14.46,14.16,0.3000000000000007,-0.08000000000000007,14.502,14.62,14.19,0.4299999999999997,0.019999999999999574,1843897,2911476,923770,1987706,410921
2018-08-05,15.362,15.7,15.07,0.629999999999999,0.5499999999999989,15.677999999999999,15.85,15.4,0.4499999999999993,-0.05000000000000071,14.73,15.14,14.1,1.040000000000001,-0.20000000000000107,15.13,15.63,14.31,1.3200000000000003,-1.3200000000000003,1978019,3839817,479602,3360215,1451641
2018-08-12,13.54,14.28,13.05,1.2299999999999986,-1.1099999999999994,13.806000000000001,14.53,13.3,1.2299999999999986,-1.2299999999999986,13.225999999999999,13.77,12.87,0.9000000000000004,-0.8099999999999987,13.43,13.92,13.16,0.7599999999999998,-0.7599999999999998,1926710,2505926,1425358,1080568,-792688
2018-08-19,13.155999999999999,13.34,12.87,0.47000000000000064,-0.1899999999999995,13.422,13.54,13.31,0.22999999999999865,0.05999999999999872,12.926,13.04,12.78,0.2599999999999998,0.17999999999999972,13.126,13.32,12.94,0.3800000000000008,0.3100000000000005,1454268,2624881,861263,1763618,-1249936
2018-08-26,13.405000000000001,13.56,13.25,0.3100000000000005,0.3100000000000005,13.7275,13.94,13.39,0.5499999999999989,0.41999999999999993,13.3325,13.47,13.12,0.3500000000000014,0.3500000000000014,13.46,13.61,13.35,0.2599999999999998,0.13000000000000078,1754836,2265561,1464735,800826,78878
2018-09-02,12.790000000000001,13.45,12.05,1.3999999999999986,-1.2799999999999994,13.11,13.65,12.65,1.0,-1.0,12.342,13.18,11.92,1.2599999999999998,-1.2599999999999998,12.598,13.46,12.0,1.4600000000000009,-1.4600000000000009,2916153,3947695,2102588,1845107,1035622
2018-09-09,11.826,11.95,11.75,0.1999999999999993,0.02000000000000135,12.114,12.29,12.05,0.23999999999999844,0.0,11.67,11.72,11.57,0.15000000000000036,0.02000000000000135,11.744,11.87,11.6,0.2699999999999996,-0.06999999999999851,2257122,2746024,1437076,1308948,148493
2018-09-16,12.209999999999999,12.76,11.76,1.0,0.4400000000000013,12.51,13.16,11.84,1.3200000000000003,0.8000000000000007,11.86,12.2,11.62,0.5800000000000001,0.3800000000000008,12.202,12.62,11.79,0.8300000000000001,0.7900000000000009,3581726,6579875,1446562,5133313,-192001
2018-09-23,12.398,12.7,12.2,0.5,-0.5,12.808,13.22,12.66,0.5600000000000005,0.47000000000000064,12.1,12.23,11.78,0.45000000000000107,0.009999999999999787,12.388,12.81,12.09,0.7200000000000006,0.620000000000001,3616946,5845703,1749355,4096348,1701660
2018-09-30,12.938,13.39,12.23,1.1600000000000001,0.5600000000000005,13.498,13.97,12.87,1.1000000000000014,1.0,12.672,13.11,12.16,0.9499999999999993,0.9499999999999993,13.049999999999999,13.44,12.28,1.1600000000000001,0.9600000000000009,3887833,4958724,3051089,1907635,-304116
2018-10-07,12.422,13.13,11.9,1.2300000000000004,-0.8200000000000003,12.716,13.48,12.37,1.1100000000000012,-1.1100000000000012,12.066,12.76,11.6,1.1600000000000001,-0.6899999999999995,12.208,12.84,11.75,1.0899999999999999,-0.7099999999999991,2729513,3502118,2011959,1490159,-950487
2018-10-14,12.424,12.76,12.06,0.6999999999999993,-0.22999999999999865,12.666,12.86,12.14,0.7199999999999989,-0.6899999999999995,11.982,12.38,11.41,0.9700000000000006,-0.7099999999999991,12.346,12.84,11.85,0.9900000000000002,-0.9299999999999997,2004727,2802316,1408549,1393767,876763
2018-10-21,11.18,11.7,10.49,1.209999999999999,0.1399999999999988,11.632,11.86,11.3,0.5599999999999987,-0.05999999999999872,10.66,11.21,10.33,0.8800000000000008,-0.34000000000000163,11.106,11.57,10.43,1.1400000000000006,-0.28999999999999915,3542109,4007262,2953943,1053319,-323091
2018-10-28,11.450000000000001,11.97,11.07,0.9000000000000004,0.6799999999999997,11.806,12.26,11.34,0.9199999999999999,0.6600000000000001,10.984,11.64,10.51,1.1300000000000008,0.120000000000001,11.516,11.9,10.94,0.9600000000000009,0.7700000000000014,3335451,4052328,2467343,1584985,904593
2018-11-04,11.097999999999999,11.65,10.6,1.0500000000000007,-1.0500000000000007,11.228,11.65,10.66,0.9900000000000002,-0.9900000000000002,10.652,11.04,10.08,0.9599999999999991,-0.9599999999999991,10.814,11.41,10.11,1.3000000000000007,-1.0300000000000011,2728737,3504049,2288090,1215959,273657
2018-11-11,10.458,10.93,10.16,0.7699999999999996,0.41999999999999993,10.82,11.06,10.54,0.5200000000000014,-0.2599999999999998,10.072000000000001,10.16,9.99,0.16999999999999993,-0.09999999999999964,10.491999999999999,10.78,10.24,0.5399999999999991,-0.4900000000000002,3436043,5227095,1788962,3438133,-1020142
2018-11-18,10.325,10.74,10.13,0.6099999999999994,0.6099999999999994,10.66,11.09,10.31,0.7799999999999994,0.7799999999999994,10.2,10.61,9.84,0.7699999999999996,0.7699999999999996,10.485,11.03,10.01,1.0199999999999996,1.0199999999999996,1784306,2519638,906964,1612674,294186
2018-11-25,10.776,11.32,10.44,0.8800000000000008,0.41999999999999993,10.988,11.33,10.74,0.5899999999999999,0.40000000000000036,10.422,10.69,10.2,0.4900000000000002,0.3699999999999992,10.722,11.04,10.34,0.6999999999999993,0.5999999999999996,1732478,2612536,1120691,1491845,1216471
2018-12-02,10.265,10.88,9.88,1.0,-0.9500000000000011,10.645,10.93,10.39,0.5399999999999991,-0.2400000000000002,9.805,9.88,9.65,0.23000000000000043,-0.049999999999998934,10.2025,10.61,9.92,0.6899999999999995,0.6899999999999995,2708521,3198301,2245175,953126,-256024
2018-12-09,10.662,11.0,10.41,0.5899999999999999,-0.3099999999999987,10.924,11.09,10.77,0.3200000000000003,0.019999999999999574,10.412,10.65,10.21,0.4399999999999995,-0.17999999999999972,10.61,10.97,10.49,0.4800000000000004,-0.07000000000000028,2006751,2834563,1207192,1627371,1092510
2018-12-16,9.466,10.76,8.31,2.4499999999999993,-2.4499999999999993,9.654,10.76,8.82,1.9399999999999995,-1.9399999999999995,8.902,9.86,8.27,1.5899999999999999,-1.5899999999999999,9.066,10.04,8.38,1.6599999999999984,-1.4299999999999997,3280036,5600564,1268784,4331780,-2056934
