Date,Global X Scientific Beta Europe_Open_average,Global X Scientific Beta Europe_Open_max,Global X Scientific Beta Europe_Open_min,Global X Scientific Beta Europe_Open_volatility,Global X Scientific Beta Europe_Open_change,Global X Scientific Beta Europe_High_average,Global X Scientific Beta Europe_High_max,Global X Scientific Beta Europe_High_min,Global X Scientific Beta Europe_High_volatility,Global X Scientific Beta Europe_High_change,Global X Scientific Beta Europe_Low_average,Global X Scientific Beta Europe_Low_max,Global X Scientific Beta Europe_Low_min,Global X Scientific Beta Europe_Low_volatility,Global X Scientific Beta Europe_Low_change,Global X Scientific Beta Europe_Close_average,Global X Scientific Beta Europe_Close_max,Global X Scientific Beta Europe_Close_min,Global X Scientific Beta Europe_Close_volatility,Global X Scientific Beta Europe_Close_change
2018-06-10,28.11,28.11,28.11,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2018-06-17,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2018-06-24,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2018-07-01,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2018-07-08,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2018-07-15,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2018-07-22,27.57,27.57,27.57,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-07-29,27.2,27.2,27.2,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2018-08-05,27.53,27.53,27.53,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2018-08-12,26.64,26.64,26.64,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2018-08-19,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2018-08-26,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2018-09-02,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2018-09-09,27.1,27.1,27.1,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2018-09-16,27.62,27.62,27.62,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2018-09-23,27.09,27.09,27.09,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2018-09-30,26.36,26.36,26.36,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2018-10-07,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2018-10-14,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2018-10-21,24.25,24.25,24.25,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2018-10-28,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2018-11-04,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2018-11-11,24.6,24.6,24.6,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2018-11-18,24.26,24.26,24.26,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2018-11-25,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2018-12-02,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2018-12-09,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2018-12-16,23.04,23.04,23.04,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2018-12-23,22.1,22.1,22.1,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2018-12-30,22.25,22.25,22.25,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2019-01-06,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-01-13,23.19,23.19,23.19,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.26,23.26,23.26,0.0,0.0
2019-01-20,23.44,23.44,23.44,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-01-27,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-02-03,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-02-10,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-02-17,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-02-24,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-03-03,23.71,23.71,23.71,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2019-03-10,24.56,24.56,24.56,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-03-17,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-03-24,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-03-31,24.79,24.79,24.79,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-04-07,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-04-14,25.11,25.11,25.11,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-04-21,24.78,24.78,24.78,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-04-28,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-05-05,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-05-12,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2019-05-19,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-05-26,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2019-06-02,24.34,24.34,24.34,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-06-09,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2019-06-16,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2019-06-23,24.08,24.08,24.08,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-06-30,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2019-07-07,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-07-14,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2019-07-21,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2019-07-28,23.46,23.46,23.46,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-08-04,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-08-11,22.88,22.88,22.88,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-08-18,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-08-25,23.4,23.4,23.4,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-09-01,23.8,23.8,23.8,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2019-09-08,24.28,24.28,24.28,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-09-15,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2019-09-22,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2019-09-29,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-10-06,24.27,24.27,24.27,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-10-13,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2019-10-20,24.7,24.7,24.7,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-10-27,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-11-03,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-11-10,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-11-17,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-11-24,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-12-01,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2019-12-08,25.86,25.86,25.86,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-12-15,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2019-12-22,26.35,26.35,26.35,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2019-12-29,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0
