Date,BDC_Open_average,BDC_Open_max,BDC_Open_min,BDC_Open_volatility,BDC_Open_change,BDC_High_average,BDC_High_max,BDC_High_min,BDC_High_volatility,BDC_High_change,BDC_Low_average,BDC_Low_max,BDC_Low_min,BDC_Low_volatility,BDC_Low_change,BDC_Close_average,BDC_Close_max,BDC_Close_min,BDC_Close_volatility,BDC_Close_change,BDC_Volume_average,BDC_Volume_max,BDC_Volume_min,BDC_Volume_volatility,BDC_Volume_change
2018-01-14,85.388,86.54,84.63,1.9100000000000108,0.25,86.16,87.14,85.14,2.0,0.20000000000000284,84.226,85.21,83.75,1.4599999999999937,1.4299999999999926,85.33,87.0,84.21,2.7900000000000063,1.75,239878,284562,172637,111925,-65447
2018-01-21,85.328,86.18,84.91,1.2700000000000102,-0.6299999999999955,85.8,86.64,85.07,1.5700000000000074,0.0799999999999983,84.314,84.94,83.82,1.1200000000000045,0.6799999999999926,85.132,85.64,84.65,0.9899999999999949,-0.2600000000000051,163115,202218,126914,75304,-55891
2018-01-28,80.052,86.59,73.28,13.310000000000002,-11.590000000000003,81.016,87.0,74.52,12.480000000000004,-12.16000000000001,77.368,84.77,69.92,14.849999999999994,-14.429999999999993,78.124,85.96,70.2,15.759999999999991,-15.759999999999991,694040,1773249,281132,1492117,356598
2018-02-04,69.688,72.25,67.99,4.260000000000005,-0.29999999999999716,71.55199999999999,73.58,68.91,4.670000000000002,-2.989999999999995,68.0,71.27,66.24,5.030000000000001,-0.3100000000000023,69.694,72.79,66.88,5.910000000000011,-3.010000000000005,604249,783441,404265,379176,-379176
2018-02-11,71.46000000000001,74.49,68.68,5.809999999999988,4.609999999999999,73.46,75.02,70.21,4.810000000000002,4.460000000000008,71.05,73.58,68.65,4.929999999999993,3.969999999999999,72.66749999999999,74.06,69.57,4.490000000000009,3.6400000000000006,548207,748739,365640,383099,-227662
2018-02-18,73.528,74.55,72.37,2.1799999999999926,1.269999999999996,74.782,75.69,73.65,2.039999999999992,0.06999999999999318,72.74,73.57,72.27,1.2999999999999972,0.6599999999999966,73.68599999999999,74.77,72.38,2.3900000000000006,0.47999999999998977,342570,467236,196930,270306,-41700
2018-02-25,73.046,74.62,70.39,4.230000000000004,-1.6000000000000085,74.5,75.62,73.41,2.210000000000008,-0.8200000000000074,72.13,74.38,70.22,4.159999999999997,-1.3599999999999994,73.318,74.46,71.45,3.009999999999991,-0.25,356351,457630,256060,201570,-62748
2018-03-04,76.00200000000001,77.92,74.04,3.8799999999999955,3.049999999999997,77.246,78.74,75.97,2.769999999999996,1.5799999999999983,75.232,77.44,73.35,4.090000000000003,4.090000000000003,76.43599999999999,78.05,74.91,3.1400000000000006,3.1400000000000006,206133,290105,133278,156827,-156827
2018-03-11,77.366,78.53,76.76,1.769999999999996,-1.769999999999996,77.89,78.81,77.06,1.75,-1.75,76.232,76.96,75.05,1.9099999999999966,-1.9099999999999966,76.87400000000001,77.26,76.34,0.9200000000000017,-0.9200000000000017,221441,346722,144970,201752,129137
2018-03-18,72.166,76.41,66.1,10.310000000000002,-10.310000000000002,73.222,76.76,69.96,6.800000000000011,-6.800000000000011,69.83,74.59,64.51,10.079999999999998,-8.490000000000009,70.68599999999999,74.86,64.55,10.310000000000002,-5.280000000000001,1007343,2257391,409991,1847400,1847400
2018-03-25,69.0275,70.19,68.26,1.9299999999999926,-1.519999999999996,69.6525,70.19,69.16,1.0300000000000011,-1.0300000000000011,66.925,67.76,65.32,2.440000000000012,-2.440000000000012,67.91499999999999,68.94,65.93,3.009999999999991,-2.8999999999999915,684461,1268603,381581,887022,-268454
2018-04-01,66.328,67.63,64.74,2.8900000000000006,-0.4100000000000108,67.284,68.07,66.51,1.559999999999988,0.21999999999999886,65.4,66.92,64.74,2.180000000000007,0.4300000000000068,66.264,67.51,65.44,2.0700000000000074,-0.480000000000004,331409,463309,231549,231760,-231760
2018-04-08,67.336,68.16,66.42,1.7399999999999949,0.4399999999999977,67.99,68.27,67.76,0.5099999999999909,0.20000000000000284,66.676,67.36,66.09,1.269999999999996,0.8299999999999983,67.434,67.93,66.87,1.0600000000000023,0.6800000000000068,227696,392336,128012,264324,-264324
2018-04-15,69.054,69.7,68.47,1.230000000000004,0.21000000000000796,69.532,70.38,68.68,1.6999999999999886,0.22999999999998977,68.086,69.13,67.14,1.9899999999999949,-0.1799999999999926,68.834,69.93,67.81,2.1200000000000045,-0.4299999999999926,356476,423564,287773,135791,51396
