Date,Global X SuperDividend_Open_average,Global X SuperDividend_Open_max,Global X SuperDividend_Open_min,Global X SuperDividend_Open_volatility,Global X SuperDividend_Open_change,Global X SuperDividend_High_average,Global X SuperDividend_High_max,Global X SuperDividend_High_min,Global X SuperDividend_High_volatility,Global X SuperDividend_High_change,Global X SuperDividend_Low_average,Global X SuperDividend_Low_max,Global X SuperDividend_Low_min,Global X SuperDividend_Low_volatility,Global X SuperDividend_Low_change,Global X SuperDividend_Close_average,Global X SuperDividend_Close_max,Global X SuperDividend_Close_min,Global X SuperDividend_Close_volatility,Global X SuperDividend_Close_change
2018-01-14,22.24,22.24,22.24,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2018-01-21,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2018-01-28,21.4,21.4,21.4,0.0,0.0,21.46,21.46,21.46,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-02-04,20.66,20.66,20.66,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2018-02-11,21.24,21.24,21.24,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2018-02-18,21.32,21.32,21.32,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2018-02-25,20.61,20.61,20.61,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-03-04,21.07,21.07,21.07,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-03-11,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-03-18,20.6,20.6,20.6,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.63,20.63,20.63,0.0,0.0
2018-03-25,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2018-04-01,20.73,20.73,20.73,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2018-04-08,20.66,20.66,20.66,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2018-04-15,20.55,20.55,20.55,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2018-04-22,20.91,20.91,20.91,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2018-04-29,20.78,20.78,20.78,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2018-05-06,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2018-05-13,20.77,20.77,20.77,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.95,20.95,20.95,0.0,0.0
2018-05-20,20.91,20.91,20.91,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-05-27,21.03,21.03,21.03,0.0,0.0,21.08,21.08,21.08,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2018-06-03,21.01,21.01,21.01,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.97,20.97,20.97,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2018-06-10,20.91,20.91,20.91,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2018-06-17,21.09,21.09,21.09,0.0,0.0,21.09,21.09,21.09,0.0,0.0,20.93,20.93,20.93,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2018-06-24,20.81,20.81,20.81,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-07-01,21.35,21.35,21.35,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-07-08,21.11,21.11,21.11,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2018-07-15,20.95,20.95,20.95,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2018-07-22,20.86,20.86,20.86,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.86,20.86,20.86,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2018-07-29,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-08-05,20.44,20.44,20.44,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2018-08-12,20.84,20.84,20.84,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2018-08-19,20.83,20.83,20.83,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2018-08-26,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2018-09-02,20.3,20.3,20.3,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2018-09-09,20.37,20.37,20.37,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2018-09-16,20.49,20.49,20.49,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2018-09-23,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-09-30,19.64,19.64,19.64,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2018-10-07,19.16,19.16,19.16,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2018-10-14,19.42,19.42,19.42,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2018-10-21,19.0,19.0,19.0,0.0,0.0,19.18,19.18,19.18,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2018-10-28,19.15,19.15,19.15,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2018-11-04,19.33,19.33,19.33,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2018-11-11,19.0,19.0,19.0,0.0,0.0,19.09,19.09,19.09,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2018-11-18,18.88,18.88,18.88,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2018-11-25,19.33,19.33,19.33,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2018-12-02,18.6,18.6,18.6,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-12-09,18.27,18.27,18.27,0.0,0.0,18.32,18.32,18.32,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2018-12-16,17.0,17.0,17.0,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2018-12-23,17.23,17.23,17.23,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2018-12-30,17.84,17.84,17.84,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.99,17.99,17.99,0.0,0.0
2019-01-06,18.41,18.41,18.41,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-01-13,18.67,18.67,18.67,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2019-01-20,18.86,18.86,18.86,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2019-01-27,19.11,19.11,19.11,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-02-03,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-02-10,18.84,18.84,18.84,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-02-17,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2019-02-24,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2019-03-03,18.17,18.17,18.17,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2019-03-10,18.51,18.51,18.51,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2019-03-17,18.1,18.1,18.1,0.0,0.0,18.12,18.12,18.12,0.0,0.0,17.96,17.96,17.96,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-03-24,18.29,18.29,18.29,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2019-03-31,18.29,18.29,18.29,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2019-04-07,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2019-04-14,18.01,18.01,18.01,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-04-21,17.88,17.88,17.88,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2019-04-28,17.52,17.52,17.52,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2019-05-05,17.27,17.27,17.27,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-05-12,17.15,17.15,17.15,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2019-05-19,17.03,17.03,17.03,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.03,17.03,17.03,0.0,0.0
2019-05-26,16.84,16.84,16.84,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.85,16.85,16.85,0.0,0.0
2019-06-02,17.03,17.03,17.03,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.02,17.02,17.02,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2019-06-09,16.99,16.99,16.99,0.0,0.0,16.99,16.99,16.99,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-06-16,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2019-06-23,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-06-30,17.3,17.3,17.3,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2019-07-07,17.4,17.4,17.4,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2019-07-14,17.23,17.23,17.23,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-07-21,17.25,17.25,17.25,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-07-28,16.47,16.47,16.47,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-08-04,16.23,16.23,16.23,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-08-11,16.2,16.2,16.2,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-08-18,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-08-25,16.25,16.25,16.25,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2019-09-01,16.58,16.58,16.58,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-09-08,17.16,17.16,17.16,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-09-15,17.02,17.02,17.02,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2019-09-22,16.92,16.92,16.92,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.92,16.92,16.92,0.0,0.0,16.97,16.97,16.97,0.0,0.0
