Date,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Open_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Open_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Open_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Open_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Open_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_High_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_High_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_High_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_High_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_High_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Low_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Low_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Low_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Low_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Low_change,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Close_average,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Close_max,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Close_min,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Close_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Dow Jones Sele_etf_Close_change
2018-07-15,70.95,70.95,70.95,0.0,0.0,70.95,70.95,70.95,0.0,0.0,70.95,70.95,70.95,0.0,0.0,70.95,70.95,70.95,0.0,0.0
2018-07-22,71.83,71.83,71.83,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.64,71.64,71.64,0.0,0.0
2018-07-29,73.0,73.0,73.0,0.0,0.0,73.31,73.31,73.31,0.0,0.0,72.8,72.8,72.8,0.0,0.0,73.31,73.31,73.31,0.0,0.0
2018-08-05,73.25,73.25,73.25,0.0,0.0,73.25,73.25,73.25,0.0,0.0,71.5,71.5,71.5,0.0,0.0,72.6,72.6,72.6,0.0,0.0
2018-08-12,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.2,74.2,74.2,0.0,0.0,74.93,74.93,74.93,0.0,0.0
2018-08-19,74.57,74.57,74.57,0.0,0.0,74.93,74.93,74.93,0.0,0.0,74.57,74.57,74.57,0.0,0.0,74.88,74.88,74.88,0.0,0.0
2018-08-26,74.62,74.62,74.62,0.0,0.0,74.62,74.62,74.62,0.0,0.0,73.79,73.79,73.79,0.0,0.0,74.01,74.01,74.01,0.0,0.0
2018-09-02,74.84,74.84,74.84,0.0,0.0,74.84,74.84,74.84,0.0,0.0,74.53,74.53,74.53,0.0,0.0,74.56,74.56,74.56,0.0,0.0
2018-09-09,74.62,74.62,74.62,0.0,0.0,74.64,74.64,74.64,0.0,0.0,74.62,74.62,74.62,0.0,0.0,74.64,74.64,74.64,0.0,0.0
2018-09-16,75.0,75.0,75.0,0.0,0.0,75.28,75.28,75.28,0.0,0.0,75.0,75.0,75.0,0.0,0.0,75.28,75.28,75.28,0.0,0.0
2018-09-23,72.99,72.99,72.99,0.0,0.0,73.11,73.11,73.11,0.0,0.0,72.82,72.82,72.82,0.0,0.0,72.85,72.85,72.85,0.0,0.0
2018-09-30,73.65,73.65,73.65,0.0,0.0,73.65,73.65,73.65,0.0,0.0,73.18,73.18,73.18,0.0,0.0,73.53,73.53,73.53,0.0,0.0
2018-10-07,68.77,68.77,68.77,0.0,0.0,68.77,68.77,68.77,0.0,0.0,66.05,66.05,66.05,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2018-10-14,68.9,68.9,68.9,0.0,0.0,69.99,69.99,69.99,0.0,0.0,68.6,68.6,68.6,0.0,0.0,69.2,69.2,69.2,0.0,0.0
2018-10-21,65.47,65.47,65.47,0.0,0.0,65.47,65.47,65.47,0.0,0.0,63.15,63.15,63.15,0.0,0.0,64.4,64.4,64.4,0.0,0.0
2018-10-28,68.07,68.07,68.07,0.0,0.0,68.07,68.07,68.07,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.94,66.94,66.94,0.0,0.0
2018-11-04,69.5,69.5,69.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.44,69.44,69.44,0.0,0.0,69.44,69.44,69.44,0.0,0.0
2018-11-11,68.0,68.0,68.0,0.0,0.0,68.5,68.5,68.5,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.5,68.5,68.5,0.0,0.0
2018-11-18,64.81,64.81,64.81,0.0,0.0,64.81,64.81,64.81,0.0,0.0,64.72,64.72,64.72,0.0,0.0,64.72,64.72,64.72,0.0,0.0
2018-11-25,68.53,68.53,68.53,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.58,68.58,68.58,0.0,0.0
2018-12-02,67.41,67.41,67.41,0.0,0.0,67.41,67.41,67.41,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2018-12-09,64.29,64.29,64.29,0.0,0.0,64.7,64.7,64.7,0.0,0.0,63.39,63.39,63.39,0.0,0.0,63.67,63.67,63.67,0.0,0.0
2018-12-16,56.54,56.54,56.54,0.0,0.0,59.35,59.35,59.35,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2018-12-23,57.56,57.56,57.56,0.0,0.0,57.58,57.58,57.58,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2018-12-30,57.41,57.41,57.41,0.0,0.0,58.58,58.58,58.58,0.0,0.0,57.41,57.41,57.41,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2019-01-06,60.78,60.78,60.78,0.0,0.0,60.78,60.78,60.78,0.0,0.0,60.38,60.38,60.38,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-01-13,62.44,62.44,62.44,0.0,0.0,62.7,62.7,62.7,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.36,62.36,62.36,0.0,0.0
2019-01-20,62.33,62.33,62.33,0.0,0.0,62.44,62.44,62.44,0.0,0.0,61.99,61.99,61.99,0.0,0.0,61.99,61.99,61.99,0.0,0.0
2019-01-27,64.11,64.11,64.11,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.01,64.01,64.01,0.0,0.0,64.28,64.28,64.28,0.0,0.0
2019-02-03,63.93,63.93,63.93,0.0,0.0,64.45,64.45,64.45,0.0,0.0,63.93,63.93,63.93,0.0,0.0,64.45,64.45,64.45,0.0,0.0
2019-02-10,65.8,65.8,65.8,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.26,66.26,66.26,0.0,0.0
2019-02-17,68.31,68.31,68.31,0.0,0.0,68.31,68.31,68.31,0.0,0.0,68.2,68.2,68.2,0.0,0.0,68.31,68.31,68.31,0.0,0.0
2019-02-24,67.5,67.5,67.5,0.0,0.0,68.31,68.31,68.31,0.0,0.0,67.5,67.5,67.5,0.0,0.0,68.31,68.31,68.31,0.0,0.0
2019-03-03,65.76,65.76,65.76,0.0,0.0,66.48,66.48,66.48,0.0,0.0,65.71,65.71,65.71,0.0,0.0,66.48,66.48,66.48,0.0,0.0
2019-03-10,68.18,68.18,68.18,0.0,0.0,68.61,68.61,68.61,0.0,0.0,68.17,68.17,68.17,0.0,0.0,68.31,68.31,68.31,0.0,0.0
2019-03-17,68.75,68.75,68.75,0.0,0.0,68.75,68.75,68.75,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2019-03-24,68.38,68.38,68.38,0.0,0.0,68.38,68.38,68.38,0.0,0.0,67.9,67.9,67.9,0.0,0.0,68.21,68.21,68.21,0.0,0.0
2019-03-31,70.4,70.4,70.4,0.0,0.0,71.04,71.04,71.04,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2019-04-07,70.56,70.56,70.56,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.19,70.19,70.19,0.0,0.0,70.83,70.83,70.83,0.0,0.0
2019-04-14,70.68,70.68,70.68,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.49,70.49,70.49,0.0,0.0
2019-04-21,70.84,70.84,70.84,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.84,70.84,70.84,0.0,0.0,70.91,70.91,70.91,0.0,0.0
2019-04-28,71.25,71.25,71.25,0.0,0.0,71.56,71.56,71.56,0.0,0.0,71.25,71.25,71.25,0.0,0.0,71.44,71.44,71.44,0.0,0.0
2019-05-05,66.77,66.77,66.77,0.0,0.0,68.19,68.19,68.19,0.0,0.0,66.0,66.0,66.0,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2019-05-12,67.86,67.86,67.86,0.0,0.0,67.9,67.9,67.9,0.0,0.0,67.23,67.23,67.23,0.0,0.0,67.23,67.23,67.23,0.0,0.0
2019-05-19,65.85,65.85,65.85,0.0,0.0,65.85,65.85,65.85,0.0,0.0,65.16,65.16,65.16,0.0,0.0,65.45,65.45,65.45,0.0,0.0
2019-05-26,61.05,61.05,61.05,0.0,0.0,61.05,61.05,61.05,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-06-02,66.26,66.26,66.26,0.0,0.0,66.38,66.38,66.38,0.0,0.0,65.83,65.83,65.83,0.0,0.0,65.83,65.83,65.83,0.0,0.0
2019-06-09,66.22,66.22,66.22,0.0,0.0,66.42,66.42,66.42,0.0,0.0,66.22,66.22,66.22,0.0,0.0,66.42,66.42,66.42,0.0,0.0
2019-06-16,67.81,67.81,67.81,0.0,0.0,68.68,68.68,68.68,0.0,0.0,67.81,67.81,67.81,0.0,0.0,68.51,68.51,68.51,0.0,0.0
2019-06-23,67.77,67.77,67.77,0.0,0.0,68.58,68.58,68.58,0.0,0.0,67.77,67.77,67.77,0.0,0.0,68.57,68.57,68.57,0.0,0.0
2019-06-30,69.2,69.2,69.2,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.2,69.2,69.2,0.0,0.0,70.09,70.09,70.09,0.0,0.0
2019-07-07,69.76,69.76,69.76,0.0,0.0,70.3,70.3,70.3,0.0,0.0,69.76,69.76,69.76,0.0,0.0,70.3,70.3,70.3,0.0,0.0
2019-07-14,69.95,69.95,69.95,0.0,0.0,69.95,69.95,69.95,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.25,69.25,69.25,0.0,0.0
2019-07-21,70.08,70.08,70.08,0.0,0.0,70.4,70.4,70.4,0.0,0.0,69.99,69.99,69.99,0.0,0.0,70.4,70.4,70.4,0.0,0.0
2019-07-28,67.47,67.47,67.47,0.0,0.0,67.47,67.47,67.47,0.0,0.0,66.8,66.8,66.8,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2019-08-04,66.0,66.0,66.0,0.0,0.0,66.03,66.03,66.03,0.0,0.0,65.0,65.0,65.0,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2019-08-11,63.01,63.01,63.01,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.01,63.01,63.01,0.0,0.0,63.91,63.91,63.91,0.0,0.0
2019-08-18,65.13,65.13,65.13,0.0,0.0,65.21,65.21,65.21,0.0,0.0,61.98,61.98,61.98,0.0,0.0,61.98,61.98,61.98,0.0,0.0
2019-08-25,65.98,65.98,65.98,0.0,0.0,65.98,65.98,65.98,0.0,0.0,65.65,65.65,65.65,0.0,0.0,65.65,65.65,65.65,0.0,0.0
2019-09-01,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0,67.84,67.84,67.84,0.0,0.0,67.84,67.84,67.84,0.0,0.0
2019-09-08,72.1,72.1,72.1,0.0,0.0,72.32,72.32,72.32,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.53,71.53,71.53,0.0,0.0
2019-09-15,70.99,70.99,70.99,0.0,0.0,71.06,71.06,71.06,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.31,70.31,70.31,0.0,0.0
2019-09-22,71.16,71.16,71.16,0.0,0.0,71.77,71.77,71.77,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.84,70.84,70.84,0.0,0.0
2019-09-29,68.13,68.13,68.13,0.0,0.0,69.05,69.05,69.05,0.0,0.0,68.1,68.1,68.1,0.0,0.0,69.05,69.05,69.05,0.0,0.0
2019-10-06,69.54,69.54,69.54,0.0,0.0,70.04,70.04,70.04,0.0,0.0,69.29,69.29,69.29,0.0,0.0,69.29,69.29,69.29,0.0,0.0
2019-10-13,69.5,69.5,69.5,0.0,0.0,70.15,70.15,70.15,0.0,0.0,69.5,69.5,69.5,0.0,0.0,70.15,70.15,70.15,0.0,0.0
2019-10-20,71.51,71.51,71.51,0.0,0.0,71.84,71.84,71.84,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.84,71.84,71.84,0.0,0.0
2019-10-27,72.17,72.17,72.17,0.0,0.0,72.42,72.42,72.42,0.0,0.0,72.17,72.17,72.17,0.0,0.0,72.33,72.33,72.33,0.0,0.0
2019-11-03,72.87,72.87,72.87,0.0,0.0,73.19,73.19,73.19,0.0,0.0,72.25,72.25,72.25,0.0,0.0,73.19,73.19,73.19,0.0,0.0
2019-11-10,72.52,72.52,72.52,0.0,0.0,72.98,72.98,72.98,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.97,72.97,72.97,0.0,0.0
2019-11-17,72.14,72.14,72.14,0.0,0.0,72.14,72.14,72.14,0.0,0.0,72.14,72.14,72.14,0.0,0.0,72.14,72.14,72.14,0.0,0.0
2019-11-24,72.71,72.71,72.71,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.64,72.64,72.64,0.0,0.0,72.65,72.65,72.65,0.0,0.0
2019-12-01,72.85,72.85,72.85,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.85,72.85,72.85,0.0,0.0
2019-12-08,73.69,73.69,73.69,0.0,0.0,73.84,73.84,73.84,0.0,0.0,73.0,73.0,73.0,0.0,0.0,73.21,73.21,73.21,0.0,0.0
2019-12-15,76.0,76.0,76.0,0.0,0.0,76.07,76.07,76.07,0.0,0.0,76.0,76.0,76.0,0.0,0.0,76.07,76.07,76.07,0.0,0.0
2019-12-22,75.69,75.69,75.69,0.0,0.0,75.69,75.69,75.69,0.0,0.0,75.5,75.5,75.5,0.0,0.0,75.59,75.59,75.59,0.0,0.0
2019-12-29,73.37,73.37,73.37,0.0,0.0,74.52,74.52,74.52,0.0,0.0,73.37,73.37,73.37,0.0,0.0,74.42,74.42,74.42,0.0,0.0
