Date,ESP_Open_average,ESP_Open_max,ESP_Open_min,ESP_Open_volatility,ESP_Open_change,ESP_High_average,ESP_High_max,ESP_High_min,ESP_High_volatility,ESP_High_change,ESP_Low_average,ESP_Low_max,ESP_Low_min,ESP_Low_volatility,ESP_Low_change,ESP_Close_average,ESP_Close_max,ESP_Close_min,ESP_Close_volatility,ESP_Close_change,ESP_Volume_average,ESP_Volume_max,ESP_Volume_min,ESP_Volume_volatility,ESP_Volume_change
2018-01-14,23.5,23.74,23.26,0.4799999999999969,-0.29999999999999716,23.88,23.98,23.74,0.240000000000002,0.16000000000000014,23.5,23.74,23.26,0.4799999999999969,-0.29999999999999716,23.794,23.98,23.72,0.26000000000000156,-0.05000000000000071,505,1800,1,1799,231
2018-01-21,23.812,23.98,23.74,0.240000000000002,-0.19000000000000128,23.938,24.15,23.79,0.35999999999999943,-0.19000000000000128,23.758,23.98,23.52,0.46000000000000085,-0.46000000000000085,23.884,24.15,23.52,0.629999999999999,-0.46000000000000085,205,555,0,555,137
2018-01-28,23.724,24.18,23.26,0.9199999999999982,0.5399999999999991,24.054,24.2,23.8,0.3999999999999986,-0.3200000000000003,23.656000000000002,23.85,23.26,0.5899999999999999,0.5399999999999991,23.986,24.2,23.8,0.3999999999999986,-0.3200000000000003,256,1169,5,1164,-1163
2018-02-04,23.0025,23.35,22.67,0.6799999999999997,-0.6400000000000006,23.0025,23.35,22.67,0.6799999999999997,-0.6400000000000006,22.332500000000003,23.26,21.17,2.09,-0.5500000000000007,22.675,23.26,22.34,0.9200000000000017,-0.5500000000000007,914,2949,145,2804,-73
2018-02-11,23.73,24.95,22.35,2.599999999999998,2.599999999999998,24.4575,26.16,22.35,3.8099999999999987,3.8099999999999987,23.7075,24.95,22.29,2.66,2.66,24.3275,25.7,22.29,3.41,3.41,1172,2572,289,2283,1024
2018-02-18,25.880000000000003,26.16,25.66,0.5,0.5,25.985,26.16,25.87,0.28999999999999915,0.28999999999999915,25.725,25.78,25.66,0.120000000000001,0.120000000000001,25.915,25.99,25.86,0.129999999999999,0.07000000000000028,444,1061,58,1003,245
2018-02-25,25.94,26.13,25.77,0.35999999999999943,-0.15000000000000213,26.01,26.14,25.92,0.21999999999999886,0.04999999999999716,25.94,26.13,25.77,0.35999999999999943,-0.15000000000000213,26.01,26.14,25.92,0.21999999999999886,0.04999999999999716,262,503,100,403,403
2018-03-04,25.472,25.8,25.19,0.6099999999999994,-0.03999999999999915,25.554,25.8,25.23,0.5700000000000003,0.25,25.306,25.48,25.19,0.28999999999999915,-0.03999999999999915,25.386,25.59,25.19,0.3999999999999986,0.25,535,1031,56,975,844
2018-03-11,25.6275,26.16,25.19,0.9699999999999989,0.629999999999999,25.75,26.16,25.53,0.629999999999999,0.629999999999999,25.375,26.02,25.05,0.9699999999999989,0.7800000000000011,25.4975,26.02,25.05,0.9699999999999989,0.7800000000000011,451,1130,5,1125,1125
2018-03-18,25.784,26.16,25.51,0.6499999999999986,-0.6499999999999986,25.828,26.16,25.51,0.6499999999999986,-0.6499999999999986,25.562,25.84,25.35,0.48999999999999844,-0.48999999999999844,25.606,25.84,25.35,0.48999999999999844,-0.48999999999999844,643,2832,52,2780,-5
2018-03-25,25.68,25.92,25.31,0.610000000000003,0.33999999999999986,25.84,25.95,25.65,0.3000000000000007,-0.3000000000000007,25.39,25.83,24.93,0.8999999999999986,0.17999999999999972,25.627499999999998,25.83,25.39,0.4399999999999977,-0.3100000000000023,446,1202,19,1183,-86
2018-04-01,25.2,25.53,24.71,0.8200000000000003,-0.6799999999999997,25.298000000000002,25.68,24.71,0.9699999999999989,-0.48999999999999844,25.026,25.38,24.71,0.6699999999999982,-0.33999999999999986,25.094,25.38,24.71,0.6699999999999982,0.0,396,791,1,790,-452
2018-04-08,25.56,25.96,25.19,0.7699999999999996,0.3200000000000003,25.844,25.96,25.64,0.3200000000000003,0.3200000000000003,25.522,25.9,25.19,0.7099999999999973,0.2699999999999996,25.83,25.9,25.63,0.2699999999999996,0.2699999999999996,534,1723,112,1611,-78
2018-04-15,25.442,25.81,25.18,0.629999999999999,-0.370000000000001,25.57,25.87,25.39,0.4800000000000004,-0.16000000000000014,25.442,25.81,25.18,0.629999999999999,-0.370000000000001,25.53,25.87,25.19,0.6799999999999997,-0.35999999999999943,884,3259,0,3259,3259
2018-04-22,25.65,25.91,25.22,0.6900000000000013,0.10999999999999943,25.6675,25.91,25.26,0.6499999999999986,0.14000000000000057,25.555,25.73,25.22,0.5100000000000016,0.05000000000000071,25.565,25.73,25.26,0.46999999999999886,0.05000000000000071,166,442,0,442,442
2018-04-29,27.348,28.16,25.97,2.1900000000000013,2.1300000000000026,27.764,28.2,26.44,1.759999999999998,1.759999999999998,27.236,28.0,25.91,2.09,2.09,27.644000000000002,28.0,26.44,1.5599999999999987,1.5599999999999987,1440,2740,289,2451,-161
2018-05-06,28.162,28.73,27.61,1.120000000000001,1.120000000000001,28.516000000000002,29.03,28.16,0.870000000000001,0.6000000000000014,28.094,28.49,27.61,0.879999999999999,0.879999999999999,28.338,28.56,28.1,0.4599999999999973,0.05999999999999872,1203,1859,116,1743,59
2018-05-13,27.808,28.34,27.03,1.3099999999999987,0.5300000000000011,27.994,28.34,27.81,0.5300000000000011,0.5300000000000011,26.966,28.05,26.16,1.8900000000000006,0.5799999999999983,27.316,28.1,26.7,1.4000000000000021,0.03999999999999915,991,2687,129,2558,-2192
2018-05-20,26.86,27.09,26.72,0.370000000000001,-0.019999999999999574,27.075,27.13,27.0,0.129999999999999,-0.129999999999999,26.86,27.09,26.72,0.370000000000001,-0.019999999999999574,27.0375,27.09,26.98,0.10999999999999943,0.019999999999999574,477,1701,33,1668,-1641
2018-05-27,27.448,28.17,26.36,1.8100000000000023,1.740000000000002,27.662000000000003,28.17,26.94,1.2300000000000004,1.1000000000000014,27.32,28.12,26.36,1.7600000000000016,1.1500000000000021,27.534000000000002,28.12,26.94,1.1799999999999997,0.5100000000000016,352,611,142,469,38
2018-06-03,27.746666666666666,28.1,27.06,1.0400000000000027,-1.0199999999999996,27.89,28.1,27.47,0.6300000000000026,-0.6300000000000026,27.52,28.08,27.06,1.0199999999999996,-1.0199999999999996,27.64666666666667,28.1,27.42,0.6799999999999997,-0.6799999999999997,437,696,292,404,33
2018-06-10,26.062,26.89,24.97,1.9200000000000017,-1.0399999999999991,26.242,26.89,25.85,1.0399999999999991,-1.0399999999999991,25.816,26.77,24.97,1.8000000000000007,-0.9199999999999982,26.082,26.89,25.47,1.4200000000000017,-1.0399999999999991,743,1238,152,1086,-640
2018-06-17,25.55,25.94,25.2,0.740000000000002,0.17999999999999972,26.0,26.84,25.2,1.6400000000000006,0.17999999999999972,25.462,25.68,25.2,0.4800000000000004,0.10000000000000142,25.614,25.95,25.2,0.75,0.10000000000000142,460,1000,100,900,-94
2018-06-24,25.6625,26.05,25.19,0.8599999999999994,-0.8599999999999994,25.990000000000002,26.07,25.84,0.23000000000000043,0.019999999999999574,25.6,25.8,25.19,0.6099999999999994,-0.6099999999999994,25.775,26.0,25.46,0.5399999999999991,-0.33999999999999986,688,2328,116,2212,2160
2018-07-01,24.779999999999998,24.95,24.49,0.46000000000000085,0.41000000000000014,24.896666666666665,24.95,24.84,0.10999999999999943,0.05999999999999872,24.773333333333333,24.95,24.47,0.4800000000000004,0.4299999999999997,24.85333333333333,24.95,24.71,0.23999999999999844,0.18999999999999773,531,1477,3,1474,-1363
2018-07-08,25.09,25.25,24.95,0.3000000000000007,0.22000000000000242,25.465,25.96,25.02,0.9400000000000013,0.9400000000000013,25.09,25.25,24.95,0.3000000000000007,0.22000000000000242,25.3675,25.96,25.02,0.9400000000000013,0.9400000000000013,207,420,96,324,110
2018-07-15,25.088,26.31,24.71,1.5999999999999979,-1.5999999999999979,25.314,26.31,24.71,1.5999999999999979,-1.4699999999999989,24.75,24.9,24.71,0.18999999999999773,-0.18999999999999773,24.776,24.9,24.71,0.18999999999999773,-0.05999999999999872,848,1622,166,1456,1241
2018-07-22,25.008,25.19,24.9,0.2900000000000027,0.19000000000000128,25.298000000000002,25.67,24.95,0.7200000000000024,0.13999999999999702,25.008,25.19,24.9,0.2900000000000027,0.19000000000000128,25.174,25.53,24.95,0.5800000000000018,0.08999999999999986,366,1173,1,1172,965
2018-07-29,25.2875,25.78,25.01,0.7699999999999996,-0.08999999999999986,25.3225,25.78,25.1,0.6799999999999997,0.04999999999999716,25.1125,25.19,25.01,0.17999999999999972,-0.08999999999999986,25.247500000000002,25.55,25.1,0.4499999999999993,0.04999999999999716,279,410,203,207,1
2018-08-05,25.53,25.67,25.26,0.41000000000000014,0.010000000000001563,25.583333333333336,25.82,25.26,0.5599999999999987,-0.14999999999999858,25.38,25.66,25.19,0.46999999999999886,-0.370000000000001,25.433333333333334,25.82,25.19,0.629999999999999,-0.5300000000000011,255,600,10,590,146
2018-08-12,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,196,232,161,71,-71
2018-08-19,25.482499999999998,26.45,25.15,1.3000000000000007,1.2699999999999996,25.8625,26.45,25.18,1.2699999999999996,1.2699999999999996,25.3675,26.02,25.15,0.870000000000001,0.870000000000001,25.75,26.38,25.16,1.2199999999999989,0.8599999999999994,201,636,5,631,-477
2018-08-26,25.302500000000002,25.44,25.15,0.2900000000000027,-0.019999999999999574,25.6275,25.92,25.33,0.5900000000000034,0.4800000000000004,25.302500000000002,25.44,25.15,0.2900000000000027,-0.019999999999999574,25.6275,25.92,25.33,0.5900000000000034,0.4800000000000004,341,523,2,521,90
2018-09-02,25.592,26.03,25.29,0.740000000000002,-0.33000000000000185,25.92,26.36,25.68,0.6799999999999997,0.6799999999999997,25.584,26.03,25.29,0.740000000000002,-0.33000000000000185,25.92,26.36,25.68,0.6799999999999997,0.6799999999999997,1047,2321,120,2201,-1521
2018-09-09,27.744,30.86,25.08,5.780000000000001,5.34,28.478,31.01,25.52,5.490000000000002,5.490000000000002,27.625999999999998,30.52,25.08,5.440000000000001,5.25,28.318,31.01,25.27,5.740000000000002,5.740000000000002,6739,17691,47,17644,17190
2018-09-16,30.898,31.5,30.25,1.25,-0.7600000000000016,31.168,31.54,30.78,0.759999999999998,-0.23000000000000043,30.11,30.44,29.46,0.9800000000000004,0.7899999999999991,30.676,31.25,30.4,0.8500000000000014,0.10000000000000142,6542,17230,930,16300,-4634
2018-09-23,29.966,30.2,29.31,0.8900000000000006,0.019999999999999574,30.082,30.2,29.89,0.3099999999999987,0.019999999999999574,29.426,29.9,28.9,1.0,-0.620000000000001,29.762,30.0,29.5,0.5,0.4800000000000004,1216,3565,234,3331,-1971
2018-09-30,29.602,30.1,28.95,1.1500000000000021,-1.1500000000000021,29.726,30.1,29.02,1.0800000000000018,-1.0800000000000018,29.188,29.78,28.5,1.2800000000000011,-0.7300000000000004,29.318,29.8,28.89,0.9100000000000001,-0.33999999999999986,1015,2922,169,2753,2649
2018-10-07,28.384,28.82,28.1,0.7199999999999989,0.14000000000000057,28.622,29.13,28.14,0.9899999999999984,-0.3099999999999987,28.220000000000002,28.75,28.05,0.6999999999999993,0.6999999999999993,28.376,28.8,28.05,0.75,0.7399999999999984,668,1563,101,1462,962
2018-10-14,28.816,29.99,27.36,2.629999999999999,0.19000000000000128,29.348,29.99,28.77,1.2199999999999989,0.19000000000000128,28.404,29.29,27.36,1.9299999999999997,-0.370000000000001,29.012,29.63,28.07,1.5599999999999987,-0.3000000000000007,483,1581,9,1572,1406
2018-10-21,27.38,27.5,27.0,0.5,-0.48999999999999844,27.754,28.0,27.49,0.5100000000000016,0.38000000000000256,27.34,27.5,26.8,0.6999999999999993,-0.6899999999999977,27.754,28.0,27.49,0.5100000000000016,0.38000000000000256,150,529,0,529,529
2018-10-28,27.317999999999998,28.06,27.06,1.0,0.08999999999999986,27.74,28.06,27.16,0.8999999999999986,0.41999999999999815,27.298,27.96,27.06,0.9000000000000021,0.08999999999999986,27.72,28.0,27.16,0.8399999999999999,0.41999999999999815,211,360,10,350,-34
2018-11-04,27.6,28.05,27.01,1.0399999999999991,-0.3999999999999986,27.792,28.3,27.54,0.7600000000000016,-0.3999999999999986,27.6,28.05,27.01,1.0399999999999991,-0.3999999999999986,27.792,28.3,27.54,0.7600000000000016,-0.3999999999999986,274,772,0,772,41
2018-11-11,26.9425,27.54,26.25,1.2899999999999991,-0.5599999999999987,27.105,27.54,26.9,0.6400000000000006,-0.5599999999999987,26.5975,27.54,25.9,1.6400000000000006,-0.8399999999999999,27.0075,27.54,26.7,0.8399999999999999,-0.8399999999999999,853,2562,2,2560,-598
2018-11-18,26.333333333333332,26.99,26.0,0.9899999999999984,0.9899999999999984,26.46333333333333,26.99,26.0,0.9899999999999984,0.9899999999999984,26.046666666666667,26.25,25.89,0.35999999999999943,0.25,26.216666666666665,26.4,26.0,0.3999999999999986,0.25,564,1231,23,1208,-417
2018-11-25,27.32,27.85,26.06,1.7900000000000027,1.7300000000000004,27.41,27.96,26.06,1.9000000000000021,1.7300000000000004,26.964,27.7,26.06,1.6400000000000006,1.6400000000000006,27.032,27.7,26.06,1.6400000000000006,1.6400000000000006,332,520,140,380,261
2018-12-02,27.586666666666666,28.55,27.1,1.4499999999999993,-1.4499999999999993,27.766666666666666,28.55,27.2,1.3500000000000014,-1.3500000000000014,27.366666666666667,27.89,27.1,0.7899999999999991,-0.7899999999999991,27.546666666666667,27.89,27.2,0.6900000000000013,-0.6900000000000013,95,176,1,175,109
2018-12-09,26.502499999999998,26.8,26.31,0.490000000000002,0.490000000000002,26.57,26.8,26.4,0.40000000000000213,0.22000000000000242,26.11,26.45,25.63,0.8200000000000003,-0.620000000000001,26.1925,26.58,25.63,0.9499999999999993,-0.9499999999999993,108,301,1,300,-178
2018-12-16,25.384,26.5,24.54,1.9600000000000009,-1.5899999999999999,25.534,26.5,24.54,1.9600000000000009,-1.5899999999999999,24.966,26.13,23.8,2.3299999999999983,-1.7799999999999976,25.334,26.13,24.35,1.7799999999999976,-1.7799999999999976,171,343,3,340,340
2018-12-23,24.7525,25.08,24.39,0.6899999999999977,-0.31999999999999673,24.9825,25.39,24.39,1.0,0.03999999999999915,24.36,25.08,23.8,1.2799999999999976,-0.31999999999999673,24.4675,25.35,23.8,1.5500000000000007,-0.4299999999999997,469,786,236,550,317
2018-12-30,25.1275,26.0,24.8,1.1999999999999993,1.1999999999999993,25.5625,26.0,25.18,0.8200000000000003,0.4299999999999997,24.975,26.0,24.5,1.5,1.1999999999999993,25.3375,26.0,24.6,1.3999999999999986,0.4299999999999997,645,1366,0,1366,-15
2019-01-06,25.164,25.8,24.65,1.1500000000000021,0.8000000000000007,25.444,25.8,25.18,0.620000000000001,0.2699999999999996,24.96,25.53,24.5,1.0300000000000011,0.5300000000000011,25.27,25.53,24.65,0.8800000000000026,0.0,206,664,10,654,-46
2019-01-13,25.6525,26.5,25.11,1.3900000000000006,1.25,25.8575,26.5,25.33,1.1700000000000017,1.1700000000000017,25.6525,26.5,25.11,1.3900000000000006,1.25,25.8575,26.5,25.33,1.1700000000000017,1.1700000000000017,73,267,0,267,-26
2019-01-20,26.02,26.51,25.75,0.7600000000000016,-0.7100000000000009,26.183333333333334,26.51,25.91,0.6000000000000014,-0.38000000000000256,25.766666666666666,25.8,25.75,0.05000000000000071,0.05000000000000071,25.93,26.13,25.75,0.379999999999999,0.379999999999999,326,640,98,542,-542
2019-01-27,25.983333333333334,26.7,25.5,1.1999999999999993,0.25,26.223333333333333,26.7,25.98,0.7199999999999989,-0.00999999999999801,25.733333333333334,25.95,25.5,0.4499999999999993,0.25,25.973333333333333,25.99,25.95,0.03999999999999915,-0.00999999999999801,210,618,1,617,617
2019-02-03,24.988,25.97,24.0,1.9699999999999989,-1.9699999999999989,25.078,25.97,24.25,1.7199999999999989,-1.7199999999999989,24.65,25.41,24.0,1.4100000000000001,-1.4100000000000001,24.708,25.41,24.15,1.2600000000000016,-1.2600000000000016,636,1187,155,1032,1032
2019-02-10,24.43,25.01,24.21,0.8000000000000007,0.8000000000000007,24.7275,25.3,24.26,1.0399999999999991,0.8200000000000003,24.2625,24.73,23.87,0.8599999999999994,0.5199999999999996,24.3275,24.79,23.87,0.9199999999999982,0.5399999999999991,1770,3500,725,2775,-119
2019-02-17,24.759999999999998,24.9,24.55,0.34999999999999787,0.34999999999999787,24.887999999999998,25.11,24.73,0.379999999999999,-0.21000000000000085,24.432,24.72,24.25,0.46999999999999886,-0.03999999999999915,24.482,24.8,24.25,0.5500000000000007,-0.21000000000000085,964,2365,91,2274,-2045
2019-02-24,24.727999999999998,24.9,24.45,0.4499999999999993,0.0,25.064,25.95,24.66,1.2899999999999991,0.010000000000001563,24.524,24.88,24.1,0.7799999999999976,0.17999999999999972,24.654,24.91,24.1,0.8099999999999987,0.21000000000000085,1037,2840,128,2712,1557
2019-03-03,24.658,24.75,24.5,0.25,0.020000000000003126,24.772,24.85,24.7,0.15000000000000213,0.15000000000000213,24.616,24.75,24.5,0.25,-0.14999999999999858,24.764,24.85,24.68,0.1700000000000017,0.15000000000000213,664,2698,40,2658,2592
2019-03-10,24.604,25.0,24.35,0.6499999999999986,-0.14999999999999858,24.78,25.0,24.59,0.41000000000000014,-0.3099999999999987,24.536,24.75,24.35,0.3999999999999986,-0.14999999999999858,24.702,24.91,24.5,0.41000000000000014,-0.3099999999999987,1127,4466,119,4347,235
2019-03-17,24.54,24.85,24.2,0.6500000000000021,0.25,24.7,24.85,24.45,0.40000000000000213,0.25,24.323999999999998,24.6,24.2,0.40000000000000213,-0.3100000000000023,24.54,24.84,24.25,0.5899999999999999,-0.0400000000000027,135,212,58,154,154
2019-03-24,25.028,25.22,24.79,0.4299999999999997,0.370000000000001,25.146,25.22,25.05,0.16999999999999815,0.10999999999999943,24.768,24.87,24.7,0.1700000000000017,-0.08999999999999986,24.908,25.05,24.73,0.3200000000000003,-0.03999999999999915,708,1699,335,1364,115
2019-03-31,24.822,24.9,24.7,0.1999999999999993,-0.10000000000000142,24.822,24.9,24.7,0.1999999999999993,-0.10000000000000142,24.686,24.85,24.45,0.40000000000000213,-0.05000000000000071,24.772000000000002,24.85,24.67,0.17999999999999972,-0.019999999999999574,643,2127,121,2006,-385
2019-04-07,24.802500000000002,25.1,24.51,0.5899999999999999,0.5,24.865000000000002,25.1,24.6,0.5,0.5,24.7725,25.1,24.48,0.620000000000001,0.620000000000001,24.835,25.1,24.48,0.620000000000001,0.620000000000001,155,462,0,462,-31
2019-04-14,24.65,24.9,24.54,0.35999999999999943,0.0,24.7275,24.9,24.54,0.35999999999999943,-0.3100000000000023,24.585,24.9,24.35,0.5499999999999972,-0.18999999999999773,24.6625,24.9,24.35,0.5499999999999972,-0.5,242,600,20,580,344
2019-04-21,24.95,25.29,24.54,0.75,0.75,24.983999999999998,25.29,24.71,0.5799999999999983,0.5799999999999983,24.934,25.29,24.54,0.75,0.75,24.968,25.29,24.71,0.5799999999999983,0.5799999999999983,15,58,0,58,-20
2019-04-28,25.086,25.21,24.94,0.2699999999999996,0.2699999999999996,25.086,25.21,24.94,0.2699999999999996,0.2699999999999996,24.887999999999998,25.06,24.74,0.3200000000000003,-0.19000000000000128,24.887999999999998,25.06,24.74,0.3200000000000003,-0.19000000000000128,162,474,0,474,474
2019-05-05,25.11,25.2,25.01,0.18999999999999773,0.10999999999999943,25.11,25.2,25.01,0.18999999999999773,0.10999999999999943,25.07,25.2,25.0,0.1999999999999993,-0.010000000000001563,25.07,25.2,25.0,0.1999999999999993,-0.010000000000001563,37,111,0,111,109
2019-05-12,24.878,25.05,24.76,0.28999999999999915,-0.23999999999999844,24.926000000000002,25.05,24.82,0.23000000000000043,-0.0799999999999983,24.782,24.82,24.75,0.07000000000000028,-0.05999999999999872,24.830000000000002,24.92,24.75,0.1700000000000017,0.10000000000000142,191,551,0,551,1
2019-05-19,24.816666666666666,25.2,24.5,0.6999999999999993,-0.6999999999999993,24.85333333333333,25.2,24.61,0.5899999999999999,-0.5899999999999999,24.606666666666666,24.92,24.4,0.5200000000000031,-0.4200000000000017,24.643333333333334,24.92,24.4,0.5200000000000031,-0.3100000000000023,289,457,110,347,192
2019-05-26,24.375,24.85,23.85,1.0,-0.6099999999999994,24.475,24.85,23.85,1.0,-0.6099999999999994,24.265,24.48,23.79,0.6900000000000013,-0.6600000000000001,24.365,24.74,23.79,0.9499999999999993,-0.6600000000000001,348,879,8,871,695
2019-06-02,23.998,24.32,23.75,0.5700000000000003,0.16000000000000014,24.156,24.32,24.03,0.28999999999999915,0.10999999999999943,23.896,24.1,23.75,0.3500000000000014,0.120000000000001,24.028000000000002,24.1,23.85,0.25,0.10000000000000142,462,807,146,661,197
2019-06-09,24.35,24.41,24.25,0.16000000000000014,-0.05999999999999872,24.5975,24.97,24.41,0.5599999999999987,0.5599999999999987,24.35,24.41,24.25,0.16000000000000014,-0.05999999999999872,24.5975,24.97,24.41,0.5599999999999987,0.5599999999999987,192,338,0,338,124
2019-06-16,24.816,25.04,24.5,0.5399999999999991,-0.35999999999999943,25.074,25.39,24.65,0.740000000000002,-0.5400000000000027,24.502,25.0,23.71,1.2899999999999991,-0.6000000000000014,25.066,25.39,24.65,0.740000000000002,-0.5400000000000027,831,1569,448,1121,-969
2019-06-23,24.82,24.95,24.68,0.2699999999999996,-0.17999999999999972,24.82,24.95,24.68,0.2699999999999996,-0.17999999999999972,24.28,24.4,24.08,0.3200000000000003,-0.3100000000000023,24.447499999999998,24.75,24.25,0.5,0.35999999999999943,647,1345,279,1066,1031
2019-06-30,24.563333333333333,24.75,24.24,0.5100000000000016,-0.46000000000000085,24.643333333333334,24.75,24.43,0.3200000000000003,-0.3200000000000003,24.563333333333333,24.75,24.24,0.5100000000000016,-0.46000000000000085,24.643333333333334,24.75,24.43,0.3200000000000003,-0.3200000000000003,303,505,26,479,-353
2019-07-07,24.336,24.71,24.02,0.6900000000000013,-0.379999999999999,24.55,24.71,24.15,0.5600000000000023,0.060000000000002274,24.294,24.65,24.0,0.6499999999999986,-0.379999999999999,24.508,24.71,24.0,0.7100000000000009,0.060000000000002274,377,577,74,503,301
2019-07-14,24.583333333333332,24.8,24.47,0.33000000000000185,-0.33000000000000185,24.586666666666666,24.8,24.48,0.3200000000000003,-0.3200000000000003,24.296666666666667,24.52,24.1,0.41999999999999815,-0.41999999999999815,24.296666666666667,24.52,24.1,0.41999999999999815,-0.41999999999999815,231,381,28,353,353
2019-07-21,24.87,25.34,24.48,0.8599999999999994,0.7699999999999996,25.376,26.78,24.48,2.3000000000000007,2.3000000000000007,24.746,25.25,24.48,0.7699999999999996,0.7699999999999996,25.112,25.5,24.48,1.0199999999999996,1.0199999999999996,589,1195,1,1194,761
2019-07-28,26.184,26.9,25.64,1.259999999999998,-1.259999999999998,26.48,27.0,25.64,1.3599999999999994,-1.3599999999999994,25.881999999999998,26.9,25.4,1.5,-1.259999999999998,26.07,27.0,25.4,1.6000000000000014,-1.3599999999999994,786,1895,2,1893,109
2019-08-04,25.075,25.2,24.99,0.21000000000000085,0.08999999999999986,25.2075,25.33,25.0,0.3299999999999983,-0.129999999999999,25.075,25.2,24.99,0.21000000000000085,0.08999999999999986,25.2075,25.33,25.0,0.3299999999999983,-0.129999999999999,312,713,22,691,178
2019-08-11,24.755,25.09,24.43,0.6600000000000001,-0.3200000000000003,24.7975,25.09,24.43,0.6600000000000001,-0.490000000000002,24.555,24.75,24.43,0.3200000000000003,-0.3200000000000003,24.5975,24.92,24.43,0.490000000000002,-0.490000000000002,129,389,0,389,-389
2019-08-18,24.177500000000002,24.5,24.0,0.5,-0.08999999999999986,24.6025,24.9,24.5,0.3999999999999986,0.389999999999997,24.1475,24.5,24.0,0.5,-0.08999999999999986,24.4775,24.9,24.0,0.8999999999999986,0.389999999999997,950,3300,0,3300,296
2019-08-25,24.97,25.15,24.86,0.28999999999999915,-0.03999999999999915,25.05333333333333,25.15,24.9,0.25,0.21000000000000085,24.683333333333334,24.95,24.5,0.4499999999999993,0.10000000000000142,24.85333333333333,25.11,24.5,0.6099999999999994,0.6099999999999994,526,630,383,247,-247
2019-09-01,25.0575,25.57,24.8,0.7699999999999996,0.7600000000000016,25.345,25.75,24.81,0.9400000000000013,0.7600000000000016,25.0425,25.57,24.75,0.8200000000000003,0.8200000000000003,25.33,25.75,24.75,1.0,0.8200000000000003,94,260,0,260,-106
2019-09-08,25.2,25.97,24.5,1.4699999999999989,-0.620000000000001,25.518,25.97,25.12,0.8499999999999979,0.3299999999999983,25.006,25.97,24.5,1.4699999999999989,-0.3500000000000014,25.323999999999998,25.97,24.81,1.1600000000000001,0.5999999999999979,219,699,0,699,199
2019-09-15,24.296,24.71,23.75,0.9600000000000009,-0.9600000000000009,24.529999999999998,25.0,24.24,0.7600000000000016,-0.7600000000000016,24.138,24.71,23.55,1.1600000000000001,-0.9600000000000009,24.338,25.0,23.57,1.4299999999999997,-0.7600000000000016,1531,2380,270,2110,-1801
2019-09-22,23.844,24.0,23.72,0.28000000000000114,-0.28000000000000114,23.844,24.0,23.72,0.28000000000000114,-0.28000000000000114,23.602,23.72,23.5,0.21999999999999886,0.1999999999999993,23.602,23.72,23.5,0.21999999999999886,0.1999999999999993,379,924,0,924,-611
2019-09-29,23.566,23.85,23.26,0.5899999999999999,-0.0799999999999983,23.64,23.85,23.28,0.5700000000000003,-0.0799999999999983,23.412,23.62,23.26,0.35999999999999943,0.3200000000000003,23.488,23.74,23.28,0.4599999999999973,0.3100000000000023,375,486,185,301,-220
2019-10-06,23.334,23.82,23.0,0.8200000000000003,-0.370000000000001,23.376,23.82,23.0,0.8200000000000003,-0.17999999999999972,23.259999999999998,23.45,23.0,0.4499999999999993,0.0,23.298,23.64,23.0,0.6400000000000006,0.19000000000000128,584,2133,46,2087,-26
2019-10-13,22.812,23.25,22.25,1.0,-1.0,22.938,23.25,22.71,0.5399999999999991,-0.370000000000001,22.588,23.07,22.11,0.9600000000000009,-0.8200000000000003,22.714,23.07,22.11,0.9600000000000009,-0.19000000000000128,663,2253,22,2231,-88
2019-10-20,22.029999999999998,22.9,21.5,1.3999999999999986,-1.3999999999999986,22.172,22.9,21.9,1.0,-0.8099999999999987,21.692,21.91,21.5,0.41000000000000014,-0.41000000000000014,21.81,22.09,21.6,0.48999999999999844,0.17999999999999972,533,945,245,700,316
2019-10-27,22.604,23.0,22.4,0.6000000000000014,0.6000000000000014,22.754,23.14,22.4,0.740000000000002,0.6000000000000014,22.584,23.0,22.3,0.6999999999999993,0.6999999999999993,22.734,23.14,22.3,0.8399999999999999,0.6999999999999993,177,457,0,457,-223
2019-11-03,22.486,22.93,22.11,0.8200000000000003,-0.5399999999999991,22.562,22.93,22.39,0.5399999999999991,-0.5399999999999991,22.28,22.55,22.01,0.5399999999999991,-0.2699999999999996,22.376,22.55,22.11,0.4400000000000013,-0.2699999999999996,354,513,167,346,201
2019-11-10,22.32,23.4,21.59,1.8099999999999987,-0.8599999999999994,22.395,23.4,21.59,1.8099999999999987,-0.8599999999999994,21.86,22.4,21.33,1.0700000000000003,-1.0700000000000003,21.86,22.4,21.33,1.0700000000000003,-1.0700000000000003,1005,3174,1,3173,290
