Date,Global X Guru_Open_average,Global X Guru_Open_max,Global X Guru_Open_min,Global X Guru_Open_volatility,Global X Guru_Open_change,Global X Guru_High_average,Global X Guru_High_max,Global X Guru_High_min,Global X Guru_High_volatility,Global X Guru_High_change,Global X Guru_Low_average,Global X Guru_Low_max,Global X Guru_Low_min,Global X Guru_Low_volatility,Global X Guru_Low_change,Global X Guru_Close_average,Global X Guru_Close_max,Global X Guru_Close_min,Global X Guru_Close_volatility,Global X Guru_Close_change
2018-09-02,31.95,31.95,31.95,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.85,31.85,31.85,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2018-09-09,32.39,32.39,32.39,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2018-09-16,32.74,32.74,32.74,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2018-09-23,32.66,32.66,32.66,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2018-09-30,31.65,31.65,31.65,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-10-07,30.51,30.51,30.51,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2018-10-14,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2018-10-21,29.64,29.64,29.64,0.0,0.0,29.81,29.81,29.81,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.81,28.81,28.81,0.0,0.0
2018-10-28,30.7,30.7,30.7,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2018-11-04,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2018-11-11,30.29,30.29,30.29,0.0,0.0,30.44,30.44,30.44,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2018-11-18,29.86,29.86,29.86,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2018-11-25,31.19,31.19,31.19,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2018-12-02,29.31,29.31,29.31,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2018-12-09,28.89,28.89,28.89,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2018-12-16,26.35,26.35,26.35,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2018-12-23,27.33,27.33,27.33,0.0,0.0,27.6,27.6,27.6,0.0,0.0,26.62,26.62,26.62,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-12-30,28.24,28.24,28.24,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-01-06,28.97,28.97,28.97,0.0,0.0,29.2,29.2,29.2,0.0,0.0,28.84,28.84,28.84,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-01-13,29.95,29.95,29.95,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-01-20,29.9,29.9,29.9,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-01-27,30.94,30.94,30.94,0.0,0.0,31.15,31.15,31.15,0.0,0.0,30.85,30.85,30.85,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2019-02-03,31.17,31.17,31.17,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-02-10,31.79,31.79,31.79,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-02-17,32.28,32.28,32.28,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-02-24,32.02,32.02,32.02,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-03-03,31.1,31.1,31.1,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.52,31.52,31.52,0.0,0.0
2019-03-10,32.09,32.09,32.09,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2019-03-17,31.71,31.71,31.71,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2019-03-24,32.3,32.3,32.3,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-03-31,32.71,32.71,32.71,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2019-04-07,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0,32.98,32.98,32.98,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-04-14,33.0,33.0,33.0,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-04-21,33.62,33.62,33.62,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2019-04-28,33.01,33.01,33.01,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2019-05-05,32.26,32.26,32.26,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2019-05-12,31.92,31.92,31.92,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2019-05-19,31.73,31.73,31.73,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-05-26,30.78,30.78,30.78,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2019-06-02,32.28,32.28,32.28,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2019-06-09,32.53,32.53,32.53,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2019-06-16,33.34,33.34,33.34,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-06-23,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2019-06-30,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2019-07-07,34.09,34.09,34.09,0.0,0.0,34.09,34.09,34.09,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-07-14,34.01,34.01,34.01,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2019-07-21,34.51,34.51,34.51,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2019-07-28,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2019-08-04,32.67,32.67,32.67,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2019-08-11,33.1,33.1,33.1,0.0,0.0,33.18,33.18,33.18,0.0,0.0,32.99,32.99,32.99,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2019-08-18,32.41,32.41,32.41,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-08-25,33.22,33.22,33.22,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2019-09-01,33.6,33.6,33.6,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-09-08,34.28,34.28,34.28,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-09-15,34.04,34.04,34.04,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-09-22,33.14,33.14,33.14,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.22,33.22,33.22,0.0,0.0
2019-09-29,32.8,32.8,32.8,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-10-06,32.9,32.9,32.9,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.9,32.9,32.9,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2019-10-13,33.51,33.51,33.51,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-10-20,33.73,33.73,33.73,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2019-10-27,34.75,34.75,34.75,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2019-11-03,34.98,34.98,34.98,0.0,0.0,35.1,35.1,35.1,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.1,35.1,35.1,0.0,0.0
2019-11-10,35.5,35.5,35.5,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2019-11-17,35.32,35.32,35.32,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.64,35.64,35.64,0.0,0.0
2019-11-24,35.64,35.64,35.64,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-12-01,35.43,35.43,35.43,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2019-12-08,35.66,35.66,35.66,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-12-15,36.1,36.1,36.1,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.17,36.17,36.17,0.0,0.0
2019-12-22,35.89,35.89,35.89,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2019-12-29,36.01,36.01,36.01,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.07,36.07,36.07,0.0,0.0
