Date,FDS_stock_Open_average,FDS_stock_Open_max,FDS_stock_Open_min,FDS_stock_Open_volatility,FDS_stock_Open_change,FDS_stock_High_average,FDS_stock_High_max,FDS_stock_High_min,FDS_stock_High_volatility,FDS_stock_High_change,FDS_stock_Low_average,FDS_stock_Low_max,FDS_stock_Low_min,FDS_stock_Low_volatility,FDS_stock_Low_change,FDS_stock_Close_average,FDS_stock_Close_max,FDS_stock_Close_min,FDS_stock_Close_volatility,FDS_stock_Close_change,FDS_stock_Volume_average,FDS_stock_Volume_max,FDS_stock_Volume_min,FDS_stock_Volume_volatility,FDS_stock_Volume_change
2018-04-08,197.306,199.7,195.13,4.569999999999993,4.569999999999993,199.106,200.46,197.59,2.8700000000000045,2.4499999999999886,196.31,197.49,194.52,2.969999999999999,2.7299999999999898,197.254,198.41,195.61,2.799999999999983,1.8699999999999761,325589,391516,280541,110975,-82950
2018-04-15,196.698,198.61,193.97,4.640000000000015,-4.640000000000015,197.67,199.69,194.54,5.150000000000006,-4.550000000000011,194.492,196.06,191.86,4.199999999999989,-4.199999999999989,195.222,196.53,192.58,3.9499999999999886,-3.759999999999991,390606,512040,312829,199211,52520
2018-04-22,193.268,194.12,192.77,1.3499999999999943,1.1599999999999966,194.766,196.51,192.97,3.539999999999992,1.1500000000000057,191.664,192.22,190.94,1.2800000000000011,-0.28999999999999204,192.688,193.98,191.38,2.5999999999999943,-0.4000000000000057,334975,499009,215995,283014,-283014
2018-04-29,188.196,191.54,185.25,6.289999999999992,-4.7099999999999795,190.256,193.13,188.39,4.740000000000009,-2.289999999999992,186.394,189.02,184.48,4.5400000000000205,-3.710000000000008,188.1,189.71,186.05,3.6599999999999966,0.5999999999999943,383657,483037,258446,224591,168479
2018-05-06,194.164,197.64,190.14,7.5,7.5,196.306,199.13,192.15,6.97999999999999,6.409999999999997,193.732,196.88,190.14,6.740000000000009,6.740000000000009,195.538,197.62,191.5,6.1200000000000045,6.1200000000000045,257605,348744,206670,142074,-137075
2018-05-13,197.07,197.98,195.19,2.789999999999992,-0.3499999999999943,198.508,199.29,197.63,1.6599999999999966,0.8900000000000148,195.918,197.34,194.63,2.710000000000008,2.289999999999992,197.28,197.9,196.48,1.420000000000016,1.1500000000000057,227342,334307,135294,199013,-90320
2018-05-20,201.036,202.45,198.6,3.8499999999999943,3.8499999999999943,202.734,203.24,202.17,1.0700000000000216,1.0700000000000216,200.212,201.07,198.6,2.469999999999999,2.25,201.824,202.59,201.1,1.490000000000009,-0.3300000000000125,220848,401268,121627,279641,-116035
2018-05-27,201.355,202.26,199.98,2.280000000000001,2.280000000000001,202.85500000000002,204.66,201.4,3.259999999999991,3.259999999999991,200.1125,201.66,198.16,3.5,3.5,201.8875,203.93,200.49,3.4399999999999977,3.4399999999999977,238516,349120,158793,190327,-111431
2018-06-03,205.352,206.05,204.44,1.6100000000000136,1.5,206.538,208.61,205.66,2.950000000000017,2.950000000000017,204.596,206.05,203.32,2.730000000000018,2.730000000000018,205.89000000000001,208.41,204.3,4.109999999999985,4.109999999999985,231007,283522,179325,104197,-48599
2018-06-10,211.026,213.15,208.28,4.8700000000000045,4.25,212.582,214.29,210.3,3.9899999999999807,3.9899999999999807,209.886,211.33,208.2,3.130000000000024,2.219999999999999,211.79399999999998,213.38,209.7,3.680000000000007,3.5,281511,457210,160714,296496,296496
2018-06-17,213.832,215.36,211.95,3.410000000000025,2.0100000000000193,215.254,216.64,214.31,2.329999999999984,0.09999999999999432,212.442,214.69,210.89,3.8000000000000114,-1.3500000000000227,213.498,215.79,210.95,4.840000000000003,-2.8600000000000136,229889,283222,156467,126755,126755
2018-06-24,202.162,210.94,197.8,13.139999999999986,-13.139999999999986,204.188,210.94,200.5,10.439999999999998,-10.439999999999998,198.93800000000002,206.8,195.69,11.110000000000014,-9.189999999999998,200.166,207.87,197.12,10.75,-9.77000000000001,551482,984981,337141,647840,-41928
2018-07-01,199.7425,201.25,197.15,4.099999999999994,2.8799999999999955,201.8625,203.8,200.39,3.410000000000025,3.410000000000025,198.425,200.03,197.15,2.8799999999999955,2.8799999999999955,200.2625,201.63,199.25,2.3799999999999955,1.4300000000000068,239858,301929,148564,153365,-53445
2018-07-08,205.126,207.62,203.09,4.530000000000001,2.3400000000000034,206.578,209.08,204.63,4.450000000000017,0.8000000000000114,203.626,204.76,201.35,3.4099999999999966,-1.6800000000000068,204.696,205.93,202.2,3.730000000000018,-2.3500000000000227,285059,391603,224081,167522,167522
2018-07-15,204.192,205.69,201.8,3.8899999999999864,2.759999999999991,205.65800000000002,206.4,204.04,2.3600000000000136,2.2600000000000193,203.112,205.0,200.98,4.02000000000001,4.02000000000001,204.818,206.25,201.77,4.47999999999999,3.7399999999999807,275003,437757,166204,271553,182226
2018-07-22,205.916,207.21,205.39,1.8200000000000216,-0.27000000000001023,207.284,208.8,205.93,2.8700000000000045,0.09999999999999432,203.826,205.17,201.08,4.089999999999975,-2.049999999999983,205.112,207.34,203.27,4.069999999999993,-0.9299999999999784,214532,249748,147163,102585,14269
2018-07-29,201.942,203.73,200.02,3.7099999999999795,-1.299999999999983,203.206,203.73,202.61,1.1199999999999761,-0.39999999999997726,200.27,201.24,199.44,1.8000000000000114,-0.7400000000000091,201.626,202.8,200.35,2.450000000000017,1.3500000000000227,271451,307354,236742,70612,22486
2018-08-05,211.082,213.5,203.1,10.400000000000006,9.5,215.002,217.94,212.68,5.259999999999991,1.1099999999999852,210.386,213.35,203.1,10.25,7.5800000000000125,213.184,214.01,212.49,1.5199999999999818,0.0,346710,532784,214170,318614,-128895
2018-08-12,215.71,218.16,212.55,5.609999999999985,5.609999999999985,217.882,220.74,215.42,5.320000000000022,5.320000000000022,214.954,217.62,212.55,5.069999999999993,5.069999999999993,217.198,220.53,214.62,5.909999999999997,5.909999999999997,202454,268861,105501,163360,29798
2018-08-19,221.734,222.65,221.17,1.4800000000000182,1.4800000000000182,223.63,225.4,222.97,2.430000000000007,2.430000000000007,221.206,221.76,220.84,0.9199999999999875,0.6099999999999852,222.4,224.31,221.21,3.0999999999999943,2.5,155452,227580,118404,109176,-27395
2018-08-26,225.564,226.36,224.2,2.160000000000025,-0.46000000000000796,227.686,229.98,225.8,4.179999999999978,4.179999999999978,224.534,225.34,223.63,1.710000000000008,1.710000000000008,226.388,229.39,224.07,5.319999999999993,5.319999999999993,187331,232218,124931,107287,107287
2018-09-02,231.47,232.96,229.37,3.5900000000000034,3.5900000000000034,233.39249999999998,235.04,232.23,2.8100000000000023,2.8100000000000023,229.1725,232.21,226.64,5.570000000000022,4.530000000000001,232.415,233.39,230.86,2.5299999999999727,1.0900000000000034,266575,413879,180019,233860,233860
2018-09-09,233.506,234.51,232.56,1.9499999999999886,0.09999999999999432,234.686,237.29,233.4,3.8899999999999864,2.4599999999999795,231.684,234.51,228.19,6.319999999999993,2.8499999999999943,233.468,235.09,232.28,2.8100000000000023,1.920000000000016,195814,247207,144501,102706,-5735
2018-09-16,233.51,235.54,232.4,3.1399999999999864,-1.539999999999992,234.58,235.62,233.82,1.8000000000000114,-0.8600000000000136,231.43200000000002,231.96,230.97,0.9900000000000091,-0.8400000000000034,232.316,233.27,231.33,1.9399999999999977,-0.6999999999999886,312208,478981,234960,244021,207926
2018-09-23,225.26,231.21,218.98,12.230000000000018,-7.920000000000016,229.386,232.84,225.7,7.140000000000015,-7.140000000000015,223.742,229.85,217.4,12.449999999999989,-6.599999999999994,226.498,231.65,223.71,7.939999999999998,-7.939999999999998,497550,978639,237553,741086,-240683
2018-09-30,224.788,225.91,223.09,2.819999999999993,-1.9099999999999966,225.792,227.18,223.82,3.3600000000000136,-2.2900000000000205,223.04,224.69,221.58,3.109999999999985,-1.539999999999992,224.114,225.54,222.56,2.9799999999999898,-2.829999999999984,285378,368537,201655,166882,-86918
2018-10-07,218.684,222.46,214.39,8.070000000000022,-7.400000000000006,221.298,223.73,218.16,5.569999999999993,-4.969999999999999,215.014,219.41,210.79,8.620000000000005,-7.02000000000001,216.43,222.3,211.74,10.560000000000002,-6.819999999999993,411726,499761,316486,183275,146001
2018-10-14,215.428,217.96,212.24,5.719999999999999,5.719999999999999,218.01,220.83,213.33,7.5,7.5,214.014,217.4,210.11,7.289999999999992,7.289999999999992,216.628,219.68,211.56,8.120000000000005,8.120000000000005,268915,369708,147412,222296,-27018
2018-10-21,217.146,220.42,212.97,7.449999999999989,-7.449999999999989,219.54,224.16,215.59,8.569999999999993,-8.569999999999993,214.984,220.1,211.38,8.719999999999999,-8.719999999999999,216.702,220.9,213.39,7.510000000000019,-7.510000000000019,321851,390830,275084,115746,-56780
2018-10-28,219.376,224.3,214.37,9.930000000000007,6.409999999999997,222.702,226.7,218.05,8.649999999999977,6.349999999999994,217.534,221.98,210.56,11.419999999999987,11.419999999999987,220.10399999999998,223.76,212.85,10.909999999999997,10.659999999999997,263239,340956,177978,162978,-155394
2018-11-04,226.642,230.53,223.55,6.97999999999999,6.97999999999999,229.076,232.6,225.25,7.349999999999994,7.349999999999994,225.706,229.34,222.75,6.590000000000003,6.590000000000003,228.11,231.11,224.56,6.550000000000011,6.179999999999978,228211,270418,187516,82902,32711
2018-11-11,227.19,230.53,222.64,7.890000000000015,-4.02000000000001,230.05,231.56,228.12,3.4399999999999977,0.8400000000000034,224.718,226.2,222.43,3.769999999999982,0.12999999999999545,227.49599999999998,230.95,223.9,7.049999999999983,3.780000000000001,247797,281965,175661,106304,16905
2018-11-18,228.0025,230.99,226.51,4.480000000000018,-4.480000000000018,230.685,232.83,228.78,4.050000000000011,-2.930000000000007,226.155,227.22,224.65,2.569999999999993,-0.710000000000008,228.2825,230.26,226.56,3.6999999999999886,-1.9299999999999784,212708,292792,56380,236412,-171683
2018-11-25,232.292,234.22,229.35,4.8700000000000045,4.610000000000014,234.894,236.6,231.96,4.639999999999986,3.509999999999991,231.61599999999999,233.32,229.35,3.969999999999999,3.0500000000000114,233.614,235.32,231.11,4.2099999999999795,3.3799999999999955,244867,415937,181412,234525,24014
2018-12-02,230.89249999999998,237.35,225.18,12.169999999999987,-10.199999999999989,232.655,237.95,226.96,10.98999999999998,-7.6699999999999875,225.51,230.56,221.87,8.689999999999998,-8.689999999999998,228.1,234.54,223.7,10.840000000000003,-10.840000000000003,293713,344212,240997,103215,95670
2018-12-09,225.762,227.72,223.16,4.560000000000002,3.0900000000000034,227.60999999999999,230.53,223.57,6.960000000000008,3.75,222.89,226.57,218.37,8.199999999999989,4.199999999999989,225.038,228.06,222.44,5.6200000000000045,0.6700000000000159,281890,316080,178193,137887,132792
2018-12-16,210.442,222.76,200.4,22.359999999999985,-21.649999999999977,211.968,223.5,202.07,21.430000000000007,-20.639999999999986,202.168,216.07,194.06,22.00999999999999,-22.00999999999999,204.49,217.58,194.43,23.150000000000006,-23.150000000000006,706129,989453,504095,485358,241246
2018-12-23,194.6525,200.0,190.29,9.710000000000008,7.0,198.715,202.0,194.7,7.300000000000011,7.300000000000011,192.2,197.49,188.31,9.180000000000007,8.950000000000017,196.43,200.16,188.55,11.609999999999985,10.909999999999997,282424,357233,158444,198789,137605
2018-12-30,198.1975,199.9,196.96,2.9399999999999977,-2.9399999999999977,201.005,201.76,199.47,2.289999999999992,-0.5,196.26749999999998,198.73,193.83,4.899999999999977,-3.3100000000000023,198.39249999999998,200.13,194.0,6.1299999999999955,-0.09000000000000341,303865,336776,276667,60109,-1887
2019-01-06,202.51,204.5,198.55,5.949999999999989,5.789999999999992,204.212,206.6,201.06,5.539999999999992,3.8499999999999943,201.264,203.17,198.27,4.899999999999977,4.22999999999999,203.408,205.29,200.25,5.039999999999992,3.460000000000008,257704,398366,175360,223006,-121194
2019-01-13,206.984,212.27,202.17,10.100000000000023,10.100000000000023,210.2,214.61,205.92,8.690000000000026,8.690000000000026,206.254,210.31,201.53,8.780000000000001,8.780000000000001,209.316,214.45,203.77,10.679999999999978,10.679999999999978,275493,327297,245585,81712,48062
2019-01-20,214.1275,215.74,212.13,3.6100000000000136,3.6100000000000136,215.76749999999998,216.2,215.16,1.039999999999992,0.5900000000000034,212.52,214.25,211.21,3.039999999999992,3.039999999999992,213.7575,214.53,212.39,2.140000000000015,1.8600000000000136,282420,339946,230186,109760,-30225
2019-01-27,214.66,218.62,212.99,5.6299999999999955,5.6299999999999955,217.04,221.76,214.62,7.139999999999986,7.139999999999986,213.468,218.62,210.31,8.310000000000002,6.230000000000018,216.056,219.8,212.99,6.810000000000002,5.6200000000000045,208222,244929,167254,77675,67611
2019-02-03,219.518,221.55,217.64,3.910000000000025,0.29999999999998295,221.684,224.21,219.87,4.340000000000003,1.4699999999999989,218.022,218.98,217.28,1.6999999999999886,1.6999999999999886,220.43200000000002,221.94,218.61,3.329999999999984,1.6500000000000057,192080,252986,125909,127077,41267
2019-02-10,221.47,223.2,219.79,3.4099999999999966,2.1999999999999886,223.446,224.54,221.9,2.6399999999999864,2.6399999999999864,219.298,222.03,214.18,7.849999999999994,2.6299999999999955,222.094,224.45,220.57,3.8799999999999955,3.8799999999999955,199170,211805,181384,30421,30421
2019-02-17,226.525,228.43,223.47,4.960000000000008,4.960000000000008,228.875,231.61,226.66,4.950000000000017,4.950000000000017,225.15,227.25,223.31,3.9399999999999977,3.9399999999999977,228.3475,231.54,225.84,5.699999999999989,5.699999999999989,192819,218600,164093,54507,16649
2019-02-24,233.066,236.63,230.58,6.049999999999983,3.9499999999999886,235.36,238.91,232.63,6.280000000000001,4.639999999999986,232.114,235.71,230.15,5.560000000000002,5.180000000000007,233.994,237.11,231.6,5.510000000000019,5.480000000000018,244863,428852,174681,254171,2811
2019-03-03,234.704,237.48,229.65,7.829999999999984,-7.829999999999984,235.936,238.18,231.19,6.990000000000009,-6.670000000000016,232.246,234.75,228.43,6.319999999999993,-4.489999999999981,233.862,236.88,231.1,5.780000000000001,-4.27000000000001,199999,252625,153368,99257,50423
2019-03-10,233.812,236.12,231.83,4.289999999999992,4.289999999999992,235.874,238.98,234.14,4.840000000000003,4.840000000000003,233.014,235.16,230.98,4.180000000000007,4.180000000000007,234.874,237.36,233.37,3.990000000000009,3.9700000000000273,243788,380493,183943,196550,196550
2019-03-17,238.046,239.54,236.1,3.4399999999999977,1.9099999999999966,240.444,242.99,238.73,4.260000000000019,1.7700000000000102,236.21200000000002,238.52,234.43,4.090000000000003,-2.5900000000000034,238.298,242.32,234.54,7.780000000000001,-4.060000000000002,230772,352062,179459,172603,172603
2019-03-24,240.302,245.92,234.05,11.869999999999976,11.869999999999976,244.35,248.79,235.43,13.359999999999985,13.359999999999985,238.006,244.75,230.88,13.870000000000005,12.050000000000011,243.222,248.27,233.57,14.700000000000017,14.700000000000017,432514,751381,275401,475980,-37340
2019-03-31,251.01,252.96,249.14,3.8200000000000216,3.719999999999999,252.244,255.02,249.92,5.100000000000023,5.100000000000023,249.018,251.38,246.87,4.509999999999991,4.509999999999991,251.502,252.94,249.27,3.6699999999999875,3.579999999999984,223059,256120,182287,73833,-22808
2019-04-07,255.454,258.98,252.06,6.920000000000016,6.920000000000016,257.26,260.13,255.72,4.409999999999997,4.259999999999991,254.048,257.44,250.84,6.599999999999994,6.599999999999994,256.712,260.13,254.95,5.180000000000007,4.289999999999992,196069,280475,141381,139094,-101765
2019-04-14,262.7525,264.64,259.27,5.3700000000000045,-5.240000000000009,264.49,265.77,263.04,2.7299999999999613,-1.4699999999999704,259.41499999999996,262.3,257.09,5.210000000000036,-2.980000000000018,261.4475,263.52,258.38,5.139999999999986,0.35000000000002274,263514,313263,195406,117857,66710
2019-04-21,264.504,267.28,261.37,5.909999999999968,5.539999999999964,267.528,271.44,262.36,9.079999999999984,9.079999999999984,263.38,267.18,259.5,7.680000000000007,7.680000000000007,266.362,271.12,261.06,10.060000000000002,10.060000000000002,238006,285340,174742,110598,-23408
2019-04-28,273.072,275.64,270.85,4.789999999999964,4.1299999999999955,276.05199999999996,279.59,273.88,5.7099999999999795,5.7099999999999795,271.90000000000003,274.98,269.52,5.460000000000036,4.1299999999999955,274.772,278.84,272.02,6.819999999999993,6.25,230854,266054,200053,66001,4062
2019-05-05,276.454,281.14,272.75,8.389999999999986,4.850000000000023,281.03,284.32,278.66,5.659999999999968,-2.920000000000016,274.496,276.79,272.6,4.189999999999998,1.1399999999999864,279.57,283.83,276.57,7.259999999999991,-3.0399999999999636,280192,372686,164888,207798,-123193
2019-05-12,275.334,276.58,273.42,3.159999999999968,0.3100000000000023,280.082,281.99,277.31,4.680000000000007,3.670000000000016,273.512,276.35,270.47,5.8799999999999955,5.8799999999999955,276.214,278.59,272.24,6.349999999999966,6.180000000000007,366402,492718,299576,193142,14552
2019-05-19,279.024,281.92,277.02,4.900000000000034,2.7200000000000273,281.17,283.93,278.26,5.670000000000016,3.4499999999999886,277.496,280.54,275.09,5.4500000000000455,2.8100000000000023,279.446,281.61,276.81,4.800000000000011,3.3600000000000136,369462,426578,320994,105584,20028
2019-05-26,277.235,280.35,275.45,4.900000000000034,-4.900000000000034,280.46999999999997,283.63,279.14,4.490000000000009,-3.670000000000016,274.9075,275.45,274.06,1.3899999999999864,-0.37999999999999545,277.73249999999996,278.25,276.45,1.8000000000000114,1.75,948015,2260148,419728,1840420,-1726798
2019-06-02,284.27,290.51,278.41,12.099999999999966,12.099999999999966,287.76,295.23,279.02,16.210000000000036,16.210000000000036,282.124,290.51,273.81,16.69999999999999,16.69999999999999,286.138,292.16,276.89,15.270000000000039,15.270000000000039,364695,474253,225309,248944,-133374
2019-06-09,297.866,303.14,294.64,8.5,2.1100000000000136,300.368,304.05,297.87,6.180000000000007,-0.6399999999999864,294.662,295.75,293.92,1.829999999999984,-0.060000000000002274,297.356,301.49,295.0,6.490000000000009,-0.75,359412,427867,307228,120639,-6013
2019-06-16,299.488,304.43,297.04,7.389999999999986,1.4499999999999886,301.786,305.38,299.53,5.850000000000023,-0.20000000000004547,297.216,299.14,294.53,4.610000000000014,1.660000000000025,299.486,302.05,295.64,6.410000000000025,2.4399999999999977,441902,669973,227667,442306,442306
2019-06-23,289.688,298.1,280.69,17.410000000000025,-11.310000000000002,293.11,302.0,285.98,16.019999999999982,-11.140000000000043,284.512,293.01,280.23,12.779999999999973,-11.289999999999964,287.976,293.33,285.25,8.079999999999984,-6.769999999999982,980706,1469807,722499,747308,-69266
2019-06-30,291.6375,296.36,286.18,10.180000000000007,6.150000000000034,294.4275,297.64,290.21,7.430000000000007,7.430000000000007,289.375,293.8,285.72,8.079999999999984,6.5,292.77,296.06,286.74,9.319999999999993,8.70999999999998,366889,528012,309024,218988,-7684
2019-07-07,292.658,295.66,289.35,6.310000000000002,2.5100000000000477,294.154,296.6,291.54,5.060000000000002,3.1000000000000227,290.084,293.8,286.77,7.03000000000003,7.03000000000003,292.638,296.52,289.71,6.810000000000002,6.810000000000002,384855,483953,292097,191856,-74359
2019-07-14,287.842,295.98,282.18,13.800000000000011,-10.04000000000002,289.67199999999997,296.5,286.25,10.25,-8.620000000000005,283.52,293.13,279.56,13.569999999999993,-13.569999999999993,285.112,294.32,279.81,14.509999999999991,-14.509999999999991,397305,525498,276712,248786,-679
2019-07-21,279.36400000000003,282.23,276.87,5.360000000000014,-1.1100000000000136,282.00600000000003,283.88,278.87,5.009999999999991,0.75,276.904,278.75,273.62,5.1299999999999955,-0.38999999999998636,279.802,283.56,277.81,5.75,2.769999999999982,316650,490205,214343,275862,-84023
2019-07-28,279.554,283.78,276.43,7.349999999999966,-4.169999999999959,282.092,284.56,279.92,4.639999999999986,-4.639999999999986,277.044,280.79,275.0,5.7900000000000205,-5.03000000000003,278.766,282.09,276.42,5.669999999999959,-3.5,336372,425585,273459,152126,55358
2019-08-04,274.992,280.73,270.5,10.230000000000018,6.050000000000011,278.328,282.59,275.34,7.25,5.78000000000003,271.8,276.2,266.06,10.139999999999986,10.139999999999986,275.85,281.53,269.87,11.659999999999968,8.430000000000007,331088,529659,195268,334391,-334391
2019-08-11,273.956,276.41,270.78,5.630000000000052,-1.8500000000000227,277.684,280.8,274.43,6.3700000000000045,-0.15999999999996817,271.646,273.99,268.62,5.3700000000000045,0.6200000000000045,274.416,279.24,269.71,9.53000000000003,3.079999999999984,300119,422045,206822,215223,37871
2019-08-18,277.634,280.0,274.83,5.170000000000016,-5.170000000000016,279.056,280.94,277.23,3.7099999999999795,-3.7099999999999795,274.032,277.22,268.5,8.720000000000027,-8.720000000000027,275.276,277.66,269.61,8.050000000000011,-7.819999999999993,291753,532577,208786,323791,44562
2019-08-25,273.26,276.07,271.64,4.430000000000007,0.4700000000000273,274.804,277.39,272.0,5.389999999999986,1.0199999999999818,270.356,272.0,268.75,3.25,0.5600000000000023,272.834,275.96,270.84,5.1200000000000045,0.5399999999999636,230496,269589,183408,86181,52807
2019-09-01,272.82,274.15,270.3,3.849999999999966,3.849999999999966,275.14,277.73,272.99,4.740000000000009,4.740000000000009,270.3425,274.01,267.55,6.4599999999999795,5.670000000000016,272.6825,275.62,270.32,5.300000000000011,5.300000000000011,279896,303770,251065,52705,-41521
2019-09-08,273.906,279.0,267.08,11.920000000000016,1.740000000000009,275.84,279.25,269.82,9.430000000000007,1.6899999999999977,268.992,274.36,261.93,12.430000000000007,8.360000000000014,273.334,277.46,268.78,8.680000000000007,8.680000000000007,348822,526269,224803,301466,-25454
2019-09-15,280.822,286.0,275.78,10.220000000000027,10.220000000000027,284.69,289.98,277.73,12.25,8.399999999999977,279.19599999999997,282.77,274.05,8.71999999999997,7.569999999999993,281.75600000000003,285.01,277.41,7.599999999999966,4.8799999999999955,338700,494393,215909,278484,259384
2019-09-22,261.914,279.46,239.0,40.45999999999998,-40.45999999999998,265.736,279.7,247.0,32.69999999999999,-32.69999999999999,257.088,271.87,238.0,33.870000000000005,-33.870000000000005,260.116,273.44,242.12,31.319999999999993,-31.319999999999993,853286,1834167,441016,1393151,305009
2019-09-29,239.622,243.26,235.65,7.609999999999985,-3.1200000000000045,242.082,245.0,239.01,5.990000000000009,-3.280000000000001,236.708,240.44,233.25,7.189999999999998,-2.8400000000000034,239.65,242.97,235.98,6.990000000000009,-1.9300000000000068,449711,514773,249692,265081,-265081
2019-10-06,240.182,245.53,236.63,8.900000000000006,5.159999999999997,242.5,247.54,237.93,9.609999999999985,6.150000000000006,238.042,243.73,233.09,10.639999999999986,4.639999999999986,240.274,245.3,234.28,11.02000000000001,5.860000000000014,414169,526638,315159,211479,188615
2019-10-13,247.728,251.63,244.98,6.650000000000006,6.650000000000006,250.062,253.81,246.81,7.0,7.0,246.266,249.62,243.59,6.030000000000001,6.030000000000001,248.136,251.77,244.02,7.75,5.719999999999999,340882,473752,228102,245650,245650
2019-10-20,252.154,254.29,250.64,3.6500000000000057,1.829999999999984,253.81,254.63,252.46,2.1699999999999875,2.1699999999999875,250.266,251.64,247.73,3.9099999999999966,3.9099999999999966,252.19,254.07,250.01,4.060000000000002,4.060000000000002,253558,346460,193275,153185,-72678
2019-10-27,255.51,258.0,253.02,4.97999999999999,-1.0300000000000011,257.224,260.68,253.95,6.730000000000018,-2.009999999999991,253.478,255.83,250.59,5.240000000000009,-1.7399999999999807,255.458,257.89,253.52,4.369999999999976,-2.019999999999982,277507,333956,204494,129462,-104117
2019-11-03,255.73399999999998,257.77,252.79,4.97999999999999,-3.799999999999983,257.064,258.85,253.37,5.480000000000018,-5.480000000000018,251.648,255.16,245.62,9.539999999999992,-9.539999999999992,253.464,256.98,246.72,10.26000000000002,-8.810000000000002,316891,485818,219363,266455,193622
2019-11-10,251.454,259.97,245.36,14.610000000000014,14.610000000000014,256.086,260.72,251.72,9.000000000000028,8.79000000000002,250.098,254.4,245.36,9.039999999999992,9.039999999999992,253.752,259.97,248.32,11.650000000000034,6.430000000000007,360583,517561,231102,286459,72413
