Date,WisdomTree Dynamic Currency Hedged International SEtf_Open_average,WisdomTree Dynamic Currency Hedged International SEtf_Open_max,WisdomTree Dynamic Currency Hedged International SEtf_Open_min,WisdomTree Dynamic Currency Hedged International SEtf_Open_volatility,WisdomTree Dynamic Currency Hedged International SEtf_Open_change,WisdomTree Dynamic Currency Hedged International SEtf_High_average,WisdomTree Dynamic Currency Hedged International SEtf_High_max,WisdomTree Dynamic Currency Hedged International SEtf_High_min,WisdomTree Dynamic Currency Hedged International SEtf_High_volatility,WisdomTree Dynamic Currency Hedged International SEtf_High_change,WisdomTree Dynamic Currency Hedged International SEtf_Low_average,WisdomTree Dynamic Currency Hedged International SEtf_Low_max,WisdomTree Dynamic Currency Hedged International SEtf_Low_min,WisdomTree Dynamic Currency Hedged International SEtf_Low_volatility,WisdomTree Dynamic Currency Hedged International SEtf_Low_change,WisdomTree Dynamic Currency Hedged International SEtf_Close_average,WisdomTree Dynamic Currency Hedged International SEtf_Close_max,WisdomTree Dynamic Currency Hedged International SEtf_Close_min,WisdomTree Dynamic Currency Hedged International SEtf_Close_volatility,WisdomTree Dynamic Currency Hedged International SEtf_Close_change
2018-08-12,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2018-08-19,31.6,31.6,31.6,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2018-08-26,31.71,31.71,31.71,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2018-09-02,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.99,30.99,30.99,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2018-09-09,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2018-09-16,32.03,32.03,32.03,0.0,0.0,32.03,32.03,32.03,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2018-09-23,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2018-09-30,31.42,31.42,31.42,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-10-07,29.92,29.92,29.92,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2018-10-14,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-10-21,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2018-10-28,29.86,29.86,29.86,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2018-11-04,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2018-11-11,29.22,29.22,29.22,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2018-11-18,28.9,28.9,28.9,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2018-11-25,29.43,29.43,29.43,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2018-12-02,28.83,28.83,28.83,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2018-12-09,28.33,28.33,28.33,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2018-12-16,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2018-12-23,27.43,27.43,27.43,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2018-12-30,27.67,27.67,27.67,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-01-06,28.47,28.47,28.47,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-01-13,29.04,29.04,29.04,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-01-20,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2019-01-27,29.16,29.16,29.16,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.28,29.28,29.28,0.0,0.0
2019-02-03,28.89,28.89,28.89,0.0,0.0,29.03,29.03,29.03,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-02-10,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-02-17,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2019-02-24,30.18,30.18,30.18,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2019-03-03,29.64,29.64,29.64,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-03-10,30.22,30.22,30.22,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-03-17,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-03-24,30.12,30.12,30.12,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2019-03-31,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-04-07,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2019-04-14,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-04-21,31.11,31.11,31.11,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2019-04-28,30.98,30.98,30.98,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2019-05-05,30.0,30.0,30.0,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-05-12,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-05-19,29.87,29.87,29.87,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-05-26,29.54,29.54,29.54,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-06-02,30.04,30.04,30.04,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-06-09,30.16,30.16,30.16,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-06-16,30.3,30.3,30.3,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-06-23,29.59,29.59,29.59,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2019-06-30,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-07-07,29.94,29.94,29.94,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2019-07-14,29.76,29.76,29.76,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2019-07-21,29.98,29.98,29.98,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2019-07-28,29.14,29.14,29.14,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2019-08-04,28.57,28.57,28.57,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-08-11,28.2,28.2,28.2,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-08-18,28.58,28.58,28.58,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2019-08-25,29.01,29.01,29.01,0.0,0.0,29.01,29.01,29.01,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2019-09-01,29.35,29.35,29.35,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-09-08,30.5,30.5,30.5,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-09-15,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-09-22,30.01,30.01,30.01,0.0,0.0,30.01,30.01,30.01,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2019-09-29,29.44,29.44,29.44,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-10-06,30.23,30.23,30.23,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-10-13,30.57,30.57,30.57,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2019-10-20,30.94,30.94,30.94,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-10-27,31.06,31.06,31.06,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-11-03,31.56,31.56,31.56,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-11-10,31.8,31.8,31.8,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-11-17,31.66,31.66,31.66,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-11-24,31.96,31.96,31.96,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-12-01,32.32,32.32,32.32,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2019-12-08,32.81,32.81,32.81,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-12-15,32.96,32.96,32.96,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.01,33.01,33.01,0.0,0.0
2019-12-22,32.96,32.96,32.96,0.0,0.0,33.12,33.12,33.12,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-12-29,32.93,32.93,32.93,0.0,0.0,33.13,33.13,33.13,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0
